HORA;Tª HORNO CALIENTE;CANAL DE AIRE;Tª HORNO FRIO;INFR. SX;INFR. DX;
11:51:01;27;44;24;290;255;
11:52:01;27;43,7;24;291;257;
11:53:01;26;43,7;24;288;258;
11:54:01;26;43,6;24;290;256;
11:55:01;26;43,5;23;290;256;
11:56:01;26;43,6;23;289;256;
11:57:01;26;43,4;23;290;257;
11:58:01;26;43;24;290;257;
11:59:01;26;42,7;23;290;256;
12:00:01;26;42,6;23;290;258;
12:01:01;26;42,4;23;290;256;
12:02:01;26;42,2;23;290;257;
12:03:01;26;42,2;23;289;257;
12:04:01;26;41,9;23;288;257;
12:05:01;26;42;23;288;257;
12:06:01;26;41,9;23;288;257;
12:07:01;26;41,9;23;287;260;
12:08:01;26;41,8;24;288;256;
12:09:01;26;41,5;24;287;257;
12:10:01;27;41,6;24;287;256;
12:11:01;27;41,6;24;287;257;
12:12:01;27;41,7;23;288;256;
12:13:02;27;41,7;24;285;257;
12:14:01;27;41,6;24;285;255;
12:15:01;27;41,3;24;285;255;
12:16:01;27;41,2;24;285;255;
12:17:01;27;41,2;24;285;254;
12:18:01;27;41,2;24;284;255;
12:19:01;27;41,1;24;280;255;
12:20:01;27;41,1;24;280;255;
12:21:01;27;40,9;24;278;255;
12:22:01;27;40,6;24;280;255;
12:23:01;26;40,2;24;278;254;
12:24:01;26;40,1;24;265;255;
12:25:01;26;39,9;24;259;254;
12:26:01;26;39,4;24;225;255;
12:27:01;26;39,3;24;236;255;
12:28:01;26;39,1;24;240;255;
12:29:01;26;38,8;24;244;254;
12:30:01;26;38,7;24;240;255;
12:31:01;26;38,5;24;245;255;
12:32:01;26;38,6;24;245;255;
12:33:01;26;38,6;24;249;260;
12:34:01;26;38,6;24;250;260;
12:35:01;26;38,6;24;285;260;
12:36:01;26;38,3;24;282;259;
12:37:01;26;38,3;24;285;260;
12:38:01;26;38;24;287;260;
12:39:01;26;38;24;285;259;
12:40:01;26;38;24;285;260;
12:41:01;26;38,1;24;261;262;
12:42:01;26;38,2;24;285;261;
12:43:01;26;38,4;24;285;261;
12:44:01;26;38,5;24;275;261;
12:45:01;27;38,6;24;280;261;
12:46:01;27;38,3;24;283;263;
12:47:01;27;37,7;24;283;263;
12:48:01;27;37,7;24;282;264;
12:49:01;28;37,8;24;282;263;
12:50:01;28;37,5;24;281;264;
12:51:01;28;37,2;24;283;262;
12:52:01;28;37,3;24;283;263;
12:53:01;28;37,3;24;282;263;
12:54:01;28;37,2;24;284;263;
12:55:01;29;36,9;24;283;263;
12:56:01;29;36,6;24;281;262;
12:57:01;29;36,8;24;281;263;
12:58:01;29;36,9;24;283;264;
12:59:01;29;36,9;24;283;263;
13:00:01;29;36,5;24;283;263;
13:01:01;29;36,6;24;281;262;
13:02:01;29;36,6;24;283;263;
13:03:01;29;36,4;24;281;264;
13:04:01;29;36,6;24;281;264;
