HORA;Tª HORNO CALIENTE;CANAL DE AIRE;Tª HORNO FRIO;INFR. SX;INFR. DX;
0:00:01;114;100,9;49;248;320;
0:01:01;114;100,8;48;248;320;
0:02:01;114;100,5;48;249;320;
0:03:01;113;100,4;48;248;320;
0:04:01;113;100,2;48;248;320;
0:05:01;113;100;48;248;318;
0:06:01;113;99,9;47;248;319;
0:07:01;113;99,6;47;247;318;
0:08:01;113;99,2;47;247;317;
0:09:01;112;99,1;47;248;320;
0:10:01;112;98,9;47;247;320;
0:11:01;112;98,7;46;250;320;
0:12:01;112;98,5;46;248;318;
0:13:01;112;98,2;46;248;319;
0:14:01;112;97,8;46;247;319;
0:15:01;112;97,5;46;246;320;
0:16:01;111;97,5;46;246;320;
0:17:01;111;97,2;46;246;318;
0:18:01;111;97;45;245;318;
0:19:01;111;96,8;45;244;316;
0:20:01;111;96,5;45;241;316;
0:21:01;111;96,2;45;243;318;
0:22:01;110;96,1;45;244;316;
0:23:01;110;96;45;243;316;
0:24:01;110;95,8;45;244;315;
0:25:01;110;95,7;44;244;315;
0:26:01;110;95,5;44;244;316;
0:27:01;110;95,4;44;244;316;
0:28:01;110;95,1;44;244;315;
0:29:01;110;94,9;44;244;315;
0:30:02;109;94,7;44;241;316;
0:31:01;109;94,6;44;245;315;
0:32:01;109;94,2;44;240;316;
0:33:01;109;94;44;240;316;
0:34:01;109;93,8;43;240;315;
0:35:01;109;93,5;43;241;315;
0:36:01;108;93,3;43;241;315;
0:37:01;108;93,2;43;241;315;
0:38:01;108;93;43;241;314;
0:39:01;108;92,8;43;240;315;
0:40:01;108;92,6;42;241;314;
0:41:01;108;92,4;42;241;314;
0:42:01;108;92,2;42;241;315;
0:43:01;107;92;42;241;314;
0:44:01;107;91,8;42;240;314;
0:45:01;107;91,5;42;240;314;
0:46:01;107;91,5;42;240;314;
0:47:01;107;91,3;42;240;315;
0:48:01;107;91,1;42;238;314;
0:49:01;106;90,9;42;239;313;
0:50:01;106;90,8;41;239;314;
0:51:01;106;90,8;41;238;312;
0:52:01;106;90,6;41;237;312;
0:53:01;106;90,4;41;237;311;
0:54:01;106;90,1;41;235;310;
0:55:01;106;90;41;237;311;
0:56:01;106;89,8;41;235;312;
0:57:01;105;89,6;41;236;310;
0:58:01;105;89,4;40;235;311;
0:59:01;105;89,3;40;236;311;
1:00:02;105;89,2;40;235;311;
1:01:01;105;88,9;40;234;310;
1:02:01;105;88,8;40;233;310;
1:03:01;104;88,5;40;235;310;
1:04:01;104;88,4;40;235;310;
1:05:01;104;88,3;40;234;309;
1:06:01;104;88,2;40;235;310;
1:07:01;104;88;40;233;311;
1:08:01;104;87,7;40;234;309;
1:09:01;104;87,7;40;234;309;
1:10:01;104;87,5;39;233;307;
1:11:01;103;87,2;39;233;307;
1:12:01;103;87;39;234;307;
1:13:01;103;86,8;39;235;309;
1:14:01;103;86,7;39;234;310;
1:15:01;103;86,6;39;233;308;
1:16:01;103;86,3;39;234;309;
1:17:01;102;86,1;39;235;308;
1:18:01;102;85,9;39;233;308;
1:19:01;102;85,8;39;233;308;
1:20:01;102;85,7;38;233;307;
1:21:01;102;85,5;38;234;307;
1:22:01;102;85,3;38;235;306;
1:23:01;102;85,1;38;235;308;
1:24:01;102;84,8;38;235;308;
1:25:01;101;84,6;38;234;307;
1:26:01;101;84,4;38;234;307;
1:27:01;101;84,2;38;234;308;
1:28:01;101;83,9;38;234;306;
1:29:01;101;83,7;38;233;306;
1:30:01;101;83,7;38;233;307;
1:31:01;100;83,4;38;233;307;
1:32:01;100;83,2;38;234;306;
1:33:01;100;83;37;234;307;
1:34:01;100;82,8;37;233;306;
1:35:01;100;82,7;37;233;307;
1:36:01;100;82,5;37;232;306;
1:37:01;100;82,4;37;230;306;
1:38:01;100;82,2;37;232;306;
1:39:01;99;81,9;37;232;305;
1:40:01;99;81,8;37;232;305;
1:41:01;99;81,6;37;232;305;
1:42:01;99;81,5;37;232;305;
1:43:01;99;81,2;36;232;306;
1:44:01;99;81,2;36;229;305;
1:45:01;99;81,1;36;232;305;
1:46:01;98;80,9;36;231;304;
1:47:01;98;80,8;36;231;305;
1:48:01;98;80,6;36;230;303;
1:49:01;98;80,5;36;229;302;
1:50:01;98;80,4;36;230;302;
1:51:01;98;80,3;36;230;302;
1:52:01;98;80,2;36;230;302;
1:53:01;98;80;36;230;300;
1:54:01;97;79,8;36;228;302;
1:55:01;97;79,7;36;229;301;
1:56:01;97;79,5;36;230;302;
1:57:01;97;79,3;36;228;302;
1:58:01;97;79,1;36;230;300;
1:59:01;97;79,1;36;227;300;
2:00:01;96;78,8;36;227;300;
2:01:01;96;78,6;36;228;300;
2:02:01;96;78,5;35;228;302;
2:03:01;96;78,4;35;228;301;
2:04:01;96;78,3;35;227;301;
2:05:01;96;78,1;35;228;300;
2:06:01;96;78;35;227;300;
2:07:01;96;78;35;226;300;
2:08:01;95;77,8;35;227;300;
2:09:01;95;77,6;35;227;300;
2:10:01;95;77,5;35;226;300;
2:11:01;95;77,3;35;227;300;
2:12:01;95;77,2;35;225;300;
2:13:01;95;77,1;35;227;300;
2:14:01;95;77;35;225;300;
2:15:01;94;76,9;34;226;300;
2:16:01;94;76,9;34;225;300;
2:17:01;94;76,6;34;225;300;
2:18:01;94;76,5;34;224;298;
2:19:01;94;76,4;34;224;297;
2:20:01;94;76,3;34;224;299;
2:21:01;94;76,2;34;222;297;
2:22:01;94;76,1;34;222;297;
2:23:01;94;76;34;223;298;
2:24:01;93;75,9;34;225;296;
2:25:01;93;75,7;34;225;296;
2:26:01;93;75,7;34;223;297;
2:27:01;93;75,6;34;224;298;
2:28:01;93;75,4;34;225;298;
2:29:01;93;75,1;34;225;296;
2:30:01;93;74,8;34;225;298;
2:31:01;92;74,8;34;224;298;
2:32:01;92;74,6;34;225;299;
2:33:01;92;74,6;34;226;298;
2:34:01;92;74,4;34;224;298;
2:35:01;92;74,3;34;224;298;
2:36:01;92;74,1;34;224;296;
2:37:01;92;74,1;34;224;297;
2:38:01;92;73,9;33;224;296;
2:39:01;92;73,7;33;222;298;
2:40:01;91;73,6;33;222;296;
2:41:01;91;73,5;33;222;299;
2:42:01;91;73,4;33;222;296;
2:43:01;91;73,3;33;223;296;
2:44:01;91;73,2;33;222;295;
2:45:01;91;73,1;33;222;295;
2:46:01;91;73;33;222;295;
2:47:01;90;72,8;33;223;295;
2:48:01;90;72,6;33;222;295;
2:49:01;90;72,5;33;223;295;
2:50:01;90;72,3;33;224;295;
2:51:01;90;72,1;33;222;295;
2:52:01;90;72,1;33;222;295;
2:53:01;90;72;33;224;296;
2:54:01;90;71,8;33;223;296;
2:55:01;90;71,6;33;223;297;
2:56:01;89;71,4;33;222;296;
2:57:01;89;71,3;33;223;295;
2:58:01;89;71,2;33;223;295;
2:59:01;89;71;32;222;296;
3:00:01;89;70,8;32;223;296;
3:01:01;89;70,7;32;222;296;
3:02:01;89;70,6;32;223;295;
3:03:01;88;70,5;32;222;296;
3:04:01;88;70,4;32;222;295;
3:05:01;88;70,4;32;224;295;
3:06:01;88;70,3;32;222;296;
3:07:01;88;70,1;32;222;295;
3:08:01;88;70;32;222;295;
3:09:01;88;70;32;223;296;
3:10:01;88;69,9;32;221;295;
3:11:01;88;69,8;32;221;295;
3:12:01;88;69,8;32;220;294;
3:13:01;87;69,6;32;223;295;
3:14:01;87;69,5;32;223;295;
3:15:01;87;69,5;32;220;295;
3:16:01;87;69,4;32;220;294;
3:17:01;87;69,2;32;220;295;
3:18:01;87;69,1;32;220;293;
3:19:01;87;69,2;32;223;295;
3:20:01;87;69;32;221;293;
