TIPO;NUMERO DE ESTACION;DIA INICIO/MES INICIO/AÑO INICIO;HORA INICIO:MINUTO INICIO;NUMERO DE MEZCLA;NUMERO DE PREMEZCLA;NUMERO DE BATCH;NUMERO RECETA;PESADA DE CORCHO;MINUTOS PESADA;PESADA D.U;TIEMPO VACIADO (1):TIEMPO VACIADO (2);TIEMPO INYECCION AGUA (s);PESADA INYECCION AGUA;TIEMPO MEZCLA AGUA;TIEMPO INYECCION COLA;PESADA INYECCION COLA;TIEMPO MEZCLA COLA;TIEMPO VACIADO MEZC. MED(1):TIEMPO VACIADO MEZC. MED(2);MOLDE INICIAL EXT1;MOLDE FINAL EXT1;NOMBRE RECETA;MOLDE INICIAL EXT2;MOLDE FINAL EXT2;TAPONES BUENOS G1;TAPONES MALOS G1;TIEMPO EXTRACC. G1 (1):TIEMPO EXTRACC. G1 (2);TAPONES BUENOS G2;TAPONES MALOS G2;TIEMPO EXTRACC. G2 (1):TIEMPO EXTRACC. G2 (2);TAPONES BUENOS DESC G1;TAPONES BUENOS DESC G2;
202;12;6/7/22;22:27;61;12;126;41;71755;684;4736;22:46;35;1141;25;227;22961;300;23:5;144;49;DIA;144;49;6336;44;0:3;6336;44;0;2;0;0;
202;12;6/7/22;22:48;62;12;126;41;70126;669;4629;23:8;34;1126;26;217;22440;322;23:27;49;190;DIA;49;190;6160;65492;0:24;6248;0;0;24;0;0;
202;12;6/7/22;23:10;63;12;126;41;70177;668;4632;23:30;34;1124;26;233;22460;300;23:48;191;93;DIA;191;93;6204;0;0:46;6248;0;0;46;0;0;
202;12;6/7/22;23:32;64;12;126;41;70520;681;4655;23:51;34;1127;26;232;22572;309;0:10;94;233;DIA;94;233;6116;0;1:7;6160;0;1;7;0;0;
202;12;7/7/22;0:15;1;12;126;41;70350;661;4644;0:34;34;1123;26;233;22521;308;0:53;138;38;DIA;138;38;6160;0;1:50;6160;0;1;50;0;0;
202;12;7/7/22;0:36;2;12;126;41;70313;666;4641;0:56;45;1473;15;231;22501;300;1:14;39;179;DIA;39;179;6116;0;2:12;6204;0;2;11;0;0;
202;12;7/7/22;0:58;3;12;126;41;70354;773;4574;1:17;44;1473;16;235;22521;300;1:36;180;81;DIA;180;81;6160;0;2:35;6204;0;2;35;0;0;
202;12;7/7/22;1:19;4;12;126;41;70209;658;4564;1:39;43;1467;17;252;22470;313;1:57;82;225;DIA;82;225;6248;44;2:57;6292;44;2;57;0;0;
202;12;7/7/22;1:41;5;12;126;41;70314;674;4641;2:0;44;1468;16;260;22501;442;2:21;225;128;DIA;225;128;6160;0;3:19;6248;44;3;18;0;0;
202;12;7/7/22;2:2;6;12;126;41;70263;658;4638;2:25;44;1464;16;274;22491;323;2:43;128;30;DIA;128;30;6248;65492;3:40;6248;0;3;40;0;0;
202;12;7/7/22;2:27;7;12;126;41;72034;674;4755;2:46;45;1503;15;268;23053;340;3:5;31;170;DIA;31;170;6028;44;4:1;6116;44;4;1;0;0;
202;12;7/7/22;2:48;8;12;126;41;72189;691;4765;3:7;45;1506;15;282;23104;305;3:26;170;86;DIA;170;86;6820;65492;4:25;6864;0;4;25;0;0;
202;12;7/7/22;3:10;9;12;126;41;70205;645;4634;3:28;198;1467;0;262;22470;300;3:49;87;209;DIA;87;209;5368;0;4:44;5412;0;4;44;0;0;
202;12;7/7/22;3:31;10;12;126;41;70257;831;4567;3:52;43;1468;17;255;22491;300;4:8;210;104;DIA;210;104;5852;0;5:4;5896;0;5;4;0;0;
202;12;7/7/22;3:54;11;12;126;41;70105;638;4627;4:11;44;1472;16;249;22440;300;4:28;105;238;DIA;105;238;5852;0;5:25;5896;0;5;24;0;0;
202;12;7/7/22;4:13;12;12;126;41;72451;672;4710;4:31;45;1511;15;248;23186;318;4:49;239;137;DIA;239;137;5940;44;5:45;6028;44;5;45;0;0;
202;12;7/7/22;5:15;15;12;126;41;72297;663;4700;5:33;45;1515;15;236;23135;306;5:51;170;63;DIA;170;156;7568;352;17:20;7040;352;17;20;0;0;
202;12;7/7/22;17:10;16;12;126;41;70347;650;4573;17:25;25;772;35;230;22511;300;17:41;205;67;DIA;205;67;4444;0;18:37;4488;0;18;37;0;0;
202;12;7/7/22;17:27;17;12;126;41;70194;650;4633;17:44;25;765;35;222;22470;339;17:59;68;209;DIA;68;209;6204;0;19:0;6248;0;19;0;0;0;
202;12;7/7/22;17:46;18;12;126;41;70084;660;4626;18:1;25;762;35;203;22429;343;18:22;210;119;DIA;210;120;6512;0;19:29;6600;0;19;29;0;0;
202;12;7/7/22;18:3;19;12;126;41;69942;659;4547;18:25;34;1112;26;196;22388;364;18:47;121;24;DIA;121;24;6248;44;19:51;6248;44;19;51;0;0;
202;12;7/7/22;18:27;20;12;126;41;70164;656;4631;18:49;44;1466;16;197;22460;313;19:9;24;211;DIA;24;201;8184;65492;20:21;7832;0;20;19;0;0;
202;12;7/7/22;18:51;21;12;126;41;70651;687;4663;19:12;44;1482;16;200;22613;300;19:45;223;92;DIA;223;92;4752;0;20:40;4796;0;20;40;0;0;
202;12;7/7/22;19:14;22;12;126;41;70369;653;4645;19:48;44;1473;16;200;22521;330;20:3;93;238;DIA;93;238;6380;0;21:4;6424;0;21;3;0;0;
202;12;7/7/22;19:50;23;12;126;41;70271;682;4638;20:6;44;1476;16;192;22491;354;20:26;239;140;DIA;239;140;6116;0;21:26;6204;0;21;26;0;0;
202;12;7/7/22;20:8;24;12;126;41;70210;652;4634;20:29;43;1471;17;202;22470;304;20:49;141;47;DIA;141;47;6380;44;21:50;6424;0;21;50;0;0;
202;12;7/7/22;20:31;25;12;126;41;70843;708;4676;20:51;45;1480;15;213;22675;322;21:12;47;194;DIA;48;194;6424;65492;22:15;6468;0;22;14;0;0;
202;12;7/7/22;20:53;26;12;126;41;70584;660;4588;21:14;44;1478;16;207;22593;340;21:35;195;105;DIA;195;105;6512;44;22:40;6600;0;22;40;0;0;
202;12;7/7/22;21:16;27;12;126;41;70382;670;4646;21:38;44;1467;16;220;22532;370;22:0;105;15;DIA;106;15;6556;65492;23:5;6556;0;23;5;0;0;
202;12;7/7/22;21:40;28;12;126;41;70547;696;4586;22:3;44;1482;16;208;22583;347;22:25;16;162;DIA;16;162;6336;44;23:29;6424;44;23;29;0;0;
