TIPO;NUMERO DE ESTACION;DIA INICIO/MES INICIO/AÑO INICIO;HORA INICIO:MINUTO INICIO;NUMERO DE MEZCLA;NUMERO DE PREMEZCLA;NUMERO DE BATCH;NUMERO RECETA;PESADA DE CORCHO;MINUTOS PESADA;PESADA D.U;TIEMPO VACIADO (1):TIEMPO VACIADO (2);TIEMPO INYECCION AGUA (s);PESADA INYECCION AGUA;TIEMPO MEZCLA AGUA;TIEMPO INYECCION COLA;PESADA INYECCION COLA;TIEMPO MEZCLA COLA;TIEMPO VACIADO MEZC. MED(1):TIEMPO VACIADO MEZC. MED(2);MOLDE INICIAL EXT1;MOLDE FINAL EXT1;NOMBRE RECETA;MOLDE INICIAL EXT2;MOLDE FINAL EXT2;TAPONES BUENOS G1;TAPONES MALOS G1;TIEMPO EXTRACC. G1 (1):TIEMPO EXTRACC. G1 (2);TAPONES BUENOS G2;TAPONES MALOS G2;TIEMPO EXTRACC. G2 (1):TIEMPO EXTRACC. G2 (2);TAPONES BUENOS DESC G1;TAPONES BUENOS DESC G2;
202;12;16/3/22;22:21;59;12;55;41;67752;672;4472;22:41;23;1110;57;275;21683;392;23:1;118;20;DIA;118;20;6248;65492;0:2;6248;0;0;1;0;0;
202;12;16/3/22;22:44;60;12;55;41;67772;695;4541;23:5;24;1113;56;253;21693;357;23:24;21;169;DIA;21;169;6512;0;0:25;6512;0;0;25;0;0;
202;12;16/3/22;23:7;61;12;55;41;67698;679;4469;23:28;24;1117;56;262;21672;399;23:48;170;69;DIA;170;69;6072;44;0:47;6072;44;0;47;0;0;
202;12;16/3/22;23:30;62;12;55;41;67622;701;4464;23:51;23;1106;57;283;21642;370;0:10;69;215;DIA;69;215;6424;65492;1:11;6424;0;1;11;0;0;
202;12;17/3/22;0:16;1;12;55;41;67560;699;4392;0:37;23;1108;57;305;21621;401;0:57;126;28;DIA;126;28;6248;0;1:57;6248;0;1;57;0;0;
202;12;17/3/22;0:39;2;12;55;41;67727;688;4471;1:1;24;1109;56;324;21672;379;1:20;29;179;DIA;29;179;6556;44;2:21;6556;44;2;21;0;0;
202;12;17/3/22;1:3;3;12;55;41;67886;684;4481;1:24;23;1114;57;303;21724;403;1:44;179;82;DIA;179;82;6292;65492;2:44;6292;0;2;44;0;0;
202;12;17/3/22;1:26;4;12;55;41;68103;687;4495;1:48;23;1119;57;295;21795;383;2:7;83;226;DIA;83;226;6292;0;3:7;6248;44;3;7;0;0;
202;12;17/3/22;1:50;5;12;55;41;67667;681;4467;2:11;24;1117;56;283;21662;372;2:30;227;133;DIA;226;133;6380;0;3:30;6380;44;3;30;0;0;
202;12;17/3/22;2:13;6;12;55;41;67640;686;4465;2:33;23;1123;57;295;21652;401;2:53;134;40;DIA;133;40;6424;0;3:54;6468;0;3;54;0;0;
202;12;17/3/22;2:35;7;12;55;41;67705;681;4469;2:56;24;1119;56;326;21672;388;3:16;41;181;DIA;41;181;6116;44;4:16;6116;44;4;16;0;0;
