TIPO;NUMERO DE ESTACION;DIA INICIO/MES INICIO/AÑO INICIO;HORA INICIO:MINUTO INICIO;NUMERO DE MEZCLA;NUMERO DE PREMEZCLA;NUMERO DE BATCH;NUMERO RECETA;PESADA DE CORCHO;MINUTOS PESADA;PESADA D.U;TIEMPO VACIADO (1):TIEMPO VACIADO (2);TIEMPO INYECCION AGUA (s);PESADA INYECCION AGUA;TIEMPO MEZCLA AGUA;TIEMPO INYECCION COLA;PESADA INYECCION COLA;TIEMPO MEZCLA COLA;TIEMPO VACIADO MEZC. MED(1):TIEMPO VACIADO MEZC. MED(2);MOLDE INICIAL EXT1;MOLDE FINAL EXT1;NOMBRE RECETA;MOLDE INICIAL EXT2;MOLDE FINAL EXT2;TAPONES BUENOS G1;TAPONES MALOS G1;TIEMPO EXTRACC. G1 (1):TIEMPO EXTRACC. G1 (2);TAPONES BUENOS G2;TAPONES MALOS G2;TIEMPO EXTRACC. G2 (1):TIEMPO EXTRACC. G2 (2);TAPONES BUENOS DESC G1;TAPONES BUENOS DESC G2;
202;12;24/9/22;22:46;79;12;200;41;63856;618;4151;23:2;52;661;0;331;20435;331;23:16;58;170;DIA;58;170;4884;44;0:5;4928;44;0;5;0;0;
202;12;24/9/22;23:4;80;12;200;41;63685;614;4204;23:19;52;660;0;322;20384;331;23:32;170;46;DIA;170;46;5104;65492;0:22;5104;0;0;22;0;0;
202;12;24/9/22;23:21;81;12;200;41;63876;646;4216;23:35;52;662;0;343;20445;344;23:48;47;169;DIA;47;169;5368;0;0:39;5412;0;0;39;0;0;
202;12;25/9/22;1:7;2;12;200;41;63704;632;4205;1:22;52;665;0;439;20394;439;2:21;86;173;DIA;85;173;3828;0;3:13;3916;0;3;13;0;0;
202;12;25/9/22;1:23;3;12;200;41;63589;625;4197;2:23;52;658;0;356;20353;361;2:38;174;55;DIA;174;55;5324;0;3:30;5324;0;3;30;0;0;
202;12;25/9/22;2:25;4;12;200;41;63674;625;4203;2:42;51;659;0;380;20384;380;2:56;56;175;DIA;56;175;5236;0;3:47;5280;0;3;47;0;0;
202;12;25/9/22;2:44;5;12;200;41;63789;621;4211;2:59;52;664;0;397;20414;397;3:14;176;53;DIA;176;53;5148;0;4:4;5148;0;4;4;0;0;
202;12;25/9/22;3:1;6;12;200;41;63761;633;4209;3:17;52;663;0;379;20404;380;3:30;54;172;DIA;54;172;5192;0;4:21;5236;0;4;20;0;0;
202;12;25/9/22;3:19;7;12;200;41;63659;664;4202;3:34;52;661;0;396;20373;396;3:47;173;59;DIA;173;59;5544;0;4:39;5544;0;4;38;0;0;
202;12;25/9/22;3:36;8;12;200;41;63561;629;4196;3:50;52;657;0;418;20343;418;4:5;60;180;DIA;60;180;5280;0;4:56;5324;0;4;56;0;0;
