TIPO;NUMERO DE ESTACION;DIA INICIO/MES INICIO/AÑO INICIO;HORA INICIO:MINUTO INICIO;NUMERO DE MEZCLA;NUMERO DE PREMEZCLA;NUMERO DE BATCH;NUMERO RECETA;PESADA DE CORCHO;MINUTOS PESADA;PESADA D.U;TIEMPO VACIADO (1):TIEMPO VACIADO (2);TIEMPO INYECCION AGUA (s);PESADA INYECCION AGUA;TIEMPO MEZCLA AGUA;TIEMPO INYECCION COLA;PESADA INYECCION COLA;TIEMPO MEZCLA COLA;TIEMPO VACIADO MEZC. MED(1):TIEMPO VACIADO MEZC. MED(2);MOLDE INICIAL EXT1;MOLDE FINAL EXT1;NOMBRE RECETA;MOLDE INICIAL EXT2;MOLDE FINAL EXT2;TAPONES BUENOS G1;TAPONES MALOS G1;TIEMPO EXTRACC. G1 (1):TIEMPO EXTRACC. G1 (2);TAPONES BUENOS G2;TAPONES MALOS G2;TIEMPO EXTRACC. G2 (1):TIEMPO EXTRACC. G2 (2);TAPONES BUENOS DESC G1;TAPONES BUENOS DESC G2;
202;12;12/4/22;4:41;13;12;87;41;70123;631;4629;4:55;48;1460;32;331;22440;331;5:9;1;164;DIA;1;158;7128;0;6:7;6908;0;6;6;0;0;
202;12;13/4/22;15:27;1;12;88;54;40095;445;3328;15:39;7;136;205;268;20056;268;15:50;75;155;DIP;77;162;3520;0;16:40;3740;0;16;41;0;0;
202;12;13/4/22;15:27;1;12;88;54;40095;445;3328;15:39;7;136;205;268;20056;268;15:50;75;155;DIP;77;162;3520;0;16:40;3740;0;16;41;0;0;
202;12;13/4/22;16:36;3;12;88;54;60124;590;4871;16:52;14;358;66;284;30070;284;17:39;69;166;DIP;69;166;4268;0;18:33;4268;0;18;33;0;0;
202;12;13/4/22;17:44;5;12;88;54;59763;573;4782;17:58;14;365;66;270;29885;270;18:11;41;181;DIP;41;173;6072;0;19:16;5720;0;19;15;0;0;
202;12;13/4/22;18:16;7;12;88;54;59997;585;4860;18:46;14;359;66;308;29998;308;19:40;102;193;DIP;102;193;4048;0;20:30;4048;0;20;30;0;0;
202;12;13/4/22;18:48;8;12;88;54;59945;580;4796;19:43;14;363;66;269;29977;269;19:54;194;71;DIP;194;71;5104;0;20:47;5148;0;20;47;0;0;
202;12;13/4/22;19:45;9;12;88;54;59753;620;4900;19:59;14;360;66;266;29885;266;20:12;72;190;DIP;72;190;5148;44;21:5;5148;44;21;5;0;0;
202;12;13/4/22;20:1;10;12;88;54;59911;575;4793;20:15;14;360;66;273;29957;273;20:30;190;74;DIP;190;74;5368;0;21:24;5412;44;21;24;0;0;
202;12;13/4/22;20:17;11;12;88;54;60066;574;4806;20:33;14;363;66;301;30039;301;20:49;74;195;DIP;74;195;5324;65492;21:42;5324;0;21;42;0;0;
202;12;13/4/22;20:34;12;12;88;54;60087;577;4868;20:51;15;365;65;305;30049;305;21:7;196;76;DIP;196;76;5236;0;22:0;5280;0;22;0;0;0;
202;12;13/4/22;20:53;13;12;88;54;60037;571;4864;21:9;15;367;65;287;30018;287;21:25;77;201;DIP;77;201;5412;44;22:19;5412;44;22;19;0;0;
202;12;13/4/22;21:11;14;12;88;54;60040;564;4864;21:28;14;364;66;303;30029;303;21:44;201;79;DIP;201;79;5148;65492;22:37;5192;0;22;37;0;0;
202;12;13/4/22;21:29;15;12;88;54;60019;580;4802;21:46;15;362;65;279;30018;279;22:1;80;203;DIP;80;203;5412;0;22:55;5412;0;22;55;0;0;
202;12;13/4/22;21:48;16;12;88;54;59908;614;4853;22:4;14;371;66;274;29957;274;22:20;204;86;DIP;204;86;5324;0;23:14;5368;0;23;14;0;0;
202;12;13/4/22;22:6;17;12;88;54;60178;571;4875;22:23;14;357;66;276;30090;276;22:39;87;210;DIP;87;210;5412;0;23:33;5412;0;23;32;0;0;
202;12;13/4/22;22:25;18;12;88;54;60074;591;4866;22:41;14;361;66;286;30039;286;22:57;211;94;DIP;211;94;5324;0;23:51;5368;0;23;51;0;0;
