TIPO;NUMERO DE ESTACION;DIA INICIO/MES INICIO/AÑO INICIO;HORA INICIO:MINUTO INICIO;NUMERO DE MEZCLA;NUMERO DE PREMEZCLA;NUMERO DE BATCH;NUMERO RECETA;PESADA DE CORCHO;MINUTOS PESADA;PESADA D.U;TIEMPO VACIADO (1):TIEMPO VACIADO (2);TIEMPO INYECCION AGUA (s);PESADA INYECCION AGUA;TIEMPO MEZCLA AGUA;TIEMPO INYECCION COLA;PESADA INYECCION COLA;TIEMPO MEZCLA COLA;TIEMPO VACIADO MEZC. MED(1):TIEMPO VACIADO MEZC. MED(2);MOLDE INICIAL EXT1;MOLDE FINAL EXT1;NOMBRE RECETA;MOLDE INICIAL EXT2;MOLDE FINAL EXT2;TAPONES BUENOS G1;TAPONES MALOS G1;TIEMPO EXTRACC. G1 (1):TIEMPO EXTRACC. G1 (2);TAPONES BUENOS G2;TAPONES MALOS G2;TIEMPO EXTRACC. G2 (1):TIEMPO EXTRACC. G2 (2);TAPONES BUENOS DESC G1;TAPONES BUENOS DESC G2;
202;12;22/3/22;22:22;60;12;59;41;69745;672;4534;22:42;26;1144;54;349;22327;423;23:2;226;134;DIA;226;134;6468;65492;23:59;6468;0;23;58;0;0;
202;12;22/3/22;22:44;61;12;59;41;69850;674;4611;23:4;25;1148;55;358;22358;424;23:24;135;44;DIA;135;44;6512;44;0:21;6512;44;0;20;0;0;
202;12;23/3/22;1:27;1;12;59;41;70386;688;4646;1:43;25;1148;55;525;22532;525;2:5;48;185;DIA;47;185;6028;0;3:0;6028;44;3;0;0;0;
202;12;23/3/22;1:45;2;12;59;41;70404;679;4647;2:8;26;1154;54;444;22532;448;2:25;186;97;DIA;185;97;6556;44;3:22;6600;44;3;22;0;0;
202;12;23/3/22;2:10;3;12;59;41;70123;691;4558;2:28;25;1145;55;401;22440;444;2:48;97;6;DIA;97;6;6556;65492;3:44;6556;0;3;44;0;0;
202;12;23/3/22;2:31;4;12;59;41;69707;680;4531;2:51;25;1135;55;389;22307;428;3:10;7;154;DIA;7;154;6424;44;4:6;6424;44;4;6;0;0;
202;12;23/3/22;2:53;5;12;59;41;69707;689;4810;3:13;28;1275;52;393;22307;415;3:32;154;62;DIA;154;62;6468;0;4:28;6468;44;4;28;0;0;
202;12;23/3/22;3:15;6;12;59;41;69670;678;4599;3:34;28;1276;52;383;22296;426;3:53;62;208;DIA;62;208;6380;0;4:50;6380;44;4;50;0;0;
202;12;23/3/22;3:37;7;12;59;41;69776;677;4536;3:56;28;1286;52;428;22337;428;4:15;208;112;DIA;208;112;6292;65492;5:11;6248;44;5;11;0;0;
202;12;23/3/22;3:58;8;12;59;41;69654;689;4528;4:18;28;1281;52;386;22296;403;4:36;113;20;DIA;112;20;6424;44;5:33;6468;44;5;33;0;0;
