TIPO;NUMERO DE ESTACION;DIA INICIO/MES INICIO/AÑO INICIO;HORA INICIO:MINUTO INICIO;NUMERO DE MEZCLA;NUMERO DE PREMEZCLA;NUMERO DE BATCH;NUMERO RECETA;PESADA DE CORCHO;MINUTOS PESADA;PESADA D.U;TIEMPO VACIADO (1):TIEMPO VACIADO (2);TIEMPO INYECCION AGUA (s);PESADA INYECCION AGUA;TIEMPO MEZCLA AGUA;TIEMPO INYECCION COLA;PESADA INYECCION COLA;TIEMPO MEZCLA COLA;TIEMPO VACIADO MEZC. MED(1):TIEMPO VACIADO MEZC. MED(2);MOLDE INICIAL EXT1;MOLDE FINAL EXT1;NOMBRE RECETA;MOLDE INICIAL EXT2;MOLDE FINAL EXT2;TAPONES BUENOS G1;TAPONES MALOS G1;TIEMPO EXTRACC. G1 (1):TIEMPO EXTRACC. G1 (2);TAPONES BUENOS G2;TAPONES MALOS G2;TIEMPO EXTRACC. G2 (1):TIEMPO EXTRACC. G2 (2);TAPONES BUENOS DESC G1;TAPONES BUENOS DESC G2;
202;12;25/8/22;7:47;22;12;178;41;65632;660;4332;8:2;79;1343;0;408;21008;408;8:12;83;198;DIA;83;198;5104;0;9:2;5104;0;9;2;0;0;
202;12;25/8/22;8:4;23;12;178;41;65577;618;4329;8:18;79;1346;0;360;20987;360;8:28;199;82;DIA;199;82;5412;0;9:19;5412;0;9;19;0;0;
202;12;25/8/22;8:20;24;12;178;41;65481;634;4322;8:35;79;1339;0;358;20956;358;8:46;83;206;DIA;83;206;5456;0;9:37;5456;0;9;37;0;0;
202;12;25/8/22;9:9;27;12;178;41;65550;635;4327;9:25;78;1343;1;390;20977;390;9:38;212;121;DIA;212;111;6556;65492;10:33;6116;0;10;31;0;0;
202;12;25/8/22;9:28;28;12;178;41;65836;634;4346;10:27;79;1348;0;376;21069;376;10:43;188;72;DIA;188;68;5412;44;11:34;5280;0;11;33;0;0;
202;12;25/8/22;10:55;30;12;178;41;65627;639;4266;11:9;79;1342;0;409;21008;409;11:19;203;75;DIA;203;75;4884;44;12:8;4884;44;12;8;0;0;
202;12;25/8/22;10:55;30;12;178;41;65627;639;4266;11:9;79;1342;0;409;21008;409;11:19;203;75;DIA;203;75;4884;44;12:8;4884;44;12;8;0;0;
202;12;25/8/22;11:28;32;12;178;41;65165;626;4367;12:1;78;1336;0;394;20854;394;12:11;87;205;DIA;87;205;5236;0;13:1;5236;0;13;1;0;0;
202;12;25/8/22;11:28;32;12;178;41;65165;626;4367;12:1;78;1336;0;394;20854;394;12:11;87;205;DIA;87;205;5236;0;13:1;5236;0;13;1;0;0;
202;12;25/8/22;12:20;34;12;178;41;65447;617;4320;12:34;60;1011;0;383;20946;383;13:1;204;69;DIA;204;69;4620;0;13:50;4620;0;13;50;0;0;
202;12;25/8/22;12:36;35;12;178;41;65339;627;4313;13:4;60;1011;0;421;20916;421;13:17;70;198;DIA;70;198;5676;0;14:8;5676;0;14;8;0;0;
202;12;25/8/22;13:6;36;12;178;41;65623;663;4332;13:21;60;1016;0;473;21008;473;13:35;199;87;DIA;199;87;5588;44;14:43;5588;44;14;42;0;0;
202;12;25/8/22;13:40;38;12;178;41;65688;630;4336;13:56;61;1019;0;396;21028;396;14:9;199;82;DIA;199;82;5412;65492;15:49;5412;0;15;49;4664;4620;
202;12;25/8/22;14:14;40;12;178;41;65715;619;4338;14:46;60;1016;0;371;21028;371;16:23;29;122;DIA;32;122;4004;0;17:10;4004;0;17;10;1056;1144;
202;12;25/8/22;14:48;41;12;178;41;65261;681;4308;16:26;60;1009;0;330;20885;330;16:36;123;45;DIA;123;29;7128;0;17:34;6424;0;17;31;0;0;
202;12;25/8/22;16:51;42;12;178;41;65550;621;4327;17:7;60;1014;0;316;20977;316;17:14;147;42;DIA;147;29;5940;0;18:8;5368;0;18;6;0;0;
202;12;25/8/22;17:9;43;12;178;41;65036;610;4293;17:52;72;1203;0;312;20813;312;18:0;220;79;DIA;220;79;4356;0;18:49;4356;0;18;49;0;0;
202;12;25/8/22;18:10;45;12;178;41;64941;609;4287;18:39;71;1200;0;386;20783;386;18:48;68;171;DIA;68;171;4532;44;19:36;4532;44;19;36;0;0;
202;12;25/8/22;18:41;46;12;178;41;65443;618;4320;18:55;72;1209;0;329;20946;329;19:3;171;42;DIA;171;42;4840;0;19:52;4840;44;19;52;0;0;
202;12;25/8/22;19:13;48;12;178;41;65060;612;4295;19:39;71;1206;0;366;20824;366;19:48;13;115;DIA;13;116;4532;0;20:37;4532;44;20;36;0;0;
202;12;25/8/22;19:42;49;12;178;41;65400;613;4317;19:55;71;1209;0;322;20936;323;20:3;116;229;DIA;116;229;5016;0;20:53;5016;0;20;53;0;0;
202;12;25/8/22;19:57;50;12;178;41;65417;615;4318;20:11;71;1207;0;352;20936;352;20:19;230;115;DIA;230;115;5500;0;21:11;5500;0;21;10;0;0;
202;12;25/8/22;20:13;51;12;178;41;65563;631;4262;20:27;72;1212;0;313;20987;391;20:37;116;29;DIA;116;29;6732;0;21:32;6732;0;21;32;0;0;
202;12;25/8/22;20:29;52;12;178;41;62713;590;4140;21:1;69;1164;0;330;20077;330;21:9;104;213;DIA;104;213;4840;0;21:59;4840;0;21;58;0;0;
202;12;25/8/22;20:29;52;12;178;41;62713;590;4140;21:1;69;1164;0;330;20077;330;21:9;104;213;DIA;104;213;4840;0;21:59;4840;0;21;58;0;0;
202;12;25/8/22;21:19;54;12;178;41;65564;722;4328;21:35;71;1213;0;340;20987;340;21:43;100;209;DIA;100;209;4840;0;22:32;4796;0;22;32;0;0;
202;12;25/8/22;21:53;56;12;178;41;65601;607;4330;22:7;72;1213;0;309;20997;321;22:15;82;204;DIA;82;204;5412;0;23:5;5412;0;23;5;0;0;
202;12;25/8/22;22:9;57;12;178;41;65699;632;4337;22:23;98;1673;0;315;21028;355;22:32;205;91;DIA;205;91;5544;0;23:23;5544;0;23;23;0;0;
202;12;25/8/22;22:25;58;12;178;41;65587;615;4329;22:39;97;1672;0;348;20987;438;22:50;92;214;DIA;92;214;5412;0;23:41;5412;0;23;41;0;0;
