TIPO;NUMERO DE ESTACION;DIA INICIO/MES INICIO/AÑO INICIO;HORA INICIO:MINUTO INICIO;NUMERO DE MEZCLA;NUMERO DE PREMEZCLA;NUMERO DE BATCH;NUMERO RECETA;PESADA DE CORCHO;MINUTOS PESADA;PESADA D.U;TIEMPO VACIADO (1):TIEMPO VACIADO (2);TIEMPO INYECCION AGUA (s);PESADA INYECCION AGUA;TIEMPO MEZCLA AGUA;TIEMPO INYECCION COLA;PESADA INYECCION COLA;TIEMPO MEZCLA COLA;TIEMPO VACIADO MEZC. MED(1):TIEMPO VACIADO MEZC. MED(2);MOLDE INICIAL EXT1;MOLDE FINAL EXT1;NOMBRE RECETA;MOLDE INICIAL EXT2;MOLDE FINAL EXT2;TAPONES BUENOS G1;TAPONES MALOS G1;TIEMPO EXTRACC. G1 (1):TIEMPO EXTRACC. G1 (2);TAPONES BUENOS G2;TAPONES MALOS G2;TIEMPO EXTRACC. G2 (1):TIEMPO EXTRACC. G2 (2);TAPONES BUENOS DESC G1;TAPONES BUENOS DESC G2;
202;12;2/4/22;22:30;60;12;73;41;70336;672;4643;22:50;53;1604;27;382;22511;382;23:8;221;133;DIA;221;133;6600;0;0:5;6644;0;0;5;0;0;
202;12;2/4/22;22:52;61;12;73;41;70681;658;4595;23:11;53;1615;27;404;22624;404;23:30;134;45;DIA;134;45;6556;44;0:27;6600;44;0;27;0;0;
202;12;2/4/22;23:14;62;12;73;41;70597;671;4589;23:33;53;1612;27;427;22593;427;23:53;45;191;DIA;45;191;6424;65492;0:49;6424;0;0;49;0;0;
202;12;2/4/22;23:35;63;12;73;41;71132;671;4695;23:55;53;1625;27;407;22767;407;0:15;192;106;DIA;192;106;6688;0;1:12;6732;0;1;12;0;0;
202;12;3/4/22;0:20;1;12;73;41;71096;669;4693;0:40;53;1622;27;394;22757;394;0:59;13;160;DIA;13;159;6380;44;2:4;6424;0;2;4;1056;0;
202;12;3/4/22;0:42;2;12;73;41;70348;677;4644;1:3;52;1611;28;405;22511;578;1:24;160;66;DIA;160;66;6380;65492;2:26;6424;0;2;26;0;0;
202;12;3/4/22;1:5;3;12;73;41;70283;671;4639;1:28;53;1607;27;412;22491;612;1:51;67;220;DIA;67;220;6688;44;2:49;6688;44;2;48;0;0;
202;12;3/4/22;1:31;4;12;73;41;70936;662;4682;1:55;53;1623;27;377;22705;377;2:14;220;131;DIA;220;131;6512;0;3:11;6556;44;3;11;0;0;
202;12;3/4/22;1:57;5;12;73;41;70473;687;4581;2:17;53;1618;27;398;22552;398;2:36;131;42;DIA;131;42;6600;65492;3:33;6644;0;3;33;0;0;
202;12;3/4/22;2:20;6;12;73;41;70169;676;4562;2:39;52;1602;28;385;22460;385;2:58;43;194;DIA;43;194;6644;0;3:56;6644;0;3;56;0;0;
202;12;3/4/22;2:42;7;12;73;41;70393;682;4646;3:2;53;1605;27;413;22532;413;3:21;195;101;DIA;195;101;6336;0;4:17;6380;0;4;17;0;0;
202;12;3/4/22;3:4;8;12;73;41;70155;678;4631;3:24;53;1609;27;388;22450;388;3:43;102;12;DIA;102;12;6556;44;4:40;6556;44;4;39;0;0;
202;12;3/4/22;3:26;9;12;73;41;70122;677;4558;3:46;53;1606;27;368;22440;368;4:5;12;163;DIA;12;163;6600;65492;5:2;6644;0;5;2;0;0;
202;12;3/4/22;3:49;10;12;73;41;70680;685;3888;4:9;53;1618;27;366;22624;366;4:27;164;77;DIA;164;77;6688;0;5:25;6688;44;5;25;0;0;
202;12;3/4/22;4:11;11;12;73;41;70228;678;4636;4:31;53;1603;27;409;22480;409;4:50;78;221;DIA;77;221;6292;0;5:46;6336;0;5;46;0;0;
202;12;3/4/22;4:33;12;12;73;41;70237;721;4706;4:53;53;1602;27;407;22480;407;5:11;222;136;DIA;222;136;6688;0;6:9;6688;44;6;9;0;0;
202;12;3/4/22;4:55;13;12;73;41;69987;673;4620;5:15;52;1599;28;398;22399;398;5:34;137;38;DIA;136;38;6160;0;6:30;6204;44;6;30;0;0;
202;12;3/4/22;5:17;14;12;73;41;70639;667;4521;5:37;53;1617;27;375;22613;375;5:55;39;194;DIA;38;194;6820;0;6:53;6820;44;6;53;0;0;
202;12;3/4/22;5:39;15;12;73;41;69154;962;4565;6:1;52;1577;28;390;22133;390;6:18;195;90;DIA;194;90;5852;0;7:13;5940;0;7;13;0;0;
202;12;3/4/22;6:3;16;12;74;41;70435;718;4649;6:21;53;1615;27;374;22542;374;6:38;91;7;DIA;91;7;6864;0;7:36;6864;0;7;36;0;0;
