HORA;Tª HORNO CALIENTE;CANAL DE AIRE;Tª HORNO FRIO;INFR. SX;INFR. DX;
0:00:01;120;142,5;95;844;514;
0:01:01;120;142,1;95;863;549;
0:02:01;120;141,9;95;854;519;
0:03:01;120;141,9;95;854;515;
0:04:01;120;142,1;95;844;513;
0:05:01;120;142,4;95;852;516;
0:06:01;120;142,8;95;850;512;
0:07:01;120;142,6;95;846;511;
0:08:01;120;142;95;850;510;
0:09:01;120;141,4;95;849;509;
0:10:01;120;141;95;850;509;
0:11:01;120;140,9;95;845;511;
0:12:01;120;141,1;95;842;511;
0:13:01;120;141,2;95;848;510;
0:14:01;120;141,2;95;842;510;
0:15:01;120;141,2;95;845;512;
0:16:01;120;140,9;95;846;512;
0:17:01;120;140,8;95;838;511;
0:18:01;120;140,9;95;848;509;
0:19:01;120;141,3;95;848;511;
0:20:01;120;141,9;95;839;513;
0:21:01;120;142,4;95;843;512;
0:22:01;120;142,5;95;841;513;
0:23:01;120;142;95;844;512;
0:24:01;120;141,4;95;839;514;
0:25:01;120;140,8;95;840;516;
0:26:01;120;140,7;95;843;513;
0:27:01;120;140,8;95;835;514;
0:28:01;120;141,2;95;840;515;
0:29:01;120;141,4;95;830;513;
0:30:01;120;141,3;95;838;515;
0:31:01;120;141;95;835;513;
0:32:01;120;140,8;95;841;513;
0:33:01;120;140,9;95;842;512;
0:34:01;120;141,2;95;842;512;
0:35:01;120;141,7;95;840;514;
0:36:01;120;142,2;95;839;510;
0:37:01;120;142,4;95;842;510;
0:38:01;120;142;95;842;511;
0:39:01;120;141,4;95;844;512;
0:40:01;120;140,8;95;840;516;
0:41:01;120;140,6;95;835;515;
0:42:01;120;140,7;95;835;513;
0:43:01;120;141;95;830;515;
0:44:01;120;141,4;95;831;515;
0:45:01;120;141,5;95;833;515;
0:46:01;120;141,4;95;832;516;
0:47:01;120;141,2;95;829;516;
0:48:01;120;141,1;95;832;515;
0:49:01;120;141,3;95;829;515;
0:50:01;120;141,7;95;829;515;
0:51:01;120;142,1;95;830;516;
0:52:01;120;142,4;95;831;513;
0:53:01;120;142,3;95;834;515;
0:54:01;120;142;95;829;511;
0:55:01;120;141,5;95;827;515;
0:56:01;120;141,3;95;835;515;
