TIPO;NUMERO DE ESTACION;DIA INICIO/MES INICIO/AÑO INICIO;HORA INICIO:MINUTO INICIO;NUMERO DE MEZCLA;NUMERO DE PREMEZCLA;NUMERO DE BATCH;NUMERO RECETA;PESADA DE CORCHO;MINUTOS PESADA;PESADA D.U;TIEMPO VACIADO (1):TIEMPO VACIADO (2);TIEMPO INYECCION AGUA (s);PESADA INYECCION AGUA;TIEMPO MEZCLA AGUA;TIEMPO INYECCION COLA;PESADA INYECCION COLA;TIEMPO MEZCLA COLA;TIEMPO VACIADO MEZC. MED(1):TIEMPO VACIADO MEZC. MED(2);MOLDE INICIAL EXT1;MOLDE FINAL EXT1;NOMBRE RECETA;MOLDE INICIAL EXT2;MOLDE FINAL EXT2;TAPONES BUENOS G1;TAPONES MALOS G1;TIEMPO EXTRACC. G1 (1):TIEMPO EXTRACC. G1 (2);TAPONES BUENOS G2;TAPONES MALOS G2;TIEMPO EXTRACC. G2 (1):TIEMPO EXTRACC. G2 (2);TAPONES BUENOS DESC G1;TAPONES BUENOS DESC G2;
202;12;19/1/22;22:44;52;12;11;38;62652;623;3822;23:0;36;1845;24;644;17551;645;23:14;134;23;DIL;136;19;5676;0;0:7;5412;0;0;7;0;0;
202;12;19/1/22;23:2;53;12;11;38;62738;623;3765;23:18;37;1854;23;648;17571;648;23:33;24;149;DIL;26;145;5500;0;0:26;5236;0;0;25;0;0;
202;12;19/1/22;23:20;54;12;11;38;62895;611;3774;23:36;38;1858;22;651;17612;651;23:52;150;35;DIL;152;32;5500;0;0:44;5280;0;0;44;0;0;
202;12;19/1/22;23:38;55;12;11;38;62853;606;3835;23:55;37;1860;23;653;17602;653;0:10;36;158;DIL;38;153;5368;0;1:2;5060;0;1;1;0;0;
202;12;20/1/22;0:15;1;12;11;38;62893;625;3837;0:31;37;1860;23;648;17612;648;0:46;44;167;DIL;47;167;5412;65492;1:38;5236;44;1;38;0;0;
202;12;20/1/22;0:33;2;12;11;38;62782;621;3893;0:49;38;1845;22;623;17581;623;1:4;168;48;DIL;167;48;5280;0;1:56;5324;0;1;56;0;0;
202;12;20/1/22;0:51;3;12;11;38;62987;623;3780;1:7;39;1864;21;600;17643;600;1:22;49;176;DIL;49;176;5588;0;2:15;5588;0;2;14;0;0;
202;12;20/1/22;1:9;4;12;11;38;62974;623;3842;1:26;38;1856;22;618;17632;618;1:40;177;67;DIL;177;67;5720;0;2:34;5720;0;2;34;0;0;
202;12;20/1/22;1:27;5;12;11;38;62818;634;3770;1:44;38;1855;22;605;17591;606;1:59;68;198;DIL;68;198;5720;0;2:53;5720;0;2;53;0;0;
202;12;20/1/22;1:46;6;12;11;38;62888;628;3837;2:3;39;1873;21;571;17612;571;2:19;199;90;DIL;199;90;5720;0;3:12;5720;0;3;12;0;0;
