HORA;Tª HORNO CALIENTE;CANAL DE AIRE;Tª HORNO FRIO;INFR. SX;INFR. DX;
0:00:01;123;162,4;78;700;495;
0:01:01;123;163,1;78;695;490;
0:02:01;123;163,6;78;694;482;
0:03:01;123;164;78;686;481;
0:04:01;123;164,2;78;688;480;
0:05:01;123;164,4;78;685;482;
0:06:01;123;164,4;78;692;484;
0:07:01;120;164,2;77;683;480;
0:08:01;104;163,6;75;680;482;
0:09:01;91;164,1;69;696;479;
0:10:01;81;161,8;68;728;482;
0:11:01;74;159,2;66;732;478;
0:12:01;68;156,4;65;748;479;
0:13:01;64;154,4;64;743;477;
0:14:01;60;152,4;64;739;478;
0:15:01;56;150,6;63;753;477;
0:16:01;54;149;62;770;476;
0:17:01;53;147,4;62;768;475;
0:18:01;51;145,9;61;760;473;
0:19:01;50;144,3;60;741;477;
0:20:01;49;142,9;59;724;475;
0:21:01;48;141,4;58;706;472;
0:22:01;47;141,2;58;443;491;
0:23:02;46;143,9;57;670;438;
0:24:01;46;148,7;57;655;436;
0:25:01;50;153,8;57;637;433;
0:26:01;70;162,1;65;615;425;
0:27:01;84;163,7;73;596;425;
0:28:01;92;159,7;75;586;450;
0:29:01;100;164,3;75;609;455;
0:30:01;109;166,7;79;590;413;
0:31:01;113;158,1;82;567;410;
0:32:01;116;148,1;84;544;409;
0:33:01;118;140,4;85;528;407;
0:34:01;120;135,2;86;515;405;
0:35:01;121;131,8;87;500;405;
0:36:01;123;129,7;87;491;405;
0:37:01;124;128,3;87;480;397;
0:38:01;126;127,5;87;550;434;
0:39:01;126;124,1;81;606;440;
0:40:01;126;117,8;78;594;437;
0:41:01;125;111,3;75;588;437;
0:42:01;122;109,8;71;607;445;
0:43:01;120;113,2;71;662;450;
0:44:01;117;121,2;73;690;455;
0:45:01;115;138,4;74;748;459;
0:46:01;114;156,2;75;576;453;
0:47:01;113;170,4;75;510;452;
0:48:01;115;180,7;75;566;460;
0:49:01;117;188,1;76;601;461;
0:50:01;121;192;76;621;459;
0:51:01;124;191,6;76;627;464;
0:52:01;127;187,2;77;629;466;
0:53:01;128;179,9;78;646;468;
0:54:01;128;171,8;78;645;469;
0:55:01;127;165;78;655;470;
0:56:01;125;161,3;78;644;472;
0:57:01;123;160,5;78;655;475;
0:58:01;122;162,2;79;661;480;
0:59:01;120;165,6;79;669;480;
1:00:01;120;170,1;79;676;480;
1:01:01;120;174,9;79;696;483;
1:02:01;121;178,8;78;692;483;
1:03:01;122;181;78;701;482;
1:04:01;124;180,9;78;693;483;
1:05:01;124;179,1;78;691;483;
1:06:01;125;176,3;78;691;482;
1:07:01;125;173,4;79;682;484;
1:08:01;124;171;80;686;482;
1:09:01;124;169,1;80;689;482;
1:10:01;124;167,6;80;691;486;
1:11:01;123;166,5;80;704;495;
1:12:01;122;166;80;691;485;
1:13:01;122;166,2;80;692;481;
1:14:01;122;167;78;696;485;
1:15:01;122;168,1;78;693;483;
1:16:01;122;168,8;77;695;484;
1:17:01;122;169,2;76;693;483;
1:18:01;122;169,4;76;678;482;
1:19:01;122;169,6;76;675;482;
1:20:01;122;170;76;658;486;
1:21:01;121;170,5;76;658;486;
1:22:01;121;171,1;77;663;488;
1:23:01;122;171,7;77;670;489;
1:24:01;122;172,3;77;672;490;
1:25:01;122;173,1;77;673;495;
1:26:01;122;173,9;77;680;491;
1:27:01;123;174,4;77;679;496;
1:28:02;123;174,4;77;670;497;
1:29:01;123;174,1;77;671;497;
1:30:01;123;173,6;77;673;499;
1:31:01;123;173,4;77;677;499;
1:32:01;124;173,3;77;681;494;
1:33:01;124;173,1;77;671;495;
1:34:01;124;172,8;77;670;494;
1:35:01;124;172,6;77;664;497;
1:36:01;124;172,5;77;664;491;
1:37:01;124;172,3;77;680;495;
1:38:01;124;171,9;77;684;493;
1:39:01;124;171,6;77;688;490;
1:40:01;124;171,1;77;689;492;
1:41:01;124;170,7;77;681;492;
1:42:01;124;170,5;77;680;494;
1:43:01;123;170,5;77;682;489;
1:44:01;123;170,5;77;681;491;
1:45:01;123;170,6;77;672;491;
1:46:01;123;169,8;80;655;451;
1:47:01;123;164,7;83;656;480;
1:48:01;124;164,1;80;680;474;
1:49:01;125;164;79;686;476;
1:50:01;125;162,9;79;668;480;
1:51:01;125;161,4;78;650;475;
1:52:01;125;160,2;77;667;487;
1:53:01;124;159,7;76;660;486;
1:54:01;123;160,1;76;691;483;
1:55:01;122;161,7;77;681;483;
1:56:01;121;164,2;77;657;483;
1:57:01;121;167,7;77;649;484;
1:58:01;121;171;77;668;484;
1:59:01;122;173,5;78;670;487;
2:00:01;123;174,9;78;665;490;
2:01:01;123;175,1;78;667;485;
2:02:01;124;174,3;78;675;490;
2:03:01;124;172,7;78;686;489;
2:04:01;125;170,8;78;687;490;
2:05:01;124;168,9;78;680;489;
2:06:01;124;167,6;78;677;495;
