TIPO;NUMERO DE ESTACION;DIA INICIO/MES INICIO/AÑO INICIO;HORA INICIO:MINUTO INICIO;NUMERO DE MEZCLA;NUMERO DE PREMEZCLA;NUMERO DE BATCH;NUMERO RECETA;PESADA DE CORCHO;MINUTOS PESADA;PESADA D.U;TIEMPO VACIADO (1):TIEMPO VACIADO (2);TIEMPO INYECCION AGUA (s);PESADA INYECCION AGUA;TIEMPO MEZCLA AGUA;TIEMPO INYECCION COLA;PESADA INYECCION COLA;TIEMPO MEZCLA COLA;TIEMPO VACIADO MEZC. MED(1):TIEMPO VACIADO MEZC. MED(2);MOLDE INICIAL EXT1;MOLDE FINAL EXT1;NOMBRE RECETA;MOLDE INICIAL EXT2;MOLDE FINAL EXT2;TAPONES BUENOS G1;TAPONES MALOS G1;TIEMPO EXTRACC. G1 (1):TIEMPO EXTRACC. G1 (2);TAPONES BUENOS G2;TAPONES MALOS G2;TIEMPO EXTRACC. G2 (1):TIEMPO EXTRACC. G2 (2);TAPONES BUENOS DESC G1;TAPONES BUENOS DESC G2;
202;12;13/3/22;22:28;58;12;54;41;33808;381;2300;22:47;14;604;66;209;10821;432;23:6;31;167;DIA;0;0;5984;0;0:2;0;0;0;0;0;0;
202;12;13/3/22;22:49;59;12;54;41;33700;382;2258;23:9;14;602;66;189;10790;389;23:27;168;98;DIA;0;0;6028;0;0:28;0;0;0;0;0;0;
202;12;13/3/22;23:11;60;12;54;41;33777;382;2230;23:30;14;607;66;377;10810;402;23:53;99;231;DIA;0;0;5852;0;0:48;0;0;0;0;0;0;
202;12;14/3/22;0:5;1;12;54;41;34168;383;2256;0:15;15;614;65;230;10933;399;0:33;127;20;DIA;0;0;5852;0;1:28;0;0;0;0;0;0;
202;12;14/3/22;0:17;2;12;54;41;33936;379;2138;0:36;15;620;65;221;10862;389;0:53;21;155;DIA;0;0;5896;0;1:49;0;0;0;0;0;0;
202;12;14/3/22;0:37;3;12;54;41;33944;378;2275;0:56;14;608;66;215;10862;385;1:13;156;50;DIA;0;0;5896;0;2:9;0;0;0;0;0;0;
202;12;14/3/22;0:57;4;12;54;41;33848;382;2234;1:16;14;610;66;205;10831;391;1:33;51;185;DIA;0;0;5852;44;2:29;0;0;0;0;0;0;
202;12;14/3/22;1:18;5;12;54;41;33756;385;2228;1:36;15;608;65;214;10810;396;1:54;185;80;DIA;0;0;5940;65492;2:49;0;0;0;0;0;0;
202;12;14/3/22;1:38;6;12;54;41;33862;386;2269;1:56;14;607;66;209;10841;395;2:14;81;213;DIA;0;0;5808;0;3:11;0;0;0;0;0;0;
202;12;14/3/22;1:58;7;12;54;41;33825;382;2030;2:17;14;603;66;232;10831;401;2:34;214;106;DIA;0;0;5764;0;3:31;0;0;0;0;0;0;
202;12;14/3/22;2:18;8;12;54;41;33860;397;2269;2:37;14;602;66;260;10841;477;2:55;107;235;DIA;0;0;5676;0;3:50;0;0;0;0;0;0;
202;12;14/3/22;2:38;9;12;54;41;33901;376;2272;2:58;15;608;65;250;10851;379;3:15;236;127;DIA;0;0;5676;44;4:10;0;0;0;0;0;0;
202;12;14/3/22;3:0;10;12;54;41;33855;373;2235;3:17;14;607;66;239;10841;385;3:34;127;22;DIA;0;0;5940;65492;4:30;0;0;0;0;0;0;
202;12;14/3/22;3:19;11;12;54;41;33914;372;2273;3:37;14;609;66;190;10862;410;3:55;23;153;DIA;0;0;5676;44;4:50;0;0;0;0;0;0;
202;12;14/3/22;3:39;12;12;54;41;33851;381;2235;3:57;14;619;66;219;10841;382;4:14;153;48;DIA;0;0;5896;0;5:9;0;0;0;0;0;0;
202;12;14/3/22;3:59;13;12;54;41;33785;380;2264;4:17;14;608;66;204;10821;409;4:35;48;168;DIA;0;0;5280;65492;5:26;0;0;0;0;0;0;
202;12;14/3/22;4:19;14;12;54;41;33931;375;2274;4:37;14;608;66;211;10862;288;4:53;169;62;DIA;0;0;5852;0;5:45;0;0;0;0;0;0;
