TIPO;NUMERO DE ESTACION;DIA INICIO/MES INICIO/AÑO INICIO;HORA INICIO:MINUTO INICIO;NUMERO DE MEZCLA;NUMERO DE PREMEZCLA;NUMERO DE BATCH;NUMERO RECETA;PESADA DE CORCHO;MINUTOS PESADA;PESADA D.U;TIEMPO VACIADO (1):TIEMPO VACIADO (2);TIEMPO INYECCION AGUA (s);PESADA INYECCION AGUA;TIEMPO MEZCLA AGUA;TIEMPO INYECCION COLA;PESADA INYECCION COLA;TIEMPO MEZCLA COLA;TIEMPO VACIADO MEZC. MED(1):TIEMPO VACIADO MEZC. MED(2);MOLDE INICIAL EXT1;MOLDE FINAL EXT1;NOMBRE RECETA;MOLDE INICIAL EXT2;MOLDE FINAL EXT2;TAPONES BUENOS G1;TAPONES MALOS G1;TIEMPO EXTRACC. G1 (1):TIEMPO EXTRACC. G1 (2);TAPONES BUENOS G2;TAPONES MALOS G2;TIEMPO EXTRACC. G2 (1):TIEMPO EXTRACC. G2 (2);TAPONES BUENOS DESC G1;TAPONES BUENOS DESC G2;
202;12;15/2/22;22:26;57;12;41;38;67533;656;4053;22:45;37;1854;83;453;18911;453;23:3;211;114;DIL;211;114;6248;0;0:2;6248;0;0;2;0;0;
202;12;15/2/22;22:47;58;12;41;38;67583;654;4123;23:6;37;1856;83;442;18931;622;23:27;115;28;DIL;115;28;6688;44;0:25;6688;44;0;24;0;0;
202;12;15/2/22;23:8;59;12;41;38;67337;661;4108;23:30;37;1863;83;479;18860;479;23:50;28;171;DIL;28;171;6248;0;0:46;6248;44;0;46;0;0;
202;12;15/2/22;23:32;60;12;41;38;67311;685;4106;23:53;37;1849;83;465;18850;465;0:11;171;75;DIL;171;75;6336;65492;1:7;6336;0;1;7;0;0;
202;12;16/2/22;0:16;1;12;41;38;67542;664;4121;0:35;37;1857;83;471;18911;471;0:54;220;127;DIL;220;127;6380;44;1:50;6380;44;1;50;0;0;
202;12;16/2/22;0:37;2;12;41;38;67280;657;4105;0:56;36;1848;84;487;18839;487;1:15;127;33;DIL;127;33;6380;0;2:11;6380;44;2;11;0;0;
202;12;16/2/22;0:59;3;12;41;38;67494;662;4050;1:18;37;1854;83;487;18901;487;1:37;33;179;DIL;33;179;6424;65492;2:33;6424;0;2;33;0;0;
202;12;16/2/22;1:20;4;12;41;38;67220;670;4168;1:39;37;1848;83;483;18829;483;1:58;180;83;DIL;180;83;6292;0;2:54;6292;0;2;54;0;0;
202;12;16/2/22;1:42;5;12;41;38;67302;686;4039;2:1;36;1856;84;478;18850;478;2:20;84;232;DIL;84;232;6512;0;3:16;6512;0;3;16;0;0;
202;12;16/2/22;2:3;6;12;41;38;67120;675;4028;2:22;31;1581;89;477;18798;477;2:42;233;138;DIL;233;138;6336;0;3:38;6336;0;3;37;0;0;
202;12;16/2/22;2:24;7;12;41;38;67595;677;4124;2:44;32;1587;88;474;18931;474;3:3;139;44;DIL;139;44;6380;0;3:59;6380;0;3;59;0;0;
202;12;16/2/22;2:46;8;12;41;38;67539;668;4120;3:6;32;1591;88;467;18911;467;3:24;45;186;DIL;45;186;6160;44;4:20;6160;44;4;20;0;0;
202;12;16/2/22;3:8;9;12;41;38;67421;671;4046;3:27;32;1582;88;434;18880;434;3:45;186;92;DIL;186;92;6336;65492;4:42;6380;0;4;41;0;0;
202;12;16/2/22;3:29;10;12;41;38;67590;664;4124;3:48;32;1593;88;478;18931;478;4:7;93;235;DIL;93;235;6292;0;5:3;6292;0;5;3;0;0;
202;12;16/2/22;3:50;11;12;41;38;67382;678;4043;4:10;32;1587;88;476;18870;476;4:28;236;131;DIL;236;131;5896;0;5:23;5896;0;5;23;0;0;
202;12;16/2/22;4:12;12;12;41;38;67401;663;4045;4:31;32;1586;88;438;18880;438;4:48;132;35;DIL;132;35;6292;0;5:44;6292;0;5;44;0;0;
202;12;16/2/22;4:33;13;12;41;38;67443;662;4047;4:51;32;1588;88;441;18890;441;5:9;36;178;DIL;36;178;6248;0;6:5;6248;0;6;5;0;0;
202;12;16/2/22;4:53;14;12;41;38;67354;657;4109;5:12;31;1577;89;426;18860;426;5:30;179;78;DIL;179;78;6116;0;6:26;6116;0;6;25;0;0;
202;12;16/2/22;5:14;15;12;41;38;67486;658;4050;5:33;32;1596;88;434;18901;434;5:51;79;220;DIL;79;220;6160;44;6:46;6160;44;6;46;0;0;
202;12;16/2/22;5:35;16;12;41;38;67534;667;4053;5:54;32;1581;88;449;18911;449;6:12;220;129;DIL;220;129;6512;65492;7:8;6512;0;7;8;0;0;
202;12;16/2/22;5:56;17;12;41;38;67609;664;4057;6:15;32;1585;88;477;18931;477;6:34;130;27;DIL;130;27;5984;44;7:29;5984;44;7;28;0;0;
202;12;16/2/22;6:17;18;12;41;38;67376;670;4043;6:36;32;1582;88;424;18870;428;6:54;27;171;DIL;27;171;6336;65492;7:50;6336;0;7;50;0;0;
202;12;16/2/22;6:39;19;12;41;38;67339;672;3974;6:57;32;1589;88;417;18860;419;7:15;172;85;DIL;172;85;6688;44;8:12;6688;44;8;12;0;0;
202;12;16/2/22;6:59;20;12;41;38;67497;680;4118;7:18;32;1594;88;483;18901;483;7:38;85;233;DIL;85;233;6512;65492;8:34;6512;0;8;34;0;0;
202;12;16/2/22;7:43;22;12;41;38;67385;678;4044;8:3;42;2119;78;473;18870;473;8:21;142;48;DIL;142;48;6424;0;9:18;6424;0;9;18;0;0;
202;12;16/2/22;8:5;23;12;41;38;67526;685;4120;8:24;41;2132;79;412;18911;429;8:43;49;198;DIL;49;198;6556;0;9:40;6556;0;9;40;0;0;
202;12;16/2/22;8:27;24;12;41;38;67216;685;4034;8:46;42;2117;78;422;18829;428;9:5;199;110;DIL;199;110;6600;0;10:2;6600;0;10;2;0;0;
202;12;16/2/22;8:48;25;12;41;38;67205;691;4100;9:8;41;2123;79;462;18819;462;9:27;111;18;DIL;111;18;6424;44;10:24;6424;44;10;24;0;0;
202;12;16/2/22;9:10;26;12;41;38;67306;683;4106;9:30;42;2115;78;418;18850;441;9:49;18;166;DIL;18;166;6512;65492;10:46;6512;0;10;46;0;0;
202;12;16/2/22;9:33;27;12;41;38;67223;681;4101;9:52;42;2127;78;406;18829;428;10:11;167;77;DIL;167;77;6600;0;11:8;6600;0;11;8;0;0;
202;12;16/2/22;9:54;28;12;41;38;67123;691;4095;10:14;41;2123;79;350;18798;458;10:33;78;224;DIL;78;224;6424;0;11:30;6424;0;11;30;0;0;
202;12;16/2/22;10:16;29;12;41;38;67083;685;4093;10:36;41;2116;79;368;18788;416;10:55;225;137;DIL;225;137;6644;0;11:52;6644;0;11;52;0;0;
202;12;16/2/22;10:38;30;12;41;38;67298;679;4173;10:58;42;2120;78;337;18850;440;11:18;138;45;DIL;138;45;6468;0;12:14;6468;0;12;14;0;0;
202;12;16/2/22;11:0;31;12;41;38;67419;684;4113;11:20;41;2120;79;318;18880;451;11:39;46;197;DIL;46;197;6644;0;12:36;6644;0;12;36;0;0;
202;12;16/2/22;16:46;47;12;41;38;67115;666;4162;17:5;41;2122;79;287;18798;354;17:23;190;91;DIL;190;91;6160;0;18:19;6160;0;18;19;0;0;
202;12;16/2/22;17:7;48;12;41;38;67037;662;4157;17:26;41;2121;79;288;18778;350;17:44;92;232;DIL;92;232;6204;0;18:39;6204;0;18;39;0;0;
202;12;16/2/22;18:10;51;12;42;38;67020;673;4089;18:30;42;2121;78;317;18768;380;18:48;47;209;DIL;47;202;7128;0;19:45;6820;0;19;44;0;0;
202;12;16/2/22;18:32;52;12;42;38;67337;706;4108;18:51;45;2124;75;415;18860;415;20:35;91;216;DIL;91;216;5544;0;21:28;5544;0;21;28;0;0;
202;12;16/2/22;18:53;53;12;42;38;66988;665;4087;20:37;45;2101;75;325;18757;350;20:54;217;116;DIL;217;116;6072;0;21:49;6072;0;21;49;0;0;
202;12;16/2/22;20:40;54;12;42;38;66781;676;4074;20:56;44;2092;76;318;18706;366;21:14;117;19;DIL;117;19;6248;0;22:10;6204;44;22;9;0;0;
202;12;16/2/22;20:58;55;12;42;38;67097;662;4093;21:17;44;2113;76;315;18788;353;21:35;20;163;DIL;19;163;6292;0;22:31;6336;0;22;31;0;0;
202;12;16/2/22;21:19;56;12;42;38;67388;657;4111;21:38;44;2114;76;326;18870;363;21:56;164;68;DIL;164;68;6336;0;22:52;6336;0;22;52;0;0;
202;12;16/2/22;21:40;57;12;42;38;67157;667;4164;22:0;45;2101;75;306;18809;366;22:18;69;216;DIL;69;216;6468;0;23:14;6468;0;23;14;0;0;
202;12;16/2/22;22:2;58;12;42;38;67115;675;4162;22:21;44;2108;76;329;18798;376;22:39;217;123;DIL;217;123;6380;0;23:36;6380;0;23;35;0;0;
