TIPO;NUMERO DE ESTACION;DIA INICIO/MES INICIO/AÑO INICIO;HORA INICIO:MINUTO INICIO;NUMERO DE MEZCLA;NUMERO DE PREMEZCLA;NUMERO DE BATCH;NUMERO RECETA;PESADA DE CORCHO;MINUTOS PESADA;PESADA D.U;TIEMPO VACIADO (1):TIEMPO VACIADO (2);TIEMPO INYECCION AGUA (s);PESADA INYECCION AGUA;TIEMPO MEZCLA AGUA;TIEMPO INYECCION COLA;PESADA INYECCION COLA;TIEMPO MEZCLA COLA;TIEMPO VACIADO MEZC. MED(1):TIEMPO VACIADO MEZC. MED(2);MOLDE INICIAL EXT1;MOLDE FINAL EXT1;NOMBRE RECETA;MOLDE INICIAL EXT2;MOLDE FINAL EXT2;TAPONES BUENOS G1;TAPONES MALOS G1;TIEMPO EXTRACC. G1 (1):TIEMPO EXTRACC. G1 (2);TAPONES BUENOS G2;TAPONES MALOS G2;TIEMPO EXTRACC. G2 (1):TIEMPO EXTRACC. G2 (2);TAPONES BUENOS DESC G1;TAPONES BUENOS DESC G2;
202;12;18/4/22;22:37;54;12;90;54;69107;688;5529;22:57;12;438;68;425;34560;450;23:16;15;154;DIP;15;154;6160;0;0:12;6072;0;0;12;0;0;
202;12;19/4/22;0:55;1;12;90;54;69925;717;5595;1:12;12;441;68;608;34969;608;1:48;36;179;DIP;36;179;6336;0;2:46;6248;0;2;46;0;0;
202;12;19/4/22;1:14;2;12;90;54;69645;722;5572;1:51;12;436;68;542;34826;542;2:10;180;86;DIP;180;83;6424;0;3:8;6248;0;3;7;0;0;
202;12;19/4/22;1:53;3;12;90;54;68901;710;5513;2:13;12;441;68;548;34457;548;2:32;87;223;DIP;89;223;6028;0;3:29;5896;0;3;28;0;0;
202;12;19/4/22;2:15;4;12;90;54;68986;704;5588;2:35;12;431;68;474;34498;474;2:53;224;126;DIP;224;126;6204;44;3:50;6116;44;3;50;0;0;
202;12;19/4/22;2:37;5;12;90;54;69178;701;5535;2:56;12;437;68;448;34590;450;3:14;126;24;DIP;126;24;6072;65492;4:11;6072;0;4;11;0;0;
202;12;19/4/22;2:58;6;12;90;54;69049;700;5524;3:17;12;441;68;422;34529;450;3:35;25;159;DIP;25;159;5940;0;4:32;5852;0;4;32;0;0;
202;12;19/4/22;3:19;7;12;90;54;69073;684;5595;3:38;12;434;68;416;34539;450;3:56;160;55;DIP;160;54;5940;0;4:53;5896;0;4;53;0;0;
202;12;19/4/22;3:40;8;12;90;54;69150;694;5532;3:58;12;435;68;429;34580;450;4:17;56;192;DIP;56;192;6028;0;5:14;5984;0;5;14;0;0;
202;12;19/4/22;4:0;9;12;90;54;68973;687;5518;4:19;12;436;68;434;34488;450;4:38;193;87;DIP;193;87;5896;0;5:35;5852;0;5;34;0;0;
