TIPO;NUMERO DE ESTACION;DIA INICIO/MES INICIO/AÑO INICIO;HORA INICIO:MINUTO INICIO;NUMERO DE MEZCLA;NUMERO DE PREMEZCLA;NUMERO DE BATCH;NUMERO RECETA;PESADA DE CORCHO;MINUTOS PESADA;PESADA D.U;TIEMPO VACIADO (1):TIEMPO VACIADO (2);TIEMPO INYECCION AGUA (s);PESADA INYECCION AGUA;TIEMPO MEZCLA AGUA;TIEMPO INYECCION COLA;PESADA INYECCION COLA;TIEMPO MEZCLA COLA;TIEMPO VACIADO MEZC. MED(1):TIEMPO VACIADO MEZC. MED(2);MOLDE INICIAL EXT1;MOLDE FINAL EXT1;NOMBRE RECETA;MOLDE INICIAL EXT2;MOLDE FINAL EXT2;TAPONES BUENOS G1;TAPONES MALOS G1;TIEMPO EXTRACC. G1 (1):TIEMPO EXTRACC. G1 (2);TAPONES BUENOS G2;TAPONES MALOS G2;TIEMPO EXTRACC. G2 (1):TIEMPO EXTRACC. G2 (2);TAPONES BUENOS DESC G1;TAPONES BUENOS DESC G2;
202;12;3/5/22;22:52;59;12;96;40;69608;669;4316;23:9;30;1492;50;167;16016;282;23:25;5;125;DIX;5;125;5280;44;0:21;5280;44;0;21;0;0;
202;12;3/5/22;23:11;60;12;96;40;69927;683;4266;23:28;30;1503;50;197;16088;286;23:44;125;8;DIX;125;8;5368;0;0:40;5368;44;0;40;0;0;
202;12;3/5/22;23:30;61;12;96;40;70026;698;4272;23:47;31;1519;49;177;16108;282;0:4;8;131;DIX;8;131;5456;65492;1:0;5456;0;0;59;0;0;
202;12;4/5/22;0:9;1;12;96;40;69719;697;4253;0:26;30;1493;50;166;16037;298;0:42;17;141;DIX;17;141;5500;0;1:38;5500;0;1;38;0;0;
202;12;4/5/22;0:28;2;12;96;40;69799;678;4258;0:45;42;2194;38;169;16057;291;1:2;142;26;DIX;142;26;5456;0;1:57;5456;0;1;57;0;0;
202;12;4/5/22;0:47;3;12;96;40;69721;668;4254;1:4;42;2212;38;171;16037;280;1:21;27;147;DIX;27;147;5324;0;2:16;5324;0;2;16;0;0;
202;12;4/5/22;1:7;4;12;96;40;69488;668;4309;1:23;42;2181;38;166;15986;269;1:40;148;33;DIX;148;33;5500;0;2:35;5500;0;2;35;0;0;
202;12;4/5/22;1:26;5;12;97;40;69660;654;4319;1:42;42;2197;38;168;16027;261;1:59;34;151;DIX;34;151;5192;0;2:53;5192;0;2;53;0;0;
202;12;4/5/22;1:44;6;12;97;40;69718;693;4253;2:1;42;2193;38;192;16037;260;2:17;152;35;DIX;152;35;5368;44;3:12;5368;44;3;12;0;0;
202;12;4/5/22;2:4;7;12;97;40;69894;714;4334;2:20;42;2200;38;169;16078;274;2:36;35;163;DIX;35;163;5676;65492;3:32;5676;0;3;32;0;0;
202;12;4/5/22;2:22;8;12;97;40;70017;713;4272;2:39;42;2203;38;186;16108;292;2:56;164;51;DIX;164;51;5544;44;3:51;5544;44;3;51;0;0;
202;12;4/5/22;2:41;9;12;97;40;69684;683;4251;2:58;42;2192;38;184;16027;268;3:15;51;177;DIX;51;177;5588;65492;4:11;5588;0;4;11;0;0;
202;12;4/5/22;3:1;10;12;97;40;69722;685;4184;3:18;42;2196;38;181;16037;283;3:35;178;62;DIX;178;62;5456;0;4:30;5456;0;4;30;0;0;
