TIPO;NUMERO DE ESTACION;DIA INICIO/MES INICIO/AÑO INICIO;HORA INICIO:MINUTO INICIO;NUMERO DE MEZCLA;NUMERO DE PREMEZCLA;NUMERO DE BATCH;NUMERO RECETA;PESADA DE CORCHO;MINUTOS PESADA;PESADA D.U;TIEMPO VACIADO (1):TIEMPO VACIADO (2);TIEMPO INYECCION AGUA (s);PESADA INYECCION AGUA;TIEMPO MEZCLA AGUA;TIEMPO INYECCION COLA;PESADA INYECCION COLA;TIEMPO MEZCLA COLA;TIEMPO VACIADO MEZC. MED(1):TIEMPO VACIADO MEZC. MED(2);MOLDE INICIAL EXT1;MOLDE FINAL EXT1;NOMBRE RECETA;MOLDE INICIAL EXT2;MOLDE FINAL EXT2;TAPONES BUENOS G1;TAPONES MALOS G1;TIEMPO EXTRACC. G1 (1):TIEMPO EXTRACC. G1 (2);TAPONES BUENOS G2;TAPONES MALOS G2;TIEMPO EXTRACC. G2 (1):TIEMPO EXTRACC. G2 (2);TAPONES BUENOS DESC G1;TAPONES BUENOS DESC G2;
202;12;26/6/22;22:28;71;12;121;41;65201;617;4304;22:45;23;716;37;392;20864;400;23:0;114;234;DIA;114;234;5280;0;23:55;5324;0;23;54;0;0;
202;12;26/6/22;22:47;72;12;121;41;65207;616;4304;23:3;23;718;37;359;20875;400;23:19;235;118;DIA;235;118;5368;0;0:13;5412;0;0;13;0;0;
202;12;26/6/22;23:5;73;12;121;41;65313;619;4311;23:22;23;719;37;376;20905;400;23:38;119;6;DIA;119;6;5544;0;0:33;5588;0;0;32;0;0;
202;12;26/6/22;23:24;74;12;121;41;65486;645;4323;23:40;23;723;37;464;20956;464;23:57;7;127;DIA;7;127;5192;44;0:51;5280;44;0;51;0;0;
202;12;27/6/22;0:2;1;12;121;41;65340;620;4313;0:18;23;721;37;349;20916;400;0:34;10;131;DIA;10;131;5280;0;1:28;5368;0;1;28;0;0;
202;12;27/6/22;0:20;2;12;121;41;65332;617;4312;0:37;23;717;37;373;20916;400;0:52;132;22;DIA;132;22;5676;44;1:47;5676;44;1;47;0;0;
202;12;27/6/22;0:39;3;12;121;41;65416;627;4318;0:55;23;722;37;458;20936;458;1:12;22;137;DIA;22;137;5016;65492;2:5;5104;0;2;5;0;0;
202;12;27/6/22;0:57;4;12;121;41;65295;644;4310;1:15;23;713;37;408;20895;408;1:29;138;21;DIA;138;21;5412;0;2:24;5412;0;2;24;0;0;
202;12;27/6/22;2:12;8;12;122;41;65603;664;4396;2:28;23;728;37;563;20997;563;4:20;42;153;DIA;42;153;4840;0;5:13;4928;0;5;13;0;0;
202;12;27/6/22;2:30;9;12;122;41;65093;640;4297;4:24;22;718;38;424;20834;424;4:38;154;30;DIA;154;30;5104;0;5:30;5104;0;5;30;0;0;
202;12;27/6/22;4:26;10;12;122;41;65519;665;4325;4:40;23;718;37;371;20967;400;4:55;31;154;DIA;31;154;5368;0;5:49;5456;0;5;49;0;0;
202;12;27/6/22;4:43;11;12;122;41;65351;640;4379;4:58;23;717;37;392;20916;400;5:14;155;40;DIA;155;40;5500;0;6:8;5500;0;6;8;0;0;
202;12;27/6/22;5:0;12;12;122;41;65240;636;4306;5:17;23;717;37;362;20885;400;5:33;41;165;DIA;41;165;5412;0;6:27;5500;0;6;27;0;0;
202;12;27/6/22;5:19;13;12;122;41;65254;635;4307;5:35;23;723;37;393;20885;400;5:52;166;49;DIA;166;49;5412;0;6:46;5412;0;6;46;0;0;
202;12;27/6/22;5:38;14;12;122;41;65184;646;4303;5:54;22;716;38;397;20864;400;6:10;50;177;DIA;50;177;5544;0;7:5;5632;0;7;5;0;0;
202;12;27/6/22;5:57;15;12;122;41;65435;633;4319;6:13;22;721;38;380;20946;400;6:30;178;61;DIA;178;61;5368;0;7:24;5412;0;7;24;0;0;
202;12;27/6/22;6:15;16;12;122;41;65469;629;4321;6:32;23;725;37;323;20956;400;6:48;62;185;DIA;62;185;5412;0;7:43;5456;0;7;42;0;0;
202;12;27/6/22;6:35;17;12;122;41;65590;639;4264;6:51;23;725;37;326;20997;400;7:7;186;74;DIA;186;74;5544;44;8:2;5588;44;8;2;0;0;
202;12;27/6/22;6:53;18;12;122;41;65472;669;4322;7:10;22;717;38;414;20956;414;7:26;74;203;DIA;74;203;5676;65492;8:22;5720;0;8;21;0;0;
202;12;27/6/22;7:12;19;12;122;41;65178;622;4302;7:29;23;722;37;468;20864;468;7:46;204;79;DIA;204;79;5016;0;8:39;5060;0;8;39;0;0;
202;12;27/6/22;7:31;20;12;122;41;65570;614;4328;7:49;23;720;37;399;20987;400;8:4;80;199;DIA;80;199;5236;0;8:57;5280;0;8;57;0;0;
202;12;27/6/22;7:51;21;12;122;41;65454;627;4320;8:6;23;728;37;360;20946;400;8:22;200;83;DIA;200;83;5368;0;9:16;5412;0;9;16;0;0;
202;12;27/6/22;8:8;22;12;122;41;65236;646;4306;8:25;22;724;38;359;20875;400;8:40;84;205;DIA;84;205;5324;0;9:34;5368;0;9;34;0;0;
202;12;27/6/22;8:27;23;12;122;41;65456;613;4321;8:43;23;724;37;375;20946;400;8:59;206;87;DIA;206;87;5280;0;9:53;5324;0;9;53;0;0;
202;12;27/6/22;8:45;24;12;122;41;65257;612;4307;9:2;22;724;38;394;20885;400;9:17;88;215;DIA;88;215;5588;0;10:12;5632;0;10;12;0;0;
202;12;27/6/22;9:4;25;12;122;41;65457;613;4321;9:20;23;718;37;452;20946;452;9:37;216;94;DIA;216;94;5148;0;10:30;5192;0;10;30;0;0;
202;12;27/6/22;9:22;26;12;122;41;65303;624;4311;9:39;23;717;37;343;20905;400;9:54;95;219;DIA;95;219;5456;0;10:49;5500;0;10;49;0;0;
202;12;27/6/22;9:42;27;12;122;41;65468;673;4321;9:58;23;721;37;344;20956;400;10:13;220;104;DIA;220;104;5412;0;11:8;5456;0;11;8;0;0;
202;12;27/6/22;10:0;28;12;122;41;65356;611;4314;10:16;23;719;37;399;20916;400;10:32;105;224;DIA;105;224;5236;0;11:26;5280;0;11;26;0;0;
202;12;27/6/22;10:37;30;12;122;41;65393;661;4382;10:53;23;720;37;359;20926;400;11:10;113;230;DIA;113;230;5148;0;12:3;5192;0;12;3;0;0;
202;12;27/6/22;10:55;31;12;122;41;65399;608;4317;11:13;23;718;37;395;20936;400;11:28;231;115;DIA;231;115;5412;0;12:22;5412;44;12;22;0;0;
202;12;27/6/22;11:15;32;12;122;41;65362;613;4314;11:30;23;727;37;400;20916;400;11:47;116;237;DIA;115;237;5324;0;12:41;5412;0;12;41;0;0;
202;12;27/6/22;11:33;33;12;122;41;65303;619;4310;11:49;22;718;38;331;20905;400;12:5;238;121;DIA;238;121;5280;44;12:59;5368;44;12;59;0;0;
202;12;27/6/22;11:51;34;12;122;41;65374;609;4315;12:8;23;727;37;320;20926;400;12:24;121;4;DIA;121;4;5412;65492;13:18;5412;0;13;18;0;0;
202;12;27/6/22;12:10;35;12;122;41;65439;626;4319;12:26;23;727;37;377;20946;400;12:42;5;125;DIA;5;125;5236;0;13:36;5324;0;13;36;0;0;
202;12;27/6/22;12:29;36;12;122;41;65291;620;4375;12:45;23;718;37;312;20895;400;13:1;126;8;DIA;126;8;5368;0;13:55;5368;0;13;55;0;0;
202;12;27/6/22;12:47;37;12;122;41;65305;624;4311;13:3;23;719;37;339;20905;400;13:19;9;133;DIA;9;133;5412;0;14:14;5500;0;14;14;0;0;
202;12;27/6/22;13:6;38;12;122;41;65283;644;4309;13:22;22;716;38;328;20895;400;13:38;134;14;DIA;134;14;5280;0;14:32;5280;0;14;32;0;0;
202;12;27/6/22;13:24;39;12;122;41;65205;606;4304;13:41;23;715;37;324;20875;400;13:57;15;136;DIA;15;136;5236;44;14:51;5324;44;14;50;0;0;
202;12;27/6/22;13:43;40;12;122;41;65361;623;4249;13:59;23;717;37;374;20916;400;14:15;136;22;DIA;136;22;5544;65492;15:10;5544;0;15;10;0;0;
202;12;27/6/22;14:1;41;12;122;41;65250;689;4307;14:18;23;727;37;356;20885;400;14:34;23;144;DIA;23;144;5280;0;15:28;5368;0;15;28;0;0;
202;12;27/6/22;14:20;42;12;122;41;65354;616;4314;14:37;23;721;37;302;20916;400;14:53;145;30;DIA;145;30;5456;44;15:47;5456;44;15;47;0;0;
