HORA;Tª HORNO CALIENTE;CANAL DE AIRE;Tª HORNO FRIO;INFR. SX;INFR. DX;
0:00:01;120;160,4;81;840;5238;
0:01:01;119;159,1;81;834;5239;
0:02:01;119;157,7;81;842;5239;
0:03:01;119;156,9;81;836;5239;
0:04:01;119;156,6;81;835;5237;
0:05:01;119;156,9;81;836;5240;
0:06:01;119;157,2;81;838;5238;
0:07:01;119;157,5;81;843;5239;
0:08:01;119;157,8;81;842;5238;
0:09:01;119;158;81;844;5239;
0:10:01;118;158,2;81;837;5240;
0:11:01;118;158,3;81;838;5239;
0:12:01;118;158,7;81;836;5239;
0:13:01;118;159,2;81;833;5240;
0:14:01;119;160;81;840;5240;
0:15:01;119;160,6;81;839;5240;
0:16:01;119;161;81;846;5240;
0:17:01;119;161;81;848;5240;
0:18:01;119;160,9;81;849;5240;
0:19:01;119;160,4;81;850;5240;
0:20:01;119;160,1;81;842;5240;
0:21:01;119;160;81;849;5240;
0:22:01;119;160,4;81;841;5240;
0:23:01;119;160,8;81;839;5240;
0:24:01;119;161;81;841;5240;
0:25:01;119;161,1;81;842;5240;
0:26:01;119;161;81;848;5240;
0:27:01;119;160,9;81;849;5241;
0:28:01;119;160,9;81;838;5241;
0:29:01;119;161,2;81;848;5240;
0:30:01;120;161,7;81;845;5240;
0:31:01;120;162,1;81;841;5241;
0:32:01;120;162;81;841;5240;
0:33:01;120;161,4;81;838;5240;
0:34:01;120;160,5;81;840;5242;
0:35:01;119;159,5;82;845;5240;
0:36:01;119;158,7;83;851;5240;
0:37:01;119;158,6;84;854;5241;
0:38:01;119;158,9;84;850;5240;
0:39:01;119;159,3;84;855;5240;
0:40:01;119;159,4;84;855;5242;
0:41:01;119;159,3;84;860;5241;
0:42:01;119;159,2;84;860;5240;
0:43:01;119;159,2;84;850;5242;
0:44:01;119;159,5;84;854;5241;
0:45:01;119;160,2;84;850;5242;
0:46:01;119;160,6;84;845;5242;
0:47:02;119;160,7;84;856;5242;
0:48:01;119;160,3;84;860;5241;
0:49:01;119;159,6;84;859;5241;
0:50:01;119;158,9;84;856;5242;
0:51:01;119;158,6;84;857;5243;
0:52:01;119;158,7;84;854;5242;
0:53:01;119;159;84;856;5242;
0:54:01;119;159,4;84;858;5242;
0:55:01;119;159,5;84;855;5241;
0:56:01;119;159,5;84;851;5241;
0:57:01;119;159,5;84;855;5241;
0:58:01;119;159,7;84;856;5243;
0:59:01;119;159,9;84;855;5242;
1:00:01;119;160,1;84;854;5241;
1:01:01;119;160,1;84;857;5242;
1:02:01;119;159,8;84;860;5242;
1:03:01;119;159;84;854;5244;
1:04:01;119;158,3;84;853;5242;
1:05:01;119;157,9;84;851;5241;
1:06:01;119;158;84;860;5242;
1:07:01;119;158,4;84;856;5241;
1:08:01;119;158,9;84;853;5243;
1:09:01;119;159,1;84;849;5243;
1:10:01;119;158,8;84;848;5244;
1:11:01;119;158,3;84;845;5243;
1:12:01;119;157,8;84;857;5243;
1:13:01;119;157,6;84;850;5242;
1:14:01;119;157,9;84;851;5242;
1:15:01;119;158,7;84;856;5244;
1:16:01;119;159,4;84;853;5243;
1:17:01;119;159,8;84;854;5244;
1:18:01;119;159,6;84;855;5243;
1:19:01;119;159,1;84;849;5243;
1:20:01;119;158,6;84;856;5244;
1:21:01;119;158,4;84;860;5244;
1:22:01;119;158,7;84;861;5244;
1:23:01;119;159,4;84;855;5241;
1:24:01;119;160,2;84;855;5244;
1:25:01;119;160,6;84;855;5243;
1:26:01;119;160,4;84;850;5243;
1:27:01;119;160;84;851;5243;
1:28:01;119;159,4;84;850;5243;
1:29:01;119;159,2;84;842;5243;
1:30:01;119;159,3;84;862;5243;
1:31:01;119;159,7;84;860;5244;
1:32:01;119;160,2;84;859;5242;
1:33:01;119;160,6;84;861;5243;
1:34:01;119;160,7;84;852;5244;
1:35:01;119;160,6;84;845;5244;
1:36:01;119;160,3;84;853;5242;
1:37:01;119;159,9;84;850;5244;
1:38:01;119;159,8;84;850;5243;
1:39:01;119;160,1;84;855;5244;
1:40:01;119;160,5;84;853;5243;
1:41:01;119;161;84;845;5243;
1:42:01;119;161,1;84;845;5243;
1:43:01;119;160,8;84;852;5243;
1:44:01;119;160,2;84;849;5244;
1:45:01;119;159,6;84;846;5242;
1:46:01;119;159,3;84;852;5242;
1:47:01;119;159,4;84;843;5242;
1:48:01;119;159,7;84;851;5243;
1:49:01;119;159,9;84;855;5242;
1:50:01;119;159,8;84;829;5243;
1:51:01;120;159;86;850;5244;
1:52:01;120;156,8;85;845;5243;
1:53:01;120;153,6;85;845;5244;
1:54:01;119;151,2;84;849;5243;
1:55:01;119;150,3;84;830;5243;
1:56:01;118;151,5;84;841;5244;
1:57:01;118;154;84;850;5244;
1:58:01;118;156;84;855;5245;
1:59:01;118;157,3;84;853;5243;
2:00:01;118;158,2;84;850;5244;
2:01:01;118;158,8;84;849;5244;
2:02:01;118;159,4;84;850;5242;
2:03:01;118;160,2;84;861;5244;
2:04:01;118;160,8;84;858;5243;
2:05:01;118;161,2;84;850;5245;
2:06:01;118;161,4;84;856;5244;
2:07:01;118;161,4;84;853;5243;
2:08:01;119;161,4;84;854;5244;
2:09:01;119;161,6;84;851;5244;
2:10:01;119;161,9;84;845;5244;
2:11:01;119;162,3;84;849;5243;
2:12:01;119;162,5;84;858;5245;
2:13:01;119;162,2;84;854;5243;
2:14:01;120;161,6;84;856;5245;
2:15:01;120;161;84;850;5243;
2:16:02;120;160,6;84;850;5243;
2:17:01;120;160,6;84;850;5244;
2:18:01;120;161;84;850;5243;
2:19:01;120;161,4;84;865;5243;
2:20:01;120;161,4;84;853;5244;
2:21:01;120;161;84;852;5245;
2:22:01;120;160,7;84;855;5244;
2:23:01;120;160,5;84;851;5243;
2:24:01;120;160,4;84;855;5243;
2:25:01;120;160,4;84;858;5243;
2:26:01;119;160,3;84;857;5244;
2:27:01;119;159,9;84;855;5244;
2:28:01;119;159,3;84;856;5244;
2:29:01;119;158,8;84;855;5243;
2:30:01;119;158,3;84;849;5244;
2:31:01;119;158,3;84;851;5243;
2:32:01;119;158,6;84;848;5244;
2:33:01;118;159;84;851;5245;
2:34:01;118;159,5;84;853;5244;
2:35:01;118;159,9;85;854;5244;
2:36:01;118;160;86;863;5244;
2:37:01;118;160;86;865;5243;
2:38:01;119;159,7;86;856;5244;
2:39:01;119;159,6;86;861;5244;
2:40:01;119;159,9;86;865;5242;
2:41:01;119;160,3;86;861;5244;
2:42:01;119;160,7;86;858;5245;
2:43:01;119;161,2;86;849;5243;
2:44:01;119;161,2;86;861;5243;
2:45:01;119;160,8;86;854;5245;
2:46:01;119;160,2;86;855;5245;
2:47:01;119;159,8;86;854;5244;
2:48:01;120;159,6;86;855;5244;
2:49:01;120;159,7;86;846;5245;
2:50:01;120;159,8;86;855;5244;
2:51:01;120;159,9;86;850;5243;
2:52:01;120;159,7;86;856;5244;
2:53:01;120;159,4;86;858;5243;
2:54:01;119;158,8;86;860;5244;
2:55:01;119;158,4;86;860;5243;
2:56:01;119;158,3;86;852;5244;
2:57:01;119;158,3;86;853;5244;
2:58:01;119;158,2;86;850;5245;
2:59:01;119;158,1;86;855;5245;
3:00:01;119;157,9;86;859;5243;
3:01:01;119;157,3;86;855;5244;
3:02:01;118;156,8;86;859;5243;
3:03:01;118;156,9;86;859;5243;
3:04:01;118;157,6;86;860;5245;
3:05:01;118;158,6;86;865;5245;
3:06:01;118;159,1;86;862;5244;
3:07:01;118;159,5;86;861;5245;
3:08:01;118;159,8;86;865;5244;
3:09:01;119;160,3;86;866;5244;
3:10:01;119;160,8;86;860;5244;
3:11:02;119;161,5;86;860;5244;
3:12:01;119;161,9;86;865;5243;
3:13:01;119;161,5;86;867;5244;
3:14:01;119;160,9;86;864;5244;
3:15:01;119;160,3;86;855;5244;
3:16:01;119;159,9;86;860;5244;
3:17:01;119;159,9;86;860;5244;
3:18:01;119;160,4;86;859;5244;
3:19:01;120;160,6;86;850;5243;
3:20:01;120;160,2;86;856;5245;
3:21:01;119;159,5;86;852;5243;
3:22:01;119;158,7;86;855;5244;
3:23:01;119;158,1;86;856;5244;
3:24:01;119;157,9;86;858;5244;
3:25:01;119;158,2;86;859;5244;
3:26:01;119;158,4;86;853;5244;
3:27:01;119;158,6;86;855;5243;
3:28:01;119;158,7;86;853;5245;
3:29:01;119;158,7;86;851;5244;
3:30:01;119;158,9;86;850;5245;
3:31:01;119;159,1;86;851;5244;
3:32:01;119;159,2;86;850;5244;
3:33:01;118;159,2;86;852;5245;
3:34:01;118;159,1;86;852;5245;
3:35:01;118;159;86;852;5244;
3:36:01;118;159,3;86;863;5244;
3:37:01;118;160;86;851;5243;
3:38:01;118;160,7;86;852;5244;
3:39:01;118;161,2;86;844;5244;
3:40:01;119;161,3;86;852;5244;
3:41:01;119;161,1;86;850;5244;
3:42:01;119;160,8;86;845;5244;
3:43:01;119;160,5;86;861;5243;
3:44:01;119;160,4;86;865;5244;
3:45:01;119;160,7;86;862;5244;
3:46:01;119;161,2;86;863;5244;
3:47:01;119;161,5;86;856;5244;
3:48:01;119;161,5;86;842;5243;
3:49:01;119;161,1;86;855;5243;
3:50:01;119;160,6;86;853;5244;
3:51:01;119;160,4;86;863;5244;
3:52:01;119;160,5;86;860;5245;
3:53:01;119;161,1;86;858;5245;
3:54:01;120;161,7;86;861;5242;
3:55:01;120;162;86;858;5244;
3:56:01;120;161,6;86;857;5244;
3:57:01;120;160,8;86;854;5244;
3:58:01;120;160,1;86;849;5244;
3:59:01;119;159,8;86;851;5245;
4:00:01;119;159,9;86;846;5242;
4:01:01;119;160,2;86;854;5244;
4:02:01;119;160,4;86;853;5244;
4:03:01;119;160,5;86;859;5244;
4:04:01;119;160,4;86;853;5244;
4:05:01;119;160,4;86;857;5244;
4:06:01;119;160,4;86;854;5245;
4:07:01;119;160,5;86;854;5244;
4:08:01;119;160,6;86;860;5243;
4:09:01;119;160,5;86;858;5244;
4:10:01;119;160,3;86;858;5243;
4:11:01;119;160,2;86;857;5244;
4:12:01;119;160,3;86;855;5244;
4:13:01;119;160,5;86;855;5244;
4:14:01;119;160,9;86;856;5244;
4:15:01;119;161,1;86;858;5245;
4:16:01;119;160,8;86;860;5245;
4:17:01;119;160,3;86;856;5243;
4:18:01;119;159,7;86;860;5245;
4:19:01;119;159,4;86;860;5244;
4:20:01;119;159,5;86;853;5244;
4:21:01;119;159,7;86;864;5245;
4:22:01;119;160;86;855;5244;
4:23:01;119;160,1;86;849;5244;
4:24:01;119;160,1;86;851;5245;
4:25:01;119;159,9;86;850;5245;
4:26:01;119;159,6;86;850;5244;
4:27:01;119;159,5;86;845;5244;
4:28:01;119;159,6;86;849;5245;
4:29:01;119;159,7;86;845;5245;
4:30:01;119;160;86;836;5244;
4:31:01;119;160,3;87;802;5245;
4:32:01;120;158,7;89;808;5245;
4:33:01;120;150,9;88;850;5244;
4:34:01;119;141,3;87;845;5244;
4:35:01;118;141,4;86;849;5245;
4:36:01;118;146,9;86;843;5245;
4:37:01;118;152,1;86;845;5245;
4:38:01;118;156,1;86;857;5245;
4:39:01;118;158,6;86;855;5245;
4:40:01;118;159,5;86;837;5244;
4:41:01;118;159,6;86;814;5244;
4:42:01;117;159,5;86;840;5245;
4:43:01;117;160,2;86;839;5245;
4:44:01;117;160,9;86;840;5244;
4:45:01;118;161;86;855;5244;
4:46:01;118;161;86;858;5244;
4:47:01;118;160,9;86;858;5245;
4:48:01;118;160,9;86;853;5245;
4:49:01;118;161,1;86;850;5245;
4:50:01;118;161,2;86;848;5245;
4:51:01;119;161,2;86;857;5245;
4:52:01;119;161,4;86;857;5245;
4:53:01;119;161,5;86;855;5245;
4:54:01;119;161,7;86;845;5245;
4:55:01;119;161,9;86;855;5245;
4:56:01;119;162,1;86;849;5244;
4:57:01;119;162,3;86;856;5244;
4:58:01;119;162,2;86;855;5245;
4:59:01;119;161,8;86;841;5244;
5:00:01;120;161,3;86;820;5245;
5:01:01;120;161;87;838;5245;
5:02:01;120;161;87;852;5245;
5:03:01;120;161,2;87;842;5245;
5:04:01;121;161;86;845;5245;
5:05:01;121;160,2;86;807;5245;
5:06:01;121;158,7;86;828;5244;
5:07:01;121;154,5;86;841;5245;
5:08:01;120;148,6;86;836;5244;
5:09:01;119;145;86;845;5245;
5:10:01;119;147,4;86;835;5243;
5:11:01;118;151,6;86;845;5244;
5:12:01;118;155,4;86;843;5245;
5:13:01;118;158,2;86;846;5245;
5:14:01;118;159,7;86;840;5245;
5:15:02;117;160,2;86;856;5245;
5:16:01;117;160,2;86;855;5245;
5:17:01;117;160,4;86;852;5245;
5:18:01;117;160,9;86;855;5244;
5:19:01;117;161,7;86;860;5245;
5:20:01;118;162,1;86;869;5244;
5:21:01;118;161,7;86;865;5244;
5:22:01;118;161,1;86;859;5245;
5:23:01;118;160,6;86;857;5245;
5:24:01;118;160,5;86;845;5245;
5:25:01;119;160,6;86;852;5245;
5:26:01;119;160,9;86;852;5244;
5:27:01;119;161,2;86;854;5244;
5:28:01;119;161,2;86;845;5245;
5:29:01;119;161,1;86;850;5244;
5:30:01;119;161;86;856;5245;
5:31:01;119;161,1;86;851;5245;
5:32:01;119;161,3;86;817;5245;
5:33:01;119;161,5;86;820;5244;
5:34:01;120;161,6;86;829;5244;
5:35:01;120;161,6;86;830;5245;
5:36:01;120;161,4;86;835;5244;
5:37:01;121;160,8;86;839;5244;
5:38:01;121;159,8;86;841;5244;
5:39:01;121;158;86;843;5244;
5:40:01;120;156;86;845;5245;
5:41:01;120;154,4;86;845;5245;
5:42:01;119;153,4;86;853;5244;
5:43:01;119;154,1;86;860;5245;
5:44:01;118;156;86;858;5244;
5:45:01;118;157,8;86;856;5245;
5:46:01;117;159,3;86;850;5244;
5:47:01;117;160,4;86;859;5245;
5:48:01;118;161,1;86;856;5244;
5:49:02;118;161,8;86;858;5245;
5:50:01;118;163,2;86;858;5244;
5:51:01;118;163,6;86;858;5245;
5:52:01;119;163,2;86;857;5245;
5:53:01;119;162,8;86;862;5244;
5:54:01;119;162,5;86;865;5244;
5:55:01;119;162,3;86;860;5245;
5:56:01;120;162,1;86;855;5245;
5:57:01;120;161,6;86;865;5245;
5:58:01;120;161,1;86;860;5245;
5:59:01;120;160,7;86;852;5243;
6:00:01;120;160,6;86;857;5246;
6:01:01;120;161;86;846;5245;
6:02:01;120;161,5;86;854;5245;
6:03:01;120;161,8;86;843;5245;
6:04:01;120;161,8;86;854;5244;
6:05:01;120;161,4;86;848;5244;
6:06:01;120;160,6;86;849;5245;
6:07:01;120;160;86;854;5245;
6:08:01;120;159,7;86;853;5245;
6:09:01;119;159,8;86;850;5245;
6:10:01;119;160;86;852;5245;
6:11:01;119;160,2;86;851;5245;
6:12:01;119;160,1;86;860;5245;
6:13:01;119;159,7;86;862;5245;
6:14:01;119;158,9;86;856;5246;
6:15:01;119;158,1;86;855;5245;
6:16:01;119;157,7;86;860;5245;
6:17:01;118;157,9;86;853;5245;
6:18:01;118;158,6;86;858;5245;
6:19:01;118;159,7;86;865;5245;
6:20:01;118;160,8;86;856;5244;
6:21:01;119;161,2;86;862;5244;
6:22:01;119;161;86;854;5245;
6:23:01;119;160,6;86;849;5245;
6:24:01;119;160,4;86;853;5244;
6:25:01;119;160,3;86;859;5244;
6:26:01;119;160,2;86;858;5245;
6:27:01;119;160;86;855;5244;
6:28:01;119;159,6;86;856;5245;
6:29:01;119;159,3;86;857;5245;
6:30:01;119;159,3;86;860;5244;
6:31:01;119;159,6;86;862;5245;
6:32:01;119;160,2;86;858;5245;
6:33:01;119;160,5;86;850;5245;
6:34:01;119;160,5;86;860;5244;
6:35:01;119;160,2;86;858;5244;
6:36:01;119;159,8;86;853;5244;
6:37:01;119;159,5;86;853;5244;
6:38:01;119;159,5;86;850;5244;
6:39:01;119;159,8;86;846;5245;
6:40:01;119;160,3;86;855;5244;
6:41:01;119;160,6;86;852;5245;
6:42:01;119;160,5;86;854;5245;
6:43:01;119;160,3;86;862;5244;
6:44:01;119;159,9;86;860;5244;
6:45:01;119;159,7;86;856;5245;
6:46:01;119;159,6;86;859;5244;
6:47:01;119;159,8;86;861;5245;
6:48:01;119;160,4;86;860;5245;
6:49:01;119;160,9;86;859;5244;
6:50:01;119;161;86;860;5245;
6:51:01;119;160,7;86;865;5245;
6:52:01;119;160,3;86;856;5245;
6:53:01;119;159,9;86;856;5245;
6:54:01;119;159,5;86;855;5245;
6:55:01;119;159,5;86;852;5245;
6:56:01;119;159,8;86;852;5245;
6:57:01;119;160,2;86;857;5245;
6:58:01;119;160,5;86;860;5245;
6:59:01;119;160,4;86;859;5245;
7:00:01;119;160,1;86;860;5245;
7:01:01;119;159,7;86;838;5245;
7:02:01;119;159,3;86;856;5244;
7:03:01;119;159,2;86;848;5245;
7:04:01;119;159,4;86;850;5245;
7:05:01;119;159,8;86;848;5244;
7:06:01;119;160,2;86;849;5245;
7:07:01;119;160,3;86;852;5245;
7:08:01;119;160,2;86;852;5245;
7:09:01;119;159,9;86;852;5245;
7:10:01;119;159,6;86;855;5245;
7:11:01;119;159,4;86;850;5245;
7:12:01;119;159,3;86;857;5245;
7:13:01;119;159,5;86;854;5245;
7:14:01;119;159,9;86;860;5245;
7:15:01;119;160,2;86;865;5245;
7:16:01;119;160,4;86;860;5244;
7:17:01;119;160,1;86;863;5245;
7:18:02;119;159,7;86;856;5245;
7:19:01;119;159,1;86;860;5245;
7:20:01;119;158,8;86;860;5245;
7:21:01;119;158,6;86;832;5244;
7:22:01;119;158,8;86;860;5245;
7:23:01;119;159;86;860;5245;
7:24:01;119;159,2;86;866;5245;
7:25:01;119;158,9;86;861;5244;
7:26:01;119;158,3;86;860;5245;
7:27:01;119;157,6;86;859;5245;
7:28:01;119;157;86;857;5245;
7:29:01;119;156,5;86;824;5244;
7:30:01;120;154,7;87;816;5245;
7:31:01;119;147,1;88;844;5244;
7:32:01;119;141,2;87;850;5245;
7:33:01;118;144,3;86;856;5245;
7:34:01;118;149,4;86;851;5244;
7:35:01;118;153,2;86;854;5245;
7:36:01;118;155,9;86;857;5244;
7:37:01;118;157,5;86;860;5245;
7:38:01;118;158,4;86;843;5245;
7:39:01;118;159,1;86;825;5245;
7:40:01;118;159,7;86;855;5245;
7:41:01;117;160,3;86;842;5243;
7:42:01;118;163,1;86;837;5245;
7:43:01;118;164,8;86;852;5245;
7:44:01;119;164,2;86;856;5244;
7:45:01;119;163,2;86;848;5244;
7:46:01;119;162,2;86;857;5245;
7:47:01;119;161,5;86;858;5245;
7:48:01;120;161,1;86;850;5245;
7:49:01;120;160,9;86;857;5245;
7:50:01;120;160,9;86;856;5246;
7:51:01;120;161;86;860;5244;
7:52:01;120;160,8;86;855;5245;
7:53:01;120;160,4;86;857;5244;
7:54:01;120;159,8;86;860;5245;
7:55:01;120;159,1;86;859;5245;
7:56:01;119;158,6;86;860;5245;
7:57:01;119;158,3;86;853;5245;
7:58:01;119;158,1;86;852;5244;
7:59:01;119;157,9;86;869;5245;
8:00:01;119;157,7;86;860;5245;
8:01:01;119;157,5;86;864;5245;
8:02:01;119;157,4;86;860;5245;
8:03:01;119;157,2;86;860;5245;
8:04:01;119;157,1;86;861;5245;
8:05:01;119;157,2;86;861;5245;
8:06:01;119;157,6;86;864;5245;
8:07:01;119;158,2;86;861;5245;
8:08:01;119;158,8;86;864;5244;
8:09:01;119;159,4;86;868;5245;
8:10:01;119;159,7;86;858;5245;
8:11:01;119;159,8;86;853;5245;
8:12:01;119;159,8;86;856;5245;
8:13:01;119;159,8;86;857;5245;
8:14:01;119;159,8;86;858;5245;
8:15:01;119;159,8;86;851;5246;
8:16:01;119;159,7;86;857;5245;
8:17:01;119;159,6;86;850;5244;
8:18:01;119;159,5;86;854;5245;
8:19:01;119;159,4;86;858;5245;
