TIPO;NUMERO DE ESTACION;DIA INICIO/MES INICIO/AÑO INICIO;HORA INICIO:MINUTO INICIO;NUMERO DE MEZCLA;NUMERO DE PREMEZCLA;NUMERO DE BATCH;NUMERO RECETA;PESADA DE CORCHO;MINUTOS PESADA;PESADA D.U;TIEMPO VACIADO (1):TIEMPO VACIADO (2);TIEMPO INYECCION AGUA (s);PESADA INYECCION AGUA;TIEMPO MEZCLA AGUA;TIEMPO INYECCION COLA;PESADA INYECCION COLA;TIEMPO MEZCLA COLA;TIEMPO VACIADO MEZC. MED(1):TIEMPO VACIADO MEZC. MED(2);MOLDE INICIAL EXT1;MOLDE FINAL EXT1;NOMBRE RECETA;MOLDE INICIAL EXT2;MOLDE FINAL EXT2;TAPONES BUENOS G1;TAPONES MALOS G1;TIEMPO EXTRACC. G1 (1):TIEMPO EXTRACC. G1 (2);TAPONES BUENOS G2;TAPONES MALOS G2;TIEMPO EXTRACC. G2 (1):TIEMPO EXTRACC. G2 (2);TAPONES BUENOS DESC G1;TAPONES BUENOS DESC G2;
202;13;1/6/22;22:20;47;13;121;41;70311;638;4571;22:40;14;443;0;238;22532;307;22:59;7;138;DIA;7;137;5808;0;0:0;5764;0;23;59;0;0;
202;13;1/6/22;22:42;48;13;121;41;70430;635;4579;23:2;14;447;0;226;22570;298;23:21;139;34;DIA;138;34;5940;0;0:22;5940;0;0;22;0;0;
202;13;1/6/22;23:4;49;13;121;41;70420;653;4578;23:24;15;449;0;237;22570;296;23:43;35;169;DIA;35;168;5940;0;0:44;5896;0;0;43;0;0;
202;13;1/6/22;23:26;50;13;121;41;70375;640;4575;23:46;14;445;0;230;22532;289;0:5;170;62;DIA;169;62;5808;0;1:5;5808;0;1;5;0;0;
202;13;2/6/22;0:9;1;13;121;41;70514;641;4654;0:30;14;450;0;227;22570;290;0:49;199;88;DIA;199;88;5676;0;1:49;5632;0;1;49;0;0;
202;13;2/6/22;0:32;2;13;121;41;70371;646;4645;0:51;14;446;0;251;22532;282;1:10;89;219;DIA;89;219;5764;0;2:10;5764;0;2;10;0;0;
202;13;2/6/22;0:53;3;13;121;41;70356;643;4574;1:13;14;445;0;265;22532;280;1:31;220;112;DIA;220;112;5808;0;2:32;5764;0;2;32;0;0;
202;13;2/6/22;1:15;4;13;121;41;70126;643;4559;1:34;14;445;0;251;22455;288;1:53;113;2;DIA;113;2;5676;0;2:53;5632;0;2;53;0;0;
202;13;2/6/22;1:37;5;13;121;41;70119;653;4558;1:55;14;447;0;252;22455;292;2:14;3;134;DIA;3;134;5808;0;3:15;5808;0;3;14;0;0;
202;13;2/6/22;1:58;6;13;121;41;70201;635;4564;2:17;14;448;0;254;22494;286;2:36;135;26;DIA;135;26;5764;0;3:36;5720;0;3;36;0;0;
