TIPO;NUMERO DE ESTACION;DIA INICIO/MES INICIO/AÑO INICIO;HORA INICIO:MINUTO INICIO;NUMERO DE MEZCLA;NUMERO DE PREMEZCLA;NUMERO DE BATCH;NUMERO RECETA;PESADA DE CORCHO;MINUTOS PESADA;PESADA D.U;TIEMPO VACIADO (1):TIEMPO VACIADO (2);TIEMPO INYECCION AGUA (s);PESADA INYECCION AGUA;TIEMPO MEZCLA AGUA;TIEMPO INYECCION COLA;PESADA INYECCION COLA;TIEMPO MEZCLA COLA;TIEMPO VACIADO MEZC. MED(1):TIEMPO VACIADO MEZC. MED(2);MOLDE INICIAL EXT1;MOLDE FINAL EXT1;NOMBRE RECETA;MOLDE INICIAL EXT2;MOLDE FINAL EXT2;TAPONES BUENOS G1;TAPONES MALOS G1;TIEMPO EXTRACC. G1 (1):TIEMPO EXTRACC. G1 (2);TAPONES BUENOS G2;TAPONES MALOS G2;TIEMPO EXTRACC. G2 (1):TIEMPO EXTRACC. G2 (2);TAPONES BUENOS DESC G1;TAPONES BUENOS DESC G2;
202;13;21/6/22;22:16;61;13;139;44;55634;481;3339;22:36;31;1215;0;517;27820;517;22:53;158;52;DIB;158;52;5896;0;23:53;5896;0;23;52;0;0;
202;13;21/6/22;22:38;62;13;139;44;55469;481;3384;22:58;31;1204;0;410;27743;492;23:15;53;186;DIB;53;186;5896;0;0:14;5896;0;0;14;0;0;
202;13;21/6/22;22:59;63;13;139;44;55588;481;3336;23:19;32;1220;0;402;27820;464;23:36;187;86;DIB;187;86;6116;0;0:36;6116;0;0;36;0;0;
202;13;21/6/22;23:21;64;13;139;44;55612;479;3337;23:41;31;1210;0;410;27820;506;23:58;87;222;DIB;87;222;5984;0;0:58;5984;0;0;57;0;0;
202;13;21/6/22;23:21;64;13;139;44;55612;479;3337;23:41;31;1210;0;410;27820;506;23:58;87;222;DIB;87;222;5984;0;0:58;5984;0;0;57;0;0;
202;13;22/6/22;0:28;1;13;139;44;54582;484;3275;0:39;30;1198;0;468;27322;468;0:49;168;30;DIB;168;30;4488;0;1:43;4488;0;1;43;0;0;
202;13;22/6/22;0:41;2;13;139;44;55077;487;3305;0:53;30;1201;0;421;27552;498;1:5;31;171;DIB;31;171;6204;0;2:5;6204;0;2;5;0;0;
202;13;22/6/22;0:55;3;13;139;44;55093;488;3361;1:10;30;1198;0;434;27552;506;1:28;172;72;DIB;172;71;6160;0;2:26;6116;0;2;26;0;0;
202;13;22/6/22;0:55;3;13;139;44;55093;488;3361;1:10;30;1198;0;434;27552;506;1:28;172;72;DIB;172;71;6160;0;2:26;6116;0;2;26;0;0;
202;13;22/6/22;1:21;4;13;139;44;54550;485;3273;1:33;31;1195;0;435;27284;509;1:50;73;229;DIB;72;229;7260;0;4:20;7392;0;4;20;0;0;
202;13;22/6/22;3:15;5;13;139;44;55293;488;3318;3:27;31;1198;0;521;27667;521;3:43;230;96;DIB;230;96;4664;0;4:37;4664;0;4;37;0;0;
202;13;22/6/22;3:29;6;13;139;44;55262;487;3316;3:45;31;1201;0;502;27667;502;4:0;97;236;DIB;97;236;6160;0;4:59;6160;0;4;59;0;0;
202;13;22/6/22;3:47;7;13;139;44;55374;488;3323;4:3;31;1201;0;442;27705;484;4:21;237;133;DIB;237;133;5984;0;5:20;5984;0;5;20;0;0;
202;13;22/6/22;4:5;8;13;139;44;55425;480;3326;4:26;32;1208;0;456;27743;476;4:43;134;33;DIB;134;33;6116;0;5:42;6116;0;5;42;0;0;
202;13;22/6/22;4:28;9;13;139;44;55156;486;3310;4:47;32;1198;0;498;27590;498;5:5;34;176;DIB;34;176;6292;0;6:5;6292;0;6;5;0;0;
202;13;22/6/22;4:49;10;13;139;44;55349;485;3321;5:9;32;1201;0;574;27705;574;5:27;177;70;DIB;177;70;5852;0;6:26;5852;0;6;26;0;0;
202;13;22/6/22;5:11;11;13;139;44;55392;483;3379;5:30;32;1213;0;524;27705;524;5:49;71;204;DIB;71;204;5896;0;6:47;5896;0;6;47;0;0;
202;13;22/6/22;5:32;12;13;139;44;55369;480;3323;5:52;32;1206;0;492;27705;511;6:10;205;101;DIB;205;101;5984;0;7:9;5984;0;7;9;0;0;
202;13;22/6/22;5:54;13;13;139;44;55195;487;3367;6:14;32;1200;0;460;27628;500;6:31;102;3;DIB;102;3;6204;0;7:31;6204;0;7;31;0;0;
202;13;22/6/22;6:16;14;13;139;44;55494;489;3330;6:36;31;1196;0;532;27782;532;6:54;4;141;DIB;4;141;6072;0;7:53;6072;0;7;53;0;0;
202;13;22/6/22;6:38;15;13;139;44;55386;485;3324;6:57;31;1201;0;537;27705;537;7:16;142;45;DIB;142;44;6292;0;8:16;6248;0;8;16;0;0;
202;13;22/6/22;6:59;16;13;139;44;55428;476;3382;7:19;31;1204;0;595;27743;595;7:38;46;181;DIB;45;180;5984;0;8:38;5984;0;8;37;0;0;
202;13;22/6/22;7:21;17;13;139;44;55371;490;3323;7:41;31;1211;0;612;27705;612;8:0;182;66;DIB;181;66;5456;0;8:57;5500;0;8;57;0;0;
202;13;22/6/22;7:42;18;13;139;44;55403;496;3380;8:2;31;1213;0;530;27705;530;8:20;67;212;DIB;67;212;6424;0;9:20;6424;0;9;20;0;0;
202;13;22/6/22;8:4;19;13;139;44;55388;488;3324;8:24;31;1205;0;565;27705;565;8:43;213;105;DIB;213;105;5808;0;9:41;5808;0;9;41;0;0;
202;13;22/6/22;8:26;20;13;139;44;55572;483;3335;8:46;31;1220;0;548;27820;660;9:4;106;2;DIB;106;2;5984;0;10:3;5984;0;10;3;0;0;
202;13;22/6/22;8:48;21;13;139;44;55516;485;3331;9:8;31;1205;0;560;27782;654;9:25;3;136;DIB;3;136;5896;0;10:24;5896;0;10;24;0;0;
202;13;22/6/22;9:10;22;13;139;44;55424;481;3326;9:29;31;1205;0;548;27743;647;9:46;137;34;DIB;137;33;6028;0;10:46;5984;0;10;45;0;0;
202;13;22/6/22;9:31;23;13;139;44;55432;486;3326;9:51;31;1205;0;543;27743;665;10:8;35;171;DIB;34;170;6028;0;11:7;6028;0;11;7;0;0;
202;13;22/6/22;9:53;24;13;139;44;55221;482;3314;10:12;31;1201;0;591;27628;669;10:30;172;66;DIB;171;66;5896;0;11:29;5940;0;11;28;0;0;
202;13;22/6/22;10:14;25;13;139;44;55336;488;3376;10:34;32;1202;0;581;27667;668;10:51;67;204;DIB;67;204;6072;0;11:50;6072;0;11;50;0;0;
202;13;22/6/22;10:36;26;13;139;44;55616;486;3338;10:55;32;1207;0;573;27820;678;11:13;205;164;DIB;205;164;7348;0;12:20;7436;0;12;20;0;0;
202;13;22/6/22;10:57;27;13;139;44;55454;482;3328;11:17;30;1207;0;1214;27743;1214;11:44;165;23;DIB;165;23;5720;0;13:11;6424;0;13;10;0;0;
202;13;22/6/22;11:19;28;13;139;44;55392;487;3379;11:46;31;1214;0;638;27705;638;12:34;24;126;DIB;24;125;4532;0;13:27;4488;0;13;26;0;0;
202;13;22/6/22;11:48;29;13;139;44;55608;484;3337;12:36;30;1213;0;547;27820;655;12:50;127;37;DIB;126;37;6600;0;13:50;6644;0;13;50;0;0;
202;13;22/6/22;12:38;30;13;139;44;55683;487;3341;12:55;30;1223;0;709;27858;709;13:13;38;173;DIB;38;173;5984;0;14:11;5984;0;14;11;0;0;
