TIPO;NUMERO DE ESTACION;DIA INICIO/MES INICIO/AÑO INICIO;HORA INICIO:MINUTO INICIO;NUMERO DE MEZCLA;NUMERO DE PREMEZCLA;NUMERO DE BATCH;NUMERO RECETA;PESADA DE CORCHO;MINUTOS PESADA;PESADA D.U;TIEMPO VACIADO (1):TIEMPO VACIADO (2);TIEMPO INYECCION AGUA (s);PESADA INYECCION AGUA;TIEMPO MEZCLA AGUA;TIEMPO INYECCION COLA;PESADA INYECCION COLA;TIEMPO MEZCLA COLA;TIEMPO VACIADO MEZC. MED(1):TIEMPO VACIADO MEZC. MED(2);MOLDE INICIAL EXT1;MOLDE FINAL EXT1;NOMBRE RECETA;MOLDE INICIAL EXT2;MOLDE FINAL EXT2;TAPONES BUENOS G1;TAPONES MALOS G1;TIEMPO EXTRACC. G1 (1):TIEMPO EXTRACC. G1 (2);TAPONES BUENOS G2;TAPONES MALOS G2;TIEMPO EXTRACC. G2 (1):TIEMPO EXTRACC. G2 (2);TAPONES BUENOS DESC G1;TAPONES BUENOS DESC G2;
202;13;28/4/22;8:1;20;13;108;38;70461;623;4228;8:21;22;886;0;253;19734;375;8:39;51;183;DIL;51;183;5720;0;9:37;5764;0;9;37;0;0;
202;13;28/4/22;8:23;21;13;108;38;69922;635;4196;8:42;22;870;0;272;19581;380;9:0;184;82;DIL;184;82;6072;0;9:59;5984;0;9;58;0;0;
202;13;28/4/22;8:23;21;13;108;38;69922;635;4196;8:42;22;870;0;272;19581;380;9:0;184;82;DIL;184;82;6072;0;9:59;5984;0;9;58;0;0;
202;13;28/4/22;8:23;21;13;108;38;69922;635;4196;8:42;22;870;0;272;19581;380;9:0;184;82;DIL;184;82;6072;0;9:59;5984;0;9;58;0;0;
202;13;28/4/22;8:44;22;13;108;38;70727;639;4244;9:2;22;883;0;260;19811;366;9:21;83;217;DIL;83;217;5808;0;10:20;5852;0;10;20;0;0;
202;13;28/4/22;9:5;23;13;108;38;70545;620;4233;9:24;22;879;0;262;19773;370;9:43;218;110;DIL;218;110;5808;0;10:40;5764;0;10;40;0;0;
202;13;28/4/22;9:5;23;13;108;38;70545;620;4233;9:24;22;879;0;262;19773;370;9:43;218;110;DIL;218;110;5808;0;10:40;5764;0;10;40;0;0;
202;13;28/4/22;9:5;23;13;108;38;70545;620;4233;9:24;22;879;0;262;19773;370;9:43;218;110;DIL;218;110;5808;0;10:40;5764;0;10;40;0;0;
202;13;28/4/22;9:26;24;13;108;38;70096;636;4206;9:45;22;875;0;256;19658;368;10:3;111;12;DIL;111;12;6072;0;11:2;6116;0;11;2;0;0;
202;13;28/4/22;9:47;25;13;108;38;70150;649;4210;10:6;21;881;0;289;19658;376;10:25;13;148;DIL;13;147;5984;0;11:24;5896;0;11;23;0;0;
202;13;28/4/22;9:47;25;13;108;38;70150;649;4210;10:6;21;881;0;289;19658;376;10:25;13;148;DIL;13;147;5984;0;11:24;5896;0;11;23;0;0;
202;13;28/4/22;10:8;26;13;108;38;70384;630;4224;10:28;22;883;0;281;19734;379;10:47;149;45;DIL;148;45;5852;0;11:45;5940;0;11;45;0;0;
202;13;28/4/22;10:8;26;13;108;38;70384;630;4224;10:28;22;883;0;281;19734;379;10:47;149;45;DIL;148;45;5852;0;11:45;5940;0;11;45;0;0;
202;13;28/4/22;10:8;26;13;108;38;70384;630;4224;10:28;22;883;0;281;19734;379;10:47;149;45;DIL;148;45;5852;0;11:45;5940;0;11;45;0;0;
202;13;28/4/22;10:30;27;13;108;38;69973;628;4269;10:49;22;893;0;264;19620;360;11:8;46;181;DIL;46;181;5852;0;12:5;5896;0;12;5;0;0;
202;13;28/4/22;10:30;27;13;108;38;69973;628;4269;10:49;22;893;0;264;19620;360;11:8;46;181;DIL;46;181;5852;0;12:5;5896;0;12;5;0;0;
202;13;28/4/22;10:30;27;13;108;38;69973;628;4269;10:49;22;893;0;264;19620;360;11:8;46;181;DIL;46;181;5852;0;12:5;5896;0;12;5;0;0;
202;13;28/4/22;10:51;28;13;108;38;70567;650;4164;11:10;22;887;0;240;19773;382;11:29;182;128;DIL;182;129;7084;44;15:26;7260;88;15;26;0;0;
202;13;28/4/22;10:51;28;13;108;38;70567;650;4164;11:10;22;887;0;240;19773;382;11:29;182;128;DIL;182;129;7084;44;15:26;7260;88;15;26;0;0;
202;13;28/4/22;14:16;29;13;108;41;70003;660;4551;14:32;17;668;0;252;22417;252;14:48;129;9;DIA;130;9;5148;0;15:45;5148;0;15;45;0;0;
202;13;28/4/22;14:34;30;13;108;41;70227;641;4495;14:50;17;668;0;221;22494;382;15:7;10;156;DIA;10;155;6424;0;16:8;6380;0;16;7;0;0;
202;13;28/4/22;14:53;31;13;108;41;69579;628;4523;15:10;17;658;0;208;22302;391;15:30;157;53;DIA;156;53;5896;0;16:29;5940;0;16;29;0;0;
202;13;28/4/22;14:53;31;13;108;41;69579;628;4523;15:10;17;658;0;208;22302;391;15:30;157;53;DIA;156;53;5896;0;16:29;5940;0;16;29;0;0;
202;13;28/4/22;14:53;31;13;108;41;69579;628;4523;15:10;17;658;0;208;22302;391;15:30;157;53;DIA;156;53;5896;0;16:29;5940;0;16;29;0;0;
202;13;28/4/22;15:12;32;13;108;41;70492;653;4583;15:33;28;1160;0;215;22570;339;15:52;54;203;DIA;54;203;6468;0;16:52;6512;0;16;52;0;0;
202;13;28/4/22;15:35;33;13;108;41;70598;679;4589;15:55;28;1161;0;212;22608;414;16:15;204;105;DIA;204;105;6204;0;17:14;6116;0;17;14;0;0;
202;13;28/4/22;15:35;33;13;108;41;70598;679;4589;15:55;28;1161;0;212;22608;414;16:15;204;105;DIA;204;105;6204;0;17:14;6116;0;17;14;0;0;
202;13;28/4/22;15:57;34;13;108;41;70689;649;4595;16:18;28;1172;0;208;22647;350;16:37;106;7;DIA;106;7;6072;0;17:36;6116;0;17;36;0;0;
202;13;28/4/22;16:20;35;13;108;41;70648;667;4593;16:40;29;1164;0;205;22608;351;16:59;8;149;DIA;8;149;6248;0;17:58;6204;0;17;58;0;0;
202;13;28/4/22;16:42;36;13;108;41;70726;655;4598;17:2;28;1166;0;208;22647;379;17:21;150;49;DIA;150;49;5984;0;18:20;6028;0;18;20;0;0;
202;13;28/4/22;16:42;36;13;108;41;70726;655;4598;17:2;28;1166;0;208;22647;379;17:21;150;49;DIA;150;49;5984;0;18:20;6028;0;18;20;0;0;
202;13;28/4/22;17:4;37;13;108;41;71078;659;4621;17:24;31;1323;0;234;22762;381;17:43;50;184;DIA;50;184;5808;0;18:42;5852;0;18;41;0;0;
202;13;28/4/22;17:26;38;13;108;41;71044;658;4618;17:46;31;1312;0;280;22762;376;18:4;185;83;DIA;185;83;6072;0;19:3;5984;0;19;3;0;0;
202;13;28/4/22;17:26;38;13;108;41;71044;658;4618;17:46;31;1312;0;280;22762;376;18:4;185;83;DIA;185;83;6072;0;19:3;5984;0;19;3;0;0;
202;13;28/4/22;17:26;38;13;108;41;71044;658;4618;17:46;31;1312;0;280;22762;376;18:4;185;83;DIA;185;83;6072;0;19:3;5984;0;19;3;0;0;
