TIPO;NUMERO DE ESTACION;DIA INICIO/MES INICIO/AÑO INICIO;HORA INICIO:MINUTO INICIO;NUMERO DE MEZCLA;NUMERO DE PREMEZCLA;NUMERO DE BATCH;NUMERO RECETA;PESADA DE CORCHO;MINUTOS PESADA;PESADA D.U;TIEMPO VACIADO (1):TIEMPO VACIADO (2);TIEMPO INYECCION AGUA (s);PESADA INYECCION AGUA;TIEMPO MEZCLA AGUA;TIEMPO INYECCION COLA;PESADA INYECCION COLA;TIEMPO MEZCLA COLA;TIEMPO VACIADO MEZC. MED(1):TIEMPO VACIADO MEZC. MED(2);MOLDE INICIAL EXT1;MOLDE FINAL EXT1;NOMBRE RECETA;MOLDE INICIAL EXT2;MOLDE FINAL EXT2;TAPONES BUENOS G1;TAPONES MALOS G1;TIEMPO EXTRACC. G1 (1):TIEMPO EXTRACC. G1 (2);TAPONES BUENOS G2;TAPONES MALOS G2;TIEMPO EXTRACC. G2 (1):TIEMPO EXTRACC. G2 (2);TAPONES BUENOS DESC G1;TAPONES BUENOS DESC G2;
202;1;20/4/22;22:50;61;1;128;41;70121;492;4488;23:5;25;762;95;236;22445;350;23:15;91;1;DIA;91;78;6644;0;0:16;6424;0;0;15;0;0;
202;1;20/4/22;23:7;62;1;128;41;70190;485;4423;23:50;25;763;95;286;22486;350;23:59;174;47;DIA;169;47;4972;44;0:0;5060;44;0;40;0;0;
202;1;21/4/22;0:11;1;1;128;41;70296;539;4429;0:27;26;762;94;289;22527;350;0:43;187;78;DIA;187;79;5808;0;0:0;5808;44;0;0;0;0;
202;1;21/4/22;0:29;2;1;128;41;70650;517;4522;0:46;26;777;94;300;22608;350;1:2;79;216;DIA;79;216;6072;0;0:0;6072;0;0;0;0;0;
202;1;21/4/22;0:48;3;1;128;41;70819;533;4533;1:5;26;768;94;293;22690;350;1:22;217;108;DIA;217;108;5808;0;0:0;5808;0;0;0;0;0;
202;1;21/4/22;1:7;4;1;128;41;70816;491;4533;1:25;25;769;95;294;22690;350;1:40;109;8;DIA;109;8;6160;0;0:0;6160;0;0;0;0;0;
202;1;21/4/22;1:27;5;1;128;41;70966;509;4542;1:44;25;773;95;263;22730;350;2:0;9;146;DIA;9;146;6072;0;0:0;6072;0;0;0;0;0;
202;1;21/4/22;1:27;5;1;128;41;70966;509;4542;1:44;25;773;95;263;22730;350;2:0;9;146;DIA;9;146;6072;0;2:39;6072;0;2;39;0;0;
202;1;21/4/22;1:46;6;1;128;41;70866;495;4536;2:3;25;769;95;252;22690;350;2:20;147;43;DIA;147;43;6028;0;0:0;6028;0;0;0;0;0;
202;1;21/4/22;2:5;7;1;128;41;70730;477;4527;2:23;26;770;94;530;22649;530;2:43;44;178;DIA;44;178;5940;0;0:0;5940;0;0;0;0;0;
202;1;21/4/22;2:25;8;1;128;41;70667;484;4523;2:46;26;766;94;249;22649;350;3:2;179;70;DIA;179;70;5764;44;0:0;5764;44;0;0;0;0;
202;1;21/4/22;2:48;9;1;128;41;70608;472;4519;3:5;25;768;95;283;22608;350;3:21;70;229;DIA;70;218;7040;65492;0:0;6556;0;0;0;0;0;
202;1;21/4/22;2:48;9;1;128;41;70608;472;4519;3:5;25;768;95;283;22608;350;3:21;70;229;DIA;70;218;7040;65492;4:17;6556;0;4;15;0;0;
202;1;21/4/22;3:7;10;1;128;41;70508;513;4584;3:42;26;781;94;247;22567;350;3:51;45;187;DIA;44;175;6292;0;0:0;5808;0;0;0;0;0;
202;1;21/4/22;3:7;10;1;128;41;70508;513;4584;3:42;26;781;94;247;22567;350;3:51;45;187;DIA;44;175;6292;0;4:45;5808;0;4;44;0;0;
202;1;21/4/22;3:44;11;1;128;41;70237;501;4636;4:12;26;769;94;280;22486;350;4:22;102;220;DIA;45;220;5236;0;0:0;5324;0;5;0;0;0;
202;1;21/4/22;4:15;12;1;128;41;69918;500;4545;4:41;25;759;95;328;22404;350;4:51;221;113;DIA;221;113;5808;44;0:0;5808;44;0;0;0;0;
202;1;21/4/22;4:43;13;1;128;41;69969;527;4549;4:57;26;762;94;313;22404;350;5:10;113;6;DIA;113;6;5896;65492;0:0;5896;0;0;0;0;0;
202;1;21/4/22;4:59;14;1;128;41;70302;506;4500;5:14;26;780;94;299;22527;350;5:29;7;145;DIA;7;145;6116;0;0:0;6116;0;0;0;0;0;
202;1;21/4/22;5:16;15;1;128;41;70650;538;4593;5:32;26;767;94;305;22608;350;5:49;146;44;DIA;146;45;6116;0;0:0;6116;44;0;0;0;0;
202;1;21/4/22;5:34;16;1;128;41;70872;499;4536;5:52;25;771;95;340;22690;350;6:9;45;175;DIA;45;175;5720;44;0:0;5720;44;0;0;0;0;
202;1;21/4/22;5:54;17;1;128;41;70765;573;4530;6:12;26;767;94;325;22649;350;6:28;175;70;DIA;175;70;5984;65492;0:0;5984;0;0;0;0;0;
202;1;21/4/22;6:14;18;1;128;41;70797;476;4532;6:31;26;781;94;322;22690;350;6:47;71;209;DIA;71;209;6116;0;0:0;6116;0;0;0;0;0;
202;1;21/4/22;6:33;19;1;128;41;70714;481;4526;6:50;26;769;94;334;22649;350;7:7;210;104;DIA;210;104;5940;0;0:0;5940;0;0;0;0;0;
202;1;21/4/22;6:52;20;1;128;41;71081;485;4479;7:10;26;771;94;328;22771;350;7:27;105;5;DIA;105;5;6204;0;0:0;6204;0;0;0;0;0;
202;1;21/4/22;7:12;21;1;128;41;70724;492;4527;7:30;33;980;87;403;22649;403;7:47;6;139;DIA;8;139;5896;0;0:0;5808;0;0;0;0;0;
202;1;21/4/22;7:32;22;1;128;41;70540;461;4515;7:55;32;986;88;380;22608;380;8:6;140;26;DIA;140;26;5544;44;0:0;5588;0;0;0;0;0;
202;1;21/4/22;7:57;23;1;128;41;70306;457;4500;8:11;32;978;88;374;22527;374;8:25;26;158;DIA;27;156;5852;65492;0:0;5676;0;8;58;0;0;
202;1;21/4/22;8:13;24;1;128;41;70583;463;4518;8:27;32;978;88;395;22608;395;8:44;159;44;DIA;161;44;5544;0;0:0;5456;0;0;0;0;0;
202;1;21/4/22;8:29;25;1;128;41;70972;448;4543;8:46;32;980;88;384;22730;384;9:2;45;173;DIA;45;173;5632;44;0:0;5632;0;9;35;0;0;
202;1;21/4/22;8:48;26;1;128;41;71026;455;4546;9:5;32;980;88;356;22730;356;9:20;173;68;DIA;174;68;5984;65492;0:0;5940;0;0;0;0;0;
202;1;21/4/22;9:7;27;1;128;41;71074;460;4549;9:23;33;989;87;379;22771;379;9:39;69;194;DIA;71;194;5500;44;0:0;5412;44;0;0;0;0;
202;1;21/4/22;9:25;28;1;128;41;71033;477;4547;9:42;32;983;88;352;22730;400;9:57;194;93;DIA;194;92;6116;0;0:0;6072;0;10;31;0;0;
202;1;21/4/22;9:44;29;1;128;41;71005;472;5042;10:0;32;983;88;343;22730;400;10:17;93;221;DIA;96;221;5676;65492;0:0;5544;0;0;0;0;0;
202;1;21/4/22;10:2;30;1;128;41;70888;488;4537;10:20;32;986;88;412;22690;412;10:35;222;111;DIA;224;111;5720;0;0:0;5632;0;0;0;0;0;
202;1;21/4/22;10:22;31;1;128;41;70847;450;4535;10:38;32;987;88;356;22690;400;10:54;112;6;DIA;112;6;5940;0;0:0;5940;0;0;0;0;0;
202;1;21/4/22;10:40;32;1;128;41;71202;514;4557;10:57;33;984;87;367;22812;400;11:13;7;143;DIA;7;143;5984;44;0:0;5984;44;0;0;0;0;
202;1;21/4/22;10:59;33;1;128;41;70908;487;4539;11:16;32;983;88;349;22690;400;11:33;143;35;DIA;143;35;5852;65492;0:0;5852;0;0;0;0;0;
202;1;21/4/22;11:18;34;1;129;41;70714;458;4950;11:35;33;980;87;350;22649;400;11:52;36;170;DIA;36;170;5896;44;0:0;5896;44;0;0;0;0;
