TIPO;NUMERO DE ESTACION;DIA INICIO/MES INICIO/AÑO INICIO;HORA INICIO:MINUTO INICIO;NUMERO DE MEZCLA;NUMERO DE PREMEZCLA;NUMERO DE BATCH;NUMERO RECETA;PESADA DE CORCHO;MINUTOS PESADA;PESADA D.U;TIEMPO VACIADO (1):TIEMPO VACIADO (2);TIEMPO INYECCION AGUA (s);PESADA INYECCION AGUA;TIEMPO MEZCLA AGUA;TIEMPO INYECCION COLA;PESADA INYECCION COLA;TIEMPO MEZCLA COLA;TIEMPO VACIADO MEZC. MED(1):TIEMPO VACIADO MEZC. MED(2);MOLDE INICIAL EXT1;MOLDE FINAL EXT1;NOMBRE RECETA;MOLDE INICIAL EXT2;MOLDE FINAL EXT2;TAPONES BUENOS G1;TAPONES MALOS G1;TIEMPO EXTRACC. G1 (1):TIEMPO EXTRACC. G1 (2);TAPONES BUENOS G2;TAPONES MALOS G2;TIEMPO EXTRACC. G2 (1):TIEMPO EXTRACC. G2 (2);TAPONES BUENOS DESC G1;TAPONES BUENOS DESC G2;
202;1;24/6/22;22:57;61;1;219;41;70071;483;4555;23:15;25;760;95;313;22445;400;23:30;196;89;DIA;196;89;5896;0;0:0;5896;0;0;0;0;0;
202;1;24/6/22;22:57;61;1;219;41;70071;483;4555;23:15;25;760;95;313;22445;400;23:30;196;89;DIA;196;89;5896;0;0:0;5896;0;0;0;0;0;
202;1;24/6/22;22:57;61;1;219;41;70071;483;4555;23:15;25;760;95;313;22445;400;23:30;196;89;DIA;196;89;5896;0;0:0;5896;0;0;0;0;0;
202;1;24/6/22;23:18;62;1;219;41;70065;480;4555;23:36;25;768;95;282;22445;400;23:50;90;226;DIA;90;226;5984;0;0:0;6028;0;0;0;0;0;
202;1;24/6/22;23:38;63;1;219;41;70334;476;4432;23:56;25;765;95;282;22527;400;0:11;227;118;DIA;227;118;5808;0;0:0;5808;0;0;0;0;0;
202;1;24/6/22;23:38;63;1;219;41;70334;476;4432;23:56;25;765;95;282;22527;400;0:11;227;118;DIA;227;118;5808;0;0:0;5808;0;0;0;0;0;
202;1;25/6/22;0:19;1;1;219;41;69998;466;4550;0:36;25;764;95;280;22404;400;0:52;16;149;DIA;16;149;5896;0;0:0;5896;0;0;0;0;0;
202;1;25/6/22;0:19;1;1;219;41;69998;466;4550;0:36;25;764;95;280;22404;400;0:52;16;149;DIA;16;149;5896;0;0:0;5896;0;0;0;0;0;
202;1;25/6/22;0:39;2;1;219;41;69898;487;4544;0:57;26;765;94;294;22404;400;1:12;150;50;DIA;150;50;6160;0;0:0;6204;0;0;0;0;0;
202;1;25/6/22;0:39;2;1;219;41;69898;487;4544;0:57;26;765;94;294;22404;400;1:12;150;50;DIA;150;50;6160;0;1:52;6204;0;0;0;0;0;
