HORA;Tª HORNO CALIENTE;CANAL DE AIRE;Tª HORNO FRIO;INFR. SX;INFR. DX;
0:00:01;121;170,8;85;0;0;
0:01:01;120;170,5;85;0;0;
0:02:01;120;169,8;85;0;0;
0:03:01;120;169,1;84;0;0;
0:04:01;120;168,3;84;0;0;
0:05:01;120;167,5;84;0;0;
0:06:01;120;167,1;84;0;0;
0:07:01;120;167,2;84;0;0;
0:08:01;120;167,7;84;0;0;
0:09:01;120;168,3;84;0;0;
0:10:01;120;168,7;84;0;0;
0:11:01;120;169,1;84;0;0;
0:12:01;120;169,4;84;0;0;
0:13:01;120;169,9;84;0;0;
0:14:01;120;170,5;84;0;0;
0:15:01;120;171,3;84;0;0;
0:16:01;120;172;83;0;0;
0:17:01;120;172,8;83;0;0;
0:18:01;121;173,5;83;0;0;
0:19:01;121;174,2;83;0;0;
0:20:01;121;174,8;83;0;0;
0:21:01;121;175,5;83;0;0;
0:22:01;121;176,1;83;0;0;
0:23:01;122;176,8;83;0;0;
0:24:01;122;177,4;83;0;0;
0:25:01;122;177,8;83;0;0;
0:26:01;122;178,1;83;0;0;
0:27:01;123;178,2;83;0;0;
0:28:01;123;178,2;83;0;0;
0:29:01;123;178,1;83;0;0;
0:30:01;123;178;83;0;0;
0:31:01;123;178;83;0;0;
0:32:01;123;177,7;83;0;0;
0:33:01;123;177,4;83;0;0;
0:34:01;123;177,2;83;0;0;
0:35:01;123;177,3;83;0;0;
0:36:01;123;177,4;83;0;0;
0:37:01;123;177,5;83;0;0;
0:38:01;123;177,6;83;0;0;
0:39:01;123;177,4;83;0;0;
0:40:01;123;177;83;0;0;
0:41:01;123;176,2;83;0;0;
0:42:01;123;175,5;83;0;0;
0:43:02;123;175;83;0;0;
0:44:01;123;174,9;84;0;0;
0:45:01;123;175,1;84;0;0;
0:46:01;123;175,2;84;0;0;
0:47:01;123;175,1;84;0;0;
0:48:01;123;174,6;84;0;0;
0:49:01;122;173,8;84;0;0;
0:50:01;122;173,3;84;0;0;
0:51:01;122;173,2;84;0;0;
0:52:01;122;173,5;84;0;0;
0:53:01;122;174;84;0;0;
0:54:01;122;174,4;84;0;0;
0:55:01;122;174,4;84;0;0;
0:56:01;122;174,1;84;0;0;
0:57:01;122;173,6;84;0;0;
0:58:01;122;173,2;84;0;0;
0:59:01;122;173,1;84;0;0;
1:00:01;122;173,2;84;0;0;
1:01:01;122;173,7;84;0;0;
