TIPO;NUMERO DE ESTACION;DIA INICIO/MES INICIO/AÑO INICIO;HORA INICIO:MINUTO INICIO;NUMERO DE MEZCLA;NUMERO DE PREMEZCLA;NUMERO DE BATCH;NUMERO RECETA;PESADA DE CORCHO;MINUTOS PESADA;PESADA D.U;TIEMPO VACIADO (1):TIEMPO VACIADO (2);TIEMPO INYECCION AGUA (s);PESADA INYECCION AGUA;TIEMPO MEZCLA AGUA;TIEMPO INYECCION COLA;PESADA INYECCION COLA;TIEMPO MEZCLA COLA;TIEMPO VACIADO MEZC. MED(1):TIEMPO VACIADO MEZC. MED(2);MOLDE INICIAL EXT1;MOLDE FINAL EXT1;NOMBRE RECETA;MOLDE INICIAL EXT2;MOLDE FINAL EXT2;TAPONES BUENOS G1;TAPONES MALOS G1;TIEMPO EXTRACC. G1 (1):TIEMPO EXTRACC. G1 (2);TAPONES BUENOS G2;TAPONES MALOS G2;TIEMPO EXTRACC. G2 (1):TIEMPO EXTRACC. G2 (2);TAPONES BUENOS DESC G1;TAPONES BUENOS DESC G2;
202;1;1/5/22;23:6;65;1;136;41;70427;678;4508;23:24;24;778;96;255;22567;350;23:39;183;84;DIA;183;84;6204;44;0:0;6204;44;0;0;0;0;
202;1;1/5/22;23:26;66;1;136;41;70931;498;4540;23:43;25;777;95;252;22730;350;23:59;84;223;DIA;84;223;6116;0;0:0;6116;0;0;33;0;0;
202;1;2/5/22;0:8;1;1;136;41;70706;622;4526;0:24;25;779;95;243;22649;350;0:39;124;22;DIA;124;22;6072;44;0:0;6072;44;0;0;0;0;
202;1;2/5/22;0:26;2;1;136;41;70203;539;4845;0:43;24;772;96;236;22486;350;0:59;22;162;DIA;22;162;6204;65492;0:0;6204;0;0;0;0;0;
202;1;2/5/22;0:45;3;1;136;41;70119;584;4488;1:3;24;763;96;231;22445;350;1:19;163;65;DIA;163;65;6292;0;0:0;6292;0;0;0;0;0;
202;1;2/5/22;1:5;4;1;136;41;70674;522;5089;1:23;24;773;96;240;22649;350;1:39;66;217;DIA;66;210;6688;0;0:0;6380;0;0;0;0;0;
202;1;2/5/22;1:25;5;1;136;41;70115;1259;4628;1:52;25;766;95;235;22445;350;2:2;228;119;DIA;228;119;5808;0;0:0;5808;0;0;0;0;0;
202;1;2/5/22;1:25;5;1;136;41;70115;1259;4628;1:52;25;766;95;235;22445;350;2:2;228;119;DIA;228;119;5808;0;0:0;5808;0;0;0;0;0;
202;1;2/5/22;1:54;6;1;136;41;70060;495;4905;2:9;24;767;96;229;22445;350;2:21;120;21;DIA;120;21;6248;0;0:0;6248;0;0;0;0;0;
202;1;2/5/22;2:11;7;1;136;41;69943;515;4827;2:26;24;769;96;228;22404;350;2:41;22;162;DIA;22;162;6204;0;0:0;6204;0;0;0;0;0;
202;1;2/5/22;2:28;8;1;136;41;70264;515;4849;2:45;25;766;95;269;22486;350;3:1;163;63;DIA;163;63;6204;0;0:0;6204;0;0;0;0;0;
202;1;2/5/22;2:48;9;1;136;41;70703;484;4525;3:5;24;777;96;236;22649;350;3:21;64;200;DIA;64;200;5984;44;0:0;5984;44;0;0;0;0;
202;1;2/5/22;3:8;10;1;136;41;69937;595;4477;3:26;24;766;96;239;22404;350;3:41;200;100;DIA;200;100;6204;65492;0:0;6204;0;0;0;0;0;
202;1;2/5/22;3:28;11;1;136;41;70004;523;4901;3:45;25;763;95;234;22404;350;4:1;101;238;DIA;101;239;6072;0;0:0;6072;44;0;0;0;0;
202;1;2/5/22;3:47;12;1;136;41;70689;555;4525;4:5;25;769;95;257;22649;350;4:20;239;134;DIA;239;134;5984;0;0:0;5984;0;0;0;0;0;
202;1;2/5/22;4:7;13;1;136;41;70775;483;4530;4:25;25;773;95;305;22649;350;4:40;135;36;DIA;135;36;6248;0;0:0;6248;0;0;0;0;0;
202;1;2/5/22;4:27;14;1;136;41;70463;649;4510;4:44;24;771;96;330;22567;350;5:0;37;177;DIA;37;178;6204;0;0:0;6204;44;0;0;0;0;
202;1;2/5/22;4:46;15;1;136;41;71049;540;4548;5:4;25;774;95;363;22771;363;5:20;178;80;DIA;178;80;6292;0;0:0;6292;0;0;0;0;0;
202;1;2/5/22;5:6;16;1;136;41;70810;513;4532;5:24;25;777;95;392;22690;392;5:41;81;227;DIA;84;226;6468;0;0:0;6292;0;0;0;0;0;
202;1;2/5/22;5:27;17;1;136;41;70125;496;4488;5:45;24;765;96;406;22445;406;6:1;228;131;DIA;231;131;6248;0;6:35;6204;0;0;0;0;0;
202;1;2/5/22;5:47;18;1;136;41;70506;579;4513;6:6;24;772;96;417;22567;417;6:22;135;35;DIA;132;36;6204;0;0:0;6292;0;6;56;0;0;
202;1;2/5/22;5:47;18;1;136;41;70506;579;4513;6:6;24;772;96;417;22567;417;6:22;135;35;DIA;132;36;6204;0;0:0;6292;0;6;56;0;0;
202;1;2/5/22;6:8;19;1;136;41;70888;507;4892;6:26;25;778;95;421;22690;421;6:43;42;184;DIA;41;181;6248;44;0:0;6204;0;0;0;0;0;
202;1;2/5/22;6:8;19;1;136;41;70888;507;4892;6:26;25;778;95;421;22690;421;6:43;42;184;DIA;41;181;6248;44;0:0;6204;0;0;0;0;0;
202;1;2/5/22;6:29;20;1;136;41;70225;569;4846;6:47;24;767;96;410;22486;410;7:4;184;90;DIA;187;88;6424;65492;7:37;6248;0;0;0;0;0;
202;1;2/5/22;6:49;21;1;136;41;70266;565;4498;7:8;24;769;96;412;22486;412;7:25;91;239;DIA;94;233;6556;0;0:0;6160;0;0;0;0;0;
202;1;2/5/22;7:10;22;1;136;41;70921;516;4539;7:29;25;777;95;456;22730;456;7:46;4;148;DIA;2;144;6380;0;0:0;6292;0;0;0;0;0;
202;1;2/5/22;7:10;22;1;136;41;70921;516;4539;7:29;25;777;95;456;22730;456;7:46;4;148;DIA;2;144;6380;0;0:0;6292;0;0;0;0;0;
202;1;2/5/22;7:31;23;1;137;41;70236;517;4847;7:50;24;776;96;447;22486;447;8:7;153;57;DIA;153;59;6380;0;0:0;6468;0;0;0;0;0;
202;1;2/5/22;7:31;23;1;137;41;70236;517;4847;7:50;24;776;96;447;22486;447;8:7;153;57;DIA;153;59;6380;0;0:0;6468;0;0;0;0;0;
202;1;2/5/22;7:52;24;1;137;41;70531;641;4444;8:12;25;771;95;455;22608;455;8:29;64;209;DIA;64;204;6380;44;0:0;6204;0;0;0;0;0;
202;1;2/5/22;8:14;25;1;137;41;70299;613;4921;8:33;25;763;95;443;22527;443;8:50;209;104;DIA;212;104;5984;65492;0:0;5852;0;0;0;0;0;
202;1;2/5/22;8:35;26;1;137;41;70124;602;4488;8:54;15;414;105;344;22445;350;9:9;105;2;DIA;105;2;6072;0;0:0;6072;0;0;0;0;0;
202;1;2/5/22;8:57;27;1;137;41;70039;725;4483;9:14;15;421;105;321;22445;350;9:29;3;136;DIA;3;136;5896;0;0:0;5896;0;0;0;0;0;
202;1;2/5/22;9:16;28;1;137;41;69998;532;4480;9:33;15;416;105;311;22404;350;9:48;137;31;DIA;137;31;5940;0;0:0;5940;0;0;0;0;0;
202;1;2/5/22;9:35;29;1;137;41;69956;612;4548;9:52;14;415;106;342;22404;350;10:7;32;166;DIA;32;166;5896;44;0:0;5808;44;10;41;0;0;
202;1;2/5/22;9:55;30;1;137;41;70184;511;4563;10:12;14;414;106;339;22486;350;10:26;166;57;DIA;166;57;5808;65492;0:0;5808;0;0;0;0;0;
202;1;2/5/22;9:55;30;1;137;41;70184;511;4563;10:12;14;414;106;339;22486;350;10:26;166;57;DIA;166;57;5808;65492;11:8;5808;0;11;8;0;0;
202;1;2/5/22;9:55;30;1;137;41;70184;511;4563;10:12;14;414;106;339;22486;350;10:26;166;57;DIA;166;57;5808;65492;11:20;5808;0;11;20;0;0;
202;1;2/5/22;10:14;31;1;137;41;67885;509;4752;10:31;15;401;105;355;21753;355;10:45;58;192;DIA;58;47;5940;440;11:42;5720;352;11;42;0;0;
202;1;2/5/22;11:2;32;1;138;36;55372;413;2825;11:13;36;1171;84;459;27700;459;11:24;85;204;REB;85;204;5280;0;0:0;5280;0;0;0;0;0;
202;1;2/5/22;11:15;33;1;138;36;55402;408;2771;11:27;36;1176;84;436;27741;436;11:42;205;94;REB;205;94;5720;0;0:0;5720;0;0;0;0;0;
202;1;2/5/22;11:29;34;1;138;36;55249;412;2818;11:46;36;1175;84;356;27659;356;12:1;95;224;REB;95;224;5676;44;0:0;5676;44;0;0;0;0;
202;1;2/5/22;11:48;35;1;138;36;55399;414;2881;12:5;36;1172;84;361;27700;361;12:19;224;117;REB;224;117;5896;65492;0:0;5896;0;0;0;0;0;
202;1;2/5/22;12:7;36;1;138;36;55543;683;2833;12:23;36;1178;84;358;27782;358;12:38;118;10;REB;118;10;5852;0;0:0;5852;0;0;0;0;0;
202;1;2/5/22;12:25;37;1;138;36;55429;408;2772;12:42;35;1175;85;358;27741;358;12:57;11;146;REB;11;146;5984;0;0:0;5984;0;0;0;0;0;
202;1;2/5/22;12:44;38;1;138;36;55465;407;2829;13:1;36;1172;84;368;27741;368;13:17;147;39;REB;147;39;5852;0;0:0;5852;0;0;0;0;0;
202;1;2/5/22;13:3;39;1;138;36;55279;412;2875;13:21;36;1170;84;404;27659;404;13:36;40;173;REB;40;173;5852;44;0:0;5852;44;0;0;0;0;
202;1;2/5/22;13:23;40;1;138;36;55648;412;2839;13:39;36;1177;84;423;27863;423;13:55;173;69;REB;173;70;6028;65492;0:0;6028;44;0;0;0;0;
202;1;2/5/22;13:41;41;1;138;36;55885;407;2795;13:59;36;1181;84;422;27945;422;14:14;70;194;REB;70;194;5500;0;0:0;5500;0;0;0;0;0;
202;1;2/5/22;14:1;42;1;138;36;55558;410;2834;14:18;36;1180;84;378;27782;378;14:32;195;85;REB;195;85;5764;0;0:0;5764;0;0;0;0;0;
202;1;2/5/22;14:20;43;1;138;36;55627;413;2838;14:36;36;1181;84;331;27822;350;14:51;86;220;REB;86;220;5940;0;0:0;5940;0;0;0;0;0;
202;1;2/5/22;14:38;44;1;138;36;55809;411;2847;14:54;36;1183;84;334;27904;350;15:10;221;115;REB;221;115;5896;44;0:0;5896;44;0;0;0;0;
202;1;2/5/22;14:56;45;1;138;36;55556;409;2834;15:14;36;1177;84;312;27782;350;15:29;115;8;REB;115;8;5852;0;0:0;5852;44;0;0;0;0;
202;1;2/5/22;15:16;46;1;138;36;55936;412;2797;15:33;36;1183;84;299;27985;350;15:48;8;141;REB;8;141;5852;0;0:0;5852;44;0;0;0;0;
202;1;2/5/22;15:35;47;1;138;36;55532;407;2833;15:52;36;1175;84;288;27782;350;16:7;141;33;REB;141;33;5808;0;0:0;5808;44;0;0;0;0;
202;1;2/5/22;15:54;48;1;138;36;55541;406;2778;16:11;37;1179;83;290;27782;350;16:26;33;163;REB;33;163;5720;0;0:0;5720;44;0;0;0;0;
202;1;2/5/22;16:13;49;1;138;36;55609;407;2837;16:30;36;1178;84;319;27822;350;16:44;163;54;REB;163;54;5764;0;0:0;5764;44;0;0;0;0;
202;1;2/5/22;16:13;49;1;138;36;55609;407;2837;16:30;36;1178;84;319;27822;350;16:44;163;54;REB;163;54;5764;0;17:36;5764;44;17;36;0;0;
202;1;2/5/22;16:13;49;1;138;36;55609;407;2837;16:30;36;1178;84;319;27822;350;16:44;163;54;REB;163;54;5764;0;17:36;5764;44;17;36;0;0;
202;1;2/5/22;16:13;49;1;138;36;55609;407;2837;16:30;36;1178;84;319;27822;350;16:44;163;54;REB;163;54;5764;0;17:36;5764;44;17;36;0;0;
202;1;2/5/22;16:32;50;1;138;36;55932;412;2853;16:48;36;1184;84;314;27985;350;17:3;54;203;REB;54;143;6600;528;19:7;6688;572;19;7;0;0;
202;1;2/5/22;18:37;51;1;138;36;55807;411;2791;18:49;36;1182;84;312;27904;350;19:1;198;66;REB;198;66;4796;0;0:0;4796;0;0;0;0;0;
202;1;2/5/22;18:51;52;1;138;36;55513;419;2776;19:5;35;1174;85;302;27782;350;19:17;67;206;REB;67;206;6160;0;0:0;6160;0;0;0;0;0;
202;1;2/5/22;19:7;53;1;138;36;55477;408;2774;19:21;37;1179;83;341;27741;350;19:37;207;101;REB;207;102;5940;0;0:0;5940;44;0;0;0;0;
202;1;2/5/22;19:23;54;1;138;36;55564;407;2834;19:41;36;1175;84;398;27782;398;19:56;102;239;REB;102;238;6072;0;0:0;6028;0;0;0;0;0;
202;1;2/5/22;19:43;55;1;138;36;55488;410;2830;20:0;36;1172;84;438;27782;438;20:16;240;130;REB;2;130;5764;0;0:0;5676;0;0;0;0;0;
202;1;2/5/22;20:2;56;1;138;36;55540;414;2833;20:20;37;1174;83;405;27782;405;20:35;131;21;REB;131;21;5764;0;0:0;5764;0;0;0;0;0;
202;1;2/5/22;20:22;57;1;138;36;53817;450;2745;20:38;35;1137;85;364;26926;364;20:53;22;155;REB;22;155;5896;0;0:0;5896;0;0;0;0;0;
202;1;2/5/22;20:40;58;1;138;36;55905;413;2740;20:57;36;1188;84;406;27985;406;21:12;156;51;REB;156;51;5984;0;0:0;5984;0;0;0;0;0;
202;1;2/5/22;20:59;59;1;138;36;55644;411;3284;21:16;37;1183;83;420;27822;420;21:32;52;191;REB;52;189;6160;0;0:0;6072;0;0;0;0;0;
202;1;2/5/22;21:18;60;1;138;36;55354;414;2824;21:35;37;1171;83;448;27700;448;21:52;192;90;REB;194;87;6116;0;0:0;5896;0;0;0;0;0;
202;1;2/5/22;21:18;60;1;138;36;55354;414;2824;21:35;37;1171;83;448;27700;448;21:52;192;90;REB;194;87;6116;0;22:45;5896;0;22;44;0;0;
202;1;2/5/22;21:37;61;1;138;36;55334;412;2823;21:57;36;1179;102;467;27700;467;22:12;95;231;REB;95;140;6028;0;23:5;6072;0;23;4;0;0;
202;1;2/5/22;21:59;62;1;138;36;55086;503;2755;22:43;36;1170;84;414;27578;414;22:53;146;31;REB;146;31;5544;0;0:0;5544;0;0;0;0;0;
202;1;2/5/22;22:45;63;1;138;36;55477;409;2774;22:57;36;1177;84;422;27741;422;23:12;32;167;REB;32;167;5940;44;0:0;5940;44;0;0;0;0;
202;1;2/5/22;22:59;64;1;138;36;55396;410;2770;23:15;36;1175;84;416;27700;416;23:31;167;54;REB;167;54;5588;0;0:0;5588;44;0;0;0;0;
