TIPO;NUMERO DE ESTACION;DIA INICIO/MES INICIO/AÑO INICIO;HORA INICIO:MINUTO INICIO;NUMERO DE MEZCLA;NUMERO DE PREMEZCLA;NUMERO DE BATCH;NUMERO RECETA;PESADA DE CORCHO;MINUTOS PESADA;PESADA D.U;TIEMPO VACIADO (1):TIEMPO VACIADO (2);TIEMPO INYECCION AGUA (s);PESADA INYECCION AGUA;TIEMPO MEZCLA AGUA;TIEMPO INYECCION COLA;PESADA INYECCION COLA;TIEMPO MEZCLA COLA;TIEMPO VACIADO MEZC. MED(1):TIEMPO VACIADO MEZC. MED(2);MOLDE INICIAL EXT1;MOLDE FINAL EXT1;NOMBRE RECETA;MOLDE INICIAL EXT2;MOLDE FINAL EXT2;TAPONES BUENOS G1;TAPONES MALOS G1;TIEMPO EXTRACC. G1 (1):TIEMPO EXTRACC. G1 (2);TAPONES BUENOS G2;TAPONES MALOS G2;TIEMPO EXTRACC. G2 (1):TIEMPO EXTRACC. G2 (2);TAPONES BUENOS DESC G1;TAPONES BUENOS DESC G2;
202;1;3/8/22;23:0;65;1;258;40;59406;495;3624;23:15;48;1550;72;111;13687;300;23:25;235;118;DIX;235;118;5456;65492;0:0;5412;0;0;0;0;0;
202;1;3/8/22;23:34;67;1;258;40;59498;467;3570;23:49;48;1553;72;119;13687;300;23:59;235;111;DIX;235;111;5104;44;0:0;5060;44;0;0;0;0;
202;1;3/8/22;23:34;67;1;258;40;59498;467;3570;23:49;48;1553;72;119;13687;300;23:59;235;111;DIX;235;111;5104;44;0:0;5060;44;0;0;0;0;
202;1;3/8/22;23:34;67;1;258;40;59498;467;3570;23:49;48;1553;72;119;13687;300;23:59;235;111;DIX;235;111;5104;44;0:0;5060;44;0;0;0;0;
202;1;3/8/22;23:34;67;1;258;40;59498;467;3570;23:49;48;1553;72;119;13687;300;23:59;235;111;DIX;235;111;5104;44;0:49;5060;44;0;49;0;0;
202;1;4/8/22;0:24;1;1;258;41;60459;504;3930;0:37;40;1274;80;167;19349;300;0:52;129;233;DIA;129;233;4576;0;0:0;4620;0;0;0;0;0;
202;1;4/8/22;0:24;1;1;258;41;60459;504;3930;0:37;40;1274;80;167;19349;300;0:52;129;233;DIA;129;233;4576;0;0:0;4620;0;0;0;0;0;
202;1;4/8/22;0:24;1;1;258;41;60459;504;3930;0:37;40;1274;80;167;19349;300;0:52;129;233;DIA;129;233;4576;0;0:0;4620;0;0;0;0;0;
202;1;4/8/22;0:39;2;1;258;41;60300;486;3920;0:59;39;1270;81;164;19308;300;1:8;234;114;DIA;234;114;5324;0;0:0;5280;0;0;0;0;0;
202;1;4/8/22;0:39;2;1;258;41;60300;486;3920;0:59;39;1270;81;164;19308;300;1:8;234;114;DIA;234;114;5324;0;0:0;5280;0;0;0;0;0;
