TIPO;NUMERO DE ESTACION;DIA INICIO/MES INICIO/AÑO INICIO;HORA INICIO:MINUTO INICIO;NUMERO DE MEZCLA;NUMERO DE PREMEZCLA;NUMERO DE BATCH;NUMERO RECETA;PESADA DE CORCHO;MINUTOS PESADA;PESADA D.U;TIEMPO VACIADO (1):TIEMPO VACIADO (2);TIEMPO INYECCION AGUA (s);PESADA INYECCION AGUA;TIEMPO MEZCLA AGUA;TIEMPO INYECCION COLA;PESADA INYECCION COLA;TIEMPO MEZCLA COLA;TIEMPO VACIADO MEZC. MED(1):TIEMPO VACIADO MEZC. MED(2);MOLDE INICIAL EXT1;MOLDE FINAL EXT1;NOMBRE RECETA;MOLDE INICIAL EXT2;MOLDE FINAL EXT2;TAPONES BUENOS G1;TAPONES MALOS G1;TIEMPO EXTRACC. G1 (1):TIEMPO EXTRACC. G1 (2);TAPONES BUENOS G2;TAPONES MALOS G2;TIEMPO EXTRACC. G2 (1):TIEMPO EXTRACC. G2 (2);TAPONES BUENOS DESC G1;TAPONES BUENOS DESC G2;
202;1;1/6/22;23:2;60;1;178;41;70023;632;4482;23:21;11;274;109;250;22445;350;23:41;113;12;DIA;113;12;6160;65492;0:0;6160;0;0;0;0;0;
202;1;1/6/22;23:23;61;1;178;41;70189;536;4563;23:45;10;274;110;246;22486;350;0:2;13;154;DIA;13;151;6248;0;0:0;6028;0;0;38;0;0;
202;1;2/6/22;0:8;1;1;178;41;70866;507;5103;0:27;11;284;109;249;22690;350;0:45;56;200;DIA;58;199;6380;0;0:0;6248;0;0;0;0;0;
202;1;2/6/22;0:8;1;1;178;41;70866;507;5103;0:27;11;284;109;249;22690;350;0:45;56;200;DIA;58;199;6380;0;1:42;6248;0;1;42;0;0;
202;1;2/6/22;0:8;1;1;178;41;70866;507;5103;0:27;11;284;109;249;22690;350;0:45;56;200;DIA;58;199;6380;0;1:42;6248;0;1;42;0;0;
202;1;2/6/22;0:8;1;1;178;41;70866;507;5103;0:27;11;284;109;249;22690;350;0:45;56;200;DIA;58;199;6380;0;1:42;6248;0;1;42;0;0;
202;1;2/6/22;2:13;3;1;178;41;70378;632;4505;2:28;0;0;0;295;22527;350;2:57;180;62;DIA;180;62;5412;0;0:0;5412;0;0;0;0;0;
202;1;2/6/22;2:13;3;1;178;41;70378;632;4505;2:28;0;0;0;295;22527;350;2:57;180;62;DIA;180;62;5412;0;0:0;5412;0;0;0;0;0;
202;1;2/6/22;2:30;4;1;178;41;70046;552;4554;3:1;0;0;0;318;22445;438;3:17;63;198;DIA;63;198;5984;0;0:0;5984;0;0;0;0;0;
202;1;2/6/22;3:3;5;1;178;41;70226;524;4495;3:21;0;0;0;306;22486;350;3:38;199;100;DIA;199;100;6204;44;0:0;6204;44;0;0;0;0;
202;1;2/6/22;3:23;6;1;178;41;70281;542;4569;3:41;0;0;0;298;22527;353;3:59;100;239;DIA;100;239;6160;65492;0:0;6160;0;0;0;0;0;
202;1;2/6/22;3:44;7;1;178;41;70480;555;4582;4:3;0;0;0;314;22567;361;4:20;240;138;DIA;240;138;6116;0;0:0;6116;0;0;0;0;0;
202;1;2/6/22;4:5;8;1;178;41;70633;502;4592;4:24;0;0;0;317;22608;350;4:41;139;34;DIA;139;34;5984;0;0:0;5984;0;0;0;0;0;
202;1;2/6/22;4:26;9;1;179;41;70593;475;4589;4:45;0;0;0;313;22608;350;5:2;35;174;DIA;35;174;6160;0;0:0;6160;0;0;0;0;0;
202;1;2/6/22;4:47;10;1;179;41;70553;500;4586;5:5;0;0;0;298;22608;359;5:23;175;73;DIA;175;73;6072;44;0:0;6072;44;0;0;0;0;
202;1;2/6/22;5:8;11;1;179;41;70489;516;4582;5:26;0;0;0;299;22567;364;5:44;73;209;DIA;73;209;6028;65492;0:0;6028;0;0;0;0;0;
202;1;2/6/22;5:29;12;1;179;41;70526;499;4585;5:47;0;0;0;305;22608;356;6:4;210;103;DIA;210;103;5896;0;0:0;5896;0;0;0;0;0;
202;1;2/6/22;5:49;13;1;180;41;70248;471;4567;6:8;0;0;0;320;22486;353;6:24;104;2;DIA;104;2;6116;0;0:0;6116;0;0;0;0;0;
202;1;2/6/22;6:10;14;1;180;41;69955;608;4548;6:28;0;0;0;309;22404;360;6:45;3;134;DIA;3;134;5808;0;0:0;5808;0;0;0;0;0;
202;1;2/6/22;6:30;15;1;180;41;70685;493;4595;6:49;0;0;0;288;22649;350;7:5;135;25;DIA;135;25;5764;0;0:0;5764;0;0;0;0;0;
202;1;2/6/22;6:51;16;1;180;41;70576;479;4517;7:9;0;0;0;274;22608;350;7:25;26;158;DIA;26;158;5808;44;0:0;5852;0;0;0;0;0;
202;1;2/6/22;7:11;17;1;180;41;70246;535;4566;7:29;0;0;0;290;22486;353;7:45;158;54;DIA;159;54;6028;65492;0:0;5984;0;0;0;0;0;
202;1;2/6/22;7:31;18;1;180;41;70610;505;4590;7:48;0;0;0;335;22608;350;8:6;55;187;DIA;55;187;5852;0;0:0;5852;0;0;0;0;0;
202;1;2/6/22;7:51;19;1;180;41;70513;468;4584;8:9;0;0;0;286;22567;350;8:26;188;79;DIA;188;79;5808;0;0:0;5808;0;0;0;0;0;
202;1;2/6/22;8:11;20;1;180;41;70843;546;4535;8:29;0;0;0;279;22690;350;8:45;80;215;DIA;80;215;5984;0;0:0;5984;0;0;0;0;0;
202;1;2/6/22;8:31;21;1;180;41;70555;524;4587;8:49;0;0;0;269;22608;358;9:6;216;108;DIA;216;109;5852;0;0:0;5852;44;0;0;0;0;
202;1;2/6/22;8:51;22;1;180;41;70804;573;4603;9:10;0;0;0;262;22690;372;9:26;109;240;DIA;109;240;5808;0;0:0;5808;0;0;0;0;0;
202;1;2/6/22;9:12;23;1;180;41;70652;525;4593;9:30;0;0;0;260;22608;350;9:46;1;132;DIA;1;132;5764;44;0:0;5764;44;0;0;0;0;
202;1;2/6/22;9:32;24;1;180;41;70138;662;4489;9:49;0;0;0;268;22445;350;10:6;132;20;DIA;132;20;5676;65492;0:0;5676;0;0;0;0;0;
202;1;2/6/22;9:52;25;1;180;41;70778;570;4530;10:9;0;0;0;304;22649;350;10:25;21;148;DIA;21;148;5632;0;0:0;5632;0;0;0;0;0;
