TIPO;NUMERO DE ESTACION;DIA INICIO/MES INICIO/AÑO INICIO;HORA INICIO:MINUTO INICIO;NUMERO DE MEZCLA;NUMERO DE PREMEZCLA;NUMERO DE BATCH;NUMERO RECETA;PESADA DE CORCHO;MINUTOS PESADA;PESADA D.U;TIEMPO VACIADO (1):TIEMPO VACIADO (2);TIEMPO INYECCION AGUA (s);PESADA INYECCION AGUA;TIEMPO MEZCLA AGUA;TIEMPO INYECCION COLA;PESADA INYECCION COLA;TIEMPO MEZCLA COLA;TIEMPO VACIADO MEZC. MED(1):TIEMPO VACIADO MEZC. MED(2);MOLDE INICIAL EXT1;MOLDE FINAL EXT1;NOMBRE RECETA;MOLDE INICIAL EXT2;MOLDE FINAL EXT2;TAPONES BUENOS G1;TAPONES MALOS G1;TIEMPO EXTRACC. G1 (1):TIEMPO EXTRACC. G1 (2);TAPONES BUENOS G2;TAPONES MALOS G2;TIEMPO EXTRACC. G2 (1):TIEMPO EXTRACC. G2 (2);TAPONES BUENOS DESC G1;TAPONES BUENOS DESC G2;
202;1;27/7/22;20:27;60;1;249;41;65469;447;4256;20:40;28;850;92;188;20979;300;22:30;234;118;DIA;232;124;5500;0;0:0;5852;0;0;0;0;0;
202;1;27/7/22;22:37;62;1;249;41;65231;610;4241;23:50;28;845;92;187;20897;300;0:0;238;115;DIA;238;115;5192;0;0:0;5192;0;0;0;0;0;
202;1;27/7/22;22:37;62;1;249;41;65231;610;4241;23:50;28;845;92;187;20897;300;0:0;238;115;DIA;238;115;5192;0;0:0;5192;0;0;0;0;0;
202;1;27/7/22;22:37;62;1;249;41;65231;610;4241;23:50;28;845;92;187;20897;300;0:0;238;115;DIA;238;115;5192;0;0:0;5192;0;0;0;0;0;
202;1;28/7/22;0:7;1;1;249;41;65354;717;4249;0:24;27;845;93;192;20938;300;0:36;236;118;DIA;236;118;5412;0;0:0;5412;0;0;0;0;0;
202;1;28/7/22;0:7;1;1;249;41;65354;717;4249;0:24;27;845;93;192;20938;300;0:36;236;118;DIA;236;118;5412;0;0:0;5412;0;0;0;0;0;
202;1;28/7/22;0:7;1;1;249;41;65354;717;4249;0:24;27;845;93;192;20938;300;0:36;236;118;DIA;236;118;5412;0;1:30;5412;0;1;30;0;0;
202;1;28/7/22;0:7;1;1;249;41;65354;717;4249;0:24;27;845;93;192;20938;300;0:36;236;118;DIA;236;118;5412;0;1:30;5412;0;1;30;0;0;
202;1;28/7/22;0:7;1;1;249;41;65354;717;4249;0:24;27;845;93;192;20938;300;0:36;236;118;DIA;236;118;5412;0;1:30;5412;0;1;30;0;0;
202;1;28/7/22;0:7;1;1;249;41;65354;717;4249;0:24;27;845;93;192;20938;300;0:36;236;118;DIA;236;118;5412;0;1:30;5412;0;1;30;0;0;
