TIPO;NUMERO DE ESTACION;DIA INICIO/MES INICIO/AÑO INICIO;HORA INICIO:MINUTO INICIO;NUMERO DE MEZCLA;NUMERO DE PREMEZCLA;NUMERO DE BATCH;NUMERO RECETA;PESADA DE CORCHO;MINUTOS PESADA;PESADA D.U;TIEMPO VACIADO (1):TIEMPO VACIADO (2);TIEMPO INYECCION AGUA (s);PESADA INYECCION AGUA;TIEMPO MEZCLA AGUA;TIEMPO INYECCION COLA;PESADA INYECCION COLA;TIEMPO MEZCLA COLA;TIEMPO VACIADO MEZC. MED(1):TIEMPO VACIADO MEZC. MED(2);MOLDE INICIAL EXT1;MOLDE FINAL EXT1;NOMBRE RECETA;MOLDE INICIAL EXT2;MOLDE FINAL EXT2;TAPONES BUENOS G1;TAPONES MALOS G1;TIEMPO EXTRACC. G1 (1):TIEMPO EXTRACC. G1 (2);TAPONES BUENOS G2;TAPONES MALOS G2;TIEMPO EXTRACC. G2 (1):TIEMPO EXTRACC. G2 (2);TAPONES BUENOS DESC G1;TAPONES BUENOS DESC G2;
202;1;17/7/22;23:24;74;1;243;47;50059;377;2604;23:40;48;1566;72;385;25052;400;23:53;20;151;REF/RBA;20;151;5808;0;0:0;5808;0;0;0;0;0;
202;1;17/7/22;23:24;74;1;243;47;50059;377;2604;23:40;48;1566;72;385;25052;400;23:53;20;151;REF/RBA;20;151;5808;0;0:0;5808;0;0;0;0;0;
202;1;17/7/22;23:24;74;1;243;47;50059;377;2604;23:40;48;1566;72;385;25052;400;23:53;20;151;REF/RBA;20;151;5808;0;0:0;5808;0;0;0;0;0;
202;1;17/7/22;23:42;75;1;243;47;50220;374;2612;23:56;48;1570;72;368;25134;400;0:13;152;34;REF/RBA;152;34;5368;0;0:0;5412;0;0;0;0;0;
202;1;18/7/22;0:18;1;1;243;47;50223;384;2662;0:34;48;1571;72;379;25134;400;0:49;155;37;REF/RBA;155;37;5368;0;0:0;5412;0;0;0;0;0;
202;1;18/7/22;0:36;2;1;243;47;49923;377;2596;0:52;47;1559;73;373;24971;400;1:8;38;161;REF/RBA;38;161;5456;0;0:0;5456;0;0;0;0;0;
202;1;18/7/22;0:36;2;1;243;47;49923;377;2596;0:52;47;1559;73;373;24971;400;1:8;38;161;REF/RBA;38;161;5456;0;0:0;5456;0;0;0;0;0;
202;1;18/7/22;1:13;4;1;243;47;50112;378;2606;1:30;48;1565;72;403;25093;403;1:44;36;154;REF/RBA;36;154;5236;0;0:0;5236;0;0;0;0;0;
202;1;18/7/22;1:13;4;1;243;47;50112;378;2606;1:30;48;1565;72;403;25093;403;1:44;36;154;REF/RBA;36;154;5236;0;0:0;5236;0;0;0;0;0;
202;1;18/7/22;1:13;4;1;243;47;50112;378;2606;1:30;48;1565;72;403;25093;403;1:44;36;154;REF/RBA;36;154;5236;0;0:0;5236;0;0;0;0;0;
202;1;18/7/22;1:32;5;1;243;47;49968;374;2599;1:47;48;1570;72;368;25012;400;2:2;155;32;REF/RBA;155;33;5148;0;0:0;5192;44;0;0;0;0;
