TIPO;NUMERO DE ESTACION;DIA INICIO/MES INICIO/AÑO INICIO;HORA INICIO:MINUTO INICIO;NUMERO DE MEZCLA;NUMERO DE PREMEZCLA;NUMERO DE BATCH;NUMERO RECETA;PESADA DE CORCHO;MINUTOS PESADA;PESADA D.U;TIEMPO VACIADO (1):TIEMPO VACIADO (2);TIEMPO INYECCION AGUA (s);PESADA INYECCION AGUA;TIEMPO MEZCLA AGUA;TIEMPO INYECCION COLA;PESADA INYECCION COLA;TIEMPO MEZCLA COLA;TIEMPO VACIADO MEZC. MED(1):TIEMPO VACIADO MEZC. MED(2);MOLDE INICIAL EXT1;MOLDE FINAL EXT1;NOMBRE RECETA;MOLDE INICIAL EXT2;MOLDE FINAL EXT2;TAPONES BUENOS G1;TAPONES MALOS G1;TIEMPO EXTRACC. G1 (1):TIEMPO EXTRACC. G1 (2);TAPONES BUENOS G2;TAPONES MALOS G2;TIEMPO EXTRACC. G2 (1):TIEMPO EXTRACC. G2 (2);TAPONES BUENOS DESC G1;TAPONES BUENOS DESC G2;
202;1;30/6/22;22:56;69;1;225;41;70718;555;4526;23:13;25;768;95;320;22649;330;23:29;98;238;DIA;99;238;6116;0;0:0;6116;44;0;0;0;0;
202;1;30/6/22;23:15;70;1;225;41;70686;639;4595;23:32;26;768;94;322;22649;330;23:49;238;135;DIA;238;136;5984;65492;0:0;6072;44;0;0;0;0;
202;1;30/6/22;23:15;70;1;225;41;70686;639;4595;23:32;26;768;94;322;22649;330;23:49;238;135;DIA;238;136;5984;65492;0:23;6072;44;0;0;0;0;
202;1;30/6/22;23:34;71;1;225;41;70606;568;4590;23:52;25;768;95;340;22608;340;0:9;140;35;DIA;136;32;5940;0;0:0;6028;0;0;0;0;0;
202;1;1/7/22;0:14;1;1;225;41;70815;534;4604;0:32;25;772;95;337;22690;337;0:48;172;71;DIA;172;73;6072;65492;1:22;6204;44;0;0;0;0;
202;1;1/7/22;0:14;1;1;225;41;70815;534;4604;0:32;25;772;95;337;22690;337;0:48;172;71;DIA;172;73;6072;65492;1:23;6204;44;0;0;0;0;
202;1;1/7/22;0:34;2;1;225;41;70388;681;4576;0:51;26;765;94;354;22527;354;1:8;76;212;DIA;73;210;5984;0;0:0;6028;0;1;42;0;0;
202;1;1/7/22;0:53;3;1;225;41;71092;539;4764;1:11;26;773;94;350;22771;350;1:28;216;109;DIA;215;109;5896;0;0:0;5940;0;0;0;0;0;
202;1;1/7/22;0:53;3;1;225;41;71092;539;4764;1:11;26;773;94;350;22771;350;1:28;216;109;DIA;215;109;5896;0;0:0;5940;0;0;0;0;0;
202;1;1/7/22;1:13;4;1;225;41;70547;697;4586;1:31;26;768;94;324;22608;330;1:48;110;9;DIA;110;9;6072;0;2:22;6160;0;0;0;0;0;
202;1;1/7/22;1:33;5;1;225;41;70956;532;4542;1:51;25;771;95;299;22730;330;2:8;12;145;DIA;10;142;5896;0;0:0;5808;0;0;0;0;0;
202;1;1/7/22;1:33;5;1;225;41;70956;532;4542;1:51;25;771;95;299;22730;330;2:8;12;145;DIA;10;142;5896;0;0:0;5808;0;0;0;0;0;
202;1;1/7/22;1:33;5;1;225;41;70956;532;4542;1:51;25;771;95;299;22730;330;2:8;12;145;DIA;10;142;5896;0;0:0;5808;0;2;41;0;0;
202;1;1/7/22;1:53;6;1;225;41;70663;561;4594;2:11;25;768;95;304;22649;330;2:27;146;48;DIA;149;48;6248;0;0:0;6160;0;0;0;0;0;
202;1;1/7/22;1:53;6;1;225;41;70663;561;4594;2:11;25;768;95;304;22649;330;2:27;146;48;DIA;149;48;6248;0;3:5;6160;0;0;0;0;0;
202;1;1/7/22;2:13;7;1;225;41;70763;524;4600;2:30;26;766;94;294;22649;330;2:48;49;184;DIA;49;184;5896;0;0:0;5984;0;0;0;0;0;
202;1;1/7/22;2:13;7;1;225;41;70763;524;4600;2:30;26;766;94;294;22649;330;2:48;49;184;DIA;49;184;5896;0;3:21;5984;0;0;0;0;0;
202;1;1/7/22;2:32;8;1;225;41;70557;549;4587;2:51;25;768;95;284;22608;330;3:7;185;89;DIA;185;88;6336;0;0:0;6336;0;0;0;0;0;
202;1;1/7/22;2:32;8;1;225;41;70557;549;4587;2:51;25;768;95;284;22608;330;3:7;185;89;DIA;185;88;6336;0;3:41;6336;0;0;0;0;0;
202;1;1/7/22;2:53;9;1;225;41;70280;624;4569;3:10;26;772;94;266;22527;330;3:28;90;232;DIA;93;232;6204;44;0:0;6116;44;0;0;0;0;
202;1;1/7/22;3:12;10;1;225;41;70781;537;4530;3:31;26;774;94;264;22649;330;3:48;232;135;DIA;232;135;6292;0;0:0;6204;44;0;0;0;0;
202;1;1/7/22;3:12;10;1;225;41;70781;537;4530;3:31;26;774;94;264;22649;330;3:48;232;135;DIA;232;135;6292;0;0:0;6204;44;4;21;0;0;
202;1;1/7/22;3:33;11;1;225;41;70731;518;4598;3:51;25;768;95;260;22649;330;4:8;135;38;DIA;135;38;6248;0;0:0;6248;44;4;42;0;0;
202;1;1/7/22;3:33;11;1;225;41;70731;518;4598;3:51;25;768;95;260;22649;330;4:8;135;38;DIA;135;38;6248;0;4:48;6248;44;4;42;0;0;
202;1;1/7/22;3:53;12;1;225;41;70458;513;4580;4:11;25;767;95;262;22567;330;4:29;38;183;DIA;38;183;6380;65492;0:0;6424;0;0;0;0;0;
202;1;1/7/22;4:14;13;1;225;41;70503;522;4583;4:32;25;771;95;276;22567;330;4:49;184;90;DIA;184;90;6424;44;0:0;6468;0;0;0;0;0;
202;1;1/7/22;4:14;13;1;225;41;70503;522;4583;4:32;25;771;95;276;22567;330;4:49;184;90;DIA;184;90;6424;44;0:0;6468;0;0;0;0;0;
202;1;1/7/22;4:34;14;1;225;41;70046;821;4554;4:53;26;765;94;285;22445;330;5:10;90;237;DIA;91;237;6468;65492;0:0;6468;0;0;0;0;0;
202;1;1/7/22;4:55;15;1;225;41;70730;539;4527;5:13;25;771;95;337;22649;337;5:31;238;144;DIA;238;143;6424;0;0:0;6380;0;0;0;0;0;
202;1;1/7/22;4:55;15;1;225;41;70730;539;4527;5:13;25;771;95;337;22649;337;5:31;238;144;DIA;238;143;6424;0;0:0;6380;0;6;7;0;0;
202;1;1/7/22;4:55;15;1;225;41;70730;539;4527;5:13;25;771;95;337;22649;337;5:31;238;144;DIA;238;143;6424;0;6:8;6380;0;6;7;0;0;
202;1;1/7/22;5:16;16;1;225;41;70705;613;4596;5:35;26;768;94;325;22649;330;5:55;149;50;DIA;148;49;6204;0;0:0;6248;0;0;0;0;0;
202;1;1/7/22;5:16;16;1;225;41;70705;613;4596;5:35;26;768;94;325;22649;330;5:55;149;50;DIA;148;49;6204;0;0:0;6248;0;0;0;0;0;
202;1;1/7/22;5:16;16;1;225;41;70705;613;4596;5:35;26;768;94;325;22649;330;5:55;149;50;DIA;148;49;6204;0;6:33;6248;0;0;0;0;0;
202;1;1/7/22;5:37;17;1;225;41;70367;584;4574;5:58;25;765;95;316;22527;330;6:16;54;196;DIA;55;195;6248;0;0:0;6204;0;0;0;0;0;
202;1;1/7/22;5:37;17;1;225;41;70367;584;4574;5:58;25;765;95;316;22527;330;6:16;54;196;DIA;55;195;6248;0;0:0;6204;0;0;0;0;0;
202;1;1/7/22;6:0;18;1;225;41;70742;592;4457;6:19;25;770;95;317;22649;330;6:37;200;101;DIA;202;97;6204;44;0:0;5984;0;0;0;0;0;
202;1;1/7/22;6:0;18;1;225;41;70742;592;4457;6:19;25;770;95;317;22649;330;6:37;200;101;DIA;202;97;6204;44;0:0;5984;0;0;0;0;0;
202;1;1/7/22;6:21;19;1;225;41;70754;592;4600;6:40;26;776;94;332;22649;333;6:57;101;6;DIA;105;2;6380;65492;0:0;6072;0;0;0;0;0;
202;1;1/7/22;6:42;20;1;225;41;70594;587;4589;7:0;26;770;94;340;22608;340;7:18;7;151;DIA;10;149;6380;0;0:0;6160;0;0;0;0;0;
202;1;1/7/22;6:42;20;1;225;41;70594;587;4589;7:0;26;770;94;340;22608;340;7:18;7;151;DIA;10;149;6380;0;0:0;6160;0;0;0;0;0;
202;1;1/7/22;7:2;21;1;225;41;70540;557;4586;7:21;26;770;94;341;22608;341;7:38;154;53;DIA;155;58;6116;0;0:0;6336;0;0;0;0;0;
202;1;1/7/22;7:2;21;1;225;41;70540;557;4586;7:21;26;770;94;341;22608;341;7:38;154;53;DIA;155;58;6116;0;8:16;6336;0;0;0;0;0;
202;1;1/7/22;7:23;22;1;225;41;70760;595;4671;7:42;25;768;95;413;22649;413;8:0;65;207;DIA;65;203;6248;0;0:0;6116;0;0;0;0;0;
202;1;1/7/22;7:23;22;1;225;41;70760;595;4671;7:42;25;768;95;413;22649;413;8:0;65;207;DIA;65;203;6248;0;0:0;6116;0;0;0;0;0;
202;1;1/7/22;7:44;23;1;225;41;70183;652;4562;8:3;26;765;94;343;22486;343;8:21;208;111;DIA;211;110;6292;0;0:0;6160;0;0;0;0;0;
202;1;1/7/22;7:44;23;1;225;41;70183;652;4562;8:3;26;765;94;343;22486;343;8:21;208;111;DIA;211;110;6292;0;0:0;6160;0;0;0;0;0;
202;1;1/7/22;7:44;23;1;225;41;70183;652;4562;8:3;26;765;94;343;22486;343;8:21;208;111;DIA;211;110;6292;0;8:54;6160;0;0;0;0;0;
202;1;1/7/22;8:5;24;1;225;41;70521;513;4584;8:24;25;778;95;325;22567;330;8:41;114;15;DIA;115;13;6160;44;0:0;6116;0;0;0;0;0;
202;1;1/7/22;8:26;25;1;225;41;69870;705;4682;8:44;25;760;95;327;22364;330;9:2;15;155;DIA;18;152;6204;65492;0:0;5940;0;0;0;0;0;
202;1;1/7/22;8:26;25;1;225;41;69870;705;4682;8:44;25;760;95;327;22364;330;9:2;15;155;DIA;18;152;6204;65492;0:0;5940;0;0;0;0;0;
202;1;1/7/22;8:26;25;1;225;41;69870;705;4682;8:44;25;760;95;327;22364;330;9:2;15;155;DIA;18;152;6204;65492;0:0;5940;0;0;0;0;0;
202;1;1/7/22;8:46;26;1;225;41;70584;529;4588;9:5;25;765;95;341;22608;341;9:22;156;61;DIA;159;59;6380;0;0:0;6204;0;0;0;0;0;
202;1;1/7/22;8:46;26;1;225;41;70584;529;4588;9:5;25;765;95;341;22608;341;9:22;156;61;DIA;159;59;6380;0;9:58;6204;0;0;0;0;0;
202;1;1/7/22;9:7;27;1;225;41;70281;727;4569;9:25;26;766;94;336;22527;336;9:42;62;203;DIA;64;202;6204;0;0:0;6116;0;0;0;0;0;
202;1;1/7/22;9:27;28;1;225;41;70775;520;4601;9:46;25;771;95;331;22649;331;10:3;204;107;DIA;206;104;6336;0;0:0;6116;0;0;0;0;0;
202;1;1/7/22;9:27;28;1;225;41;70775;520;4601;9:46;25;771;95;331;22649;331;10:3;204;107;DIA;206;104;6336;0;0:0;6116;0;0;0;0;0;
202;1;1/7/22;9:48;29;1;225;41;70389;688;4576;10:6;26;766;94;362;22527;362;10:23;108;9;DIA;111;10;6204;0;0:0;6116;44;0;0;0;0;
202;1;1/7/22;10:8;30;1;225;41;70463;525;4581;10:26;26;764;94;345;22567;345;10:43;13;148;DIA;10;148;5984;0;0:0;6116;0;0;0;0;0;
202;1;1/7/22;10:8;30;1;225;41;70463;525;4581;10:26;26;764;94;345;22567;345;10:43;13;148;DIA;10;148;5984;0;0:0;6116;0;0;0;0;0;
202;1;1/7/22;10:8;30;1;225;41;70463;525;4581;10:26;26;764;94;345;22567;345;10:43;13;148;DIA;10;148;5984;0;0:0;6116;0;0;0;0;0;
202;1;1/7/22;10:29;31;1;225;41;70687;735;4454;10:46;25;771;95;298;22649;330;11:3;149;54;DIA;149;54;6380;0;0:0;6336;0;11;37;0;0;
202;1;1/7/22;10:29;31;1;225;41;70687;735;4454;10:46;25;771;95;298;22649;330;11:3;149;54;DIA;149;54;6380;0;11:41;6336;0;11;37;0;0;
202;1;1/7/22;10:49;32;1;225;41;70824;532;4604;11:6;25;768;95;282;22690;330;11:24;55;192;DIA;55;192;5940;44;11:58;6028;44;0;0;0;0;
202;1;1/7/22;11:8;33;1;225;41;70416;714;4578;11:27;26;772;94;284;22567;330;11:44;192;98;DIA;192;97;6424;0;0:0;6424;0;0;0;0;0;
202;1;1/7/22;11:8;33;1;225;41;70416;714;4578;11:27;26;772;94;284;22567;330;11:44;192;98;DIA;192;97;6424;0;0:0;6424;0;0;0;0;0;
202;1;1/7/22;11:8;33;1;225;41;70416;714;4578;11:27;26;772;94;284;22567;330;11:44;192;98;DIA;192;97;6424;0;0:0;6424;0;0;0;0;0;
202;1;1/7/22;11:29;34;1;225;41;70830;517;4463;11:47;25;773;95;341;22690;341;12:4;98;238;DIA;102;238;6160;65492;0:0;6028;0;0;0;0;0;
202;1;1/7/22;11:49;35;1;225;41;70669;686;4594;12:7;26;770;94;278;22649;330;12:24;239;139;DIA;239;139;6204;0;0:0;6160;0;0;0;0;0;
202;1;1/7/22;11:49;35;1;225;41;70669;686;4594;12:7;26;770;94;278;22649;330;12:24;239;139;DIA;239;139;6204;0;0:0;6160;0;12;58;0;0;
202;1;1/7/22;12:10;36;1;225;41;70619;518;4591;12:28;25;772;95;292;22608;330;12:45;140;44;DIA;140;44;6336;0;0:0;6380;0;0;0;0;0;
202;1;1/7/22;12:10;36;1;225;41;70619;518;4591;12:28;25;772;95;292;22608;330;12:45;140;44;DIA;140;44;6336;0;13:24;6380;0;0;0;0;0;
202;1;1/7/22;12:30;37;1;225;41;70452;688;4580;12:48;26;770;94;261;22567;330;13:5;45;188;DIA;45;188;6292;0;0:0;6336;0;0;0;0;0;
202;1;1/7/22;12:50;38;1;225;41;70492;502;4583;13:8;26;772;94;261;22567;330;13:26;189;90;DIA;189;90;6248;0;0:0;6248;0;0;0;0;0;
