Fecha;Estacion;Mezcla;Kg_corcho;Kg_cola;Kg_DU;Tapones_buenos;Tapones_malos;Tapones_buenos_descartados
2022-09-01;MA10;1;14,709;3,399;0,942;1,98;0,0;0,0
2022-09-01;MA10;2;64,408;14,835;3,865;9,196;0,0;0,0
2022-09-01;MA10;3;64,845;14,92;3,826;11,264;0,0;0,0
2022-09-01;MA10;4;64,809;14,92;3,824;10,824;0,0;0,0
2022-09-01;MA10;5;64,904;14,948;3,765;11,264;0,088;0,0
2022-09-01;MA10;6;64,928;14,948;3,831;10,296;0,0;0,0
2022-09-01;MA10;7;65,09;14,976;3,776;12,452;0,308;0,0
2022-09-01;MA10;8;65,029;18,235;3,837;9,416;0,0;0,0
2022-09-01;MA10;9;64,862;18,179;3,827;10,912;0,0;0,0
2022-09-01;MA10;12;65,2;18,263;3,847;11,528;0,044;0,0
2022-09-01;MA10;13;65,068;18,235;3,774;12,056;0,0;0,0
2022-09-01;MA10;14;65,089;18,235;3,841;10,648;0,0;0,0
2022-09-01;MA10;15;65,207;18,263;3,783;12,496;0,0;0,0
2022-09-01;MA10;16;65,214;18,263;3,783;13,068;1,144;0,026
2022-09-01;MA10;17;64,65;18,123;3,815;9,768;0,0;0,0
2022-09-01;MA10;18;65,196;18,263;3,847;12,408;0,0;0,0
2022-09-01;MA10;19;65,142;18,263;3,844;11,792;0,088;0,0
2022-09-01;MA10;20;65,294;18,291;3,788;12,232;0,044;0,0
2022-09-01;MA10;21;65,292;18,291;3,787;11,968;0,044;0,0
2022-09-01;MA10;22;65,068;18,235;3,84;13,86;0,0;0,0
2022-09-01;MA10;23;65,379;18,319;3,792;10,648;0,0;0,0
2022-09-01;MA10;24;65,131;18,263;3,843;12,848;0,0;0,0
2022-09-01;MA10;25;65,371;18,319;3,857;12,144;0,0;0,0
2022-09-01;MA10;26;65,239;18,291;3,784;12,408;0,0;0,0
2022-09-01;MA10;27;65,133;18,263;3,778;12,056;0,0;0,0
2022-09-01;MA10;28;65,274;18,291;3,982;12,496;0,0;0,0
2022-09-01;MA10;29;65,199;18,263;3,847;12,232;0,0;0,0
2022-09-01;MA10;30;65,183;18,263;3,781;12,496;0,0;0,0
2022-09-01;MA10;31;65,216;18,263;3,913;12,496;0,0;0,0
2022-09-01;MA10;32;64,983;18,207;3,835;12,32;0,0;0,0
2022-09-01;MA10;33;65,047;18,235;3,838;12,056;0,0;0,0
2022-09-01;MA10;34;65,056;18,235;3,839;11,968;0,088;0,0
2022-09-01;MA10;35;65,109;18,235;3,842;12,32;0,044;0,0
2022-09-01;MA10;36;65,073;18,235;3,84;12,496;0,0;0,0
2022-09-01;MA10;37;65,111;18,235;3,907;12,056;0,088;0,0
2022-09-01;MA10;38;64,984;18,207;3,835;12,056;0,0;0,0
2022-09-01;MA10;39;65,053;18,235;3,904;12,056;0,0;0,0
2022-09-01;MA10;40;65,012;18,207;3,836;11,88;0,0;0,0
2022-09-01;MA10;41;65,17;18,263;3,911;12,012;0,044;0,0
2022-09-01;MA10;42;65,08;18,235;3,84;12,232;0,0;0,0
2022-09-01;MA10;43;65,009;18,207;3,836;11,704;0,0;0,0
2022-09-01;MA10;44;65,16;18,263;3,845;12,056;0,0;0,0
2022-09-01;MA11;1;55,354;27,7;2,879;11,396;0,0;0,0
2022-09-01;MA11;2;55,593;27,822;2,891;11,44;0,0;0,0
2022-09-01;MA11;3;55,317;27,659;2,988;11,264;0,0;0,0
2022-09-01;MA11;4;55,353;27,7;2,879;11,352;0,0;0,028
2022-09-01;MA11;5;55,382;27,7;3,047;10,956;0,0;0,0
2022-09-01;MA11;6;55,493;27,782;2,886;11,572;0,044;0,0
2022-09-01;MA11;7;55,296;27,659;2,931;11,308;0,0;0,0
2022-09-01;MA11;8;55,374;27,7;2,88;11,22;0,0;0,0
2022-09-01;MA11;9;55,152;27,578;2,979;11,396;0,0;0,0
2022-09-01;MA11;10;55,518;27,782;2,887;11,044;0,088;0,0
2022-09-01;MA11;11;55,33;27,7;3,044;11,572;0,0;0,0
2022-09-01;MA11;12;55,326;27,7;2,877;11,308;0,0;0,0
2022-09-01;MA11;13;55,395;27,7;2,936;11,22;0,0;0,0
2022-09-01;MA11;14;55,547;27,782;2,889;11,484;0,0;0,0
2022-09-01;MA11;15;55,395;27,7;2,881;10,824;0,088;0,0
2022-09-01;MA11;16;55,493;27,782;2,886;11,792;0,0;0,0
2022-09-01;MA11;17;55,378;27,7;2,88;10,912;0,044;0,0
2022-09-01;MA11;18;55,482;27,741;2,886;11,484;0,0;0,0
2022-09-01;MA11;19;55,58;27,822;2,946;11,308;0,0;0,0
2022-09-01;MA11;20;55,499;27,782;2,887;11,484;0,0;0,0
2022-09-01;MA11;21;55,489;27,782;2,886;11,572;0,0;0,0
2022-09-01;MA11;22;55,5;27,782;2,887;11,572;0,0;0,0
2022-09-01;MA11;23;55,25;27,659;2,874;10,78;0,0;0,0
2022-09-01;MA11;24;55,402;27,741;2,881;12,452;0,0;0,0
2022-09-01;MA11;25;55,453;27,741;2,884;10,868;0,088;0,0
2022-09-01;MA11;26;55,325;27,7;2,933;11,528;0,0;0,0
2022-09-01;MA11;27;55,523;27,782;2,888;11,528;0,0;0,0
2022-09-01;MA11;28;55,753;27,904;2,9;11,264;0,0;0,0
2022-09-01;MA11;29;55,478;27,741;2,885;11,396;0,0;0,0
2022-09-01;MA11;30;55,588;27,822;2,891;10,868;0,0;0,0
2022-09-01;MA11;31;55,487;27,782;2,941;11,396;0,0;0,0
2022-09-01;MA11;32;55,565;27,782;3,001;11,484;0,088;0,0
2022-09-01;MA11;33;55,749;27,904;2,844;11,484;0,0;0,0
2022-09-01;MA11;34;55,451;27,741;2,884;11,22;0,0;0,0
2022-09-01;MA11;35;55,636;27,822;2,894;11,484;0,0;0,0
2022-09-01;MA11;36;55,821;27,945;2,903;10,692;0,0;0,0
2022-09-01;MA11;37;55,638;27,822;2,894;11,308;0,0;0,0
2022-09-01;MA11;38;55,556;27,782;3,112;10,692;0,0;0,0
2022-09-01;MA11;39;55,478;27,741;2,885;11,308;0,0;0,0
2022-09-01;MA11;40;55,528;27,782;2,888;11,396;0,088;0,0
2022-09-01;MA11;41;55,567;27,822;2,89;11,176;0,0;0,0
2022-09-01;MA11;42;55,747;27,904;2,844;11,088;0,0;0,0
2022-09-01;MA11;43;55,733;27,904;2,899;11,44;0,0;0,0
2022-09-01;MA11;44;55,68;27,863;2,896;11,484;0,088;0,0
2022-09-01;MA11;45;55,683;27,863;2,896;11,308;0,0;0,0
2022-09-01;MA11;46;55,567;27,822;2,946;11,044;0,088;0,0
2022-09-01;MA11;47;55,495;27,782;2,886;11,748;0,044;0,0
2022-09-01;MA11;48;55,37;27,7;2,991;11,396;0,0;0,0
2022-09-01;MA11;49;55,549;27,782;2,889;11,132;0,0;0,0
2022-09-01;MA11;50;55,737;27,904;2,843;11,132;0,0;0,0
2022-09-01;MA11;51;55,336;27,7;2,989;11,572;0,0;0,0
2022-09-01;MA11;52;55,776;27,904;2,901;11,396;0,0;0,0
2022-09-01;MA11;53;55,284;27,659;3,041;11,836;0,088;0,0
2022-09-01;MA11;54;55,711;27,863;2,898;11,528;0,044;0,0
2022-09-01;MA11;57;55,357;27,7;2,879;10,868;0,0;0,0
2022-09-01;MA11;58;55,393;27,7;2,936;11,704;0,0;0,0
2022-09-01;MA11;59;55,389;27,7;2,881;11,44;0,0;0,0
2022-09-01;MA11;60;55,805;27,904;2,902;11,0;0,0;0,0
2022-09-01;MA11;61;55,694;27,863;2,897;11,0;0,0;0,0
2022-09-01;MA11;62;55,603;27,822;2,892;11,088;0,0;0,0
2022-09-01;MA11;63;55,692;27,863;2,896;11,396;0,0;0,0
2022-09-01;MA11;64;55,602;27,822;2,892;11,22;0,088;0,0
2022-09-01;MA11;65;55,354;27,7;2,879;11,044;0,044;0,0
2022-09-01;MA11;66;55,573;27,822;2,89;11,044;0,044;0,0
2022-09-01;MA11;67;55,4;27,7;3,047;11,308;0,0;0,0
2022-09-01;MA11;68;55,384;27,7;2,881;10,78;0,0;0,0
2022-09-01;MA11;69;55,333;27,7;2,878;11,044;0,0;0,0
2022-09-01;MA11;70;55,32;27,7;2,877;11,044;0,0;0,0
2022-09-01;MA11;71;55,509;27,782;2,887;11,044;0,0;0,0
2022-09-01;MA11;72;55,306;27,659;2,932;11,044;0,088;0,0
2022-09-01;MA12;1;65,178;20,864;4,302;11,088;0,044;0,031
2022-09-01;MA12;2;65,305;20,905;4,311;11,264;0,0;0,05
2022-09-01;MA12;3;65,038;20,813;3,838;11,264;0,0;0,009
2022-09-01;MA12;4;65,235;20,875;4,306;11,528;0,0;0,029
2022-09-01;MA12;5;65,228;20,875;4,24;11,352;0,0;0,048
2022-09-01;MA12;6;65,174;20,864;4,237;11,704;0,0;0,008
2022-09-01;MA12;7;65,09;20,834;4,296;11,264;0,0;0,028
2022-09-01;MA12;8;65,243;20,885;4,307;11,264;0,0;0,047
2022-09-01;MA12;9;65,263;20,885;4,308;11,264;0,0;0,007
2022-09-01;MA12;10;65,035;20,813;4,293;11,264;0,0;0,027
2022-09-01;MA12;11;64,987;20,803;4,29;10,824;0,088;0,046
2022-09-01;MA12;12;65,668;21,018;3,612;11,132;0,0;0,005
2022-09-01;MA12;13;65,103;20,834;4,297;11,22;0,0;0,025
2022-09-01;MA12;14;65,035;20,813;4,293;10,956;0,044;0,044
2022-09-01;MA12;16;65,023;20,813;4,292;11,0;0,0;0,022
2022-09-01;MA12;18;64,545;20,66;4,261;8,888;0,0;0,025
2022-09-01;MA12;19;64,4;20,609;4,251;10,648;0,0;0,045
2022-09-01;MA12;20;65,331;20,905;4,312;11,176;0,0;0,004
2022-09-01;MA12;21;65,421;20,936;4,318;11,088;0,0;0,024
2022-09-01;MA12;22;65,204;20,875;3,913;10,824;0,0;0,043
2022-09-01;MA12;23;65,258;20,885;4,242;10,912;0,0;0,004
2022-09-01;MA12;24;65,276;20,895;4,309;11,616;0,0;0,024
2022-09-01;MA12;25;65,335;20,916;4,313;10,296;0,0;0,042
2022-09-01;MA12;26;65,365;20,916;4,249;10,472;0,044;0,001
2022-09-01;MA12;27;65,523;20,967;4,063;11,0;0,0;0,02
2022-09-01;MA12;28;65,375;20,926;4,315;10,648;0,0;0,038
2022-09-01;MA12;29;65,608;20,997;4,265;10,648;0,0;0,055
2022-09-01;MA12;30;65,592;20,997;4,33;11,0;0,0;0,014
2022-09-01;MA12;31;65,424;20,936;4,319;10,56;0,0;0,032
2022-09-01;MA12;32;65,505;20,967;4,324;10,736;0,0;0,05
2022-09-01;MA12;33;65,399;20,936;4,317;10,56;0,0;0,007
2022-09-01;MA12;34;65,263;20,885;4,308;10,648;0,0;0,025
2022-09-01;MA12;36;65,312;20,905;4,246;10,824;0,0;0,003
2022-09-01;MA12;37;65,61;20,997;3,215;9,46;0,044;0,019
2022-09-01;MA12;38;65,151;20,854;4,3;11,396;0,0;0,038
2022-09-01;MA12;39;65,246;20,885;3,981;10,912;0,088;0,056
2022-09-01;MA12;40;65,283;20,895;4,309;10,736;0,0;0,014
2022-09-01;MA12;41;65,337;20,916;4,247;10,692;0,044;0,032
2022-09-01;MA12;42;65,241;20,885;3,785;10,868;0,0;0,051
2022-09-01;MA12;43;64,984;20,803;4,289;10,472;0,0;0,01
2022-09-01;MA12;44;65,246;20,885;3,981;10,472;0,0;0,027
2022-09-01;MA12;45;64,864;20,762;4,217;9,812;0,044;0,044
2022-09-01;MA12;46;65,352;20,916;4,314;11,572;0,0;0,003
2022-09-01;MA12;47;65,32;20,905;4,312;10,868;0,044;0,024
2022-09-01;MA12;49;64,105;20,517;4,296;9,328;0,0;0,005
2022-09-01;MA12;51;65,527;20,977;4,325;10,12;0,0;0,041
2022-09-01;MA12;53;65,408;20,936;4,317;8,272;0,0;0,006
2022-09-01;MA12;54;65,364;20,916;4,315;10,648;0,0;0,024
2022-09-01;MA12;55;65,439;20,946;4,385;10,384;0,0;0,041
2022-09-01;MA12;56;65,245;20,885;4,307;10,384;0,044;0,058
2022-09-01;MA12;57;65,327;20,905;4,443;10,912;0,0;0,016
2022-09-01;MA12;58;65,389;20,926;3,989;10,56;0,0;0,033
2022-09-01;MA12;59;65,133;20,844;4,299;10,78;0,044;0,053
2022-09-01;MA12;60;65,455;20,946;4,321;10,956;0,0;0,011
2022-09-01;MA12;61;65,421;20,936;3,73;10,472;0,0;0,028
2022-09-01;MA12;62;65,463;20,956;3,928;11,396;0,0;0,046
2022-09-01;MA12;63;65,405;20,936;4,121;10,868;0,0;0,007
2022-09-01;MA12;64;65,321;20,905;4,312;10,824;0,0;0,026
2022-09-01;MA12;65;65,315;20,905;3,854;10,692;0,0;0,045
2022-09-01;MA12;66;65,295;20,895;4,31;10,648;0,0;0,003
2022-09-01;MA12;67;65,21;20,875;4,304;10,912;0,044;0,021
2022-09-01;MA12;68;65,381;20,926;4,25;11,44;0,0;0,039
2022-09-01;MA13;1;60,618;16,975;3,638;10,956;0,0;0,03
2022-09-01;MA13;2;60,625;16,975;3,638;11,0;0,0;0,048
2022-09-01;MA13;3;60,463;16,937;3,628;11,176;0,0;0,006
2022-09-01;MA13;4;60,45;16,937;3,627;10,912;0,0;0,024
2022-09-01;MA13;5;60,423;16,937;3,626;13,068;0,0;0,031
2022-09-01;MA13;6;60,216;16,86;3,614;6,38;0,0;0,047
2022-09-01;MA13;7;60,446;16,937;3,627;14,828;0,0;0,043
2022-09-01;MA13;8;60,288;16,899;3,678;8,844;0,0;0,057
2022-09-01;MA13;9;60,3;16,899;3,619;11,044;0,0;0,015
2022-09-01;MA13;10;60,577;16,975;3,635;11,352;0,0;0,034
2022-09-01;MA13;11;60,4;16,937;3,624;11,088;0,0;0,052
2022-09-01;MA13;12;60,421;16,937;3,626;11,396;0,0;0,011
2022-09-01;MA13;13;60,487;16,937;3,63;11,572;0,0;0,029
2022-09-01;MA13;14;60,25;16,899;3,616;10,56;0,0;0,047
2022-09-01;MA13;15;60,353;16,899;3,622;11,308;0,0;0,005
2022-09-01;MA13;16;60,372;16,937;3,683;11,088;0,0;0,023
2022-09-01;MA13;17;60,427;16,937;3,626;10,868;0,0;0,041
2022-09-01;MA13;18;27,634;7,74;1,741;7,26;0,0;0,147
2022-09-01;MA13;19;50,074;25,061;3,055;8,316;0,0;3,637
2022-09-01;MA13;20;50,435;25,253;3,027;11,044;0,0;0,047
2022-09-01;MA13;21;50,607;25,329;3,138;10,516;0,0;0,004
2022-09-01;MA13;22;50,589;25,329;3,036;10,472;0,0;0,021
2022-09-01;MA13;23;50,672;25,368;3,041;11,22;0,0;0,039
2022-09-01;MA13;24;50,604;25,329;3,087;10,956;0,0;0,057
2022-09-01;MA13;25;55,593;27,82;3,336;11,616;0,0;0,016
2022-09-01;MA13;26;55,662;27,858;3,396;11,836;0,0;0,035
2022-09-01;MA13;27;55,58;27,82;3,335;11,44;0,0;0,054
2022-09-01;MA13;28;55,824;27,935;3,294;12,012;0,0;0,013
2022-09-01;MA13;29;55,655;27,858;3,396;11,528;0,0;0,032
2022-09-01;MA13;30;55,779;27,897;3,347;11,924;0,0;0,051
2022-09-01;MA13;31;55,679;27,858;3,341;11,792;0,0;0,01
2022-09-01;MA13;32;55,642;27,858;3,339;11,484;0,0;0,029
2022-09-01;MA13;33;55,859;27,935;3,352;11,66;0,0;0,048
2022-09-01;MA13;34;55,777;27,897;3,347;11,528;0,0;0,007
2022-09-01;MA13;35;55,794;27,897;3,348;11,572;0,0;0,026
2022-09-01;MA13;36;55,876;27,973;3,409;11,176;0,0;0,044
2022-09-01;MA13;37;55,859;27,935;3,352;11,924;0,0;0,003
2022-09-01;MA13;38;56,027;28,05;3,362;11,616;0,0;0,022
2022-09-01;MA13;39;55,841;27,935;3,351;11,484;0,0;0,042
2022-09-01;MA13;40;55,79;27,897;3,292;11,704;0,0;0,0
2022-09-01;MA13;41;55,632;27,82;3,338;11,352;0,0;0,019
2022-09-01;MA13;42;55,85;27,935;3,352;11,66;0,0;0,038
2022-09-01;MA13;43;56,003;28,012;3,361;11,528;0,0;0,057
2022-09-01;MA13;44;50,845;25,444;3,102;10,34;0,0;0,014
2022-09-01;MA13;45;51,037;25,521;3,114;10,56;0,0;0,031
2022-09-01;MA13;46;50,827;25,444;2,999;10,516;0,0;0,048
2022-09-01;MA13;47;50,855;25,444;3,052;10,384;0,0;0,005
2022-09-01;MA13;48;50,532;25,291;3,083;10,692;0,0;0,022
2022-09-01;MA13;49;50,82;25,444;3,05;10,296;0,0;0,039
2022-09-01;MA13;50;50,909;25,483;3,055;10,252;0,0;0,055
2022-09-01;MA13;51;50,823;25,444;3,05;10,736;0,0;0,013
2022-09-01;MA13;52;50,762;25,406;3,046;10,692;0,0;0,03
2022-09-01;MA13;53;50,809;25,406;2,998;10,208;0,0;0,047
2022-09-01;MA13;54;50,637;25,329;3,039;10,692;0,0;0,004
2022-09-01;MA13;55;50,993;25,521;3,06;10,912;0,0;0,022
2022-09-01;MA13;56;50,566;25,291;3,085;10,516;0,0;0,039
2022-09-01;MA13;57;50,801;25,406;3,049;10,736;0,0;0,056
2022-09-01;MA13;58;50,84;25,444;3,051;10,604;0,0;0,013
2022-09-01;MA13;59;50,846;25,444;3,102;10,824;0,0;0,031
2022-09-01;MA13;60;50,573;25,291;3,085;10,516;0,0;0,048
2022-09-01;MA13;61;55,765;27,897;3,346;11,792;0,0;0,007
2022-09-01;MA13;63;56,167;28,088;3,371;11,88;0,0;0,046
2022-09-01;MA13;64;55,881;27,973;3,409;11,572;0,0;0,004
2022-09-01;MA13;65;56,031;28,05;3,362;11,968;0,0;0,024
2022-09-01;MA13;66;55,886;27,973;3,354;11,836;0,0;0,044
2022-09-01;MA13;67;55,888;27,973;3,41;11,66;0,0;0,003
2022-09-01;MA13;68;55,842;27,935;3,351;12,144;0,0;0,023
2022-09-01;MA13;69;55,876;27,973;3,353;11,484;0,0;0,041
2022-09-01;MA13;70;55,793;27,897;3,348;11,968;0,0;0,001
2022-09-01;MA14;1;58,462;29,234;4,911;10,516;0,0;0,038
2022-09-01;MA14;2;58,524;29,262;4,858;9,724;0,0;0,055
2022-09-01;MA14;3;58,472;29,243;4,854;10,34;0,0;0,014
2022-09-01;MA14;4;58,557;29,281;4,802;10,428;0,0;0,033
2022-09-01;MA14;5;58,467;29,234;5,029;9,284;0,0;0,05
2022-09-01;MA14;6;58,686;29,347;4,813;11,132;0,0;0,011
2022-09-01;MA14;7;58,699;29,356;4,814;8,932;0,0;0,029
2022-09-01;MA14;8;58,507;29,253;4,798;10,824;0,0;0,049
2022-09-01;MA14;9;58,655;29,328;4,81;9,416;0,0;0,007
2022-09-01;MA14;10;58,465;29,234;4,912;10,208;0,0;0,027
2022-09-01;MA14;11;58,597;29,3;4,805;9,724;0,0;0,045
2022-09-01;MA14;12;58,463;29,234;4,853;10,252;0,0;0,005
2022-09-01;MA14;13;58,563;29,281;4,803;9,812;0,0;0,024
2022-09-01;MA14;14;58,413;29,206;4,966;10,604;0,0;0,044
2022-09-01;MA14;15;58,298;29,149;5,072;9,46;0,0;0,002
2022-09-01;MA14;16;58,746;29,375;4,935;10,956;0,088;0,023
2022-09-01;MA14;17;55,927;27,964;4,643;11,792;0,0;0,048
2022-09-01;MA14;18;19,593;8,17;0,0;2,464;0,0;1,018
2022-09-01;MA14;19;54,732;22,81;0,0;7,392;0,0;0,111
2022-09-01;MA14;20;53,909;22,47;0,0;7,392;0,0;0,038
2022-09-01;MA14;21;53,861;22,45;0,0;7,48;0,0;0,052
2022-09-01;MA14;22;58,641;24,44;0,0;8,096;0,0;0,009
2022-09-01;MA14;23;58,682;24,46;0,0;8,096;0,0;0,025
2022-09-01;MA14;24;57,698;24,05;0,0;7,92;0,0;0,041
2022-09-01;MA14;25;57,998;24,17;0,0;7,92;0,0;0,057
2022-09-01;MA14;26;57,92;24,15;0,0;7,92;0,0;0,012
2022-09-01;MA14;27;56,992;23,75;0,0;7,92;0,0;0,028
2022-09-01;MA14;28;57,267;23,87;0,0;7,656;0,0;0,055
2022-09-01;MA14;29;57,346;23,9;0,0;7,744;0,0;0,011
2022-09-01;MA14;30;56,068;23,37;0,0;7,744;0,0;0,026
2022-09-01;MA14;31;56,113;23,39;0,0;7,832;0,0;0,043
2022-09-01;MA14;33;55,94;23,31;0,0;7,832;0,0;0,014
2022-09-01;MA14;34;55,698;23,21;0,0;8,008;0,0;0,03
2022-09-01;MA14;35;55,522;23,14;0,0;8,272;0,0;0,045
2022-09-01;MA14;36;56,225;23,43;0,0;7,832;0,0;0,001
2022-09-01;MA14;37;55,471;23,12;0,0;7,656;0,0;0,016
2022-09-01;MA14;38;55,966;23,33;0,0;7,656;0,0;0,031
2022-09-01;MA14;39;57,254;23,86;0,0;7,832;0,0;0,048
2022-09-01;MA14;40;57,26;23,86;0,0;7,92;0,0;0,004
2022-09-01;MA14;41;56,997;23,75;0,0;7,92;0,0;0,02
2022-09-01;MA14;42;56,911;23,72;0,0;8,008;0,0;0,037
2022-09-01;MA14;43;56,721;23,64;0,0;7,92;0,0;0,053
2022-09-01;MA14;44;56,842;23,69;0,0;8,096;0,0;0,008
2022-09-01;MA14;45;55,468;23,12;0,0;7,832;0,0;0,023
2022-09-01;MA14;46;55,336;23,06;0,0;7,656;0,0;0,039
2022-09-01;MA14;47;55,326;23,06;0,0;7,832;0,0;0,055
2022-09-01;MA14;48;55,772;23,24;0,0;7,92;0,0;0,01
2022-09-01;MA14;49;55,505;23,13;0,0;7,832;0,0;0,033
2022-09-01;MA14;50;55,56;23,16;0,0;7,26;0,0;0,051
2022-09-01;MA14;51;55,708;23,22;0,0;6,908;0,0;0,003
2022-09-01;MA14;52;55,734;23,23;0,0;9,284;0,0;0,018
2022-09-01;MA14;53;55,691;23,21;0,0;7,744;0,0;0,032
2022-09-01;MA14;54;55,728;23,23;0,0;8,184;0,0;0,048
2022-09-01;MA14;55;55,64;23,19;0,0;8,008;0,0;0,003
2022-09-01;MA14;56;55,526;23,14;0,0;8,096;0,0;0,02
2022-09-01;MA14;57;55,464;23,12;0,0;8,096;0,0;0,035
2022-09-01;MA14;58;55,654;23,2;0,0;8,184;0,0;0,051
2022-09-01;MA14;59;55,73;23,23;0,0;8,184;0,0;0,008
2022-09-01;MA14;60;55,368;23,08;0,0;8,096;0,0;0,023
2022-09-01;MA14;61;56,289;23,46;0,0;8,272;0,0;0,039
2022-09-01;MA14;62;56,01;23,34;0,0;8,008;0,0;0,055
2022-09-01;MA14;63;56,582;23,58;0,0;8,096;0,0;0,011
2022-09-01;MA14;64;56,633;23,6;0,0;8,184;0,0;0,028
2022-09-01;MA14;65;56,297;23,46;0,0;8,008;0,0;0,043
2022-09-01;MA14;66;56,463;23,53;0,0;8,008;0,0;0,059
2022-09-01;MA14;67;57,449;23,94;0,0;8,272;0,0;0,015
2022-09-01;MA14;68;57,464;23,95;0,0;8,008;0,0;0,031
2022-09-01;MA14;69;57,395;23,92;0,0;8,008;0,0;0,047
2022-09-02;MA10;1;65,189;18,263;3,847;12,144;0,0;0,0
2022-09-02;MA10;2;65,199;18,263;3,847;12,012;0,044;0,0
2022-09-02;MA10;3;65,095;18,235;3,841;11,924;0,0;0,0
2022-09-02;MA10;4;65,062;18,235;3,904;12,232;0,0;0,0
2022-09-02;MA10;5;65,046;18,235;3,903;12,144;0,0;0,0
2022-09-02;MA10;6;64,89;18,179;3,894;12,144;0,044;0,0
2022-09-02;MA10;7;65,076;18,235;3,84;12,32;0,0;0,0
2022-09-02;MA10;8;64,979;18,207;3,899;12,012;0,0;0,0
2022-09-02;MA10;9;65,267;18,291;3,851;11,968;0,0;0,0
2022-09-02;MA10;10;65,151;18,263;3,844;11,924;0,044;0,0
2022-09-02;MA10;11;65,087;18,235;3,906;11,88;0,044;0,0
2022-09-02;MA10;12;65,204;18,263;3,913;12,144;0,0;0,0
2022-09-02;MA10;13;65,175;18,263;3,911;12,056;0,044;0,0
2022-09-02;MA10;14;65,064;18,235;3,839;12,012;0,088;0,0
2022-09-02;MA10;15;65,088;18,235;3,906;12,452;0,044;0,0
2022-09-02;MA10;16;64,94;18,207;3,832;12,408;0,044;0,0
2022-09-02;MA10;17;65,034;18,235;3,903;12,892;0,0;0,0
2022-09-02;MA10;18;65,082;18,235;3,84;12,276;0,0;0,0
2022-09-02;MA10;19;65,122;18,235;3,843;12,188;0,0;0,0
2022-09-02;MA10;20;65,129;18,263;3,843;12,408;0,0;0,0
2022-09-02;MA10;21;65,143;18,263;3,844;12,1;0,0;0,0
2022-09-02;MA10;22;65,098;18,235;3,841;12,804;0,0;0,0
2022-09-02;MA10;23;65,179;18,263;3,846;12,1;0,0;0,0
2022-09-02;MA10;24;64,968;18,207;3,834;12,232;0,0;0,0
2022-09-02;MA10;25;65,203;18,263;3,913;12,32;0,0;0,0
2022-09-02;MA10;26;65,156;18,263;3,845;11,968;0,0;0,0
2022-09-02;MA10;27;65,11;18,235;3,907;12,32;0,0;0,0
2022-09-02;MA10;28;65,101;18,235;3,842;13,332;1,144;0,007
2022-09-02;MA10;29;63,963;17,926;3,838;10,648;0,044;0,0
2022-09-02;MA10;30;64,971;18,207;3,899;12,056;0,0;0,0
2022-09-02;MA10;31;64,933;18,207;3,897;12,056;0,0;0,0
2022-09-02;MA10;32;64,965;18,207;3,898;11,924;0,088;0,0
2022-09-02;MA10;33;65,003;18,207;3,901;13,508;0,0;0,0
2022-09-02;MA10;34;65,083;18,235;3,906;0,088;1,188;0,031
2022-09-02;MA10;35;64,642;18,123;3,879;11,132;0,0;0,0
2022-09-02;MA10;36;64,879;18,179;3,893;10,56;0,0;0,0
2022-09-02;MA10;37;64,954;18,207;3,833;12,32;0,0;0,0
2022-09-02;MA10;38;65,037;18,235;3,838;12,408;0,044;0,0
2022-09-02;MA10;39;64,98;18,207;3,834;12,408;0,0;0,0
2022-09-02;MA10;40;65,05;18,235;3,839;12,364;0,0;0,0
2022-09-02;MA10;41;65,079;18,235;3,84;12,672;0,0;0,0
2022-09-02;MA10;42;65,15;18,263;3,844;11,792;0,0;0,0
2022-09-02;MA10;43;65,242;18,291;3,85;12,144;0,0;0,0
2022-09-02;MA10;44;65,104;18,235;3,907;12,32;0,0;0,0
2022-09-02;MA10;45;65,139;18,263;3,844;12,232;0,0;0,0
2022-09-02;MA10;46;65,23;18,291;3,849;11,836;0,088;0,0
2022-09-02;MA10;47;64,992;18,207;3,835;12,496;0,0;0,0
2022-09-02;MA10;48;65,101;18,235;3,841;11,836;0,044;0,0
2022-09-02;MA10;49;65,074;18,235;3,84;12,32;0,0;0,0
2022-09-02;MA10;50;65,028;18,207;3,837;12,32;0,0;0,0
2022-09-02;MA10;51;64,944;18,207;3,832;12,232;0,0;0,0
2022-09-02;MA10;52;64,985;18,207;3,835;12,584;0,0;0,0
2022-09-02;MA10;53;65,195;18,263;3,847;12,408;0,0;0,0
2022-09-02;MA10;54;65,029;18,235;3,837;12,32;0,0;0,0
2022-09-02;MA11;1;55,807;27,904;2,903;11,132;0,0;0,0
2022-09-02;MA11;2;55,384;27,7;2,881;10,956;0,088;0,0
2022-09-02;MA11;3;55,414;27,741;2,882;10,78;0,0;0,0
2022-09-02;MA11;4;55,401;27,7;2,881;11,088;0,0;0,0
2022-09-02;MA11;5;55,572;27,822;2,89;10,824;0,088;0,0
2022-09-02;MA11;6;55,725;27,863;2,898;11,44;0,0;0,0
2022-09-02;MA11;7;55,559;27,782;2,89;11,264;0,0;0,0
2022-09-02;MA11;8;55,403;27,741;2,826;11,352;0,0;0,0
2022-09-02;MA11;9;55,3;27,659;2,931;11,132;0,0;0,0
2022-09-02;MA11;10;55,532;27,782;2,833;11,132;0,0;0,0
2022-09-02;MA11;11;55,512;27,782;2,887;11,528;0,044;0,0
