TIPO;NUMERO DE ESTACION;DIA INICIO/MES INICIO/AÑO INICIO;HORA INICIO:MINUTO INICIO;NUMERO DE MEZCLA;NUMERO DE PREMEZCLA;NUMERO DE BATCH;NUMERO RECETA;PESADA DE CORCHO;MINUTOS PESADA;PESADA D.U;TIEMPO VACIADO (1):TIEMPO VACIADO (2);TIEMPO INYECCION AGUA (s);PESADA INYECCION AGUA;TIEMPO MEZCLA AGUA;TIEMPO INYECCION COLA;PESADA INYECCION COLA;TIEMPO MEZCLA COLA;TIEMPO VACIADO MEZC. MED(1):TIEMPO VACIADO MEZC. MED(2);MOLDE INICIAL EXT1;MOLDE FINAL EXT1;NOMBRE RECETA;MOLDE INICIAL EXT2;MOLDE FINAL EXT2;TAPONES BUENOS G1;TAPONES MALOS G1;TIEMPO EXTRACC. G1 (1):TIEMPO EXTRACC. G1 (2);TAPONES BUENOS G2;TAPONES MALOS G2;TIEMPO EXTRACC. G2 (1):TIEMPO EXTRACC. G2 (2);TAPONES BUENOS DESC G1;TAPONES BUENOS DESC G2;
202;14;4/6/22;22:24;51;14;148;55;69767;741;5791;22:45;0;0;0;536;34891;638;23:2;61;159;DIZ;61;159;4312;44;0:6;4312;44;0;6;0;
202;14;4/6/22;22:24;51;14;148;55;69767;741;5791;22:45;0;0;0;536;34891;638;23:2;61;159;DIZ;61;159;4312;44;0:6;4312;44;0;6;0;
202;14;4/6/22;22:47;52;14;148;55;69207;744;5675;23:5;0;0;0;545;34603;545;23:21;159;44;DIZ;159;44;5016;44;0:30;5456;44;0;30;0;
202;14;4/6/22;23:7;53;14;148;55;69385;747;5760;23:26;0;0;0;552;34699;552;23:45;44;156;DIZ;44;156;4928;44;0:52;4928;44;0;52;0;
202;14;4/6/22;23:7;53;14;148;55;69385;747;5760;23:26;0;0;0;552;34699;552;23:45;44;156;DIZ;44;156;4928;44;0:52;4928;44;0;52;0;
202;14;4/6/22;23:28;54;14;148;55;69646;751;5711;23:49;0;0;0;545;34824;545;0:7;156;35;DIZ;156;35;4752;44;1:14;5236;0;1;14;0;
202;14;5/6/22;0:14;1;14;148;55;69332;756;5755;0:33;0;0;0;548;34670;548;0:51;148;26;DIZ;148;26;4752;0;1:59;5192;0;1;59;0;
202;14;5/6/22;0:35;2;14;148;55;69048;752;5663;0:54;0;0;0;562;34526;582;1:14;27;138;DIZ;27;138;4928;0;2:21;4928;0;2;20;0;
202;14;5/6/22;0:35;2;14;148;55;69048;752;5663;0:54;0;0;0;562;34526;582;1:14;27;138;DIZ;27;138;4928;0;2:21;4928;0;2;20;0;
202;14;5/6/22;0:57;3;14;148;55;69590;751;5707;1:17;0;0;0;552;34795;552;1:35;139;14;DIZ;139;14;4620;0;2:43;5060;0;2;42;0;
202;14;5/6/22;1:20;4;14;148;55;69504;750;5700;1:39;0;0;0;554;34756;571;1:58;15;136;DIZ;15;136;5368;0;3:6;5368;0;3;6;0;
