TIPO;NUMERO DE ESTACION;DIA INICIO/MES INICIO/AÑO INICIO;HORA INICIO:MINUTO INICIO;NUMERO DE MEZCLA;NUMERO DE PREMEZCLA;NUMERO DE BATCH;NUMERO RECETA;PESADA DE CORCHO;MINUTOS PESADA;PESADA D.U;TIEMPO VACIADO (1):TIEMPO VACIADO (2);TIEMPO INYECCION AGUA (s);PESADA INYECCION AGUA;TIEMPO MEZCLA AGUA;TIEMPO INYECCION COLA;PESADA INYECCION COLA;TIEMPO MEZCLA COLA;TIEMPO VACIADO MEZC. MED(1):TIEMPO VACIADO MEZC. MED(2);MOLDE INICIAL EXT1;MOLDE FINAL EXT1;NOMBRE RECETA;MOLDE INICIAL EXT2;MOLDE FINAL EXT2;TAPONES BUENOS G1;TAPONES MALOS G1;TIEMPO EXTRACC. G1 (1):TIEMPO EXTRACC. G1 (2);TAPONES BUENOS G2;TAPONES MALOS G2;TIEMPO EXTRACC. G2 (1):TIEMPO EXTRACC. G2 (2);TAPONES BUENOS DESC G1;TAPONES BUENOS DESC G2;
202;14;15/8/22;22:25;68;14;161;54;63484;669;5270;22:44;0;0;0;406;31746;483;23:3;197;74;DIP;197;74;5104;0;0:7;5148;0;0;7;0;
202;14;15/8/22;22:46;69;14;161;54;63433;683;5266;23:5;0;0;0;438;31718;465;23:24;75;200;DIP;75;200;5544;0;0:31;5500;0;0;30;0;
202;14;15/8/22;23:8;70;14;161;54;63418;667;5264;23:27;0;0;0;488;31709;499;23:48;202;82;DIP;201;82;5280;0;0:53;5324;0;0;53;0;
202;14;15/8/22;23:8;70;14;161;54;63418;667;5264;23:27;0;0;0;488;31709;499;23:48;202;82;DIP;201;82;5280;0;0:53;5324;0;0;53;0;
202;14;15/8/22;23:30;71;14;161;54;63565;668;5213;23:50;0;0;0;426;31784;487;0:10;83;205;DIP;83;205;5368;0;1:15;5368;0;1;15;0;
202;14;16/8/22;0:15;1;14;161;54;63469;672;5268;0:35;0;0;0;446;31737;480;0:54;87;213;DIP;87;213;5544;0;2:4;5544;0;2;4;0;
202;14;16/8/22;0:38;2;14;161;54;63602;660;5216;0:57;0;0;0;486;31803;516;1:18;214;92;DIP;214;92;5192;0;2:26;5192;0;2;26;0;
202;14;16/8/22;0:38;2;14;161;54;63602;660;5216;0:57;0;0;0;486;31803;516;1:18;214;92;DIP;214;92;5192;0;2:26;5192;0;2;26;0;
202;14;16/8/22;1:0;3;14;161;54;63583;664;5214;1:20;0;0;0;445;31793;468;1:40;93;214;DIP;93;214;5324;0;2:48;5324;0;2;48;0;
202;14;16/8/22;1:23;4;14;161;54;63539;672;5211;1:42;0;0;0;423;31774;693;2:5;215;94;DIP;215;94;5192;44;3:10;5192;44;3;10;0;
202;14;16/8/22;1:23;4;14;161;54;63539;672;5211;1:42;0;0;0;423;31774;693;2:5;215;94;DIP;215;94;5192;44;3:10;5192;44;3;10;0;
202;14;16/8/22;1:45;5;14;161;54;63536;677;5210;2:8;0;0;0;461;31774;466;2:27;94;218;DIP;94;218;5456;0;3:33;5456;0;3;33;0;
202;14;16/8/22;2:11;6;14;161;54;63530;667;5210;2:30;0;0;0;451;31765;499;2:50;219;102;DIP;219;102;5368;44;3:56;5368;44;3;55;0;
202;14;16/8/22;2:11;6;14;161;54;63530;667;5210;2:30;0;0;0;451;31765;499;2:50;219;102;DIP;219;102;5368;44;3:56;5368;44;3;55;0;
202;14;16/8/22;2:32;7;14;161;54;63529;674;5210;2:53;0;0;0;423;31765;467;3:13;102;223;DIP;102;223;5280;44;4:18;5280;44;4;18;0;
202;14;16/8/22;2:55;8;14;161;54;63082;664;5173;3:15;0;0;0;425;31549;462;3:35;223;103;DIP;223;103;5280;0;4:40;5280;0;4;40;0;
