TIPO;NUMERO DE ESTACION;DIA INICIO/MES INICIO/AÑO INICIO;HORA INICIO:MINUTO INICIO;NUMERO DE MEZCLA;NUMERO DE PREMEZCLA;NUMERO DE BATCH;NUMERO RECETA;PESADA DE CORCHO;MINUTOS PESADA;PESADA D.U;TIEMPO VACIADO (1):TIEMPO VACIADO (2);TIEMPO INYECCION AGUA (s);PESADA INYECCION AGUA;TIEMPO MEZCLA AGUA;TIEMPO INYECCION COLA;PESADA INYECCION COLA;TIEMPO MEZCLA COLA;TIEMPO VACIADO MEZC. MED(1):TIEMPO VACIADO MEZC. MED(2);MOLDE INICIAL EXT1;MOLDE FINAL EXT1;NOMBRE RECETA;MOLDE INICIAL EXT2;MOLDE FINAL EXT2;TAPONES BUENOS G1;TAPONES MALOS G1;TIEMPO EXTRACC. G1 (1):TIEMPO EXTRACC. G1 (2);TAPONES BUENOS G2;TAPONES MALOS G2;TIEMPO EXTRACC. G2 (1):TIEMPO EXTRACC. G2 (2);TAPONES BUENOS DESC G1;TAPONES BUENOS DESC G2;
202;14;28/4/22;22:46;57;14;115;55;66464;692;5384;23:5;0;0;0;639;33238;816;23:23;192;74;DIZ;192;74;5368;0;0:26;5280;0;0;26;0;
202;14;28/4/22;23:7;58;14;115;55;66866;696;5417;23:27;0;0;0;653;33440;814;23:45;75;194;DIZ;75;194;5280;0;0:47;5280;0;0;47;0;
202;14;28/4/22;23:29;59;14;115;55;66339;700;5374;23:48;0;0;0;655;33171;795;0:6;195;76;DIZ;195;76;5324;0;1:8;5236;0;1;8;0;
202;14;29/4/22;0:11;1;14;115;55;67045;695;5498;0:31;0;0;0;652;33526;813;0:48;198;78;DIZ;198;78;5280;0;1:51;5192;0;1;51;0;
202;14;29/4/22;0:33;2;14;115;55;66980;682;5426;0:51;0;0;0;652;33498;833;1:9;79;197;DIZ;79;197;5236;0;2:12;5236;0;2;11;0;
202;14;29/4/22;0:54;3;14;115;55;66031;707;5349;1:13;0;0;0;675;33017;802;1:30;198;77;DIZ;198;77;5236;0;2:33;5148;0;2;32;0;
202;14;29/4/22;1:15;4;14;115;55;66771;690;5409;1:34;0;0;0;754;33392;833;1:51;78;198;DIZ;78;198;5324;0;2:54;5324;0;2;54;0;
202;14;29/4/22;1:36;5;14;115;55;66506;678;5388;1:55;0;0;0;802;33257;827;2:13;199;78;DIZ;199;78;5236;0;3:15;5148;0;3;15;0;
202;14;29/4/22;1:57;6;14;115;55;67174;713;5442;2:16;0;0;0;773;33594;816;2:34;79;200;DIZ;79;200;5368;0;3:36;5368;0;3;36;0;
202;14;29/4/22;2:18;7;14;115;55;66677;691;5401;2:37;0;0;0;800;33344;816;2:55;201;83;DIZ;201;83;5368;0;3:58;5280;0;3;57;0;
