TIPO;NUMERO DE ESTACION;DIA INICIO/MES INICIO/AÑO INICIO;HORA INICIO:MINUTO INICIO;NUMERO DE MEZCLA;NUMERO DE PREMEZCLA;NUMERO DE BATCH;NUMERO RECETA;PESADA DE CORCHO;MINUTOS PESADA;PESADA D.U;TIEMPO VACIADO (1):TIEMPO VACIADO (2);TIEMPO INYECCION AGUA (s);PESADA INYECCION AGUA;TIEMPO MEZCLA AGUA;TIEMPO INYECCION COLA;PESADA INYECCION COLA;TIEMPO MEZCLA COLA;TIEMPO VACIADO MEZC. MED(1):TIEMPO VACIADO MEZC. MED(2);MOLDE INICIAL EXT1;MOLDE FINAL EXT1;NOMBRE RECETA;MOLDE INICIAL EXT2;MOLDE FINAL EXT2;TAPONES BUENOS G1;TAPONES MALOS G1;TIEMPO EXTRACC. G1 (1):TIEMPO EXTRACC. G1 (2);TAPONES BUENOS G2;TAPONES MALOS G2;TIEMPO EXTRACC. G2 (1):TIEMPO EXTRACC. G2 (2);TAPONES BUENOS DESC G1;TAPONES BUENOS DESC G2;
202;14;29/5/22;22:6;52;14;141;54;69774;709;5722;22:26;0;0;0;566;34891;566;22:44;190;98;DIP;190;99;6512;0;23:51;6512;44;23;50;0;
202;14;29/5/22;22:28;53;14;141;54;69773;716;5722;22:48;10;209;50;607;34891;607;23:10;99;239;DIP;99;239;6160;0;0:15;6204;0;0;15;0;
202;14;29/5/22;22:51;54;14;141;54;69631;705;5710;23:13;10;212;50;627;34824;627;23:34;1;141;DIP;1;141;6204;0;0:40;6204;0;0;40;0;
202;14;29/5/22;22:51;54;14;141;54;69631;705;5710;23:13;10;212;50;627;34824;627;23:34;1;141;DIP;1;141;6204;0;0:40;6204;0;0;40;0;
202;14;29/5/22;23:16;55;14;141;54;69742;715;5719;23:38;9;213;51;662;34872;662;23:59;142;50;DIP;142;50;6468;0;1:6;6512;0;1;6;0;
202;14;29/5/22;23:16;55;14;141;54;69742;715;5719;23:38;9;213;51;662;34872;662;23:59;142;50;DIP;142;50;6468;0;1:6;6512;0;1;6;0;
202;14;30/5/22;0:5;1;14;141;54;69874;725;5730;0:28;9;209;51;782;34939;782;0:50;193;82;DIP;192;82;5676;0;1:54;5720;0;1;54;0;
202;14;30/5/22;0:5;1;14;141;54;69874;725;5730;0:28;9;209;51;782;34939;782;0:50;193;82;DIP;192;82;5676;0;1:54;5720;0;1;54;0;
202;14;30/5/22;0:31;2;14;141;54;69891;721;5802;0:53;10;212;50;665;34949;666;1:13;83;237;DIP;83;237;6776;0;2:21;6820;0;2;21;0;
202;14;30/5/22;0:56;3;14;141;54;69900;712;5802;1:17;9;212;51;720;34958;720;1:40;238;132;DIP;238;132;5896;0;2:45;5896;0;2;45;0;
202;14;30/5/22;1:19;4;14;141;54;69781;723;5723;1:43;9;210;51;707;34891;707;2:3;133;39;DIP;133;46;6380;0;3:10;6732;0;3;11;0;
202;14;30/5/22;2:36;7;14;141;54;69767;699;5721;2:58;10;211;50;730;34891;730;3:20;92;215;DIP;91;215;5412;0;4:23;5500;0;4;23;0;
202;14;30/5/22;3:1;8;14;141;54;69825;704;5726;3:23;9;210;51;672;34920;673;3:42;216;121;DIP;216;122;6380;0;4:49;6424;0;4;49;0;
202;14;30/5/22;3:26;9;14;141;54;69700;705;5716;3:46;9;210;51;693;34853;693;4:8;124;7;DIP;123;7;5368;0;5:11;5456;0;5;11;0;
202;14;30/5/22;4:36;12;14;141;54;69964;697;5738;5:0;9;209;51;740;34987;740;5:21;61;191;DIP;60;192;5720;0;6:25;5852;0;6;25;0;
202;14;30/5/22;4:36;12;14;141;54;69964;697;5738;5:0;9;209;51;740;34987;740;5:21;61;191;DIP;60;192;5720;0;6:25;5852;0;6;25;0;
