TIPO;NUMERO DE ESTACION;DIA INICIO/MES INICIO/AÑO INICIO;HORA INICIO:MINUTO INICIO;NUMERO DE MEZCLA;NUMERO DE PREMEZCLA;NUMERO DE BATCH;NUMERO RECETA;PESADA DE CORCHO;MINUTOS PESADA;PESADA D.U;TIEMPO VACIADO (1):TIEMPO VACIADO (2);TIEMPO INYECCION AGUA (s);PESADA INYECCION AGUA;TIEMPO MEZCLA AGUA;TIEMPO INYECCION COLA;PESADA INYECCION COLA;TIEMPO MEZCLA COLA;TIEMPO VACIADO MEZC. MED(1):TIEMPO VACIADO MEZC. MED(2);MOLDE INICIAL EXT1;MOLDE FINAL EXT1;NOMBRE RECETA;MOLDE INICIAL EXT2;MOLDE FINAL EXT2;TAPONES BUENOS G1;TAPONES MALOS G1;TIEMPO EXTRACC. G1 (1):TIEMPO EXTRACC. G1 (2);TAPONES BUENOS G2;TAPONES MALOS G2;TIEMPO EXTRACC. G2 (1):TIEMPO EXTRACC. G2 (2);TAPONES BUENOS DESC G1;TAPONES BUENOS DESC G2;
202;14;23/6/22;22:36;57;14;158;82;69542;602;0;22:46;10;487;50;538;32181;538;23:8;231;88;OTA;232;88;4268;0;23:55;4224;0;23;55;0;
202;14;23/6/22;22:49;58;14;158;82;68826;610;0;23:10;10;489;50;506;31845;506;23:22;89;192;OTA;89;192;4136;0;0:10;4576;0;0;10;0;
202;14;23/6/22;23:13;59;14;158;82;68619;607;0;23:24;10;485;50;510;31758;510;23:37;193;75;OTA;193;75;5368;0;0:27;5368;0;0;27;0;
202;14;23/6/22;23:13;59;14;158;82;68619;607;0;23:24;10;485;50;510;31758;510;23:37;193;75;OTA;193;75;5368;0;0:27;5368;0;0;27;0;
202;14;23/6/22;23:27;60;14;158;82;69088;617;0;23:39;10;486;50;527;31970;527;23:54;76;186;OTA;76;186;4444;0;0:43;4884;0;0;43;0;
202;14;23/6/22;23:42;61;14;158;82;69145;623;0;23:56;10;484;50;568;31999;568;0:10;187;71;OTA;187;71;5456;0;1:1;5456;0;1;1;0;
202;14;23/6/22;23:42;61;14;158;82;69145;623;0;23:56;10;484;50;568;31999;568;0:10;187;71;OTA;187;71;5456;0;1:1;5456;0;1;1;0;
202;14;24/6/22;0:15;1;14;158;82;68808;615;0;0:30;10;485;50;596;31845;596;0:44;189;66;OTA;189;67;5148;0;1:34;5148;44;1;34;0;
202;14;24/6/22;0:33;2;14;158;82;68930;603;0;0:47;10;483;50;576;31893;576;1:1;69;175;OTA;67;175;4268;0;1:50;4796;0;1;50;0;
202;14;24/6/22;0:49;3;14;158;82;69240;613;0;1:3;10;490;50;558;32037;558;1:16;176;63;OTA;176;66;5588;0;2:8;5720;0;2;8;0;
202;14;24/6/22;1:22;5;14;158;82;68669;628;0;1:37;11;490;49;564;31778;564;1:51;177;64;OTA;177;97;5588;0;2:42;7040;0;2;47;0;
202;14;24/6/22;3:51;6;14;158;82;69836;622;0;4:2;8;288;52;670;32316;670;4:29;200;64;OTA;200;79;4576;0;5:18;5236;0;5;20;0;
202;14;24/6/22;3:51;6;14;158;82;69836;622;0;4:2;8;288;52;670;32316;670;4:29;200;64;OTA;200;79;4576;0;5:18;5236;0;5;20;0;
202;14;24/6/22;4:4;7;14;158;82;69053;627;0;4:31;7;280;53;708;31951;708;4:46;81;202;OTA;80;210;4928;0;5:37;5764;0;5;38;0;
202;14;24/6/22;4:34;8;14;158;82;69131;628;0;4:49;7;291;53;774;31989;774;5:5;212;84;OTA;211;92;4928;0;5:54;5324;0;5;55;0;
