TIPO;NUMERO DE ESTACION;DIA INICIO/MES INICIO/AÑO INICIO;HORA INICIO:MINUTO INICIO;NUMERO DE MEZCLA;NUMERO DE PREMEZCLA;NUMERO DE BATCH;NUMERO RECETA;PESADA DE CORCHO;MINUTOS PESADA;PESADA D.U;TIEMPO VACIADO (1):TIEMPO VACIADO (2);TIEMPO INYECCION AGUA (s);PESADA INYECCION AGUA;TIEMPO MEZCLA AGUA;TIEMPO INYECCION COLA;PESADA INYECCION COLA;TIEMPO MEZCLA COLA;TIEMPO VACIADO MEZC. MED(1):TIEMPO VACIADO MEZC. MED(2);MOLDE INICIAL EXT1;MOLDE FINAL EXT1;NOMBRE RECETA;MOLDE INICIAL EXT2;MOLDE FINAL EXT2;TAPONES BUENOS G1;TAPONES MALOS G1;TIEMPO EXTRACC. G1 (1):TIEMPO EXTRACC. G1 (2);TAPONES BUENOS G2;TAPONES MALOS G2;TIEMPO EXTRACC. G2 (1):TIEMPO EXTRACC. G2 (2);TAPONES BUENOS DESC G1;TAPONES BUENOS DESC G2;
202;14;3/7/22;22:17;43;14;159;54;69064;684;5664;22:43;0;0;0;457;34535;457;23:7;222;115;DIP;222;115;5852;0;0:27;5852;0;0;27;0;
202;14;3/7/22;22:17;43;14;159;54;69064;684;5664;22:43;0;0;0;457;34535;457;23:7;222;115;DIP;222;115;5852;0;0:27;5852;0;0;27;0;
202;14;3/7/22;22:46;44;14;159;54;68936;686;5653;23:14;0;0;0;574;34468;574;23:36;116;11;DIP;116;11;5500;0;0:59;5940;0;0;58;0;
202;14;3/7/22;23:16;45;14;159;54;68915;679;5652;23:42;0;0;0;477;34459;477;0:5;12;138;DIP;12;138;5588;0;1:26;5588;0;1;26;0;
202;14;3/7/22;23:16;45;14;159;54;68915;679;5652;23:42;0;0;0;477;34459;477;0:5;12;138;DIP;12;138;5588;0;1:26;5588;0;1;26;0;
202;14;4/7/22;0:15;1;14;159;54;68800;683;5711;0:44;0;0;0;530;34401;530;1:7;47;176;DIP;47;176;5280;0;2:27;5720;0;2;26;0;
202;14;4/7/22;0:46;2;14;159;54;68789;683;5641;1:12;0;0;0;577;34401;577;1:36;177;77;DIP;177;77;6160;0;2:57;6160;0;2;57;0;
202;14;4/7/22;0:46;2;14;159;54;68789;683;5641;1:12;0;0;0;577;34401;577;1:36;177;77;DIP;177;77;6160;0;2:57;6160;0;2;57;0;
202;14;4/7/22;1:15;3;14;159;54;68255;685;5666;1:42;0;0;0;626;34132;626;2:6;78;203;DIP;78;203;5104;0;3:24;5544;0;3;24;0;
202;14;4/7/22;1:44;4;14;159;54;68486;695;5616;2:10;0;0;0;580;34247;616;2:33;204;90;DIP;204;90;5544;0;3:52;5544;0;3;52;0;
202;14;4/7/22;1:44;4;14;159;54;68486;695;5616;2:10;0;0;0;580;34247;616;2:33;204;90;DIP;204;90;5544;0;3:52;5544;0;3;52;0;
202;14;4/7/22;2:13;5;14;159;54;68811;699;5643;2:39;0;0;0;518;34411;518;3:1;91;1;DIP;91;1;6160;0;4:24;6600;0;4;24;0;
202;14;4/7/22;2:42;6;14;159;54;68543;703;5552;3:7;0;0;0;630;34276;630;3:34;2;124;DIP;2;124;5412;0;4:51;5412;0;4;51;0;
202;14;4/7/22;2:42;6;14;159;54;68543;703;5552;3:7;0;0;0;630;34276;630;3:34;2;124;DIP;2;124;5412;0;4:51;5412;0;4;51;0;
202;14;4/7/22;3:9;7;14;159;54;68442;697;5613;3:37;0;0;0;663;34228;663;4:0;125;28;DIP;125;28;5852;0;5:22;6292;0;5;22;0;
202;14;4/7/22;3:40;8;14;159;54;68800;687;5573;4:4;0;0;0;682;34401;682;4:31;30;147;DIP;29;147;5192;0;5:48;5236;0;5;48;0;
202;14;4/7/22;3:40;8;14;159;54;68800;687;5573;4:4;0;0;0;682;34401;682;4:31;30;147;DIP;29;147;5192;0;5:48;5236;0;5;48;0;
202;14;4/7/22;4:7;9;14;159;54;68565;691;5623;4:34;0;0;0;629;34286;629;4:57;148;40;DIP;148;40;5324;44;6:17;5764;44;6;16;0;
202;14;4/7/22;4:37;10;14;159;54;68805;695;5643;5:2;0;0;0;564;34411;564;5:26;40;161;DIP;40;168;5368;0;6:43;5676;0;6;45;0;
202;14;4/7/22;5:5;11;14;159;54;68876;695;5717;5:30;0;0;0;576;34439;576;5:54;172;68;DIP;169;68;5984;0;7:15;6116;0;7;15;0;
