TIPO;NUMERO DE ESTACION;DIA INICIO/MES INICIO/AÑO INICIO;HORA INICIO:MINUTO INICIO;NUMERO DE MEZCLA;NUMERO DE PREMEZCLA;NUMERO DE BATCH;NUMERO RECETA;PESADA DE CORCHO;MINUTOS PESADA;PESADA D.U;TIEMPO VACIADO (1):TIEMPO VACIADO (2);TIEMPO INYECCION AGUA (s);PESADA INYECCION AGUA;TIEMPO MEZCLA AGUA;TIEMPO INYECCION COLA;PESADA INYECCION COLA;TIEMPO MEZCLA COLA;TIEMPO VACIADO MEZC. MED(1):TIEMPO VACIADO MEZC. MED(2);MOLDE INICIAL EXT1;MOLDE FINAL EXT1;NOMBRE RECETA;MOLDE INICIAL EXT2;MOLDE FINAL EXT2;TAPONES BUENOS G1;TAPONES MALOS G1;TIEMPO EXTRACC. G1 (1):TIEMPO EXTRACC. G1 (2);TAPONES BUENOS G2;TAPONES MALOS G2;TIEMPO EXTRACC. G2 (1):TIEMPO EXTRACC. G2 (2);TAPONES BUENOS DESC G1;TAPONES BUENOS DESC G2;
202;14;20/6/22;22:7;41;14;152;41;68212;705;4502;22:23;8;278;52;556;21832;698;22:42;100;231;DIA;100;231;5368;0;23:59;5808;0;23;59;0;
202;14;20/6/22;22:32;42;14;152;41;69352;716;4578;22:48;8;278;52;530;22197;821;23:10;232;108;DIA;232;108;5104;0;0:23;5104;0;0;23;0;
202;14;20/6/22;22:32;42;14;152;41;69352;716;4578;22:48;8;278;52;530;22197;821;23:10;232;108;DIA;232;108;5104;0;0:23;5104;0;0;23;0;
202;14;20/6/22;23:0;43;14;152;41;68651;712;4531;23:17;7;272;53;512;21976;718;23:34;109;234;DIA;109;234;5104;0;0:49;5544;0;0;49;0;
202;14;20/6/22;23:20;44;14;152;41;69409;726;4581;23:37;7;276;53;571;22216;744;0:0;235;117;DIA;235;117;5368;0;1:15;5368;0;1;15;0;
202;14;20/6/22;23:20;44;14;152;41;69409;726;4581;23:37;7;276;53;571;22216;744;0:0;235;117;DIA;235;117;5368;0;1:15;5368;0;1;15;0;
202;14;21/6/22;0:19;1;14;152;41;70389;746;4646;0:38;7;280;53;542;22524;694;0:53;11;130;DIA;11;130;5280;0;2:8;5280;0;2;7;0;
202;14;21/6/22;0:19;1;14;152;41;70389;746;4646;0:38;7;280;53;542;22524;694;0:53;11;130;DIA;11;130;5280;0;2:8;5280;0;2;7;0;
202;14;21/6/22;0:41;2;14;152;41;69681;744;4669;0:57;7;273;53;576;22303;592;1:19;131;23;DIA;131;23;5368;0;2:35;5808;0;2;35;0;
202;14;21/6/22;1:0;3;14;152;41;69149;737;4564;1:21;8;281;52;580;22130;694;1:46;24;144;DIA;24;144;5324;0;3:1;5324;0;3;0;0;
202;14;21/6/22;1:0;3;14;152;41;69149;737;4564;1:21;8;281;52;580;22130;694;1:46;24;144;DIA;24;144;5324;0;3:1;5324;0;3;0;0;
202;14;21/6/22;1:24;4;14;152;41;69232;732;4570;1:49;7;274;53;608;22159;608;2:12;145;34;DIA;145;34;5236;0;3:28;5676;0;3;27;0;
202;14;21/6/22;1:52;5;14;152;41;69078;729;4560;2:14;7;273;53;533;22111;681;2:39;35;150;DIA;35;150;5104;0;3:52;5104;0;3;52;0;
202;14;21/6/22;1:52;5;14;152;41;69078;729;4560;2:14;7;273;53;533;22111;681;2:39;35;150;DIA;35;150;5104;0;3:52;5104;0;3;52;0;
202;14;21/6/22;2:17;6;14;152;41;69132;732;4563;2:41;7;280;53;492;22130;567;3:3;151;43;DIA;151;43;5368;0;4:19;5808;0;4;19;0;
202;14;21/6/22;2:44;7;14;152;41;69074;725;4559;3:6;8;287;52;562;22111;691;3:30;44;159;DIA;44;159;5104;0;4:44;5104;0;4;43;0;
202;14;21/6/22;2:44;7;14;152;41;69074;725;4559;3:6;8;287;52;562;22111;691;3:30;44;159;DIA;44;159;5104;0;4:44;5104;0;4;43;0;
202;14;21/6/22;2:44;7;14;152;41;69074;725;4559;3:6;8;287;52;562;22111;691;3:30;44;159;DIA;44;159;5104;0;4:44;5104;0;4;43;0;
202;14;21/6/22;2:44;7;14;152;41;69074;725;4559;3:6;8;287;52;562;22111;691;3:30;44;159;DIA;44;159;5104;0;4:44;5104;0;4;43;0;
202;14;21/6/22;2:44;7;14;152;41;69074;725;4559;3:6;8;287;52;562;22111;691;3:30;44;159;DIA;44;159;5104;0;4:44;5104;0;4;43;0;
202;14;21/6/22;2:44;7;14;152;41;69074;725;4559;3:6;8;287;52;562;22111;691;3:30;44;159;DIA;44;159;5104;0;4:44;5104;0;4;43;0;
202;14;21/6/22;2:44;7;14;152;41;69074;725;4559;3:6;8;287;52;562;22111;691;3:30;44;159;DIA;44;159;5104;0;4:44;5104;0;4;43;0;
202;14;21/6/22;2:44;7;14;152;41;69074;725;4559;3:6;8;287;52;562;22111;691;3:30;44;159;DIA;44;159;5104;0;4:44;5104;0;4;43;0;
202;14;21/6/22;2:44;7;14;152;41;69074;725;4559;3:6;8;287;52;562;22111;691;3:30;44;159;DIA;44;159;5104;0;4:44;5104;0;4;43;0;
202;14;21/6/22;2:44;7;14;152;41;69074;725;4559;3:6;8;287;52;562;22111;691;3:30;44;159;DIA;44;159;5104;0;4:44;5104;0;4;43;0;
202;14;21/6/22;2:44;7;14;152;41;69074;725;4559;3:6;8;287;52;562;22111;691;3:30;44;159;DIA;44;159;5104;0;4:44;5104;0;4;43;0;
202;14;21/6/22;2:44;7;14;152;41;69074;725;4559;3:6;8;287;52;562;22111;691;3:30;44;159;DIA;44;159;5104;0;4:44;5104;0;4;43;0;
202;14;21/6/22;3:8;8;14;152;41;56616;1239;3794;3:33;7;258;53;489;18123;565;3:55;160;174;DIA;160;175;5280;1188;21:50;6160;1276;21;50;0;
