TIPO;NUMERO DE ESTACION;DIA INICIO/MES INICIO/AÑO INICIO;HORA INICIO:MINUTO INICIO;NUMERO DE MEZCLA;NUMERO DE PREMEZCLA;NUMERO DE BATCH;NUMERO RECETA;PESADA DE CORCHO;MINUTOS PESADA;PESADA D.U;TIEMPO VACIADO (1):TIEMPO VACIADO (2);TIEMPO INYECCION AGUA (s);PESADA INYECCION AGUA;TIEMPO MEZCLA AGUA;TIEMPO INYECCION COLA;PESADA INYECCION COLA;TIEMPO MEZCLA COLA;TIEMPO VACIADO MEZC. MED(1):TIEMPO VACIADO MEZC. MED(2);MOLDE INICIAL EXT1;MOLDE FINAL EXT1;NOMBRE RECETA;MOLDE INICIAL EXT2;MOLDE FINAL EXT2;TAPONES BUENOS G1;TAPONES MALOS G1;TIEMPO EXTRACC. G1 (1):TIEMPO EXTRACC. G1 (2);TAPONES BUENOS G2;TAPONES MALOS G2;TIEMPO EXTRACC. G2 (1):TIEMPO EXTRACC. G2 (2);TAPONES BUENOS DESC G1;TAPONES BUENOS DESC G2;
202;14;25/9/22;22:28;58;14;169;54;53479;616;4493;22:51;0;0;0;433;26741;629;23:9;168;34;DIP;168;34;4664;0;0:17;4664;0;0;17;0;
202;14;25/9/22;22:53;59;14;169;54;53571;603;4393;23:11;0;0;0;525;26788;637;23:30;35;137;DIP;35;137;4532;0;0:38;4532;0;0;38;0;
202;14;25/9/22;23:14;60;14;169;54;53569;611;4554;23:33;0;0;0;552;26788;610;23:51;138;3;DIP;138;3;4620;0;0:59;4620;0;0;59;0;
202;14;25/9/22;23:35;61;14;169;54;53687;601;4403;23:53;0;0;0;542;26844;607;0:12;4;108;DIP;4;108;4620;0;1:20;4620;0;1;20;0;
202;14;26/9/22;0:17;1;14;169;54;53615;605;4504;0:36;0;0;0;542;26816;637;0:55;219;84;DIP;219;84;4620;0;2:3;4620;0;2;3;0;
202;14;26/9/22;0:38;2;14;169;54;53500;609;4601;0:58;0;0;0;535;26750;654;1:16;85;190;DIP;85;190;4664;0;2:25;4664;0;2;24;0;
202;14;26/9/22;1:0;3;14;169;54;53521;609;4496;1:19;0;0;0;541;26769;624;1:37;191;58;DIP;191;59;4708;0;2:46;4708;44;2;46;0;
202;14;26/9/22;1:21;4;14;169;54;53660;615;4454;1:40;0;0;0;543;26835;629;1:59;59;165;DIP;59;165;4708;0;3:7;4708;0;3;7;0;
202;14;26/9/22;1:42;5;14;169;54;53569;611;4500;2:2;0;0;0;607;26788;641;2:20;166;32;DIP;166;32;4664;0;3:29;4664;0;3;29;0;
202;14;26/9/22;2:4;6;14;169;54;53621;615;4398;2:23;0;0;0;543;26816;619;2:42;33;137;DIP;33;137;4620;0;3:50;4620;0;3;50;0;
202;14;26/9/22;2:25;7;14;169;54;53673;885;4402;2:45;0;0;0;573;26844;615;3:3;138;5;DIP;138;5;4664;44;4:11;4664;44;4;11;0;
202;14;26/9/22;2:25;7;14;169;54;53673;885;4402;2:45;0;0;0;573;26844;615;3:3;138;5;DIP;138;5;4664;44;4:11;4664;44;4;11;0;
