HORA;Tª HORNO CALIENTE;CANAL DE AIRE;Tª HORNO FRIO;INFR. SX;INFR. DX;
0:00:01;122;161;65;605;732;
0:01:01;121;160,7;65;618;691;
0:02:01;121;160,3;65;604;730;
0:03:01;121;160,2;65;618;720;
0:04:01;121;160,1;65;611;708;
0:05:01;121;160,2;65;610;647;
0:06:01;121;160,2;65;611;730;
0:07:01;121;160;65;615;720;
0:08:01;120;159,9;65;613;717;
0:09:01;120;159,9;65;604;667;
0:10:01;121;160;65;607;639;
0:11:01;121;160,4;65;603;718;
0:12:01;121;161,6;65;596;620;
0:13:01;121;163,2;65;601;628;
0:14:01;122;164,4;65;601;690;
0:15:01;122;165,2;65;595;705;
0:16:01;122;165,8;65;604;642;
0:17:01;122;166,1;65;591;695;
0:18:01;122;166,7;65;594;682;
0:19:01;122;167,1;65;603;724;
0:20:01;123;167,4;65;595;617;
0:21:01;123;167,2;65;587;688;
0:22:01;123;166,7;65;600;712;
0:23:01;123;166;65;584;705;
0:24:01;123;165,4;65;590;669;
0:25:01;123;165;65;582;680;
0:26:01;123;164,7;65;584;613;
0:27:01;123;164,3;65;588;640;
0:28:01;123;163,9;65;575;625;
0:29:01;123;163,7;65;585;582;
0:30:01;123;163,4;65;577;620;
0:31:01;123;163;65;587;642;
0:32:01;123;162,6;65;587;695;
0:33:01;122;162,1;65;580;653;
0:34:01;122;161,8;65;583;695;
0:35:01;122;161,7;65;588;599;
0:36:01;122;162;65;581;585;
0:37:01;122;162,4;65;593;633;
0:38:01;122;162,6;65;591;695;
0:39:01;122;162,4;65;596;705;
0:40:01;122;161,9;65;590;671;
0:41:01;122;161,5;65;579;643;
0:42:01;122;161,2;65;594;670;
0:43:01;122;161,4;65;590;712;
0:44:01;122;161,8;65;588;710;
0:45:01;122;162,2;65;391;714;
0:46:01;122;162,2;65;583;602;
0:47:01;122;161,7;65;590;711;
0:48:01;122;160,7;65;597;697;
0:49:01;121;160,1;65;593;684;
0:50:01;121;160,1;65;590;615;
0:51:01;121;160,5;65;589;620;
0:52:01;121;161,1;65;595;695;
0:53:01;121;161,4;65;595;663;
0:54:01;121;161,1;65;594;687;
0:55:01;121;160,8;65;598;678;
0:56:01;121;160,8;65;601;626;
0:57:01;121;161,1;65;595;635;
0:58:01;121;161,7;65;610;679;
0:59:01;122;162,5;65;597;705;
1:00:01;122;163,1;65;583;713;
1:01:01;122;163;65;600;705;
1:02:01;122;162,3;65;595;620;
1:03:01;122;161,3;65;587;704;
1:04:01;122;160,7;65;596;704;
1:05:01;122;160,6;65;597;705;
1:06:01;122;160,8;65;600;698;
1:07:01;122;161,5;65;585;704;
1:08:01;122;162;65;592;700;
1:09:01;122;162,2;65;583;647;
1:10:01;122;162,1;65;582;679;
1:11:01;122;161,8;65;600;717;
1:12:01;122;161,8;65;594;605;
1:13:01;122;161,9;65;585;679;
1:14:01;122;162,2;65;599;710;
1:15:01;122;161,9;65;587;706;
1:16:01;122;161,1;65;590;664;
1:17:01;121;160;65;587;681;
1:18:01;121;159,3;65;588;603;
1:19:01;121;159;65;594;640;
1:20:01;120;159,3;65;582;623;
1:21:01;120;159,9;65;590;589;
1:22:01;120;160,3;65;585;631;
1:23:01;120;160,7;65;588;626;
1:24:01;120;160,8;65;592;635;
1:25:01;120;161,2;65;585;658;
1:26:01;120;162;65;588;702;
1:27:01;121;163,3;65;591;621;
1:28:01;121;165;65;586;589;
1:29:01;122;166,1;65;597;628;
1:30:01;122;166,8;65;594;697;
1:31:01;122;166,8;65;600;711;
1:32:01;122;166,6;65;595;676;
1:33:01;123;166,3;65;583;648;
1:34:01;123;166;65;596;703;
1:35:01;123;165,9;65;592;715;
1:36:01;123;165,6;65;590;710;
1:37:01;123;165,1;65;391;716;
1:38:01;123;164,6;65;587;610;
1:39:01;123;164,2;65;594;711;
1:40:01;123;163,8;65;600;698;
1:41:01;123;163,8;65;595;683;
1:42:01;123;164;65;591;613;
1:43:01;123;164,3;65;593;630;
1:44:01;123;164,6;65;594;695;
1:45:01;123;164,8;65;593;660;
1:46:01;123;164,8;65;590;686;
1:47:01;123;164,7;65;595;672;
1:48:01;123;164,3;65;592;604;
1:49:01;123;163,8;65;587;636;
1:50:01;123;163,1;65;605;691;
1:51:01;122;162,4;65;595;703;
1:52:01;122;162;65;584;717;
1:53:01;122;161,9;65;590;703;
1:54:01;122;161,9;65;586;615;
1:55:01;122;161,9;65;581;692;
1:56:01;122;161,7;65;590;697;
1:57:01;122;161,2;65;584;696;
1:58:01;122;160,7;65;590;689;
1:59:01;122;160,6;65;575;693;
2:00:01;122;160,9;65;580;681;
2:01:01;122;161,6;65;575;635;
2:02:01;122;162,6;65;573;666;
2:03:01;122;163,3;65;585;707;
2:04:01;122;163,5;65;584;607;
2:05:01;122;163,3;65;580;685;
2:06:01;122;162,7;65;583;697;
2:07:01;122;162,3;65;582;705;
2:08:01;122;162,3;65;591;667;
2:09:01;122;162,7;65;591;681;
2:10:01;122;163,2;65;594;615;
2:11:01;122;163,6;65;594;595;
2:12:01;122;163,7;65;585;615;
2:13:01;122;163,5;65;590;586;
2:14:01;122;163,1;65;584;618;
2:15:01;122;162,7;65;587;651;
2:16:01;122;162,8;65;595;612;
2:17:01;122;163,2;65;580;659;
2:18:01;122;163,7;65;588;706;
2:19:01;122;163,9;65;589;626;
2:20:01;122;163,5;65;583;588;
2:21:01;122;162,8;65;593;709;
2:22:01;122;162;65;584;695;
2:23:01;122;161,6;65;591;703;
2:24:01;122;161,6;65;585;658;
2:25:01;122;162;65;573;640;
2:26:01;122;162,3;65;581;697;
2:27:01;122;162,4;65;583;706;
2:28:01;122;162,2;65;577;701;
2:29:01;122;161,6;65;383;710;
2:30:01;122;161,1;65;575;606;
2:31:01;122;160,8;65;580;700;
2:32:01;122;160,4;65;586;690;
2:33:01;121;160,1;65;580;676;
2:34:02;121;159,6;65;580;608;
