TIPO;NUMERO DE ESTACION;DIA INICIO/MES INICIO/AÑO INICIO;HORA INICIO:MINUTO INICIO;NUMERO DE MEZCLA;NUMERO DE PREMEZCLA;NUMERO DE BATCH;NUMERO RECETA;PESADA DE CORCHO;MINUTOS PESADA;PESADA D.U;TIEMPO VACIADO (1):TIEMPO VACIADO (2);TIEMPO INYECCION AGUA (s);PESADA INYECCION AGUA;TIEMPO MEZCLA AGUA;TIEMPO INYECCION COLA;PESADA INYECCION COLA;TIEMPO MEZCLA COLA;TIEMPO VACIADO MEZC. MED(1):TIEMPO VACIADO MEZC. MED(2);MOLDE INICIAL EXT1;MOLDE FINAL EXT1;NOMBRE RECETA;MOLDE INICIAL EXT2;MOLDE FINAL EXT2;TAPONES BUENOS G1;TAPONES MALOS G1;TIEMPO EXTRACC. G1 (1):TIEMPO EXTRACC. G1 (2);TAPONES BUENOS G2;TAPONES MALOS G2;TIEMPO EXTRACC. G2 (1):TIEMPO EXTRACC. G2 (2);TAPONES BUENOS DESC G1;TAPONES BUENOS DESC G2;
202;14;29/6/22;16:25;1;14;159;54;64066;659;5254;16:40;0;0;0;532;32037;532;17:6;4;114;DIP;4;116;4884;0;18:23;4972;0;18;23;0;
202;14;29/6/22;17:9;2;14;159;54;64345;658;5213;17:25;0;0;0;560;32172;560;17:42;172;26;DIP;164;26;4136;0;18:55;4488;0;18;55;0;
202;14;29/6/22;17:27;3;14;159;54;63774;652;5166;17:46;0;0;0;482;31893;733;18:4;27;150;DIP;27;150;5456;0;19:22;5456;0;19;22;0;
202;14;29/6/22;17:27;3;14;159;54;63774;652;5166;17:46;0;0;0;482;31893;733;18:4;27;150;DIP;27;150;5456;0;19:22;5456;0;19;22;0;
202;14;29/6/22;17:49;4;14;159;54;64085;651;5191;18:7;0;0;0;335;32047;779;18:31;151;25;DIP;151;25;4576;0;19:47;5016;0;19;47;0;
202;14;29/6/22;18:10;5;14;159;54;63976;669;5247;18:34;0;0;0;302;31989;707;18:56;26;151;DIP;26;151;5544;0;20:15;5544;0;20;14;0;
202;14;29/6/22;18:10;5;14;159;54;63976;669;5247;18:34;0;0;0;302;31989;707;18:56;26;151;DIP;26;151;5544;0;20:15;5544;0;20;14;0;
202;14;29/6/22;18:36;6;14;159;54;63988;645;5248;18:59;0;0;0;348;31999;733;19:24;152;30;DIP;152;30;4752;0;20:40;5192;0;20;40;0;
202;14;29/6/22;19:1;7;14;159;54;64309;642;5274;19:26;0;0;0;295;32162;707;19:49;31;150;DIP;31;150;5280;0;21:6;5280;0;21;6;0;
202;14;29/6/22;19:1;7;14;159;54;64309;642;5274;19:26;0;0;0;295;32162;707;19:49;31;150;DIP;31;150;5280;0;21:6;5280;0;21;6;0;
202;14;29/6/22;19:29;8;14;159;54;63870;641;5238;19:52;0;0;0;288;31941;683;20:15;151;29;DIP;151;29;4752;0;21:32;5192;0;21;32;0;
202;14;29/6/22;19:54;9;14;159;54;64113;655;5194;20:18;0;0;0;303;32056;708;20:41;30;153;DIP;30;153;5456;0;21:59;5456;0;21;59;0;
202;14;29/6/22;19:54;9;14;159;54;64113;655;5194;20:18;0;0;0;303;32056;708;20:41;30;153;DIP;30;153;5456;0;21:59;5456;0;21;59;0;
202;14;29/6/22;20:21;10;14;159;54;64162;653;5198;20:44;0;0;0;347;32085;730;21:8;154;32;DIP;154;32;4752;0;22:25;5192;0;22;24;0;
202;14;29/6/22;20:46;11;14;159;54;63650;671;5220;21:11;0;0;0;295;31826;706;21:34;33;158;DIP;33;158;5544;0;22:52;5544;0;22;52;0;
202;14;29/6/22;20:46;11;14;159;54;63650;671;5220;21:11;0;0;0;295;31826;706;21:34;33;158;DIP;33;158;5544;0;22:52;5544;0;22;52;0;
202;14;29/6/22;21:13;12;14;159;54;63870;648;5174;21:36;0;0;0;318;31941;712;22:1;159;41;DIP;159;41;4928;0;23:19;5368;0;23;18;0;
202;14;29/6/22;21:39;13;14;159;54;63717;638;5225;22:4;0;0;0;345;31864;757;22:27;42;159;DIP;42;159;5192;0;23:44;5192;0;23;44;0;
