TIPO;NUMERO DE ESTACION;DIA INICIO/MES INICIO/AÑO INICIO;HORA INICIO:MINUTO INICIO;NUMERO DE MEZCLA;NUMERO DE PREMEZCLA;NUMERO DE BATCH;NUMERO RECETA;PESADA DE CORCHO;MINUTOS PESADA;PESADA D.U;TIEMPO VACIADO (1):TIEMPO VACIADO (2);TIEMPO INYECCION AGUA (s);PESADA INYECCION AGUA;TIEMPO MEZCLA AGUA;TIEMPO INYECCION COLA;PESADA INYECCION COLA;TIEMPO MEZCLA COLA;TIEMPO VACIADO MEZC. MED(1):TIEMPO VACIADO MEZC. MED(2);MOLDE INICIAL EXT1;MOLDE FINAL EXT1;NOMBRE RECETA;MOLDE INICIAL EXT2;MOLDE FINAL EXT2;TAPONES BUENOS G1;TAPONES MALOS G1;TIEMPO EXTRACC. G1 (1):TIEMPO EXTRACC. G1 (2);TAPONES BUENOS G2;TAPONES MALOS G2;TIEMPO EXTRACC. G2 (1):TIEMPO EXTRACC. G2 (2);TAPONES BUENOS DESC G1;TAPONES BUENOS DESC G2;
202;14;7/7/22;21:18;46;14;159;55;64146;653;5261;21:43;0;0;0;271;32075;435;22:6;220;98;DIZ;220;98;5192;0;23:52;5192;0;23;52;0;
202;14;7/7/22;21:18;46;14;159;55;64146;653;5261;21:43;0;0;0;271;32075;435;22:6;220;98;DIZ;220;98;5192;0;23:52;5192;0;23;52;0;
202;14;7/7/22;21:45;47;14;159;55;63780;664;5230;22:10;0;0;0;286;31893;410;22:35;99;41;DIZ;99;60;5676;1188;0:37;484;176;3;29;0;
202;14;8/7/22;2:58;1;14;159;55;64920;666;5324;3:14;0;0;0;337;32460;452;3:24;37;145;DIZ;37;145;4796;0;4:48;4796;0;4;47;0;
202;14;8/7/22;3:16;2;14;159;55;63171;657;5181;3:35;0;0;0;352;31585;427;3:51;146;22;DIZ;146;22;5104;0;5:16;5104;0;5;16;0;
202;14;8/7/22;3:38;3;14;159;55;63952;648;5245;3:54;0;0;0;341;31979;422;4:19;23;134;DIZ;23;134;4928;0;5:43;4928;0;5;43;0;
202;14;8/7/22;3:57;4;14;159;55;63907;652;5177;4:22;0;0;0;309;31960;401;4:46;135;10;DIZ;135;10;5060;0;6:11;5060;0;6;11;0;
202;14;8/7/22;4:25;5;14;159;55;63786;640;5231;4:50;0;0;0;311;31893;401;5:14;11;118;DIZ;11;118;4752;0;6:37;4752;0;6;37;0;
202;14;8/7/22;4:52;6;14;159;55;64092;640;5192;5:17;0;0;0;316;32047;402;5:40;119;232;DIZ;119;232;5016;0;7:5;5016;0;7;4;0;
202;14;8/7/22;5:20;7;14;159;55;64012;646;5185;5:44;0;0;0;325;32008;426;6:8;233;101;DIZ;233;101;4752;0;7:31;4752;0;7;31;0;
202;14;8/7/22;5:46;8;14;159;55;63516;643;5209;6:10;0;0;0;305;31758;427;6:34;102;213;DIZ;102;213;4928;0;7:58;4928;0;7;58;0;
202;14;8/7/22;6:13;9;14;159;55;63708;666;5161;6:38;0;0;0;319;31854;407;7:1;214;84;DIZ;214;84;4840;0;8:25;4840;0;8;24;0;
202;14;8/7/22;6:40;10;14;159;55;63761;642;5165;7:4;0;0;0;349;31883;407;7:28;85;199;DIZ;85;199;5060;0;8:53;5060;0;8;53;0;
202;14;8/7/22;7:7;11;14;159;55;63802;635;5168;7:31;0;0;0;434;31902;434;7:56;200;64;DIZ;200;64;4576;0;9:18;4576;0;9;18;0;
202;14;8/7/22;7:34;12;14;159;55;63641;641;5219;7:58;0;0;0;396;31826;396;8:21;65;175;DIZ;65;175;4884;0;9:45;4884;0;9;45;0;
202;14;8/7/22;8:1;13;14;159;55;63887;638;5239;8:24;0;0;0;400;31951;411;8:48;176;43;DIZ;176;43;4708;0;10:11;4708;0;10;11;0;
202;14;8/7/22;8:27;14;14;159;55;63699;664;5160;8:51;0;0;0;401;31854;401;9:14;44;157;DIZ;44;157;5016;0;10:39;5016;0;10;39;0;
202;14;8/7/22;8:54;15;14;159;55;63650;657;5220;9:18;0;0;0;389;31826;422;9:42;158;30;DIZ;158;30;4928;0;11:6;4928;0;11;6;0;
202;14;8/7/22;9:21;16;14;159;55;63640;661;5155;9:45;0;0;0;402;31826;402;10:9;31;145;DIZ;31;145;5060;0;11:45;5060;0;11;45;0;
202;14;8/7/22;9:48;17;14;159;55;64116;662;5258;10:13;0;0;0;396;32066;415;10:37;146;40;DIZ;146;64;5896;0;12:18;6952;0;13;34;0;
202;14;8/7/22;13:30;18;14;159;55;64071;653;5254;13:45;0;0;0;412;32037;412;14:9;205;47;DIZ;206;47;3608;0;15:26;3564;0;15;26;0;
202;14;8/7/22;13:48;19;14;159;55;63599;664;5152;14:12;0;0;0;358;31806;412;14:30;48;161;DIZ;48;161;5016;0;15:54;5016;0;15;54;0;
202;14;8/7/22;14:15;20;14;159;55;63598;638;5152;14:42;0;0;0;306;31806;411;14:57;162;30;DIZ;162;30;4752;0;16:20;4752;0;16;20;0;
202;14;8/7/22;14:45;21;14;159;55;63654;630;5157;15:0;0;0;0;278;31835;409;15:23;31;142;DIZ;31;142;4928;0;16:47;4928;0;16;47;0;
202;14;8/7/22;14:45;21;14;159;55;63654;630;5157;15:0;0;0;0;278;31835;409;15:23;31;142;DIZ;31;142;4928;0;16:47;4928;0;16;47;0;
202;14;8/7/22;15:2;22;14;159;55;63633;628;5155;15:27;0;0;0;273;31816;455;15:50;143;5;DIZ;143;5;4488;0;17:25;4488;0;17;25;0;
202;14;8/7/22;15:30;23;14;159;55;39173;1217;3330;15:53;0;0;0;174;19593;380;16:15;6;91;DIZ;6;116;3784;0;17:39;4884;0;17;43;0;
202;14;8/7/22;16:26;24;14;159;77;69037;725;6421;16:43;0;0;0;288;34526;350;17:21;223;86;DFP;223;86;4532;0;18:20;4532;0;18;20;484;
202;14;8/7/22;16:46;25;14;159;77;68880;710;6338;17:24;0;0;0;277;34449;350;17:39;87;209;DFP;87;209;5412;0;18:42;5412;0;18;42;0;
202;14;8/7/22;17:27;26;14;159;77;63568;667;5785;17:46;0;0;0;259;31787;350;18:0;210;77;DFP;210;77;4708;0;19:1;4708;0;19;1;0;
202;14;8/7/22;17:27;26;14;159;77;63568;667;5785;17:46;0;0;0;259;31787;350;18:0;210;77;DFP;210;77;4708;0;19:1;4708;0;19;1;0;
202;14;8/7/22;17:48;27;14;159;77;64148;665;5838;18:4;0;0;0;266;32075;350;18:20;78;199;DFP;78;199;5368;0;19:32;5368;0;19;32;0;
202;14;8/7/22;18:7;28;14;159;77;64076;673;5832;18:24;0;0;0;271;32047;350;18:41;200;67;DFP;200;67;4664;44;19:52;4664;44;19;52;0;
202;14;8/7/22;18:7;28;14;159;77;64076;673;5832;18:24;0;0;0;271;32047;350;18:41;200;67;DFP;200;67;4664;44;19:52;4664;44;19;52;0;
202;14;8/7/22;18:27;29;14;159;77;64194;668;5842;18:45;0;0;0;279;32104;350;19:0;67;183;DFP;67;183;5104;0;20:13;5016;0;20;13;0;
202;14;8/7/22;18:47;30;14;159;77;63712;669;5862;19:9;0;0;0;292;31864;350;19:30;184;62;DFP;184;62;5192;0;20:35;5192;0;20;35;0;
202;14;8/7/22;19:12;31;14;159;77;64326;666;5854;19:34;0;0;0;304;32172;350;19:52;63;176;DFP;63;176;5016;0;20:56;5016;0;20;56;0;
202;14;8/7/22;19:36;32;14;159;77;63879;671;5877;19:55;0;0;0;298;31941;350;20:13;177;53;DFP;177;53;5060;44;21:17;5060;44;21;17;0;
202;14;8/7/22;19:57;33;14;159;77;64028;664;5827;20:16;0;0;0;278;32018;350;20:34;53;157;DFP;53;157;4620;0;21:36;4620;0;21;36;0;
202;14;8/7/22;19:57;33;14;159;77;64028;664;5827;20:16;0;0;0;278;32018;350;20:34;53;157;DFP;53;157;4620;0;21:36;4620;0;21;36;0;
202;14;8/7/22;20:18;34;14;159;77;64185;667;5841;20:37;0;0;0;292;32095;350;20:53;158;56;DFP;158;199;6072;0;22:2;7392;0;22;29;0;
202;14;8/7/22;21:2;35;14;159;90;20106;265;0;21:6;0;0;0;30;2815;535;21:48;218;12;ORIGINE HC;217;22;1496;0;22:38;1980;0;22;40;1496;
202;14;8/7/22;21:8;36;14;159;90;19925;264;0;21:49;0;0;0;33;2796;342;21:57;24;53;ORIGINE HC;23;44;1320;0;22:46;1716;0;23;29;1320;
202;14;8/7/22;21:51;37;14;159;90;63694;604;0;22:2;19;1092;41;79;8917;350;22:49;66;137;ORIGINE HC;65;137;3168;0;23:45;3212;0;23;45;0;
