HORA;Tª HORNO CALIENTE;CANAL DE AIRE;Tª HORNO FRIO;INFR. SX;INFR. DX;
0:00:01;123;171,2;64;642;718;
0:01:01;123;170,8;65;644;687;
0:02:01;123;170,3;65;640;719;
0:03:01;123;170,1;65;640;701;
0:04:01;123;170,5;65;643;678;
0:05:01;123;171,2;65;645;617;
0:06:01;123;171,7;65;651;705;
0:07:01;123;171,6;65;640;627;
0:08:01;123;170,9;65;634;715;
0:09:01;123;169,9;65;650;671;
0:10:01;123;169,2;65;646;679;
0:11:01;123;169;65;639;720;
0:12:01;123;169,4;65;638;629;
0:13:01;123;169,8;65;643;688;
0:14:01;123;169,9;65;645;725;
0:15:01;123;169,8;65;645;716;
0:16:01;123;169,9;65;638;641;
0:17:01;123;169,9;65;638;715;
0:18:01;123;170,1;64;637;711;
0:19:01;123;170,6;65;636;666;
0:20:01;123;171,2;64;635;711;
0:21:01;123;171,4;64;635;717;
0:22:01;123;171,3;64;638;709;
0:23:01;123;170,8;64;630;620;
0:24:01;123;169,9;64;639;660;
0:25:01;123;169,3;64;630;625;
0:26:01;123;169,5;64;635;707;
0:27:01;123;170,2;64;635;716;
0:28:01;123;170,7;64;626;625;
0:29:01;123;170,8;64;627;615;
0:30:01;123;170,6;63;629;708;
0:31:01;123;170,1;64;631;698;
0:32:01;123;169,8;64;647;725;
0:33:01;123;170,1;64;635;707;
0:34:01;123;170,9;64;646;717;
0:35:01;123;171,7;64;634;640;
0:36:01;123;172,1;64;625;665;
0:37:01;123;171,7;64;648;699;
0:38:01;123;170,8;64;645;685;
0:39:01;123;169,9;64;631;684;
0:40:01;123;169,2;64;635;706;
0:41:01;123;169,4;64;631;716;
0:42:01;123;170,1;64;637;614;
0:43:01;123;171;64;640;655;
0:44:01;123;171,8;64;640;714;
0:45:01;123;172;64;642;683;
0:46:01;123;171,8;64;642;669;
0:47:01;123;171,4;64;635;699;
0:48:01;123;171,1;64;640;682;
0:49:01;123;171,4;64;645;618;
0:50:01;123;171,9;64;645;702;
0:51:01;123;172,1;64;640;623;
0:52:01;123;171,7;64;630;715;
0:53:01;123;171;64;650;705;
0:54:01;123;169,9;64;650;686;
0:55:01;123;169,4;64;638;716;
0:56:01;123;169,6;64;639;633;
0:57:01;123;170,3;64;643;685;
0:58:01;123;170,9;64;645;717;
0:59:01;123;171,2;64;645;712;
1:00:01;123;171,4;65;643;624;
1:01:01;123;171,4;64;641;710;
1:02:01;123;171,6;64;635;709;
1:03:01;123;171,9;64;638;668;
1:04:01;123;172,2;64;639;710;
1:05:01;123;172,3;64;638;715;
1:06:01;123;172,1;64;639;706;
1:07:01;123;171,5;64;634;618;
1:08:01;123;170,9;64;645;666;
1:09:01;123;170,6;64;634;631;
1:10:01;123;170,8;64;641;708;
1:11:01;123;170,9;64;636;714;
1:12:01;123;170,6;64;638;624;
1:13:01;123;170,6;64;635;623;
1:14:01;123;170,7;64;639;707;
1:15:01;123;171;64;635;701;
1:16:01;123;171;64;640;704;
1:17:01;123;170,9;63;629;705;
1:18:01;123;170,7;63;640;713;
1:19:01;123;170,5;63;628;630;
1:20:01;123;170,5;63;616;661;
1:21:01;123;170,4;63;632;695;
1:22:01;123;170,5;63;633;677;
1:23:01;123;170,6;63;620;673;
1:24:01;123;170,6;63;624;704;
1:25:01;123;170,6;63;620;715;
1:26:01;123;170,8;63;620;609;
1:27:01;123;171;62;625;653;
1:28:01;123;171;62;628;713;
1:29:01;123;170,8;62;633;680;
1:30:01;123;170,9;63;630;665;
1:31:01;123;171,3;63;632;681;
1:32:01;123;171,9;63;640;691;
1:33:01;123;172,4;63;640;591;
1:34:01;123;172,6;63;643;679;
1:35:01;123;172,4;63;635;600;
1:36:01;123;171,8;63;626;695;
1:37:01;123;171,1;63;643;685;
1:38:01;123;170,4;63;644;667;
1:39:02;123;170;63;624;581;
1:40:01;123;170,1;63;629;598;
