HORA;Tª HORNO CALIENTE;CANAL DE AIRE;Tª HORNO FRIO;INFR. SX;INFR. DX;
0:00:01;125;171,4;66;606;587;
0:01:01;125;171,7;66;612;643;
0:02:01;125;171,7;66;605;660;
0:03:01;125;171,3;66;610;581;
0:04:01;125;171,3;66;602;639;
0:05:01;124;171,7;66;607;660;
0:06:01;125;172,6;66;604;627;
0:07:01;125;173,6;66;605;661;
0:08:01;125;174,2;66;616;662;
0:09:01;125;174,1;66;619;668;
0:10:01;125;173,5;66;605;674;
0:11:01;125;173;66;613;660;
0:12:01;125;172,5;66;610;659;
0:13:01;125;172,5;66;601;581;
0:14:01;125;172,8;66;611;581;
0:15:01;125;173,2;66;608;596;
0:16:01;125;173,3;65;615;650;
0:17:01;125;173;66;622;587;
0:18:01;125;172,4;66;608;595;
0:19:01;125;171,9;66;616;657;
0:20:02;125;172;66;610;602;
0:21:01;125;172,5;66;622;615;
0:22:01;125;173,1;66;605;672;
0:23:01;125;173,1;66;609;595;
0:24:01;125;172,6;66;616;583;
0:25:01;125;172,3;66;614;591;
0:26:01;125;172,2;65;613;668;
0:27:01;125;172,4;66;617;643;
0:28:01;125;172,9;66;618;659;
0:29:01;125;173,1;66;617;615;
0:30:01;125;172,9;66;616;666;
0:31:01;125;172,4;66;613;662;
0:32:01;125;171,5;66;610;645;
0:33:01;125;170,8;66;602;666;
0:34:01;125;170,7;66;605;671;
0:35:01;125;171,1;66;607;659;
0:36:01;125;172,2;66;612;660;
0:37:01;125;172,9;66;620;641;
0:38:01;125;173,1;66;610;624;
0:39:01;125;173;66;614;657;
0:40:01;125;172,8;66;615;671;
0:41:01;125;172,7;66;620;666;
0:42:01;125;173;66;609;655;
0:43:01;125;173,7;66;618;665;
0:44:01;125;174;66;608;583;
0:45:01;125;173,8;66;607;660;
0:46:01;125;173;66;610;583;
0:47:01;125;172,2;66;619;661;
0:48:01;125;171,7;66;610;603;
0:49:01;125;171,5;66;610;591;
0:50:01;125;171,6;66;610;590;
0:51:01;125;171,9;66;624;664;
0:52:01;125;171,9;66;610;591;
0:53:01;125;171,5;66;612;647;
0:54:01;125;170,8;66;607;654;
0:55:02;125;170,6;66;615;591;
0:56:01;125;171;66;608;653;
0:57:01;125;172,1;66;610;665;
0:58:01;125;173;66;607;625;
0:59:01;125;173,4;66;610;570;
1:00:01;125;173,2;66;613;667;
1:01:01;125;172,6;66;618;672;
1:02:01;125;172,2;66;610;676;
1:03:01;125;172,2;66;612;661;
1:04:01;125;172,5;66;615;659;
1:05:01;125;172,9;66;607;595;
1:06:01;125;173;66;624;588;
1:07:01;125;172,8;66;610;614;
1:08:02;125;172,3;66;615;655;
1:09:01;125;171,9;66;621;598;
1:10:01;125;171,6;66;606;598;
1:11:01;125;171,8;66;615;664;
1:12:01;125;172,4;66;610;604;
1:13:01;125;172,9;66;623;624;
1:14:01;125;173;66;610;670;
1:15:01;125;172,6;66;610;606;
1:16:01;125;172,2;66;622;588;
1:17:01;125;172,2;66;620;595;
1:18:01;125;172,6;66;614;670;
1:19:01;125;173,4;66;618;641;
1:20:01;125;173,9;66;622;660;
1:21:01;125;173,8;66;621;621;
1:22:01;125;173,2;66;619;670;
1:23:01;125;172,6;66;619;670;
1:24:01;125;172;66;615;648;
1:25:01;125;172,1;66;610;672;
1:26:01;125;172,4;66;612;680;
1:27:01;125;172,8;66;613;660;
1:28:01;125;173,1;66;616;665;
1:29:01;125;173,2;66;622;649;
1:30:01;125;173,1;66;615;621;
1:31:01;125;172,9;66;620;660;
1:32:01;125;172,7;66;617;676;
1:33:01;125;173;66;622;669;
1:34:01;125;173,5;66;613;657;
1:35:01;125;173,9;66;626;673;
1:36:01;125;173,8;67;620;594;
1:37:01;125;173,1;67;613;668;
1:38:01;125;172,3;67;615;590;
1:39:01;125;171,8;67;625;668;
1:40:01;125;171,9;67;621;603;
1:41:01;125;172;67;623;595;
1:42:01;125;171,7;67;621;603;
1:43:01;125;171,3;67;633;674;
1:44:01;125;170,7;67;623;599;
1:45:01;125;170,2;67;625;654;
1:46:01;125;170,3;67;620;660;
1:47:01;125;171,1;67;621;591;
1:48:01;125;172,3;67;615;644;
1:49:01;125;173,1;67;625;675;
1:50:01;125;173,3;67;622;635;
1:51:01;125;173,2;67;625;578;
1:52:01;125;172,9;67;629;674;
1:53:01;125;172,8;67;632;681;
1:54:01;125;173;67;621;686;
1:55:01;125;173,5;67;625;673;
1:56:01;125;173,7;67;619;651;
1:57:01;125;173,5;67;619;600;
1:58:01;125;172,7;67;627;596;
1:59:01;125;172;67;622;599;
2:00:01;125;171,9;67;626;658;
2:01:01;125;172,1;67;615;576;
2:02:01;125;172,5;66;615;598;
2:03:01;125;173;66;626;664;
2:04:01;125;173,1;67;615;609;
2:05:01;125;172,7;67;631;626;
2:06:01;125;172,1;67;623;588;
2:07:01;125;171,8;66;613;606;
2:08:01;125;171,9;66;624;598;
2:09:01;125;172,6;66;625;595;
2:10:01;125;173,5;66;619;677;
2:11:01;125;173,9;66;623;615;
2:12:01;125;173,6;66;629;665;
2:13:01;125;172,9;66;626;630;
2:14:01;125;172,3;66;625;677;
2:15:01;125;171,8;66;625;674;
2:16:01;125;171,7;66;454;688;
2:17:01;125;171,9;66;619;674;
2:18:01;125;172,3;66;618;683;
2:19:01;125;172,4;66;622;665;
2:20:01;125;172,3;66;625;673;
2:21:01;125;172,3;66;633;647;
2:22:01;125;172,4;66;623;631;
2:23:01;125;172,8;66;625;666;
2:24:01;125;173,5;66;624;680;
2:25:01;125;174,1;67;628;675;
2:26:01;125;174,3;67;616;663;
2:27:01;125;174,1;67;626;673;
2:28:01;125;173,5;67;621;595;
2:29:01;125;172,8;67;615;663;
2:30:01;125;172,4;67;618;585;
2:31:01;125;172,6;67;629;667;
2:32:01;125;172,8;67;620;600;
2:33:01;125;172,6;67;615;595;
2:34:01;125;172;67;617;597;
2:35:01;125;171,5;67;632;671;
2:36:01;125;170,9;67;618;595;
2:37:01;125;170,5;67;621;655;
2:38:01;125;170,9;67;615;660;
2:39:01;125;171,7;67;620;589;
2:40:01;125;172,6;67;615;640;
2:41:01;125;173,4;67;620;673;
2:42:01;125;173,6;67;620;636;
2:43:01;125;173,6;67;624;580;
2:44:01;125;173,3;67;626;673;
2:45:01;125;173,2;67;628;683;
