TIPO;NUMERO DE ESTACION;DIA INICIO/MES INICIO/AÑO INICIO;HORA INICIO:MINUTO INICIO;NUMERO DE MEZCLA;NUMERO DE PREMEZCLA;NUMERO DE BATCH;NUMERO RECETA;PESADA DE CORCHO;MINUTOS PESADA;PESADA D.U;TIEMPO VACIADO (1):TIEMPO VACIADO (2);TIEMPO INYECCION AGUA (s);PESADA INYECCION AGUA;TIEMPO MEZCLA AGUA;TIEMPO INYECCION COLA;PESADA INYECCION COLA;TIEMPO MEZCLA COLA;TIEMPO VACIADO MEZC. MED(1):TIEMPO VACIADO MEZC. MED(2);MOLDE INICIAL EXT1;MOLDE FINAL EXT1;NOMBRE RECETA;MOLDE INICIAL EXT2;MOLDE FINAL EXT2;TAPONES BUENOS G1;TAPONES MALOS G1;TIEMPO EXTRACC. G1 (1):TIEMPO EXTRACC. G1 (2);TAPONES BUENOS G2;TAPONES MALOS G2;TIEMPO EXTRACC. G2 (1):TIEMPO EXTRACC. G2 (2);TAPONES BUENOS DESC G1;TAPONES BUENOS DESC G2;
202;14;10/9/22;11:30;29;14;164;55;58421;671;4849;11:51;0;0;0;493;29215;589;12:12;200;66;DIZ;200;66;4620;0;13:29;4664;0;13;29;0;
202;14;10/9/22;11:30;29;14;164;55;58421;671;4849;11:51;0;0;0;493;29215;589;12:12;200;66;DIZ;200;66;4620;0;13:29;4664;0;13;29;0;
202;14;11/9/22;0:8;1;14;164;55;58653;672;4810;0:24;0;0;0;527;29328;528;0:43;117;194;DIZ;118;194;3432;0;1:54;3388;0;1;54;0;
202;14;11/9/22;0:8;1;14;164;55;58653;672;4810;0:24;0;0;0;527;29328;528;0:43;117;194;DIZ;118;194;3432;0;1:54;3388;0;1;54;0;
202;14;11/9/22;0:27;2;14;164;55;58621;663;4866;0:45;0;0;0;428;29319;661;1:1;195;56;DIZ;195;56;4400;0;2:17;4444;0;2;17;0;
202;14;11/9/22;0:48;3;14;164;55;58676;665;4812;1:6;0;0;0;508;29347;599;1:24;57;160;DIZ;57;160;4576;0;2:40;4532;0;2;40;0;
202;14;11/9/22;0:48;3;14;164;55;58676;665;4812;1:6;0;0;0;508;29347;599;1:24;57;160;DIZ;57;160;4576;0;2:40;4532;0;2;40;0;
202;14;11/9/22;1:8;4;14;164;55;58159;654;4886;1:26;0;0;0;437;29083;567;1:47;161;32;DIZ;161;32;4840;0;3:6;4884;0;3;6;0;
202;14;11/9/22;1:29;5;14;164;55;58485;660;4855;1:50;0;0;0;410;29243;596;2:12;33;140;DIZ;33;140;4752;0;3:32;4708;0;3;32;0;
202;14;11/9/22;1:52;6;14;164;55;58349;671;4902;2:15;0;0;0;406;29177;595;2:37;141;10;DIZ;141;10;4752;0;3:59;4796;0;3;59;0;
