TIPO;NUMERO DE ESTACION;DIA INICIO/MES INICIO/AÑO INICIO;HORA INICIO:MINUTO INICIO;NUMERO DE MEZCLA;NUMERO DE PREMEZCLA;NUMERO DE BATCH;NUMERO RECETA;PESADA DE CORCHO;MINUTOS PESADA;PESADA D.U;TIEMPO VACIADO (1):TIEMPO VACIADO (2);TIEMPO INYECCION AGUA (s);PESADA INYECCION AGUA;TIEMPO MEZCLA AGUA;TIEMPO INYECCION COLA;PESADA INYECCION COLA;TIEMPO MEZCLA COLA;TIEMPO VACIADO MEZC. MED(1):TIEMPO VACIADO MEZC. MED(2);MOLDE INICIAL EXT1;MOLDE FINAL EXT1;NOMBRE RECETA;MOLDE INICIAL EXT2;MOLDE FINAL EXT2;TAPONES BUENOS G1;TAPONES MALOS G1;TIEMPO EXTRACC. G1 (1):TIEMPO EXTRACC. G1 (2);TAPONES BUENOS G2;TAPONES MALOS G2;TIEMPO EXTRACC. G2 (1):TIEMPO EXTRACC. G2 (2);TAPONES BUENOS DESC G1;TAPONES BUENOS DESC G2;
202;14;3/4/22;5:45;18;14;85;54;61405;626;5036;6:2;0;0;0;844;30711;844;6:18;68;175;DIP;68;175;4752;0;7:21;4752;0;7;20;0;
202;14;3/4/22;6:4;19;14;85;54;60192;628;4936;6:20;0;0;0;813;30096;813;6:37;176;44;DIP;176;44;4708;0;7:40;4708;0;7;40;0;
202;14;3/4/22;6:22;20;14;85;54;61659;671;5057;6:40;0;0;0;833;30836;833;6:57;45;144;DIP;45;144;4400;0;7:59;4400;0;7;58;0;
202;14;3/4/22;6:42;21;14;85;54;61919;636;5078;6:59;0;0;0;820;30961;820;7:16;145;26;DIP;145;26;5280;0;14:18;5280;0;14;18;44;
202;14;3/4/22;7:1;22;14;85;54;61888;634;5014;7:18;0;0;0;865;30951;865;7:38;27;134;DIP;27;134;4708;44;14:38;4708;44;14;38;4752;
202;14;3/4/22;6:22;20;14;85;54;61659;671;5057;6:40;0;0;0;833;30836;833;6:57;45;144;DIP;45;144;4400;0;7:59;4400;0;7;58;0;
202;14;3/4/22;6:22;20;14;85;54;61659;671;5057;6:40;0;0;0;833;30836;833;6:57;45;144;DIP;45;144;4400;0;7:59;4400;0;7;58;0;
202;14;3/4/22;7:42;24;14;85;54;60833;628;4928;8:0;0;0;0;899;30423;22612;14:19;0;0;DIP;0;0;0;0;0:0;0;0;0;0;0;
202;14;3/4/22;14:26;26;14;85;54;61439;635;4977;15:29;0;0;0;806;30721;806;15:44;238;95;DIP;238;95;4224;0;16:43;4224;0;16;43;0;
202;14;3/4/22;15:31;27;14;85;54;61451;620;4978;15:48;0;0;0;705;30730;705;16:1;96;193;DIP;96;193;4312;0;17:1;4312;0;17;1;0;
202;14;3/4/22;15:31;27;14;85;54;61451;620;4978;15:48;0;0;0;705;30730;705;16:1;96;193;DIP;96;193;4312;0;17:1;4312;0;17;1;0;
202;14;3/4/22;15:50;28;14;85;54;61411;627;5036;16:5;0;0;0;686;30711;686;16:18;194;59;DIP;194;59;4576;0;17:20;4532;0;17;20;0;
202;14;3/4/22;16:7;29;14;85;54;61446;661;5039;16:24;0;0;0;723;30730;723;16:37;60;166;DIP;60;166;4708;0;17:39;4708;0;17;39;0;
202;14;3/4/22;16:7;29;14;85;54;61446;661;5039;16:24;0;0;0;723;30730;723;16:37;60;166;DIP;60;166;4708;0;17:39;4708;0;17;39;0;
202;14;3/4/22;16:26;30;14;85;54;60417;619;4955;16:41;0;0;0;769;30211;769;16:57;167;34;DIP;167;34;4664;0;17:59;4620;0;17;58;0;
202;14;3/4/22;16:43;31;14;85;54;60961;628;4938;16:59;0;0;0;748;30480;748;17:16;35;143;DIP;35;143;4796;0;18:18;4796;0;18;18;0;
202;14;3/4/22;16:43;31;14;85;54;60961;628;4938;16:59;0;0;0;748;30480;748;17:16;35;143;DIP;35;143;4796;0;18:18;4796;0;18;18;0;
202;14;3/4/22;17:1;32;14;85;54;61254;633;5023;17:18;0;0;0;774;30634;774;17:36;144;11;DIP;144;11;4664;0;18:38;4620;0;18;37;0;
202;14;3/4/22;17:20;33;14;85;54;60592;609;4908;17:38;0;0;0;772;30298;772;17:55;12;114;DIP;12;114;4532;0;18:57;4532;0;18;56;0;
202;14;3/4/22;17:59;35;14;85;54;60594;624;4909;18:16;0;0;0;735;30298;735;18:33;220;84;DIP;220;84;4532;0;19:34;4488;0;19;34;0;
202;14;3/4/22;18:18;36;14;85;54;61059;604;5007;18:35;0;0;0;742;30538;742;18:52;85;190;DIP;85;190;4664;0;19:53;4664;0;19;53;0;
202;14;3/4/22;18:18;36;14;85;54;61059;604;5007;18:35;0;0;0;742;30538;742;18:52;85;190;DIP;85;190;4664;0;19:53;4664;0;19;53;0;
202;14;3/4/22;18:37;37;14;85;54;60149;607;4933;18:54;0;0;0;707;30077;707;19:11;191;55;DIP;191;55;4488;44;20:12;4444;44;20;12;0;
202;14;3/4/22;18:56;38;14;85;54;60811;607;4926;19:13;0;0;0;691;30413;691;19:30;55;158;DIP;55;158;4576;0;20:31;4576;0;20;31;0;
202;14;3/4/22;18:56;38;14;85;54;60811;607;4926;19:13;0;0;0;691;30413;691;19:30;55;158;DIP;55;158;4576;0;20:31;4576;0;20;31;0;
202;14;3/4/22;19:15;39;14;85;54;61333;670;4969;19:32;0;0;0;701;30672;701;19:49;159;30;DIP;159;30;4840;0;20:51;4796;0;20;51;0;
202;14;3/4/22;19:34;40;14;85;54;61126;628;5013;19:51;0;0;0;718;30567;727;20:9;31;140;DIP;31;141;4840;0;21:11;4840;44;21;11;0;
202;14;3/4/22;19:34;40;14;85;54;61126;628;5013;19:51;0;0;0;718;30567;727;20:9;31;140;DIP;31;141;4840;0;21:11;4840;44;21;11;0;
202;14;3/4/22;19:53;41;14;85;54;60888;606;4933;20:11;0;0;0;732;30451;732;20:29;141;5;DIP;141;5;4532;0;21:30;4532;0;21;30;0;
202;14;3/4/22;20:13;42;14;85;54;61098;625;4950;20:31;0;0;0;717;30557;720;20:47;6;116;DIP;6;116;4884;0;21:50;4840;0;21;50;0;
202;14;3/4/22;20:52;44;14;85;54;61074;616;4948;21:10;0;0;0;707;30538;707;21:27;226;97;DIP;226;97;4884;0;22:30;4840;0;22;29;0;
202;14;3/4/22;21:12;45;14;85;54;61479;621;4980;21:29;0;0;0;705;30740;705;21:47;98;208;DIP;98;208;4884;0;22:50;4884;0;22;50;0;
202;14;3/4/22;21:12;45;14;85;54;61479;621;4980;21:29;0;0;0;705;30740;705;21:47;98;208;DIP;98;208;4884;0;22:50;4884;0;22;50;0;
202;14;3/4/22;21:31;46;14;85;54;61592;627;4989;21:49;0;0;0;699;30797;725;22:7;209;81;DIP;209;81;4884;0;23:10;4840;0;23;10;0;
202;14;3/4/22;21:51;47;14;85;54;61353;641;5032;22:10;0;0;0;699;30682;699;22:27;82;193;DIP;82;193;4928;0;23:30;4928;0;23;30;0;
202;14;3/4/22;21:51;47;14;85;54;61353;641;5032;22:10;0;0;0;699;30682;699;22:27;82;193;DIP;82;193;4928;0;23:30;4928;0;23;30;0;
202;14;3/4/22;22:12;48;14;85;54;61449;631;5039;22:30;0;0;0;704;30730;704;22:48;194;65;DIP;194;65;4840;0;23:50;4796;0;23;50;0;
