TIPO;NUMERO DE ESTACION;DIA INICIO/MES INICIO/AÑO INICIO;HORA INICIO:MINUTO INICIO;NUMERO DE MEZCLA;NUMERO DE PREMEZCLA;NUMERO DE BATCH;NUMERO RECETA;PESADA DE CORCHO;MINUTOS PESADA;PESADA D.U;TIEMPO VACIADO (1):TIEMPO VACIADO (2);TIEMPO INYECCION AGUA (s);PESADA INYECCION AGUA;TIEMPO MEZCLA AGUA;TIEMPO INYECCION COLA;PESADA INYECCION COLA;TIEMPO MEZCLA COLA;TIEMPO VACIADO MEZC. MED(1):TIEMPO VACIADO MEZC. MED(2);MOLDE INICIAL EXT1;MOLDE FINAL EXT1;NOMBRE RECETA;MOLDE INICIAL EXT2;MOLDE FINAL EXT2;TAPONES BUENOS G1;TAPONES MALOS G1;TIEMPO EXTRACC. G1 (1):TIEMPO EXTRACC. G1 (2);TAPONES BUENOS G2;TAPONES MALOS G2;TIEMPO EXTRACC. G2 (1):TIEMPO EXTRACC. G2 (2);TAPONES BUENOS DESC G1;TAPONES BUENOS DESC G2;
202;14;26/3/22;22:39;70;14;80;54;61672;631;5058;22:57;0;0;0;729;30836;729;23:13;13;123;DIP;13;123;4884;0;0:11;4884;0;0;11;0;
202;14;26/3/22;22:39;70;14;80;54;61672;631;5058;22:57;0;0;0;729;30836;729;23:13;13;123;DIP;13;123;4884;0;0:11;4884;0;0;11;0;
202;14;26/3/22;22:59;71;14;80;54;61993;644;5022;23:16;0;0;0;728;30999;728;23:32;124;238;DIP;124;238;5016;0;0:31;5016;0;0;31;0;
202;14;26/3/22;23:18;72;14;80;54;61636;650;5055;23:34;0;0;0;729;30826;729;23:51;239;123;DIP;239;123;5456;0;0:52;5456;0;0;52;0;
202;14;26/3/22;23:18;72;14;80;54;61636;650;5055;23:34;0;0;0;729;30826;729;23:51;239;123;DIP;239;123;5456;0;0:52;5456;0;0;52;0;
202;14;26/3/22;23:37;73;14;80;54;62943;652;5099;23:54;0;0;0;799;31480;799;0:12;124;234;DIP;124;234;4840;0;1:11;4840;0;1;10;0;
202;14;27/3/22;0:17;1;14;80;54;61655;655;5056;0:34;0;0;0;799;30836;799;0:52;118;2;DIP;118;2;5412;0;1:52;5412;0;1;52;0;
202;14;27/3/22;0:36;2;14;80;54;61866;661;5012;0:54;0;0;0;858;30942;858;1:13;3;117;DIP;3;117;5060;0;3:11;5060;0;3;11;0;
202;14;27/3/22;0:36;2;14;80;54;61866;661;5012;0:54;0;0;0;858;30942;858;1:13;3;117;DIP;3;117;5060;0;3:11;5060;0;3;11;0;
202;14;27/3/22;0:56;3;14;80;54;61782;658;5005;1:15;0;0;0;871;30894;871;1:32;118;236;DIP;118;236;5192;0;3:32;5192;0;3;31;0;
202;14;27/3/22;1:17;4;14;80;54;61571;667;5049;1:34;0;0;0;870;30788;870;1:52;237;115;DIP;237;115;5192;0;3:51;5192;0;3;51;0;
202;14;27/3/22;1:17;4;14;80;54;61571;667;5049;1:34;0;0;0;870;30788;870;1:52;237;115;DIP;237;115;5192;0;3:51;5192;0;3;51;0;
202;14;27/3/22;1:37;5;14;80;54;60650;661;4913;1:54;0;0;0;870;30327;870;3:12;117;231;DIP;116;231;5016;0;4:11;5060;0;4;11;0;
202;14;27/3/22;1:57;6;14;80;54;61706;670;4999;3:14;0;0;0;882;30855;882;3:31;233;109;DIP;232;126;5104;0;4:31;5896;0;4;33;0;
202;14;27/3/22;1:57;6;14;80;54;61706;670;4999;3:14;0;0;0;882;30855;882;3:31;233;109;DIP;232;126;5104;0;4:31;5896;0;4;33;0;
202;14;27/3/22;3:17;7;14;80;54;61977;671;5021;3:34;0;0;0;1049;30990;1049;3:54;128;234;DIP;127;2;4664;0;4:52;5016;0;4;53;0;
202;14;27/3/22;3:36;8;14;80;54;60691;669;4917;3:56;0;0;0;906;30346;906;4:13;4;112;DIP;3;113;4796;0;5:11;4840;44;5;11;0;
202;14;27/3/22;3:36;8;14;80;54;60691;669;4917;3:56;0;0;0;906;30346;906;4:13;4;112;DIP;3;113;4796;0;5:11;4840;44;5;11;0;
202;14;27/3/22;3:59;9;14;80;54;61271;673;4964;4:16;0;0;0;843;30644;843;4:32;113;230;DIP;113;233;5148;0;5:31;5280;0;5;31;0;
202;14;27/3/22;4:37;11;14;80;54;61400;671;4974;4:55;0;0;0;898;30701;898;5:11;111;223;DIP;109;228;4928;0;6:10;5192;44;6;11;0;
202;14;27/3/22;4:57;12;14;80;54;60766;659;4862;5:14;0;0;0;923;30384;923;5:31;230;96;DIP;228;107;4664;0;6:29;5236;0;6;31;0;
202;14;27/3/22;5:16;13;14;80;54;61024;653;4943;5:34;0;0;0;939;30519;939;5:51;109;208;DIP;108;224;4400;0;6:48;5148;0;6;51;0;
202;14;27/3/22;5:36;14;14;80;54;62197;649;5039;5:54;0;0;0;944;31105;944;6:11;227;87;DIP;226;100;4400;0;7:8;5016;0;7;10;0;
202;14;27/3/22;5:56;15;14;80;54;61665;653;4995;6:14;0;0;0;912;30836;912;6:31;102;207;DIP;101;212;4664;0;7:28;4928;0;7;29;0;
202;14;27/3/22;6:16;16;14;80;54;61382;641;4973;6:33;0;0;0;880;30692;880;6:49;214;79;DIP;213;80;4576;0;7:47;4664;0;7;47;0;
