TIPO;NUMERO DE ESTACION;DIA INICIO/MES INICIO/AÑO INICIO;HORA INICIO:MINUTO INICIO;NUMERO DE MEZCLA;NUMERO DE PREMEZCLA;NUMERO DE BATCH;NUMERO RECETA;PESADA DE CORCHO;MINUTOS PESADA;PESADA D.U;TIEMPO VACIADO (1):TIEMPO VACIADO (2);TIEMPO INYECCION AGUA (s);PESADA INYECCION AGUA;TIEMPO MEZCLA AGUA;TIEMPO INYECCION COLA;PESADA INYECCION COLA;TIEMPO MEZCLA COLA;TIEMPO VACIADO MEZC. MED(1):TIEMPO VACIADO MEZC. MED(2);MOLDE INICIAL EXT1;MOLDE FINAL EXT1;NOMBRE RECETA;MOLDE INICIAL EXT2;MOLDE FINAL EXT2;TAPONES BUENOS G1;TAPONES MALOS G1;TIEMPO EXTRACC. G1 (1):TIEMPO EXTRACC. G1 (2);TAPONES BUENOS G2;TAPONES MALOS G2;TIEMPO EXTRACC. G2 (1):TIEMPO EXTRACC. G2 (2);TAPONES BUENOS DESC G1;TAPONES BUENOS DESC G2;
202;14;6/6/22;22:19;52;14;148;54;69823;710;5656;22:37;6;201;54;529;34920;529;22:57;32;149;DIP;32;149;5148;44;23:58;5148;44;23;58;0;
202;14;6/6/22;22:19;52;14;148;54;69823;710;5656;22:37;6;201;54;529;34920;529;22:57;32;149;DIP;32;149;5148;44;23:58;5148;44;23;58;0;
202;14;6/6/22;22:40;53;14;148;54;69713;714;5647;22:59;7;200;53;521;34862;522;23:17;149;46;DIP;149;46;5588;0;0:22;6028;0;0;22;0;
202;14;6/6/22;23:2;54;14;148;54;69653;721;5712;23:21;6;223;54;533;34833;533;23:41;47;172;DIP;47;172;5104;0;0:45;5544;0;0;44;0;
202;14;6/6/22;23:24;55;14;148;54;69968;709;5668;23:44;7;229;53;574;34987;574;0:3;173;64;DIP;173;64;5720;44;1:7;5764;0;1;7;0;
202;14;6/6/22;23:24;55;14;148;54;69968;709;5668;23:44;7;229;53;574;34987;574;0:3;173;64;DIP;173;64;5720;44;1:7;5764;0;1;7;0;
202;14;7/6/22;0:9;1;14;148;54;69633;708;5710;0:29;6;200;54;542;34824;542;0:48;187;84;DIP;187;85;6028;0;1:53;6028;44;1;53;0;
202;14;7/6/22;0:9;1;14;148;54;69633;708;5710;0:29;6;200;54;542;34824;542;0:48;187;84;DIP;187;85;6028;0;1:53;6028;44;1;53;0;
202;14;7/6/22;0:32;2;14;148;54;69602;712;5708;0:52;6;200;54;619;34805;619;1:12;85;208;DIP;85;208;5016;0;2:15;5456;0;2;15;0;
202;14;7/6/22;0:54;3;14;148;54;69613;718;5639;1:15;6;201;54;611;34814;611;1:34;209;95;DIP;209;95;5544;0;2:37;5544;0;2;37;0;
202;14;7/6/22;0:54;3;14;148;54;69613;718;5639;1:15;6;201;54;611;34814;611;1:34;209;95;DIP;209;95;5544;0;2:37;5544;0;2;37;0;
202;14;7/6/22;1:17;4;14;148;54;69726;719;5648;1:37;6;201;54;547;34872;547;1:56;96;229;DIP;96;229;5456;0;3:1;5896;0;3;0;0;
202;14;7/6/22;1:39;5;14;148;54;69538;724;5703;1:59;6;201;54;553;34776;553;2:19;230;117;DIP;230;117;5544;44;3:23;5588;0;3;23;0;
202;14;7/6/22;1:39;5;14;148;54;69538;724;5703;1:59;6;201;54;553;34776;553;2:19;230;117;DIP;230;117;5544;44;3:23;5588;0;3;23;0;
202;14;7/6/22;2:2;6;14;148;54;69666;711;5644;2:22;6;200;54;599;34833;599;2:42;117;7;DIP;118;7;5236;44;3:45;5632;44;3;45;0;
202;14;7/6/22;2:25;7;14;148;54;69692;722;5646;2:45;6;215;54;563;34853;563;3:4;7;132;DIP;7;132;5544;0;4:8;5544;0;4;7;0;
202;14;7/6/22;2:25;7;14;148;54;69692;722;5646;2:45;6;215;54;563;34853;563;3:4;7;132;DIP;7;132;5544;0;4:8;5544;0;4;7;0;
202;14;7/6/22;2:47;8;14;148;54;70061;726;5676;3:7;7;215;53;586;35035;586;3:26;133;30;DIP;133;30;5588;0;4:32;6028;0;4;31;0;
202;14;7/6/22;3:10;9;14;148;54;69587;723;5707;3:30;6;215;54;591;34795;592;3:50;31;157;DIP;31;157;5544;44;5:13;5588;0;5;13;0;
202;14;7/6/22;3:10;9;14;148;54;69587;723;5707;3:30;6;215;54;591;34795;592;3:50;31;157;DIP;31;157;5544;44;5:13;5588;0;5;13;0;
202;14;7/6/22;3:32;10;14;148;54;69554;713;5634;3:53;6;203;54;639;34785;639;4:13;157;35;DIP;158;35;4752;0;5:33;5148;0;5;33;0;
202;14;7/6/22;3:32;10;14;148;54;69554;713;5634;3:53;6;203;54;639;34785;639;4:13;157;35;DIP;158;35;4752;0;5:33;5148;0;5;33;0;
202;14;7/6/22;3:56;11;14;148;54;69494;720;5699;4:15;6;202;54;653;34747;653;4:36;45;185;DIP;36;185;5720;44;6:0;6248;44;5;59;0;
202;14;7/6/22;4:18;12;14;148;54;69434;720;5625;4:57;6;222;54;619;34718;619;5:19;185;77;DIP;185;77;5808;0;6:23;5808;0;6;23;0;
202;14;7/6/22;4:18;12;14;148;54;69434;720;5625;4:57;6;222;54;619;34718;619;5:19;185;77;DIP;185;77;5808;0;6:23;5808;0;6;23;0;
202;14;7/6/22;5:0;13;14;148;54;69251;722;5679;5:21;6;215;54;676;34632;676;5:42;79;203;DIP;78;203;5016;44;6:45;5500;44;6;45;0;
202;14;7/6/22;5:24;14;14;148;54;69405;725;5692;5:44;7;222;53;661;34708;661;6:4;203;88;DIP;203;88;5456;44;7:7;5500;0;7;7;0;
202;14;7/6/22;5:24;14;14;148;54;69405;725;5692;5:44;7;222;53;661;34708;661;6:4;203;88;DIP;203;88;5456;44;7:7;5500;0;7;7;0;
202;14;7/6/22;5:47;15;14;148;54;69791;727;5793;6:7;7;230;53;556;34901;556;6:25;88;218;DIP;89;218;5324;0;7:30;5720;0;7;29;0;
202;14;7/6/22;6:9;16;14;148;54;69264;731;5680;6:29;6;201;54;558;34632;558;6:48;219;115;DIP;219;115;5984;0;7:54;5984;0;7;53;0;
202;14;7/6/22;6:9;16;14;148;54;69264;731;5680;6:29;6;201;54;558;34632;558;6:48;219;115;DIP;219;115;5984;0;7:54;5984;0;7;53;0;
202;14;7/6/22;6:32;17;14;148;54;69368;729;5689;6:52;6;209;54;584;34689;584;7:12;116;16;DIP;116;16;5720;0;8:18;6160;0;8;18;0;
202;14;7/6/22;6:55;18;14;148;54;69477;723;5698;7:15;6;202;54;639;34747;639;7:37;17;135;DIP;17;135;5236;0;8:39;5236;0;8;39;0;
202;14;7/6/22;6:55;18;14;148;54;69477;723;5698;7:15;6;202;54;639;34747;639;7:37;17;135;DIP;17;135;5236;0;8:39;5236;0;8;39;0;
202;14;7/6/22;7:18;19;14;148;54;69441;726;5764;7:40;6;203;54;721;34728;721;7:58;136;36;DIP;136;36;5720;0;9:4;6160;0;9;3;0;
202;14;7/6/22;7:42;20;14;148;54;69533;730;5702;8:1;7;228;53;745;34766;745;8:23;37;151;DIP;37;151;5060;0;9:24;5060;0;9;24;0;
202;14;7/6/22;7:42;20;14;148;54;69533;730;5702;8:1;7;228;53;745;34766;745;8:23;37;151;DIP;37;151;5060;0;9:24;5060;0;9;24;0;
202;14;7/6/22;8:4;21;14;148;54;69493;732;5699;8:25;7;223;53;643;34747;643;8:43;152;49;DIP;152;49;5588;0;9:48;6028;0;9;48;0;
202;14;7/6/22;8:4;21;14;148;54;69493;732;5699;8:25;7;223;53;643;34747;643;8:43;152;49;DIP;152;49;5588;0;9:48;6028;0;9;48;0;
202;14;7/6/22;8:28;22;14;148;54;69529;731;5771;8:47;7;228;53;657;34766;657;9:7;50;182;DIP;50;182;5412;0;10:11;5852;0;10;11;0;
202;14;7/6/22;8:49;23;14;148;54;69503;727;5769;9:10;7;202;53;729;34756;729;9:30;183;74;DIP;183;75;5764;0;10:34;5764;44;10;34;0;
202;14;7/6/22;8:49;23;14;148;54;69503;727;5769;9:10;7;202;53;729;34756;729;9:30;183;74;DIP;183;75;5764;0;10:34;5764;44;10;34;0;
202;14;7/6/22;9:12;24;14;148;54;69475;728;5698;9:33;7;215;53;763;34737;763;9:53;76;194;DIP;75;194;4796;0;10:55;5280;0;10;55;0;
202;14;7/6/22;9:35;25;14;148;54;69583;725;5706;9:56;7;201;53;753;34795;753;10:14;195;83;DIP;195;83;5632;0;11:18;5632;0;11;18;0;
