TIPO;NUMERO DE ESTACION;DIA INICIO/MES INICIO/AÑO INICIO;HORA INICIO:MINUTO INICIO;NUMERO DE MEZCLA;NUMERO DE PREMEZCLA;NUMERO DE BATCH;NUMERO RECETA;PESADA DE CORCHO;MINUTOS PESADA;PESADA D.U;TIEMPO VACIADO (1):TIEMPO VACIADO (2);TIEMPO INYECCION AGUA (s);PESADA INYECCION AGUA;TIEMPO MEZCLA AGUA;TIEMPO INYECCION COLA;PESADA INYECCION COLA;TIEMPO MEZCLA COLA;TIEMPO VACIADO MEZC. MED(1):TIEMPO VACIADO MEZC. MED(2);MOLDE INICIAL EXT1;MOLDE FINAL EXT1;NOMBRE RECETA;MOLDE INICIAL EXT2;MOLDE FINAL EXT2;TAPONES BUENOS G1;TAPONES MALOS G1;TIEMPO EXTRACC. G1 (1):TIEMPO EXTRACC. G1 (2);TAPONES BUENOS G2;TAPONES MALOS G2;TIEMPO EXTRACC. G2 (1):TIEMPO EXTRACC. G2 (2);TAPONES BUENOS DESC G1;TAPONES BUENOS DESC G2;
202;14;31/5/22;22:56;15;14;141;84;70158;653;0;23:9;15;425;45;564;29241;564;23:22;194;66;OTZ;194;76;4928;0;0:13;5368;0;0;15;0;
202;14;31/5/22;22:56;15;14;141;84;70158;653;0;23:9;15;425;45;564;29241;564;23:22;194;66;OTZ;194;76;4928;0;0:13;5368;0;0;15;0;
202;14;31/5/22;23:12;16;14;141;84;70240;637;0;23:24;15;423;45;691;29270;691;23:40;78;186;OTZ;78;181;4312;0;0:31;4576;0;0;30;0;
202;14;31/5/22;23:27;17;14;141;84;70367;640;0;23:43;15;421;45;713;29327;713;23:58;195;47;OTZ;194;58;4048;0;0:45;4576;0;0;46;0;
202;14;1/6/22;0:2;1;14;141;84;70174;640;0;0:16;23;701;37;633;29241;634;0:30;176;35;OTZ;176;44;4312;0;1:31;4752;0;1;33;0;
202;14;1/6/22;0:18;2;14;141;84;70098;645;0;0:32;22;698;38;702;29212;702;0:47;57;158;OTZ;57;166;4488;0;1:49;4840;0;1;50;0;
202;14;1/6/22;0:34;3;14;141;84;70433;656;0;0:49;25;778;35;748;29356;748;1:5;183;24;OTZ;183;24;3564;0;2:4;3564;0;2;4;0;
202;14;1/6/22;0:52;4;14;141;84;71365;640;0;1:7;25;785;35;731;29740;1214;1:31;25;147;OTZ;25;157;5412;0;2:21;5852;0;2;23;0;
202;14;1/6/22;0:52;4;14;141;84;71365;640;0;1:7;25;785;35;731;29740;1214;1:31;25;147;OTZ;25;157;5412;0;2:21;5852;0;2;23;0;
202;14;1/6/22;1:10;5;14;141;84;70124;642;0;1:33;25;772;35;683;29221;683;1:50;172;31;OTZ;162;35;4312;0;2:39;4928;0;2;39;0;
202;14;1/6/22;1:35;6;14;141;84;70310;635;0;1:52;24;773;36;681;29298;681;2:7;43;142;OTZ;43;150;4400;0;2:55;4752;0;2;56;0;
202;14;1/6/22;1:35;6;14;141;84;70310;635;0;1:52;24;773;36;681;29298;681;2:7;43;142;OTZ;43;150;4400;0;2:55;4752;0;2;56;0;
202;14;1/6/22;1:55;7;14;141;84;71247;638;0;2:9;25;785;35;706;29692;706;2:24;172;27;OTZ;164;37;4136;0;3:13;4928;0;3;14;0;
202;14;1/6/22;2:12;8;14;141;84;70163;630;0;2:27;24;774;36;655;29241;655;2:41;39;136;OTZ;39;144;4312;0;3:28;4664;0;3;29;0;
