HORA;Tª HORNO CALIENTE;CANAL DE AIRE;Tª HORNO FRIO;INFR. SX;INFR. DX;
0:00:01;126;158;104;751;805;
0:01:01;126;157;105;750;787;
0:02:01;126;156,3;104;760;803;
0:03:01;125;155,8;104;755;645;
0:04:01;125;155,5;104;754;664;
0:05:01;125;155,7;104;745;876;
0:06:01;125;155,7;102;740;867;
0:07:01;125;155,1;100;732;849;
0:08:01;124;154,4;98;737;805;
0:09:01;124;153,8;97;730;862;
0:10:01;124;153,2;97;736;863;
0:11:01;124;152,2;97;727;846;
0:12:01;124;150,9;97;729;858;
0:13:01;123;150;97;727;858;
0:14:01;123;149,6;97;725;775;
0:15:01;123;149,6;97;720;785;
0:16:01;122;149,8;97;711;795;
0:17:01;122;150,1;97;725;805;
0:18:01;122;150,3;97;721;779;
0:19:01;122;150,5;97;727;656;
0:20:02;122;150,5;97;726;655;
0:21:01;122;150,6;97;730;655;
0:22:01;122;150,6;97;729;660;
0:23:01;122;150,6;97;718;659;
0:24:01;122;150,6;97;718;660;
0:25:01;122;154;97;730;660;
0:26:01;123;157,8;97;723;656;
0:27:01;123;158,9;97;720;656;
0:28:01;123;158,7;97;720;857;
0:29:01;123;158,1;97;720;659;
0:30:01;124;157,5;97;704;657;
0:31:01;124;156,7;97;713;654;
0:32:01;124;155,4;97;712;645;
0:33:01;124;154,1;97;730;655;
0:34:01;124;152,8;97;721;655;
0:35:01;124;151,7;97;720;654;
0:36:01;123;151;97;716;765;
0:37:01;123;150,6;97;723;657;
0:38:01;122;150,5;97;718;651;
0:39:01;122;150,4;97;726;660;
0:40:01;121;150,4;97;701;649;
0:41:01;122;154,1;97;705;650;
0:42:01;123;157,8;97;705;648;
0:43:01;123;159;97;713;652;
0:44:01;123;159;97;720;655;
0:45:01;123;158,6;97;716;652;
0:46:01;123;158,2;97;720;650;
0:47:01;123;157,7;97;720;655;
0:48:01;123;157,2;97;716;653;
0:49:01;123;156,7;97;710;651;
0:50:01;123;157;97;708;654;
0:51:01;122;157,7;97;716;653;
0:52:01;122;158,8;97;707;655;
0:53:01;122;160;97;718;654;
0:54:01;122;161,1;97;715;656;
0:55:01;123;161,8;97;720;659;
0:56:01;123;162,1;97;720;655;
0:57:01;123;161,9;97;716;651;
0:58:01;123;161,7;97;721;649;
0:59:01;123;161,5;97;716;647;
1:00:01;123;161,6;97;715;651;
1:01:01;122;162,2;97;706;653;
1:02:01;123;162,7;97;700;645;
1:03:01;123;163,1;97;708;650;
1:04:01;123;162,8;97;714;653;
1:05:01;124;162;97;708;653;
1:06:01;124;160,7;97;712;656;
1:07:01;124;159,2;97;712;654;
1:08:01;124;157,8;97;712;654;
1:09:01;124;156,6;97;717;655;
1:10:01;124;155,6;97;719;650;
1:11:01;123;155,2;97;711;654;
1:12:01;123;155,4;97;713;780;
1:13:01;123;155,9;97;702;784;
1:14:01;122;157;97;704;814;
1:15:01;122;158,5;97;700;786;
1:16:01;122;159,8;97;700;850;
1:17:01;122;160,7;97;703;842;
1:18:01;123;161,2;97;700;825;
1:19:01;123;161,3;97;709;791;
1:20:01;123;161,2;97;706;840;
1:21:01;123;161,4;97;711;841;
1:22:01;123;161,6;97;705;824;
1:23:01;122;162,1;97;707;842;
1:24:01;123;162,6;97;708;840;
1:25:01;123;162,9;97;714;643;
1:26:01;123;162,7;97;713;645;
