TIPO;NUMERO DE ESTACION;DIA INICIO/MES INICIO/AÑO INICIO;HORA INICIO:MINUTO INICIO;NUMERO DE MEZCLA;NUMERO DE PREMEZCLA;NUMERO DE BATCH;NUMERO RECETA;PESADA DE CORCHO;MINUTOS PESADA;PESADA D.U;TIEMPO VACIADO (1):TIEMPO VACIADO (2);TIEMPO INYECCION AGUA (s);PESADA INYECCION AGUA;TIEMPO MEZCLA AGUA;TIEMPO INYECCION COLA;PESADA INYECCION COLA;TIEMPO MEZCLA COLA;TIEMPO VACIADO MEZC. MED(1):TIEMPO VACIADO MEZC. MED(2);MOLDE INICIAL EXT1;MOLDE FINAL EXT1;NOMBRE RECETA;MOLDE INICIAL EXT2;MOLDE FINAL EXT2;TAPONES BUENOS G1;TAPONES MALOS G1;TIEMPO EXTRACC. G1 (1):TIEMPO EXTRACC. G1 (2);TAPONES BUENOS G2;TAPONES MALOS G2;TIEMPO EXTRACC. G2 (1):TIEMPO EXTRACC. G2 (2);TAPONES BUENOS DESC G1;TAPONES BUENOS DESC G2;
202;14;21/6/22;22:1;12;14;154;55;69499;676;5699;22:25;0;0;0;770;34756;770;22:44;189;69;DIZ;189;69;5280;0;0:1;5280;0;0;1;0;
202;14;21/6/22;22:1;12;14;154;55;69499;676;5699;22:25;0;0;0;770;34756;770;22:44;189;69;DIZ;189;69;5280;0;0:1;5280;0;0;1;0;
202;14;21/6/22;22:27;13;14;154;55;69762;681;5721;22:47;0;0;0;678;34881;768;23:9;70;192;DIZ;70;192;4972;0;0:29;5412;0;0;29;0;
202;14;21/6/22;22:50;14;14;154;55;69397;680;5691;23:12;0;0;0;624;34699;884;23:36;193;77;DIZ;193;77;5456;0;0:57;5456;0;0;57;0;
202;14;21/6/22;22:50;14;14;154;55;69397;680;5691;23:12;0;0;0;624;34699;884;23:36;193;77;DIZ;193;77;5456;0;0:57;5456;0;0;57;0;
202;14;21/6/22;23:14;15;14;154;55;69641;679;5711;23:39;0;0;0;617;34824;921;0:4;78;201;DIZ;78;201;5016;0;1:25;5456;0;1;25;0;
202;14;22/6/22;0:9;1;14;154;55;69345;686;5687;0:34;0;0;0;657;34680;816;0:58;81;204;DIZ;81;204;5016;0;2:19;5456;0;2;19;0;
202;14;22/6/22;0:37;2;14;154;55;69356;681;5826;1:1;0;0;0;628;34680;873;1:26;205;88;DIZ;205;88;5412;0;2:47;5412;0;2;47;0;
202;14;22/6/22;0:37;2;14;154;55;69356;681;5826;1:1;0;0;0;628;34680;873;1:26;205;88;DIZ;205;88;5412;0;2:47;5412;0;2;47;0;
202;14;22/6/22;1:3;3;14;154;55;68789;691;5710;1:30;0;0;0;647;34401;914;1:54;89;213;DIZ;89;213;5060;0;3:15;5500;0;3;15;0;
202;14;22/6/22;1:32;4;14;154;55;69108;697;5667;1:57;0;0;0;623;34555;918;2:22;214;95;DIZ;214;95;5324;0;3:43;5324;0;3;42;0;
202;14;22/6/22;1:32;4;14;154;55;69108;697;5667;1:57;0;0;0;623;34555;918;2:22;214;95;DIZ;214;95;5324;0;3:43;5324;0;3;42;0;
202;14;22/6/22;1:59;5;14;154;55;69209;699;5676;2:25;0;0;0;695;34612;882;2:50;96;222;DIZ;96;222;5148;0;4:11;5588;0;4;11;0;
202;14;22/6/22;2:27;6;14;154;55;68833;703;5645;2:52;0;0;0;688;34420;946;3:18;223;105;DIZ;223;106;5368;0;4:39;5368;44;4;39;0;
202;14;22/6/22;2:27;6;14;154;55;68833;703;5645;2:52;0;0;0;688;34420;946;3:18;223;105;DIZ;223;106;5368;0;4:39;5368;44;4;39;0;
202;14;22/6/22;2:55;7;14;154;55;69264;692;5680;3:21;0;0;0;761;34632;850;3:46;106;229;DIZ;106;229;5016;0;5:7;5456;0;5;7;0;
202;14;22/6/22;3:24;8;14;154;55;69215;693;5676;3:49;0;0;0;745;34612;872;4:14;230;116;DIZ;230;116;5544;0;5:35;5544;0;5;35;0;
202;14;22/6/22;3:24;8;14;154;55;69215;693;5676;3:49;0;0;0;745;34612;872;4:14;230;116;DIZ;230;116;5544;0;5:35;5544;0;5;35;0;
202;14;22/6/22;3:51;9;14;154;55;69419;695;5693;4:17;0;0;0;687;34718;894;4:42;117;1;DIZ;117;1;5016;0;6:3;5456;0;6;3;0;
