TIPO;NUMERO DE ESTACION;DIA INICIO/MES INICIO/AÑO INICIO;HORA INICIO:MINUTO INICIO;NUMERO DE MEZCLA;NUMERO DE PREMEZCLA;NUMERO DE BATCH;NUMERO RECETA;PESADA DE CORCHO;MINUTOS PESADA;PESADA D.U;TIEMPO VACIADO (1):TIEMPO VACIADO (2);TIEMPO INYECCION AGUA (s);PESADA INYECCION AGUA;TIEMPO MEZCLA AGUA;TIEMPO INYECCION COLA;PESADA INYECCION COLA;TIEMPO MEZCLA COLA;TIEMPO VACIADO MEZC. MED(1):TIEMPO VACIADO MEZC. MED(2);MOLDE INICIAL EXT1;MOLDE FINAL EXT1;NOMBRE RECETA;MOLDE INICIAL EXT2;MOLDE FINAL EXT2;TAPONES BUENOS G1;TAPONES MALOS G1;TIEMPO EXTRACC. G1 (1):TIEMPO EXTRACC. G1 (2);TAPONES BUENOS G2;TAPONES MALOS G2;TIEMPO EXTRACC. G2 (1):TIEMPO EXTRACC. G2 (2);TAPONES BUENOS DESC G1;TAPONES BUENOS DESC G2;
202;14;19/7/22;22:20;62;14;159;54;47927;446;3931;22:46;0;0;0;537;23965;681;23:2;181;29;DIP;181;29;3872;0;0:15;3872;0;0;15;0;
202;14;19/7/22;22:49;63;14;159;54;47899;571;3928;23:4;0;0;0;419;23956;632;23:22;30;123;DIP;30;123;4092;44;0:36;4136;0;0;36;0;
202;14;19/7/22;23:6;64;14;159;54;48064;579;3894;23:24;0;0;0;452;24032;623;23:43;123;215;DIP;124;215;4092;0;0:57;4048;0;0;57;0;
202;14;19/7/22;23:26;65;14;159;54;47967;568;3934;23:45;0;0;0;436;23984;601;0:4;216;68;DIP;216;68;4048;0;1:18;4048;0;1;17;0;
202;14;20/7/22;0:8;1;14;159;54;48082;574;3895;0:27;0;0;0;431;24042;646;0:46;165;17;DIP;165;17;4048;0;2:3;4048;0;2;2;0;
202;14;20/7/22;0:29;2;14;159;54;48063;575;3942;0:48;0;0;0;412;24032;600;1:7;18;109;DIP;18;109;4048;0;2:23;4048;0;2;23;0;
202;14;20/7/22;0:51;3;14;159;54;48020;578;3938;1:9;0;0;0;406;24013;600;1:28;110;205;DIP;110;205;4224;0;2:45;4224;0;2;45;0;
202;14;20/7/22;1:11;4;14;159;54;48071;572;3894;1:30;0;0;0;399;24042;781;1:52;206;54;DIP;206;54;3872;0;3:5;3872;0;3;5;0;
202;14;20/7/22;1:32;5;14;159;54;48073;576;3942;1:54;0;0;0;400;24042;645;2:12;55;146;DIP;55;146;4048;0;3:26;4048;0;3;26;0;
202;14;20/7/22;1:57;6;14;159;54;47963;573;3933;2:14;0;0;0;519;23984;627;2:33;147;234;DIP;147;234;3872;0;3:46;3872;0;3;45;0;
202;14;20/7/22;2:16;7;14;159;54;48050;575;3941;2:35;0;0;0;465;24032;599;2:53;235;91;DIP;235;91;4224;0;4:7;4224;0;4;7;0;
202;14;20/7/22;2:37;8;14;159;54;48073;575;3943;2:55;0;0;0;473;24042;625;3:14;92;183;DIP;92;183;4048;0;4:28;4048;0;4;28;0;
202;14;20/7/22;2:57;9;14;159;54;48083;578;3895;3:16;0;0;0;475;24042;599;3:35;184;38;DIP;184;38;4136;0;4:49;4136;0;4;49;0;
202;14;20/7/22;3:19;10;14;159;54;48191;572;3904;3:37;0;0;0;487;24100;600;3:56;39;130;DIP;39;130;4048;0;5:10;4048;0;5;10;0;
202;14;20/7/22;3:40;11;14;159;54;48071;580;3990;3:58;0;0;0;586;24042;655;4:17;131;219;DIP;131;219;3916;0;5:30;3916;0;5;30;0;
202;14;20/7/22;4:1;12;14;159;54;48054;564;3941;4:19;0;0;0;568;24032;568;4:37;220;75;DIP;220;75;4180;0;5:52;4180;0;5;51;0;
202;14;20/7/22;4:22;13;14;159;54;47992;570;3936;4:39;0;0;0;599;24004;599;4:59;76;165;DIP;76;165;3960;0;6:12;3960;0;6;12;0;
202;14;20/7/22;4:42;14;14;159;54;48048;571;3941;5:1;0;0;0;561;24032;655;5:19;166;20;DIP;166;20;4136;0;6:33;4136;0;6;33;0;
202;14;20/7/22;4:42;14;14;159;54;48048;571;3941;5:1;0;0;0;561;24032;655;5:19;166;20;DIP;166;20;4136;0;6:33;4136;0;6;33;0;
202;14;20/7/22;4:42;14;14;159;54;48048;571;3941;5:1;0;0;0;561;24032;655;5:19;166;20;DIP;166;20;4136;0;6:33;4136;0;6;33;0;
202;14;20/7/22;4:42;14;14;159;54;48048;571;3941;5:1;0;0;0;561;24032;655;5:19;166;20;DIP;166;20;4136;0;6:33;4136;0;6;33;0;
202;14;20/7/22;4:42;14;14;159;54;48048;571;3941;5:1;0;0;0;561;24032;655;5:19;166;20;DIP;166;20;4136;0;6:33;4136;0;6;33;0;
202;14;20/7/22;20:50;16;14;160;54;53322;628;4426;21:3;0;0;0;308;26665;308;21:33;173;11;DIP;173;11;3432;0;22:44;3432;0;22;44;0;
202;14;20/7/22;21:5;17;14;160;54;53133;615;4411;21:35;0;0;0;312;26569;842;21:51;12;118;DIP;12;118;4708;0;23:7;4708;0;23;7;0;
202;14;20/7/22;21:38;18;14;160;54;53048;623;4404;21:53;0;0;0;347;26531;771;22:15;119;230;DIP;119;230;4928;0;23:31;4928;0;23;31;0;
202;14;20/7/22;21:56;19;14;160;54;53145;608;4358;22:18;0;0;0;344;26579;748;22:40;231;99;DIP;231;99;4752;0;23:55;4752;0;23;55;0;
