HORA;Tª HORNO CALIENTE;CANAL DE AIRE;Tª HORNO FRIO;INFR. SX;INFR. DX;
13:05:01;118;165,8;73;507;498;
13:06:01;118;164,2;73;499;499;
13:07:01;118;162,7;73;490;490;
13:08:01;118;161,2;72;480;484;
13:09:01;117;159,8;72;475;485;
13:10:01;117;158,4;72;465;473;
13:11:01;117;157;71;457;469;
13:12:01;117;155,7;71;449;459;
13:13:02;117;154,4;70;440;450;
13:14:01;117;153,1;70;435;448;
13:15:01;117;151,9;70;427;450;
13:16:01;117;150,6;69;425;450;
13:17:01;117;149,5;69;419;449;
13:18:01;116;148,3;68;410;440;
13:19:01;116;147,1;68;407;440;
13:20:01;116;146;67;403;429;
13:21:01;116;144,9;67;397;424;
13:22:01;116;143,8;67;391;425;
13:23:01;116;142,8;66;388;422;
13:24:01;116;141,7;66;385;425;
13:25:01;116;140,7;66;383;428;
13:26:01;116;139,7;65;381;426;
13:27:01;116;138,7;65;363;400;
13:28:01;116;137,7;65;473;428;
13:29:01;116;136,8;66;463;420;
13:30:01;116;135,9;66;458;452;
13:31:01;115;134,9;66;400;428;
13:32:01;115;134;65;395;426;
13:33:01;115;133,2;65;392;422;
13:34:01;115;132,3;64;386;420;
13:35:01;115;131,5;64;383;419;
13:36:01;115;130,7;64;381;419;
13:37:01;115;129,9;63;514;458;
13:38:01;116;136,3;66;439;450;
13:39:01;117;143;73;524;395;
13:40:01;118;145,4;77;501;461;
13:41:01;118;146,6;80;535;502;
13:42:01;118;148,6;82;560;498;
13:43:02;117;151,3;85;541;483;
13:44:01;117;156,6;87;536;507;
13:45:01;117;163,5;89;566;518;
13:46:01;117;170,5;91;526;503;
13:47:01;116;177,6;93;551;528;
13:48:01;116;185,2;96;580;540;
13:49:01;117;192,8;97;564;536;
13:50:01;118;198,8;98;633;573;
13:51:01;119;202,9;88;641;574;
13:52:01;121;204,3;75;604;544;
13:53:01;123;202,8;68;600;550;
13:54:01;124;199,2;63;609;547;
13:55:01;126;193,9;61;598;537;
13:56:01;126;188,4;60;581;537;
13:57:01;126;182,8;59;577;542;
13:58:01;126;177,9;59;576;541;
13:59:01;125;174,6;59;587;541;
14:00:01;125;172,7;60;585;541;
14:01:01;124;171,8;60;583;543;
14:02:01;124;171,4;60;585;541;
14:03:01;124;171,5;60;599;540;
14:04:01;123;171,8;60;598;548;
14:05:01;124;172,3;60;595;548;
14:06:01;124;172,5;60;610;551;
14:07:01;124;171,9;60;588;550;
14:08:01;125;170,3;60;603;549;
14:09:01;125;167,9;60;614;548;
14:10:01;124;165,6;60;605;563;
14:11:01;124;164,4;60;590;559;
14:12:01;123;164,1;60;600;559;
14:13:01;123;164,7;60;604;545;
14:14:01;122;166,2;60;591;545;
14:15:01;122;167,9;60;600;541;
14:16:01;122;169,5;60;594;540;
14:17:01;122;170,7;61;573;685;
14:18:01;122;171,5;60;580;708;
