TIPO;NUMERO DE ESTACION;DIA INICIO/MES INICIO/AÑO INICIO;HORA INICIO:MINUTO INICIO;NUMERO DE MEZCLA;NUMERO DE PREMEZCLA;NUMERO DE BATCH;NUMERO RECETA;PESADA DE CORCHO;MINUTOS PESADA;PESADA D.U;TIEMPO VACIADO (1):TIEMPO VACIADO (2);TIEMPO INYECCION AGUA (s);PESADA INYECCION AGUA;TIEMPO MEZCLA AGUA;TIEMPO INYECCION COLA;PESADA INYECCION COLA;TIEMPO MEZCLA COLA;TIEMPO VACIADO MEZC. MED(1):TIEMPO VACIADO MEZC. MED(2);MOLDE INICIAL EXT1;MOLDE FINAL EXT1;NOMBRE RECETA;MOLDE INICIAL EXT2;MOLDE FINAL EXT2;TAPONES BUENOS G1;TAPONES MALOS G1;TIEMPO EXTRACC. G1 (1):TIEMPO EXTRACC. G1 (2);TAPONES BUENOS G2;TAPONES MALOS G2;TIEMPO EXTRACC. G2 (1):TIEMPO EXTRACC. G2 (2);TAPONES BUENOS DESC G1;TAPONES BUENOS DESC G2;
202;14;5/4/22;22:12;56;14;85;55;61003;686;4942;22:30;0;0;0;770;30509;914;22:50;57;159;DIZ;58;159;4532;0;0:1;4488;0;0;1;0;
202;14;5/4/22;22:12;56;14;85;55;61003;686;4942;22:30;0;0;0;770;30509;914;22:50;57;159;DIZ;58;159;4532;0;0:1;4488;0;0;1;0;
202;14;5/4/22;22:32;57;14;85;55;60444;697;4897;22:52;0;0;0;779;30230;861;23:12;160;23;DIZ;160;23;4444;0;0:23;4444;0;0;23;0;
202;14;5/4/22;22:55;58;14;85;55;60174;679;4875;23:14;0;0;0;803;30096;880;23:34;24;127;DIZ;24;127;4532;0;0:45;4532;0;0;45;0;
202;14;5/4/22;22:55;58;14;85;55;60174;679;4875;23:14;0;0;0;803;30096;880;23:34;24;127;DIZ;24;127;4532;0;0:45;4532;0;0;45;0;
202;14;5/4/22;22:55;58;14;85;55;60174;679;4875;23:14;0;0;0;803;30096;880;23:34;24;127;DIZ;24;127;4532;0;0:45;4532;0;0;45;0;
202;14;5/4/22;23:16;59;14;85;55;60555;694;4906;23:36;0;0;0;828;30279;880;23:56;128;229;DIZ;128;229;4400;0;1:7;4444;0;1;7;0;
202;14;5/4/22;23:16;59;14;85;55;60555;694;4906;23:36;0;0;0;828;30279;880;23:56;128;229;DIZ;128;229;4400;0;1:7;4444;0;1;7;0;
202;14;6/4/22;0:0;1;14;85;55;59679;695;4834;0:20;0;0;0;823;29846;865;0:39;92;192;DIZ;92;192;4444;0;1:49;4444;0;1;49;0;
202;14;6/4/22;0:0;1;14;85;55;59679;695;4834;0:20;0;0;0;823;29846;865;0:39;92;192;DIZ;92;192;4444;0;1:49;4444;0;1;49;0;
