HORA;Tª HORNO CALIENTE;CANAL DE AIRE;Tª HORNO FRIO;INFR. SX;INFR. DX;
0:00:01;123;174,8;58;581;667;
0:01:01;123;175,3;58;582;656;
0:02:01;123;176,1;58;564;645;
0:03:01;123;176,2;59;531;633;
0:04:01;123;173,4;60;525;590;
0:05:01;123;172,4;58;536;549;
0:06:01;124;171,8;55;548;632;
0:07:01;124;170,9;53;553;643;
0:08:01;124;170,2;52;543;509;
0:09:01;124;170;52;522;400;
0:10:01;123;170,1;51;540;627;
0:11:01;123;170,4;51;536;606;
0:12:01;123;171,1;51;525;552;
0:13:01;122;172,1;51;534;511;
0:14:01;122;173,5;51;550;568;
0:15:01;122;175,2;51;540;586;
0:16:01;121;177,6;51;542;581;
0:17:01;122;179,9;51;559;630;
0:18:01;122;181,2;51;542;566;
0:19:01;122;181,6;51;560;675;
0:20:02;123;181,4;51;555;625;
0:21:01;123;180,9;51;572;681;
0:22:01;123;180,4;51;560;607;
0:23:01;123;179,6;51;562;660;
0:24:01;124;178,6;51;558;675;
0:25:01;124;177,8;51;555;642;
0:26:01;124;177,2;51;560;556;
0:27:01;124;176,4;51;533;595;
0:28:01;124;175,2;51;551;681;
0:29:01;123;174,3;51;566;670;
0:30:01;123;173,9;51;554;638;
0:31:01;123;174;51;563;596;
0:32:01;123;174,2;51;557;600;
0:33:01;123;174,3;51;555;684;
0:34:01;123;174,1;51;564;671;
0:35:01;123;173,9;51;559;630;
0:36:01;123;173,6;51;568;673;
0:37:01;123;173,3;51;572;684;
0:38:01;123;173;51;578;665;
0:39:01;123;172,9;51;570;671;
0:40:01;123;172,9;51;560;680;
0:41:01;124;172,9;51;549;610;
0:42:01;123;172,5;51;557;675;
0:43:01;123;172,1;51;558;674;
0:44:01;123;171,6;51;542;565;
0:45:01;123;171,2;51;551;651;
0:46:01;123;171,2;51;564;606;
0:47:01;123;171,6;51;547;670;
0:48:01;123;172,2;51;555;640;
0:49:01;123;172,8;51;548;665;
0:50:01;123;173,1;51;556;676;
0:51:01;123;173,1;51;562;665;
0:52:01;123;173,1;51;570;541;
0:53:01;123;173,2;51;561;406;
0:54:01;123;173;51;570;672;
0:55:01;123;172,6;51;560;642;
0:56:01;123;172,3;51;563;581;
0:57:01;123;172,5;51;567;530;
0:58:01;123;172,9;51;565;688;
0:59:01;123;173,2;51;563;606;
1:00:01;123;173,7;51;562;592;
1:01:01;123;173,7;51;558;650;
1:02:01;123;173,2;51;558;575;
1:03:01;123;172,7;51;565;690;
1:04:01;123;172,4;51;554;647;
1:05:01;123;172,5;51;575;687;
1:06:01;123;172,5;51;562;604;
1:07:01;123;172,4;51;562;669;
1:08:01;123;172,1;51;551;674;
1:09:01;123;171,6;51;554;636;
1:10:01;123;171,2;51;543;558;
1:11:01;123;171;51;523;605;
1:12:01;123;171,1;51;543;680;
1:13:01;123;171,4;51;545;669;
1:14:01;123;172,4;51;537;633;
1:15:01;123;173,2;51;540;583;
1:16:01;123;173,7;51;542;590;
1:17:01;123;173,6;51;545;678;
1:18:01;123;173,5;51;559;665;
1:19:01;123;173,5;51;545;613;
1:20:01;123;173,7;51;549;663;
1:21:01;123;173,6;51;556;650;
1:22:01;123;173,6;51;559;654;
1:23:01;123;173,5;51;552;657;
1:24:01;123;173,2;51;550;675;
1:25:01;123;172,7;51;545;606;
1:26:02;123;172,2;51;548;675;
1:27:01;123;172,1;51;546;670;
1:28:01;123;172,5;51;545;629;
1:29:01;123;172,9;51;544;657;
1:30:01;123;173,2;51;557;668;
1:31:01;123;173,2;51;542;663;
1:32:01;123;173;51;551;624;
1:33:01;123;173;51;547;655;
1:34:01;123;173,4;51;554;673;
1:35:01;123;173,7;51;544;653;
1:36:01;123;173,9;51;560;539;
1:37:01;123;174;51;550;405;
1:38:01;123;173,8;51;561;663;
1:39:01;123;173,6;51;560;638;
1:40:01;123;173,4;51;557;585;
1:41:01;123;173,6;51;556;545;
1:42:01;123;173,9;51;558;679;
1:43:01;123;174,1;51;558;596;
1:44:01;123;174,3;51;555;560;
1:45:01;123;174,4;51;570;650;
1:46:01;123;174,2;51;556;580;
1:47:01;123;173,8;51;569;690;
