TIPO;NUMERO DE ESTACION;DIA INICIO/MES INICIO/AÑO INICIO;HORA INICIO:MINUTO INICIO;NUMERO DE MEZCLA;NUMERO DE PREMEZCLA;NUMERO DE BATCH;NUMERO RECETA;PESADA DE CORCHO;MINUTOS PESADA;PESADA D.U;TIEMPO VACIADO (1):TIEMPO VACIADO (2);TIEMPO INYECCION AGUA (s);PESADA INYECCION AGUA;TIEMPO MEZCLA AGUA;TIEMPO INYECCION COLA;PESADA INYECCION COLA;TIEMPO MEZCLA COLA;TIEMPO VACIADO MEZC. MED(1):TIEMPO VACIADO MEZC. MED(2);MOLDE INICIAL EXT1;MOLDE FINAL EXT1;NOMBRE RECETA;MOLDE INICIAL EXT2;MOLDE FINAL EXT2;TAPONES BUENOS G1;TAPONES MALOS G1;TIEMPO EXTRACC. G1 (1):TIEMPO EXTRACC. G1 (2);TAPONES BUENOS G2;TAPONES MALOS G2;TIEMPO EXTRACC. G2 (1):TIEMPO EXTRACC. G2 (2);TAPONES BUENOS DESC G1;TAPONES BUENOS DESC G2;
202;14;9/9/22;22:10;51;14;164;55;58354;644;4902;22:30;0;0;0;481;29177;515;22:52;192;63;DIZ;192;63;4840;0;0:7;4884;0;0;7;0;
202;14;9/9/22;22:32;52;14;164;55;58350;650;4902;22:54;0;0;0;526;29177;603;23:16;64;166;DIZ;64;166;4532;0;0:29;4488;0;0;29;0;
202;14;9/9/22;22:32;52;14;164;55;58350;650;4902;22:54;0;0;0;526;29177;603;23:16;64;166;DIZ;64;166;4532;0;0:29;4488;0;0;29;0;
202;14;9/9/22;22:56;53;14;164;55;58415;636;4907;23:18;0;0;0;482;29215;482;23:38;167;41;DIZ;167;41;4972;0;0:54;5016;0;0;54;0;
202;14;9/9/22;23:20;54;14;164;55;58303;655;4840;23:40;0;0;0;533;29159;533;0:3;42;151;DIZ;42;151;4840;0;1:18;4796;0;1;18;0;
202;14;9/9/22;23:20;54;14;164;55;58303;655;4840;23:40;0;0;0;533;29159;533;0:3;42;151;DIZ;42;151;4840;0;1:18;4796;0;1;18;0;
202;14;10/9/22;0:8;1;14;164;55;58500;659;4797;0:29;0;0;0;510;29253;527;0:50;20;131;DIZ;20;131;4928;0;2:5;4884;0;2;5;0;
202;14;10/9/22;0:8;1;14;164;55;58500;659;4797;0:29;0;0;0;510;29253;527;0:50;20;131;DIZ;20;131;4928;0;2:5;4884;0;2;5;0;
202;14;10/9/22;0:32;2;14;164;55;58419;663;4908;0:52;0;0;0;559;29215;559;1:15;132;238;DIZ;132;238;4664;0;2:29;4708;0;2;29;0;
202;14;10/9/22;0:55;3;14;164;55;58439;674;4851;1:17;0;0;0;555;29225;555;1:38;239;109;DIZ;239;109;4840;0;2:53;4796;0;2;52;0;
202;14;10/9/22;0:55;3;14;164;55;58439;674;4851;1:17;0;0;0;555;29225;555;1:38;239;109;DIZ;239;109;4840;0;2:53;4796;0;2;52;0;
202;14;10/9/22;1:19;4;14;164;55;58256;675;4894;1:40;0;0;0;522;29130;522;2:2;110;224;DIZ;110;224;5016;0;3:18;5060;0;3;17;0;
202;14;10/9/22;1:43;5;14;164;55;58517;677;4799;2:4;0;0;0;603;29262;603;2:27;225;94;DIZ;225;94;4796;0;3:42;4796;0;3;42;0;
