TIPO;NUMERO DE ESTACION;DIA INICIO/MES INICIO/AÑO INICIO;HORA INICIO:MINUTO INICIO;NUMERO DE MEZCLA;NUMERO DE PREMEZCLA;NUMERO DE BATCH;NUMERO RECETA;PESADA DE CORCHO;MINUTOS PESADA;PESADA D.U;TIEMPO VACIADO (1):TIEMPO VACIADO (2);TIEMPO INYECCION AGUA (s);PESADA INYECCION AGUA;TIEMPO MEZCLA AGUA;TIEMPO INYECCION COLA;PESADA INYECCION COLA;TIEMPO MEZCLA COLA;TIEMPO VACIADO MEZC. MED(1):TIEMPO VACIADO MEZC. MED(2);MOLDE INICIAL EXT1;MOLDE FINAL EXT1;NOMBRE RECETA;MOLDE INICIAL EXT2;MOLDE FINAL EXT2;TAPONES BUENOS G1;TAPONES MALOS G1;TIEMPO EXTRACC. G1 (1):TIEMPO EXTRACC. G1 (2);TAPONES BUENOS G2;TAPONES MALOS G2;TIEMPO EXTRACC. G2 (1):TIEMPO EXTRACC. G2 (2);TAPONES BUENOS DESC G1;TAPONES BUENOS DESC G2;
202;14;4/7/22;21:52;43;14;159;54;69221;683;5607;22:17;0;0;0;328;34612;550;22:39;204;86;DIP;204;86;5368;0;23:54;5368;0;23;53;0;
202;14;4/7/22;22:19;44;14;159;54;68727;684;5636;22:45;0;0;0;360;34372;426;23:5;87;226;DIP;87;226;5720;0;0:23;6160;0;0;23;0;
202;14;4/7/22;22:48;45;14;159;54;69009;681;5590;23:12;0;0;0;403;34507;429;23:34;227;109;DIP;227;109;5368;0;0:48;5368;0;0;48;0;
202;14;4/7/22;22:48;45;14;159;54;69009;681;5590;23:12;0;0;0;403;34507;429;23:34;227;109;DIP;227;109;5368;0;0:48;5368;0;0;48;0;
202;14;4/7/22;23:14;46;14;159;54;68802;686;5574;23:39;0;0;0;354;34401;425;23:59;110;10;DIP;110;10;5720;0;1:18;6160;0;1;17;0;
202;14;5/7/22;0:9;1;14;159;54;68918;699;5583;0:35;0;0;0;508;34459;509;0:56;143;37;DIP;143;37;5456;0;2:13;5896;0;2;13;0;
202;14;5/7/22;0:9;1;14;159;54;68918;699;5583;0:35;0;0;0;508;34459;509;0:56;143;37;DIP;143;37;5456;0;2:13;5896;0;2;13;0;
202;14;5/7/22;0:38;2;14;159;54;68547;703;5553;1:4;0;0;0;441;34276;449;1:24;38;177;DIP;38;177;5720;0;2:42;6160;0;2;42;0;
202;14;5/7/22;1:6;3;14;159;54;68365;713;5607;1:31;0;0;0;451;34190;528;1:53;178;67;DIP;178;67;5676;0;3:9;5676;0;3;9;0;
202;14;5/7/22;1:6;3;14;159;54;68365;713;5607;1:31;0;0;0;451;34190;528;1:53;178;67;DIP;178;67;5676;0;3:9;5676;0;3;9;0;
202;14;5/7/22;1:34;4;14;159;54;68630;714;5560;1:59;0;0;0;480;34324;480;2:20;68;217;DIP;68;217;6160;0;3:41;6600;0;3;41;0;
202;14;5/7/22;2:2;5;14;159;54;68549;712;5553;2:26;0;0;0;540;34276;540;2:52;218;99;DIP;218;99;5324;0;4:6;5324;0;4;6;0;
202;14;5/7/22;2:2;5;14;159;54;68549;712;5553;2:26;0;0;0;540;34276;540;2:52;218;99;DIP;218;99;5324;0;4:6;5324;0;4;6;0;
202;14;5/7/22;2:29;6;14;159;54;68596;718;5625;2:55;0;0;0;527;34305;527;3:17;100;236;DIP;100;236;5588;0;4:35;6028;0;4;34;0;
202;14;5/7/22;2:58;7;14;159;54;68175;718;5523;3:22;0;0;0;485;34093;485;3:46;237;132;DIP;237;132;5940;0;5:3;5940;0;5;3;0;
202;14;5/7/22;2:58;7;14;159;54;68175;718;5523;3:22;0;0;0;485;34093;485;3:46;237;132;DIP;237;132;5940;0;5:3;5940;0;5;3;0;
202;14;5/7/22;3:25;8;14;159;54;69152;717;5602;3:51;0;0;0;602;34583;602;4:14;133;34;DIP;133;34;5764;0;5:32;6204;0;5;32;0;
202;14;5/7/22;3:54;9;14;159;54;68748;720;5569;4:18;0;0;0;567;34382;567;4:43;35;152;DIP;35;152;5192;0;5:57;5192;0;5;57;0;
202;14;5/7/22;3:54;9;14;159;54;68748;720;5569;4:18;0;0;0;567;34382;567;4:43;35;152;DIP;35;152;5192;0;5:57;5192;0;5;57;0;
202;14;5/7/22;4:21;10;14;159;54;68872;723;5579;4:47;0;0;0;535;34439;535;5:8;153;58;DIP;153;59;5940;0;6:27;6380;44;6;27;0;
202;14;5/7/22;4:49;11;14;159;54;68453;706;5614;5:14;0;0;0;633;34228;633;5:38;60;185;DIP;59;185;5104;0;6:54;5588;0;6;54;0;
202;14;5/7/22;5:17;12;14;159;54;68797;716;5573;5:42;0;0;0;675;34401;675;6:5;186;76;DIP;186;76;5720;0;7:21;5720;0;7;21;0;
202;14;5/7/22;5:17;12;14;159;54;68797;716;5573;5:42;0;0;0;675;34401;675;6:5;186;76;DIP;186;76;5720;0;7:21;5720;0;7;21;0;
202;14;5/7/22;5:44;13;14;159;54;68504;713;5549;6:9;0;0;0;631;34257;631;6:32;77;202;DIP;77;202;5104;0;7:47;5544;0;7;47;0;
202;14;5/7/22;6:12;14;14;159;54;68329;708;5604;6:36;0;0;0;634;34170;634;6:58;203;97;DIP;203;104;5896;0;8:15;6204;0;8;17;0;
202;14;5/7/22;6:12;14;14;159;54;68329;708;5604;6:36;0;0;0;634;34170;634;6:58;203;97;DIP;203;104;5896;0;8:15;6204;0;8;17;0;
202;14;5/7/22;7:6;16;14;159;54;68592;708;5556;7:31;0;0;0;686;34305;686;7:56;1;116;DIP;239;121;5104;0;9:9;5368;0;9;10;0;
202;14;5/7/22;7:6;16;14;159;54;68592;708;5556;7:31;0;0;0;686;34305;686;7:56;1;116;DIP;239;121;5104;0;9:9;5368;0;9;10;0;
