TIPO;NUMERO DE ESTACION;DIA INICIO/MES INICIO/AÑO INICIO;HORA INICIO:MINUTO INICIO;NUMERO DE MEZCLA;NUMERO DE PREMEZCLA;NUMERO DE BATCH;NUMERO RECETA;PESADA DE CORCHO;MINUTOS PESADA;PESADA D.U;TIEMPO VACIADO (1):TIEMPO VACIADO (2);TIEMPO INYECCION AGUA (s);PESADA INYECCION AGUA;TIEMPO MEZCLA AGUA;TIEMPO INYECCION COLA;PESADA INYECCION COLA;TIEMPO MEZCLA COLA;TIEMPO VACIADO MEZC. MED(1):TIEMPO VACIADO MEZC. MED(2);MOLDE INICIAL EXT1;MOLDE FINAL EXT1;NOMBRE RECETA;MOLDE INICIAL EXT2;MOLDE FINAL EXT2;TAPONES BUENOS G1;TAPONES MALOS G1;TIEMPO EXTRACC. G1 (1):TIEMPO EXTRACC. G1 (2);TAPONES BUENOS G2;TAPONES MALOS G2;TIEMPO EXTRACC. G2 (1):TIEMPO EXTRACC. G2 (2);TAPONES BUENOS DESC G1;TAPONES BUENOS DESC G2;
202;14;3/5/22;22:30;32;14;115;54;66444;682;5449;22:50;0;0;0;594;33229;631;23:8;42;189;DIP;42;193;6512;0;0:17;6688;0;0;17;0;
202;14;3/5/22;22:52;33;14;115;54;66238;676;5432;23:11;0;0;0;710;33123;710;1:17;46;144;DIP;45;144;4356;0;2:8;4400;0;2;8;0;
202;14;4/5/22;1:21;1;14;115;54;65185;685;5280;1:38;0;0;0;522;32594;523;1:51;26;152;DIP;26;152;5588;0;2:45;5500;0;2;45;0;
202;14;4/5/22;1:40;2;14;115;54;67121;694;5437;1:58;0;0;0;540;33565;569;2:10;153;40;DIP;153;40;5544;44;3:4;5456;44;3;4;0;
202;14;4/5/22;2:0;3;14;115;54;65875;677;5336;2:16;0;0;0;536;32940;555;2:29;40;169;DIP;40;169;5720;0;3:24;5720;0;3;24;0;
202;14;4/5/22;2:18;4;14;115;54;66898;703;5419;2:34;0;0;0;567;33450;588;2:48;170;69;DIP;170;69;6116;0;3:45;6028;0;3;45;0;
202;14;4/5/22;2:36;5;14;115;54;67197;713;5511;2:52;0;0;0;672;33603;672;3:9;70;199;DIP;70;199;5720;0;4:4;5720;0;4;4;0;
202;14;4/5/22;2:54;6;14;115;54;65656;701;5384;3:12;0;0;0;616;32835;616;3:29;200;95;DIP;200;95;5940;0;4:25;5852;0;4;25;0;
202;14;4/5/22;3:14;7;14;115;54;66645;698;5399;3:31;0;0;0;624;33325;624;3:49;96;233;DIP;96;233;6072;0;4:45;6072;0;4;45;0;
202;14;4/5/22;3:33;8;14;115;54;66790;693;5477;3:52;0;0;0;649;33402;649;4:10;234;127;DIP;234;127;5852;0;5:6;5764;0;5;5;0;
202;14;4/5/22;3:54;9;14;115;54;66094;695;5420;4:13;0;0;0;661;33056;661;4:30;128;19;DIP;128;19;5764;0;5:26;5764;0;5;26;0;
202;14;4/5/22;4:15;10;14;115;54;67184;694;5442;4:33;0;0;0;652;33594;652;4:50;20;149;DIP;20;149;5720;0;5:47;5632;0;5;47;0;
202;14;4/5/22;4:35;11;14;115;54;65999;693;5412;4:52;0;0;0;622;33008;622;5:10;150;40;DIP;150;40;5720;0;6:8;5632;0;6;8;0;
202;14;4/5/22;4:54;12;14;115;54;66358;686;5375;5:12;0;0;0;641;33181;641;5:31;41;173;DIP;41;173;5808;44;6:29;5808;44;6;29;0;
202;14;4/5/22;5:14;13;14;115;54;67053;689;5432;5:33;0;0;0;641;33526;641;5:52;173;60;DIP;173;60;5588;0;6:49;5500;0;6;49;0;
202;14;4/5/22;5:35;14;14;115;54;66138;705;5358;5:54;0;0;0;606;33075;606;6:12;61;192;DIP;61;192;5808;0;7:11;5808;0;7;10;0;
202;14;4/5/22;5:56;15;14;115;54;66445;683;5383;6:14;0;0;0;615;33229;615;6:33;193;92;DIP;193;92;6072;44;7:34;5984;44;7;34;0;
202;14;4/5/22;6:16;16;14;115;54;66372;701;5377;6:35;0;0;0;693;33190;693;6:55;92;219;DIP;92;219;5632;0;7:55;5632;0;7;55;0;
202;14;4/5/22;6:37;17;14;115;54;66698;701;5403;6:57;0;0;0;693;33353;693;7:16;220;104;DIP;220;104;5456;0;8:16;5368;0;8;16;0;
202;14;4/5/22;6:59;18;14;115;54;66771;685;5409;7:18;0;0;0;652;33392;653;7:37;105;5;DIP;105;5;6160;0;8:39;6160;0;8;39;0;
202;14;4/5/22;7:20;19;14;115;54;66423;686;5447;7:39;0;0;0;738;33219;738;8:0;6;131;DIP;6;131;5544;0;9:0;5456;0;9;0;0;
202;14;4/5/22;7:41;20;14;115;54;66065;1142;5352;8:5;0;0;0;709;33036;709;8:21;132;14;DIP;132;14;5368;0;9:21;5368;0;9;21;0;
202;14;4/5/22;8:7;21;14;116;54;66083;719;5419;8:24;0;0;0;651;33046;651;8:42;15;143;DIP;15;143;5676;0;9:43;5588;0;9;42;0;
