HORA;Tª HORNO CALIENTE;CANAL DE AIRE;Tª HORNO FRIO;INFR. SX;INFR. DX;
0:00:01;128;164;106;784;667;
0:01:01;128;164,4;106;781;900;
0:02:01;128;164,8;106;778;824;
0:03:01;128;165,1;106;783;830;
0:04:01;128;165,1;106;775;900;
0:05:01;128;165;106;776;796;
0:06:01;128;164,8;106;777;906;
0:07:01;128;164,8;106;770;898;
0:08:01;128;165;106;775;843;
0:09:02;128;165,4;106;769;859;
0:10:01;128;165,6;106;765;844;
0:11:01;128;165,5;106;762;905;
0:12:01;128;165,2;106;777;852;
0:13:01;128;164,6;106;776;857;
0:14:01;128;164,1;106;772;844;
0:15:01;128;163,6;106;775;673;
0:16:01;129;163;106;786;672;
0:17:01;128;162,2;106;783;898;
0:18:01;128;161,6;106;774;905;
0:19:01;128;161,5;106;775;907;
0:20:01;128;161,9;106;433;900;
0:21:01;128;162,5;106;769;907;
0:22:01;128;163,2;106;770;829;
0:23:01;128;163,9;106;775;909;
0:24:01;128;164,6;106;772;835;
0:25:01;128;165;106;775;850;
0:26:01;128;165,1;106;770;830;
0:27:01;128;165,1;106;765;899;
0:28:01;128;165;106;766;880;
0:29:01;128;165,1;106;772;888;
0:30:01;128;165,4;106;775;863;
0:31:01;128;166,1;106;775;666;
0:32:01;128;166,9;106;772;668;
0:33:01;128;167,2;106;781;671;
0:34:01;128;167,2;106;778;673;
0:35:01;128;167;106;774;676;
0:36:01;128;166,4;106;772;675;
0:37:01;128;165,1;106;775;673;
0:38:01;128;163,5;106;780;674;
0:39:01;128;162;106;779;672;
0:40:01;128;160,8;106;782;671;
0:41:01;127;160;106;775;844;
0:42:01;127;159,7;106;775;885;
0:43:01;127;159,9;106;776;852;
0:44:01;126;160,7;106;772;906;
0:45:01;126;161,6;106;771;898;
0:46:01;126;162,9;106;772;890;
0:47:01;126;164,2;106;775;903;
0:48:01;126;165,5;106;775;900;
0:49:01;126;166,5;106;776;892;
0:50:01;126;167,2;106;772;880;
0:51:01;127;167,5;106;776;897;
0:52:01;127;167,5;106;773;904;
0:53:01;127;167,9;106;773;828;
0:54:01;127;168,8;106;771;675;
0:55:01;127;169,7;106;769;663;
0:56:01;128;170,5;106;781;670;
0:57:01;128;170,9;106;772;667;
0:58:01;128;170,8;106;775;670;
0:59:01;128;170,6;106;760;684;
1:00:01;129;170,2;106;769;675;
1:01:01;129;169,6;106;764;675;
1:02:01;129;169;106;763;673;
1:03:01;129;168,3;106;770;671;
1:04:01;129;167,7;106;770;671;
1:05:01;129;167,2;105;760;849;
1:06:01;129;166,9;105;759;853;
1:07:01;129;166,4;106;762;864;
1:08:01;129;166,1;106;758;863;
1:09:01;129;166,1;106;761;835;
1:10:01;128;166,4;106;762;903;
1:11:01;128;167,1;106;762;862;
1:12:01;128;168,1;106;757;900;
1:13:01;128;169,2;106;764;905;
1:14:01;128;169,8;106;763;903;
1:15:01;129;169,6;106;764;905;
1:16:01;129;169,3;106;751;905;
1:17:01;129;168,9;106;756;894;
1:18:01;129;168,6;106;758;820;
