TIPO;NUMERO DE ESTACION;DIA INICIO/MES INICIO/AÑO INICIO;HORA INICIO:MINUTO INICIO;NUMERO DE MEZCLA;NUMERO DE PREMEZCLA;NUMERO DE BATCH;NUMERO RECETA;PESADA DE CORCHO;MINUTOS PESADA;PESADA D.U;TIEMPO VACIADO (1):TIEMPO VACIADO (2);TIEMPO INYECCION AGUA (s);PESADA INYECCION AGUA;TIEMPO MEZCLA AGUA;TIEMPO INYECCION COLA;PESADA INYECCION COLA;TIEMPO MEZCLA COLA;TIEMPO VACIADO MEZC. MED(1):TIEMPO VACIADO MEZC. MED(2);MOLDE INICIAL EXT1;MOLDE FINAL EXT1;NOMBRE RECETA;MOLDE INICIAL EXT2;MOLDE FINAL EXT2;TAPONES BUENOS G1;TAPONES MALOS G1;TIEMPO EXTRACC. G1 (1):TIEMPO EXTRACC. G1 (2);TAPONES BUENOS G2;TAPONES MALOS G2;TIEMPO EXTRACC. G2 (1):TIEMPO EXTRACC. G2 (2);TAPONES BUENOS DESC G1;TAPONES BUENOS DESC G2;
202;14;28/3/22;22:20;55;14;80;55;61829;643;5009;22:37;0;0;0;724;30922;724;22:54;34;139;DIZ;35;142;4664;0;23:57;4752;0;23;57;0;
202;14;28/3/22;22:59;57;14;80;55;61817;653;5008;23:17;0;0;0;727;30913;727;23:34;10;109;DIZ;9;114;4400;0;0:36;4664;0;0;36;0;
202;14;28/3/22;23:19;58;14;80;55;61936;628;5017;23:36;0;0;0;747;30970;747;23:53;116;215;DIZ;115;218;4400;0;0:55;4576;0;0;55;0;
202;14;28/3/22;23:19;58;14;80;55;61936;628;5017;23:36;0;0;0;747;30970;747;23:53;116;215;DIZ;115;218;4400;0;0:55;4576;0;0;55;0;
202;14;28/3/22;23:38;59;14;80;55;61522;632;5045;23:56;0;0;0;716;30769;716;0:12;220;77;DIZ;219;86;4224;0;1:14;4664;0;1;15;0;
202;14;29/3/22;0:17;1;14;80;55;61549;630;4986;0:34;0;0;0;784;30778;784;0:52;196;53;DIZ;195;63;4224;0;2:3;4664;44;2;4;0;
202;14;29/3/22;0:17;1;14;80;55;61549;630;4986;0:34;0;0;0;784;30778;784;0:52;196;53;DIZ;195;63;4224;0;2:3;4664;44;2;4;0;
202;14;29/3/22;0:37;2;14;80;55;61475;648;4980;0:54;0;0;0;808;30740;808;1:12;65;139;DIZ;63;139;3256;0;2:19;3344;0;2;19;0;
202;14;29/3/22;0:37;2;14;80;55;61475;648;4980;0:54;0;0;0;808;30740;808;1:12;65;139;DIZ;63;139;3256;0;2:19;3344;0;2;19;0;
202;14;29/3/22;0:57;3;14;80;55;61958;634;5019;1:14;0;0;0;842;30980;1001;1:35;140;23;DIZ;140;32;5368;0;2:41;5764;0;2;43;0;
202;14;29/3/22;1:17;4;14;80;55;61713;640;4999;1:37;0;0;0;792;30865;793;1:59;33;132;DIZ;33;138;4400;0;3:2;4664;0;3;3;0;
202;14;29/3/22;1:17;4;14;80;55;61713;640;4999;1:37;0;0;0;792;30865;793;1:59;33;132;DIZ;33;138;4400;0;3:2;4664;0;3;3;0;
202;14;29/3/22;1:17;4;14;80;55;61713;640;4999;1:37;0;0;0;792;30865;793;1:59;33;132;DIZ;33;138;4400;0;3:2;4664;0;3;3;0;
202;14;29/3/22;1:39;5;14;80;55;61739;640;5001;2:2;0;0;0;771;30874;771;2:20;141;239;DIZ;139;4;4312;0;3:22;4576;0;3;22;0;
202;14;29/3/22;2:4;6;14;80;55;61373;658;4972;2:22;0;0;0;766;30692;766;2:39;7;106;DIZ;5;115;4400;0;3:41;4884;0;3;43;0;
202;14;29/3/22;2:4;6;14;80;55;61373;658;4972;2:22;0;0;0;766;30692;766;2:39;7;106;DIZ;5;115;4400;0;3:41;4884;0;3;43;0;
202;14;29/3/22;2:24;7;14;80;55;61508;644;4983;2:41;0;0;0;801;30759;801;2:59;117;218;DIZ;116;218;4444;0;4:2;4532;0;4;2;0;
202;14;29/3/22;2:43;8;14;80;55;62100;636;5031;3:2;0;0;0;764;31057;764;3:19;219;83;DIZ;219;94;4532;0;4:21;5016;0;4;23;0;
202;14;29/3/22;3:4;9;14;80;55;61301;624;4966;3:21;0;0;0;895;30653;895;3:40;99;190;DIZ;99;206;4048;0;4:41;4752;0;4;44;0;
202;14;29/3/22;3:4;9;14;80;55;61301;624;4966;3:21;0;0;0;895;30653;895;3:40;99;190;DIZ;99;206;4048;0;4:41;4752;0;4;44;0;
202;14;29/3/22;3:23;10;14;80;55;61730;662;5001;3:43;0;0;0;888;30865;888;4:1;211;70;DIZ;210;83;4312;0;5:3;4928;0;5;5;0;
202;14;29/3/22;3:45;11;14;80;55;62199;652;5101;4:3;0;0;0;875;31105;875;4:22;86;185;DIZ;84;195;4400;0;5:24;4928;0;5;26;0;
