HORA;Tª HORNO CALIENTE;CANAL DE AIRE;Tª HORNO FRIO;INFR. SX;INFR. DX;
0:00:02;124;158,6;108;813;842;
0:01:01;124;161,1;108;802;650;
0:02:01;124;163,8;108;805;649;
0:03:01;124;165,9;108;807;649;
0:04:01;124;167,1;108;811;654;
0:05:01;125;167,5;108;812;655;
0:06:01;125;167,4;108;812;836;
0:07:01;125;166,5;108;812;835;
0:08:01;126;165,2;108;809;840;
0:09:01;126;164;108;808;840;
0:10:01;126;162,7;108;814;845;
0:11:01;126;161,5;108;814;843;
0:12:01;126;160,4;108;821;845;
0:13:01;126;159,3;108;815;841;
0:14:01;126;158,2;108;826;842;
0:15:01;126;157,4;108;815;843;
0:16:01;125;157,2;108;814;841;
0:17:01;125;157,8;109;809;830;
0:18:01;125;158,7;109;803;806;
0:19:01;126;158,5;108;789;783;
0:20:02;127;156,8;106;762;772;
0:21:01;127;153,4;106;742;754;
0:22:01;127;147;107;721;735;
0:23:01;127;139,4;107;704;716;
0:24:01;127;133,3;107;689;698;
0:25:01;126;129,6;108;674;685;
0:26:01;126;126,3;108;655;668;
0:27:01;126;123,3;108;648;660;
0:28:01;126;121,4;108;633;648;
0:29:01;126;120,5;108;623;632;
0:30:01;125;119,6;108;606;625;
0:31:01;125;119;108;601;615;
0:32:01;125;119;108;585;602;
0:33:01;125;119;108;580;590;
0:34:01;125;118,9;108;568;583;
0:35:01;125;119,2;108;566;573;
0:36:01;125;119,5;109;548;565;
0:37:01;125;119,9;110;538;555;
0:38:01;125;120;110;727;515;
0:39:01;125;120,3;110;763;748;
0:40:01;125;122,1;108;707;747;
0:41:01;124;124,7;104;786;618;
0:42:01;124;127,8;99;784;632;
0:43:01;123;131,4;97;788;629;
0:44:01;122;134,6;98;728;618;
0:45:01;121;145,5;101;802;643;
0:46:01;121;158,5;105;827;853;
0:47:01;120;169;109;805;803;
0:48:01;119;177,8;111;715;850;
0:49:01;119;186,6;111;609;783;
0:50:01;119;194,8;110;590;716;
0:51:01;121;201,3;110;785;805;
0:52:01;123;204,8;109;803;810;
0:53:01;126;204,3;109;808;806;
0:54:01;128;199,3;108;786;814;
0:55:01;130;190,9;108;812;816;
0:56:01;131;180,6;107;822;820;
0:57:01;131;170,3;107;813;815;
0:58:01;130;161,9;107;811;806;
0:59:01;128;156,6;107;817;650;
1:00:01;127;154,8;108;810;656;
1:01:01;125;155,7;108;804;657;
1:02:01;124;158,5;108;807;655;
1:03:01;123;162,6;108;809;649;
1:04:01;122;167,4;108;814;840;
1:05:01;122;171,9;108;815;837;
1:06:01;123;175,7;108;813;832;
1:07:01;123;178,1;108;814;834;
1:08:01;125;178,7;108;820;838;
1:09:01;126;176,7;108;820;830;
1:10:01;127;172,4;108;825;833;
1:11:01;127;167,7;108;816;836;
1:12:01;126;163,6;108;814;837;
1:13:01;126;160,5;108;810;835;
1:14:01;125;158,6;108;810;825;
1:15:01;125;157,9;108;812;825;
1:16:01;124;158,7;108;812;825;
1:17:01;124;160,8;108;814;833;
1:18:01;124;163,5;108;822;835;
1:19:01;124;165,9;108;817;836;
1:20:01;124;167,7;108;825;836;
1:21:01;125;168,4;108;824;844;
1:22:01;125;168,2;108;820;842;
1:23:01;125;167,6;108;825;842;
1:24:01;125;167,2;108;821;843;
1:25:01;125;166,9;108;820;841;
1:26:01;125;166,6;108;815;840;
1:27:01;125;166,3;108;819;839;
1:28:01;125;165,8;108;820;840;
1:29:01;125;165,5;108;818;841;
1:30:01;125;165,6;108;817;836;
1:31:01;125;165,9;108;812;836;
1:32:01;125;166;108;813;836;
1:33:01;125;165,9;108;820;842;
1:34:01;126;165,5;108;814;842;
1:35:01;126;164,6;108;820;841;
1:36:01;126;163,3;108;821;842;
1:37:01;126;161,5;108;814;845;
1:38:01;126;160;108;825;843;
1:39:01;126;159;108;816;834;
1:40:01;125;158,9;108;818;840;
1:41:01;124;159,7;108;818;844;
1:42:01;124;161,6;108;821;840;
1:43:01;124;164;108;818;827;
1:44:01;124;166,2;108;825;841;
1:45:01;124;168;108;820;839;
1:46:01;124;169,1;108;813;654;
1:47:01;125;169,5;108;814;838;
1:48:01;125;169,4;108;815;835;
1:49:01;126;168,8;108;821;837;
1:50:01;126;167,8;108;820;844;
1:51:01;126;166,6;108;816;841;
1:52:01;126;165,2;109;818;840;
1:53:01;126;163,3;110;816;845;
1:54:01;126;160,3;110;815;845;
1:55:01;126;157,2;110;818;848;
1:56:02;125;154,9;110;822;849;
1:57:01;124;153,7;110;820;851;
1:58:01;124;153,5;110;826;850;
1:59:01;123;154,5;110;834;858;
2:00:01;122;156,7;110;830;655;
2:01:01;122;159,4;110;827;657;
2:02:01;122;161,9;110;815;665;
2:03:01;122;163,5;110;817;656;
2:04:01;123;164,4;110;814;656;
2:05:01;123;164,5;110;815;850;
2:06:01;123;163,8;110;818;850;
2:07:01;124;162,7;110;816;852;
2:08:01;124;161,3;110;822;850;
2:09:01;124;159,9;110;826;853;
2:10:01;124;158,5;110;827;852;
2:11:01;124;157,3;110;825;855;
2:12:01;124;156,1;110;812;841;
2:13:02;124;154,9;110;815;845;
2:14:01;124;154,1;110;827;850;
2:15:01;123;153,9;110;822;853;
2:16:01;123;154,4;110;820;850;
2:17:01;122;155,7;110;823;853;
2:18:01;122;157,7;110;822;848;
2:19:01;122;160;110;813;851;
2:20:01;122;162;110;815;656;
2:21:01;122;163,3;110;813;651;
2:22:01;123;163,8;110;813;656;
2:23:01;123;163,6;110;812;658;
2:24:01;124;162,9;110;812;842;
2:25:01;124;161,8;110;812;840;
2:26:01;124;160,8;110;809;843;
