TIPO;NUMERO DE ESTACION;DIA INICIO/MES INICIO/AÑO INICIO;HORA INICIO:MINUTO INICIO;NUMERO DE MEZCLA;NUMERO DE PREMEZCLA;NUMERO DE BATCH;NUMERO RECETA;PESADA DE CORCHO;MINUTOS PESADA;PESADA D.U;TIEMPO VACIADO (1):TIEMPO VACIADO (2);TIEMPO INYECCION AGUA (s);PESADA INYECCION AGUA;TIEMPO MEZCLA AGUA;TIEMPO INYECCION COLA;PESADA INYECCION COLA;TIEMPO MEZCLA COLA;TIEMPO VACIADO MEZC. MED(1):TIEMPO VACIADO MEZC. MED(2);MOLDE INICIAL EXT1;MOLDE FINAL EXT1;NOMBRE RECETA;MOLDE INICIAL EXT2;MOLDE FINAL EXT2;TAPONES BUENOS G1;TAPONES MALOS G1;TIEMPO EXTRACC. G1 (1):TIEMPO EXTRACC. G1 (2);TAPONES BUENOS G2;TAPONES MALOS G2;TIEMPO EXTRACC. G2 (1):TIEMPO EXTRACC. G2 (2);TAPONES BUENOS DESC G1;TAPONES BUENOS DESC G2;
202;14;9/4/22;22:19;66;14;88;54;60821;604;4988;22:35;6;641;54;588;30413;588;22:52;36;136;DIP;36;136;4356;44;23:59;4356;44;23;58;0;
202;14;9/4/22;22:37;67;14;88;54;60747;607;4921;22:54;7;739;53;589;30375;589;23:12;136;231;DIP;136;231;4136;0;0:18;4180;0;0;18;0;
202;14;9/4/22;22:37;67;14;88;54;60747;607;4921;22:54;7;739;53;589;30375;589;23:12;136;231;DIP;136;231;4136;0;0:18;4180;0;0;18;0;
202;14;9/4/22;22:56;68;14;88;54;61452;604;5040;23:14;6;662;54;599;30730;599;23:31;232;97;DIP;232;97;4576;0;0:39;4532;0;0;39;0;
202;14;9/4/22;23:16;69;14;88;54;61613;614;4991;23:33;6;621;54;667;30807;668;23:52;98;198;DIP;98;198;4444;0;0:59;4444;0;0;58;0;
202;14;9/4/22;23:16;69;14;88;54;61613;614;4991;23:33;6;621;54;667;30807;668;23:52;98;198;DIP;98;198;4444;0;0:59;4444;0;0;58;0;
202;14;9/4/22;23:16;69;14;88;54;61613;614;4991;23:33;6;621;54;667;30807;668;23:52;98;198;DIP;98;198;4444;0;0:59;4444;0;0;58;0;
202;14;9/4/22;23:16;69;14;88;54;61613;614;4991;23:33;6;621;54;667;30807;668;23:52;98;198;DIP;98;198;4444;0;0:59;4444;0;0;58;0;
202;14;9/4/22;23:36;70;14;88;54;61286;619;5026;23:54;7;716;53;675;30644;675;0:12;199;60;DIP;199;60;4312;0;1:18;4312;0;1;18;0;
202;14;10/4/22;0:17;1;14;88;54;61438;646;5038;0:34;6;694;54;611;30721;611;0:52;159;23;DIP;159;23;4488;0;1:58;4488;0;1;58;0;
202;14;10/4/22;0:36;2;14;88;54;60885;656;4993;0:54;6;665;54;596;30442;596;1:12;24;128;DIP;24;128;4576;0;2:20;4576;0;2;20;0;
202;14;10/4/22;0:36;2;14;88;54;60885;656;4993;0:54;6;665;54;596;30442;596;1:12;24;128;DIP;24;128;4576;0;2:20;4576;0;2;20;0;
202;14;10/4/22;0:36;2;14;88;54;60885;656;4993;0:54;6;665;54;596;30442;596;1:12;24;128;DIP;24;128;4576;0;2:20;4576;0;2;20;0;
202;14;10/4/22;0:56;3;14;88;54;61103;643;5011;1:15;6;689;54;607;30557;607;1:33;129;238;DIP;129;238;4752;0;2:42;4796;0;2;42;0;
202;14;10/4/22;0:56;3;14;88;54;61103;643;5011;1:15;6;689;54;607;30557;607;1:33;129;238;DIP;129;238;4752;0;2:42;4796;0;2;42;0;
202;14;10/4/22;1:17;4;14;88;54;61058;659;5007;1:36;7;735;53;639;30538;639;1:55;239;111;DIP;239;111;4840;44;3:6;4796;0;3;6;0;
202;14;10/4/22;1:17;4;14;88;54;61058;659;5007;1:36;7;735;53;639;30538;639;1:55;239;111;DIP;239;111;4840;44;3:6;4796;0;3;6;0;
202;14;10/4/22;1:38;5;14;88;54;61186;666;5018;1:57;6;642;54;754;30596;754;2:18;112;220;DIP;112;220;4752;0;3:28;4796;0;3;27;0;
202;14;10/4/22;1:38;5;14;88;54;61186;666;5018;1:57;6;642;54;754;30596;754;2:18;112;220;DIP;112;220;4752;0;3:28;4796;0;3;27;0;
202;14;10/4/22;1:59;6;14;88;54;61404;665;5036;2:20;6;693;54;724;30711;724;2:39;221;75;DIP;221;75;4004;44;3:45;3960;44;3;45;0;
202;14;10/4/22;2:22;7;14;88;54;60875;662;4931;2:42;7;716;53;697;30442;697;2:59;75;193;DIP;75;194;5236;0;4:9;5236;44;4;9;0;
202;14;10/4/22;2:22;7;14;88;54;60875;662;4931;2:42;7;716;53;697;30442;697;2:59;75;193;DIP;75;194;5236;0;4:9;5236;44;4;9;0;
202;14;10/4/22;2:22;7;14;88;54;60875;662;4931;2:42;7;716;53;697;30442;697;2:59;75;193;DIP;75;194;5236;0;4:9;5236;44;4;9;0;
202;14;10/4/22;2:22;7;14;88;54;60875;662;4931;2:42;7;716;53;697;30442;697;2:59;75;193;DIP;75;194;5236;0;4:9;5236;44;4;9;0;
202;14;10/4/22;2:44;8;14;88;54;61083;658;4948;3:3;6;714;54;687;30548;687;3:23;194;64;DIP;194;64;4708;0;4:30;4708;0;4;30;0;
202;14;10/4/22;3:5;9;14;88;54;61279;664;5025;3:25;6;641;54;718;30644;718;3:44;65;172;DIP;65;172;4752;0;4:52;4708;44;4;52;0;
202;14;10/4/22;3:5;9;14;88;54;61279;664;5025;3:25;6;641;54;718;30644;718;3:44;65;172;DIP;65;172;4752;0;4:52;4708;44;4;52;0;
202;14;10/4/22;3:5;9;14;88;54;61279;664;5025;3:25;6;641;54;718;30644;718;3:44;65;172;DIP;65;172;4752;0;4:52;4708;44;4;52;0;
202;14;10/4/22;3:5;9;14;88;54;61279;664;5025;3:25;6;641;54;718;30644;718;3:44;65;172;DIP;65;172;4752;0;4:52;4708;44;4;52;0;
202;14;10/4/22;3:49;11;14;88;54;61869;698;5074;4:8;6;693;54;847;30942;847;4:28;50;150;DIP;49;150;4444;0;5:35;4488;0;5;35;0;
202;14;10/4/22;3:49;11;14;88;54;61869;698;5074;4:8;6;693;54;847;30942;847;4:28;50;150;DIP;49;150;4444;0;5:35;4488;0;5;35;0;
202;14;10/4/22;3:49;11;14;88;54;61869;698;5074;4:8;6;693;54;847;30942;847;4:28;50;150;DIP;49;150;4444;0;5:35;4488;0;5;35;0;
202;14;10/4/22;4:11;12;14;88;54;61793;671;5068;4:31;6;642;54;838;30903;838;4:49;151;18;DIP;151;18;4576;44;5:55;4576;44;5;55;0;
202;14;10/4/22;4:11;12;14;88;54;61793;671;5068;4:31;6;642;54;838;30903;838;4:49;151;18;DIP;151;18;4576;44;5:55;4576;44;5;55;0;
202;14;10/4/22;4:33;13;14;88;54;60814;656;4926;4:51;6;643;54;841;30413;841;5:9;18;118;DIP;18;118;4400;0;6:15;4400;0;6;15;0;
202;14;10/4/22;4:33;13;14;88;54;60814;656;4926;4:51;6;643;54;841;30413;841;5:9;18;118;DIP;18;118;4400;0;6:15;4400;0;6;15;0;
202;14;10/4/22;4:33;13;14;88;54;60814;656;4926;4:51;6;643;54;841;30413;841;5:9;18;118;DIP;18;118;4400;0;6:15;4400;0;6;15;0;
202;14;10/4/22;4:33;13;14;88;54;60814;656;4926;4:51;6;643;54;841;30413;841;5:9;18;118;DIP;18;118;4400;0;6:15;4400;0;6;15;0;
202;14;10/4/22;4:33;13;14;88;54;60814;656;4926;4:51;6;643;54;841;30413;841;5:9;18;118;DIP;18;118;4400;0;6:15;4400;0;6;15;0;
202;14;10/4/22;4:33;13;14;88;54;60814;656;4926;4:51;6;643;54;841;30413;841;5:9;18;118;DIP;18;118;4400;0;6:15;4400;0;6;15;0;
202;14;10/4/22;4:53;14;14;88;54;56295;614;4560;5:12;6;645;54;803;28155;803;5:29;119;63;DIP;119;63;4268;1188;17:45;4884;1188;17;45;0;
