TIPO;NUMERO DE ESTACION;DIA INICIO/MES INICIO/AÑO INICIO;HORA INICIO:MINUTO INICIO;NUMERO DE MEZCLA;NUMERO DE PREMEZCLA;NUMERO DE BATCH;NUMERO RECETA;PESADA DE CORCHO;MINUTOS PESADA;PESADA D.U;TIEMPO VACIADO (1):TIEMPO VACIADO (2);TIEMPO INYECCION AGUA (s);PESADA INYECCION AGUA;TIEMPO MEZCLA AGUA;TIEMPO INYECCION COLA;PESADA INYECCION COLA;TIEMPO MEZCLA COLA;TIEMPO VACIADO MEZC. MED(1):TIEMPO VACIADO MEZC. MED(2);MOLDE INICIAL EXT1;MOLDE FINAL EXT1;NOMBRE RECETA;MOLDE INICIAL EXT2;MOLDE FINAL EXT2;TAPONES BUENOS G1;TAPONES MALOS G1;TIEMPO EXTRACC. G1 (1):TIEMPO EXTRACC. G1 (2);TAPONES BUENOS G2;TAPONES MALOS G2;TIEMPO EXTRACC. G2 (1):TIEMPO EXTRACC. G2 (2);TAPONES BUENOS DESC G1;TAPONES BUENOS DESC G2;
202;15;2/7/22;21:49;57;15;4;38;74949;471;4722;22:10;32;1847;88;261;20992;300;22:30;0;0;DIL;0;0;6864;0;23:26;6952;0;23;25;0;0;
202;15;2/7/22;22:12;58;15;4;38;74977;469;4499;22:32;31;1851;89;236;21002;300;22:52;0;0;DIL;0;0;6908;0;23:48;6996;0;23;48;0;0;
202;15;2/7/22;22:34;59;15;4;38;74985;471;4575;22:55;31;1849;89;194;21002;300;23:15;0;0;DIL;0;0;6996;0;0:11;6996;0;0;11;0;0;
202;15;2/7/22;22:34;59;15;4;38;74985;471;4575;22:55;31;1849;89;194;21002;300;23:15;0;0;DIL;0;0;6996;0;0:11;6996;0;0;11;0;0;
202;15;2/7/22;22:34;59;15;4;38;74985;471;4575;22:55;31;1849;89;194;21002;300;23:15;0;0;DIL;0;0;6996;0;0:11;6996;0;0;11;0;0;
202;15;2/7/22;22:57;60;15;4;38;74883;466;4568;23:18;31;1847;89;194;20972;300;23:38;0;0;DIL;0;0;6908;0;0:34;6996;0;0;33;0;0;
202;15;2/7/22;22:57;60;15;4;38;74883;466;4568;23:18;31;1847;89;194;20972;300;23:38;0;0;DIL;0;0;6908;0;0:34;6996;0;0;33;0;0;
202;15;2/7/22;22:57;60;15;4;38;74883;466;4568;23:18;31;1847;89;194;20972;300;23:38;0;0;DIL;0;0;6908;0;0:34;6996;0;0;33;0;0;
202;15;2/7/22;23:19;61;15;4;38;75404;467;4600;23:40;31;1860;89;194;21113;300;0:0;0;0;DIL;0;0;6908;0;0:56;6996;0;0;56;0;0;
202;15;3/7/22;0:5;1;15;4;38;74927;467;4571;0:25;32;1853;88;189;20982;300;0:45;0;0;DIL;0;0;7084;0;1:41;7172;0;1;41;0;0;
