HORA;Tª HORNO CALIENTE;CANAL DE AIRE;Tª HORNO FRIO;INFR. SX;INFR. DX;
0:00:01;121;165,2;73;761;758;
0:01:01;121;165;73;760;757;
0:02:01;121;165;73;755;750;
0:03:01;120;165,1;73;760;752;
0:04:01;120;165,4;73;760;755;
0:05:01;120;166;73;760;755;
0:06:01;120;166,8;73;760;754;
0:07:01;120;167,8;73;755;755;
0:08:01;121;168,7;73;760;757;
0:09:01;121;169,1;73;759;750;
0:10:01;121;168,9;73;760;760;
0:11:01;121;168,4;73;760;760;
0:12:01;121;167,8;73;764;752;
0:13:01;121;167,4;73;769;754;
0:14:01;121;167,3;73;771;749;
0:15:01;121;167,3;72;767;754;
0:16:01;121;167,5;73;768;755;
0:17:01;121;167,8;73;765;753;
0:18:01;121;168;73;765;751;
0:19:01;121;168,3;73;763;756;
0:20:01;121;168,7;73;759;747;
0:21:01;121;169,1;73;755;750;
0:22:01;121;169,5;73;760;748;
0:23:01;121;169,6;73;763;748;
0:24:01;121;169,1;73;764;747;
0:25:01;121;168,3;73;748;745;
0:26:01;121;167,6;73;757;743;
0:27:01;121;167,4;73;754;744;
0:28:01;121;167,5;73;750;744;
0:29:01;121;167,8;73;753;748;
0:30:01;121;168;73;755;753;
0:31:01;121;167,8;73;760;755;
0:32:01;121;167;73;759;755;
0:33:01;121;166,1;73;759;752;
0:34:01;121;165,5;73;759;750;
0:35:01;121;165,4;73;758;753;
0:36:01;121;165,9;73;755;746;
0:37:01;121;166,7;73;757;753;
0:38:01;121;167,2;73;758;755;
0:39:01;121;167,4;73;761;756;
0:40:01;120;167,3;73;760;754;
0:41:01;120;167,6;73;753;751;
0:42:01;120;168,2;73;761;754;
0:43:01;121;168,9;73;760;749;
0:44:01;121;169,4;73;760;758;
0:45:01;121;169,8;73;763;759;
0:46:01;122;169,8;73;763;752;
0:47:01;122;169,2;73;768;753;
0:48:01;121;168,3;73;772;751;
0:49:01;121;167,6;73;762;753;
0:50:01;121;167,5;73;766;755;
0:51:01;121;167,9;73;766;760;
0:52:01;121;168,3;73;766;757;
0:53:01;121;168,6;73;765;763;
0:54:01;121;168,6;73;759;750;
0:55:01;121;168,3;73;760;755;
0:56:01;121;168,1;73;758;750;
0:57:01;121;168,2;73;758;751;
0:58:01;121;168,2;73;762;752;
0:59:01;121;168,2;73;758;753;
1:00:01;121;168,3;73;753;748;
1:01:01;121;168,4;73;754;745;
1:02:01;121;168,3;73;750;743;
1:03:01;121;168,1;73;760;748;
1:04:01;121;167,9;73;757;750;
1:05:01;122;167,7;73;760;755;
1:06:01;122;167,3;73;758;752;
1:07:01;122;166,7;73;754;748;
1:08:01;122;165,8;73;755;751;
1:09:01;121;165,1;73;750;748;
1:10:01;121;165,1;73;757;745;
1:11:01;121;165,6;73;758;751;
1:12:01;121;166,2;73;754;745;
1:13:01;120;166,7;73;756;748;
1:14:01;120;167,3;73;760;750;
1:15:01;120;168,1;73;758;752;
1:16:01;121;169,1;73;760;747;
1:17:01;121;169,6;73;755;743;
1:18:01;121;169,6;73;757;745;
1:19:01;121;169,3;73;757;745;
1:20:01;121;168,7;73;762;745;
1:21:01;121;167,8;73;765;745;
1:22:01;121;167,2;73;759;749;
1:23:01;121;167,1;72;765;748;
1:24:01;121;167,4;73;765;756;
1:25:01;121;167,9;73;761;750;
1:26:01;121;168,5;73;761;752;
1:27:01;121;168,9;73;761;754;
1:28:01;121;169,2;73;754;745;
1:29:01;121;169,2;73;753;749;
1:30:01;121;168,9;73;750;748;
1:31:01;121;168,4;73;753;749;
1:32:01;121;168,1;73;760;751;
1:33:01;121;168;73;747;753;
1:34:01;121;168,2;73;750;748;
1:35:01;121;168,6;73;745;744;
1:36:01;121;168,9;73;747;748;
1:37:01;121;168,7;73;751;750;
1:38:01;121;168,3;73;754;750;
1:39:02;121;167,7;73;757;753;
1:40:01;121;167;73;755;752;
1:41:01;122;166,5;73;751;748;
1:42:01;121;166;73;753;745;
1:43:01;121;165,6;73;746;743;
1:44:01;121;165,7;73;749;745;
1:45:01;121;166,1;73;750;745;
1:46:01;121;166,5;73;747;745;
1:47:01;121;166,9;73;748;746;
1:48:01;121;167,3;73;752;750;
1:49:01;121;167,9;73;755;755;
1:50:01;121;168,5;73;754;748;
1:51:01;121;168,9;73;750;740;
1:52:01;121;168,9;73;751;745;
1:53:01;121;168,7;73;755;748;
1:54:01;121;168,3;73;758;745;
1:55:01;121;167,9;73;761;745;
1:56:01;121;167,8;73;751;745;
1:57:01;121;168;72;762;745;
1:58:01;120;168,5;73;761;748;
1:59:01;121;169,4;73;749;750;
2:00:01;121;170,1;73;757;753;
2:01:01;121;170,5;73;756;750;
2:02:01;121;170,5;73;750;744;
2:03:01;121;170,3;73;759;750;
2:04:01;121;169,8;73;756;748;
2:05:01;121;169,4;73;753;744;
2:06:01;121;169;73;749;752;
2:07:01;121;168,7;73;753;750;
2:08:01;121;168,5;73;745;739;
2:09:01;121;168,6;73;746;745;
2:10:01;121;168,6;73;750;750;
2:11:01;121;168,4;73;749;748;
2:12:01;121;168,1;73;750;750;
2:13:01;121;167,5;73;747;746;
2:14:01;121;167;73;752;747;
2:15:01;122;166,7;73;750;744;
2:16:01;121;166,3;73;751;748;
2:17:01;121;166;73;745;742;
2:18:01;121;166,3;73;750;747;
2:19:01;121;167;73;747;745;
2:20:01;121;167,7;73;740;744;
2:21:01;121;168,2;73;742;747;
2:22:01;121;168,5;73;744;750;
2:23:01;120;168,6;73;747;744;
2:24:01;121;168,8;73;752;750;
2:25:01;121;168,9;73;750;746;
2:26:01;121;168,9;73;751;748;
2:27:01;121;169,1;73;752;748;
2:28:01;121;169,2;73;750;743;
2:29:01;121;169,1;73;748;744;
2:30:01;121;168,9;73;740;747;
2:31:01;121;168,9;73;751;750;
2:32:01;121;169,1;73;752;751;
2:33:01;121;169,3;73;753;755;
2:34:01;121;169,6;73;753;755;
2:35:01;121;169,6;73;755;757;
2:36:01;121;169,2;73;747;745;
2:37:01;121;168,9;73;758;754;
2:38:01;121;168,8;73;755;751;
2:39:02;121;168,7;73;749;743;
2:40:01;121;168,6;73;740;746;
2:41:01;121;168,5;73;751;750;
2:42:01;121;168,4;73;743;735;
2:43:01;121;168,4;73;746;740;
2:44:01;121;168,4;73;752;745;
2:45:01;121;168,2;73;750;745;
2:46:01;121;168;73;751;749;
2:47:01;122;167,6;73;747;744;
2:48:01;122;167;73;747;743;
2:49:01;122;166,3;73;749;747;
2:50:01;121;165,6;73;747;750;
2:51:01;121;165,3;73;745;745;
2:52:01;121;165,7;73;750;749;
2:53:01;121;166,4;73;745;745;
2:54:01;121;167,2;73;748;745;
2:55:01;120;167,8;73;752;750;
2:56:01;120;168,2;73;751;747;
2:57:01;120;168,9;73;753;741;
2:58:01;120;169,7;73;755;750;
